hour_route_key,weekday,date,count
21 5 N,true,2017-07-11,3
21 5 S,true,2017-07-11,2
21 6 S,true,2017-07-11,5
21 4 N,true,2017-07-11,6
21 4 S,true,2017-07-11,3
21 6 N,true,2017-07-11,5
21 4 S,true,2017-07-12,6
21 4 N,true,2017-07-12,7
20 6 N,true,2017-07-12,11
21 6 S,true,2017-07-12,8
22 6 S,true,2017-07-12,1
09 4 N,true,2017-07-12,10
09 4 S,true,2017-07-12,7
09 5 N,true,2017-07-12,9
09 5 S,true,2017-07-12,6
10 5 N,true,2017-07-12,8
10 5 S,true,2017-07-12,8
09 6 S,true,2017-07-12,14
09 6 N,true,2017-07-12,15
10 6 S,true,2017-07-12,14
10 6 N,true,2017-07-12,15
11 6 S,true,2017-07-12,14
10 4 N,true,2017-07-12,7
10 4 S,true,2017-07-12,8
11 5 S,true,2017-07-12,6
11 4 N,true,2017-07-12,11
11 4 S,true,2017-07-12,5
11 5 N,true,2017-07-12,9
11 6 N,true,2017-07-12,14
12 6 S,true,2017-07-12,14
12 5 S,true,2017-07-12,7
12 4 S,true,2017-07-12,7
12 5 N,true,2017-07-12,5
12 4 N,true,2017-07-12,5
12 6 N,true,2017-07-12,14
13 5 S,true,2017-07-12,6
13 6 S,true,2017-07-12,13
13 4 S,true,2017-07-12,8
13 5 N,true,2017-07-12,7
13 4 N,true,2017-07-12,6
13 6 N,true,2017-07-12,14
14 5 S,true,2017-07-12,9
14 6 S,true,2017-07-12,13
14 5 N,true,2017-07-12,7
14 4 N,true,2017-07-12,5
14 6 N,true,2017-07-12,12
14 4 S,true,2017-07-12,6
15 6 S,true,2017-07-12,8
16 4 N,true,2017-07-12,9
15 5 S,true,2017-07-12,5
15 5 N,true,2017-07-12,3
15 4 S,true,2017-07-12,3
15 4 N,true,2017-07-12,2
15 6 N,true,2017-07-12,6
16 5 S,true,2017-07-12,8
16 6 S,true,2017-07-12,17
16 4 S,true,2017-07-12,12
16 5 N,true,2017-07-12,10
17 6 S,true,2017-07-12,17
17 5 S,true,2017-07-12,7
16 6 N,true,2017-07-12,9
17 4 S,true,2017-07-12,12
17 5 N,true,2017-07-12,9
17 4 N,true,2017-07-12,12
17 6 N,true,2017-07-12,22
18 5 S,true,2017-07-12,6
18 4 S,true,2017-07-12,10
18 6 S,true,2017-07-12,11
18 4 N,true,2017-07-12,10
18 5 N,true,2017-07-12,10
18 6 N,true,2017-07-12,10
19 6 S,true,2017-07-12,14
19 4 S,true,2017-07-12,10
19 5 S,true,2017-07-12,6
19 5 N,true,2017-07-12,6
19 4 N,true,2017-07-12,9
19 6 N,true,2017-07-12,12
20 5 S,true,2017-07-12,6
19 0 N,true,2017-07-12,3
20 6 S,true,2017-07-12,11
20 4 S,true,2017-07-12,8
20 5 N,true,2017-07-12,5
20 4 N,true,2017-07-12,8
21 5 S,true,2017-07-12,4
21 5 N,true,2017-07-12,4
21 6 N,true,2017-07-12,5
13 4 N,true,2017-07-13,5
19 6 N,true,2017-07-13,13
11 5 N,true,2017-07-13,8
11 6 N,true,2017-07-13,15
12 4 N,true,2017-07-13,7
12 5 S,true,2017-07-13,7
12 6 S,true,2017-07-13,14
11 5 S,true,2017-07-13,5
11 4 N,true,2017-07-13,11
11 4 S,true,2017-07-13,6
12 4 S,true,2017-07-13,5
12 5 N,true,2017-07-13,7
11 6 S,true,2017-07-13,12
12 6 N,true,2017-07-13,14
13 5 S,true,2017-07-13,6
13 6 S,true,2017-07-13,15
13 4 S,true,2017-07-13,7
13 5 N,true,2017-07-13,7
13 6 N,true,2017-07-13,14
14 5 S,true,2017-07-13,8
14 4 S,true,2017-07-13,6
14 6 S,true,2017-07-13,15
14 5 N,true,2017-07-13,6
14 4 N,true,2017-07-13,5
14 6 N,true,2017-07-13,13
15 4 S,true,2017-07-13,8
15 5 S,true,2017-07-13,9
15 6 S,true,2017-07-13,13
15 4 N,true,2017-07-13,9
15 5 N,true,2017-07-13,7
15 6 N,true,2017-07-13,15
16 4 N,true,2017-07-13,9
16 5 S,true,2017-07-13,11
16 6 S,true,2017-07-13,17
16 5 N,true,2017-07-13,9
16 4 S,true,2017-07-13,12
15 2 S,true,2017-07-13,1
17 6 S,true,2017-07-13,18
16 6 N,true,2017-07-13,11
17 5 S,true,2017-07-13,8
17 4 S,true,2017-07-13,15
17 4 N,true,2017-07-13,11
17 5 N,true,2017-07-13,10
16 0 N,true,2017-07-13,1
17 6 N,true,2017-07-13,19
18 5 N,true,2017-07-13,9
18 5 S,true,2017-07-13,6
18 6 S,true,2017-07-13,13
17 0 N,true,2017-07-13,2
18 4 N,true,2017-07-13,10
18 4 S,true,2017-07-13,7
18 6 N,true,2017-07-13,15
19 4 S,true,2017-07-13,11
19 5 N,true,2017-07-13,7
19 5 S,true,2017-07-13,6
19 6 S,true,2017-07-13,14
19 4 N,true,2017-07-13,11
18 0 N,true,2017-07-13,1
20 5 S,true,2017-07-13,6
20 6 S,true,2017-07-13,10
20 4 S,true,2017-07-13,9
20 5 N,true,2017-07-13,6
20 4 N,true,2017-07-13,10
19 0 N,true,2017-07-13,1
20 6 N,true,2017-07-13,10
21 6 S,true,2017-07-13,10
21 5 N,true,2017-07-13,9
21 5 S,true,2017-07-13,6
21 4 N,true,2017-07-13,9
21 4 S,true,2017-07-13,6
21 6 N,true,2017-07-13,12
20 0 N,true,2017-07-13,1
22 5 S,true,2017-07-13,5
22 6 S,true,2017-07-13,8
22 4 S,true,2017-07-13,6
22 4 N,true,2017-07-13,7
22 6 N,true,2017-07-13,7
22 5 N,true,2017-07-13,6
23 6 S,true,2017-07-13,5
23 4 S,true,2017-07-13,5
23 4 N,true,2017-07-13,5
23 6 N,true,2017-07-13,7
23 5 N,true,2017-07-13,2
00 6 S,true,2017-07-14,3
00 6 N,true,2017-07-14,4
01 4 N,true,2017-07-14,3
00 4 S,true,2017-07-14,4
00 4 N,true,2017-07-14,3
01 6 S,true,2017-07-14,4
01 4 S,true,2017-07-14,2
02 4 N,true,2017-07-14,4
01 6 N,true,2017-07-14,4
02 4 S,true,2017-07-14,3
02 6 S,true,2017-07-14,3
02 6 N,true,2017-07-14,3
03 4 N,true,2017-07-14,3
03 4 S,true,2017-07-14,3
03 6 S,true,2017-07-14,3
03 6 N,true,2017-07-14,3
04 4 N,true,2017-07-14,3
04 4 S,true,2017-07-14,3
04 6 S,true,2017-07-14,3
04 6 N,true,2017-07-14,3
05 4 N,true,2017-07-14,4
05 4 S,true,2017-07-14,6
05 6 S,true,2017-07-14,6
05 6 N,true,2017-07-14,4
06 4 N,true,2017-07-14,7
05 5 S,true,2017-07-14,2
06 6 S,true,2017-07-14,8
06 4 S,true,2017-07-14,8
06 5 S,true,2017-07-14,6
06 5 N,true,2017-07-14,3
06 6 N,true,2017-07-14,7
07 5 S,true,2017-07-14,11
07 4 N,true,2017-07-14,10
07 4 S,true,2017-07-14,11
07 6 S,true,2017-07-14,14
07 5 N,true,2017-07-14,5
07 6 N,true,2017-07-14,12
08 5 S,true,2017-07-14,12
08 6 S,true,2017-07-14,21
08 4 S,true,2017-07-14,12
08 5 N,true,2017-07-14,8
08 4 N,true,2017-07-14,9
08 6 N,true,2017-07-14,15
09 5 S,true,2017-07-14,10
09 4 S,true,2017-07-14,13
09 6 S,true,2017-07-14,18
09 5 N,true,2017-07-14,13
09 4 N,true,2017-07-14,10
09 6 N,true,2017-07-14,21
10 5 S,true,2017-07-14,5
10 6 S,true,2017-07-14,14
10 4 S,true,2017-07-14,7
10 4 N,true,2017-07-14,10
10 5 N,true,2017-07-14,11
10 6 N,true,2017-07-14,16
11 6 S,true,2017-07-14,12
11 4 S,true,2017-07-14,8
11 5 S,true,2017-07-14,8
11 5 N,true,2017-07-14,7
11 4 N,true,2017-07-14,12
11 6 N,true,2017-07-14,10
12 5 S,true,2017-07-14,5
12 6 S,true,2017-07-14,15
12 5 N,true,2017-07-14,6
12 4 S,true,2017-07-14,7
12 4 N,true,2017-07-14,7
12 6 N,true,2017-07-14,16
13 6 S,true,2017-07-14,13
13 5 N,true,2017-07-14,7
13 4 S,true,2017-07-14,7
13 4 N,true,2017-07-14,7
13 5 S,true,2017-07-14,6
13 6 N,true,2017-07-14,12
14 4 S,true,2017-07-14,8
14 5 S,true,2017-07-14,8
14 6 S,true,2017-07-14,15
14 5 N,true,2017-07-14,5
14 4 N,true,2017-07-14,8
14 6 N,true,2017-07-14,15
15 6 S,true,2017-07-14,14
15 5 S,true,2017-07-14,9
15 5 N,true,2017-07-14,7
15 4 S,true,2017-07-14,8
15 4 N,true,2017-07-14,6
16 4 N,true,2017-07-14,10
15 6 N,true,2017-07-14,14
16 5 S,true,2017-07-14,11
16 6 S,true,2017-07-14,17
16 4 S,true,2017-07-14,12
16 5 N,true,2017-07-14,7
16 6 N,true,2017-07-14,15
17 6 S,true,2017-07-14,18
17 5 S,true,2017-07-14,7
17 5 N,true,2017-07-14,11
17 4 S,true,2017-07-14,11
17 4 N,true,2017-07-14,12
17 6 N,true,2017-07-14,17
18 5 N,true,2017-07-14,10
18 6 S,true,2017-07-14,15
18 5 S,true,2017-07-14,6
18 6 N,true,2017-07-14,15
18 4 S,true,2017-07-14,10
17 0 N,true,2017-07-14,2
18 4 N,true,2017-07-14,11
19 6 S,true,2017-07-14,14
19 4 S,true,2017-07-14,9
19 5 S,true,2017-07-14,5
19 4 N,true,2017-07-14,9
19 5 N,true,2017-07-14,6
19 6 N,true,2017-07-14,14
20 6 S,true,2017-07-14,12
20 5 S,true,2017-07-14,3
18 0 N,true,2017-07-14,1
20 4 S,true,2017-07-14,9
19 0 N,true,2017-07-14,2
20 5 N,true,2017-07-14,6
20 4 N,true,2017-07-14,11
20 6 N,true,2017-07-14,12
21 6 S,true,2017-07-14,10
20 0 N,true,2017-07-14,1
21 5 N,true,2017-07-14,2
21 6 N,true,2017-07-14,11
21 4 S,true,2017-07-14,7
21 4 N,true,2017-07-14,9
22 4 S,true,2017-07-14,6
22 4 N,true,2017-07-14,6
22 6 S,true,2017-07-14,7
21 5 S,true,2017-07-14,2
22 6 N,true,2017-07-14,8
22 5 S,true,2017-07-14,3
23 6 S,true,2017-07-14,6
23 5 S,true,2017-07-14,4
22 5 N,true,2017-07-14,4
23 4 S,true,2017-07-14,5
23 4 N,true,2017-07-14,5
23 6 N,true,2017-07-14,7
23 2 S,true,2017-07-14,1
23 5 N,true,2017-07-14,3
00 5 N,false,2017-07-15,2
00 2 N,false,2017-07-15,4
01 2 N,false,2017-07-15,3
00 2 S,false,2017-07-15,3
01 4 N,false,2017-07-15,5
00 4 N,false,2017-07-15,4
00 4 S,false,2017-07-15,3
00 6 N,false,2017-07-15,2
00 6 S,false,2017-07-15,4
01 6 S,false,2017-07-15,3
01 6 N,false,2017-07-15,4
01 2 S,false,2017-07-15,3
01 4 S,false,2017-07-15,3
02 6 S,false,2017-07-15,3
02 4 N,false,2017-07-15,2
02 2 N,false,2017-07-15,3
02 6 N,false,2017-07-15,3
02 2 S,false,2017-07-15,5
02 4 S,false,2017-07-15,3
03 4 N,false,2017-07-15,4
03 6 S,false,2017-07-15,3
03 2 N,false,2017-07-15,3
03 4 S,false,2017-07-15,3
03 6 N,false,2017-07-15,3
03 2 S,false,2017-07-15,3
04 6 S,false,2017-07-15,3
04 4 N,false,2017-07-15,2
04 2 N,false,2017-07-15,3
04 4 S,false,2017-07-15,3
04 6 N,false,2017-07-15,3
04 2 S,false,2017-07-15,3
05 4 N,false,2017-07-15,4
05 2 N,false,2017-07-15,3
05 6 S,false,2017-07-15,3
05 6 N,false,2017-07-15,3
05 2 S,false,2017-07-15,3
05 4 S,false,2017-07-15,3
06 6 S,false,2017-07-15,7
06 2 N,false,2017-07-15,3
06 4 N,false,2017-07-15,3
06 2 S,false,2017-07-15,5
06 4 S,false,2017-07-15,6
06 6 N,false,2017-07-15,4
07 2 N,false,2017-07-15,5
07 6 S,false,2017-07-15,7
07 4 N,false,2017-07-15,5
07 4 S,false,2017-07-15,7
07 2 S,false,2017-07-15,5
07 6 N,false,2017-07-15,7
08 2 N,false,2017-07-15,5
08 4 N,false,2017-07-15,7
08 6 S,false,2017-07-15,8
08 4 S,false,2017-07-15,8
08 2 S,false,2017-07-15,6
08 6 N,false,2017-07-15,7
09 4 N,false,2017-07-15,7
09 2 N,false,2017-07-15,5
09 6 S,false,2017-07-15,7
09 4 S,false,2017-07-15,6
09 6 N,false,2017-07-15,7
09 2 S,false,2017-07-15,5
10 4 N,false,2017-07-15,7
10 2 N,false,2017-07-15,5
10 6 S,false,2017-07-15,6
10 4 S,false,2017-07-15,7
10 6 N,false,2017-07-15,8
10 2 S,false,2017-07-15,4
11 4 N,false,2017-07-15,7
11 6 S,false,2017-07-15,6
11 2 N,false,2017-07-15,6
11 4 S,false,2017-07-15,6
11 2 S,false,2017-07-15,6
11 6 N,false,2017-07-15,6
12 6 S,false,2017-07-15,8
12 4 N,false,2017-07-15,6
12 2 N,false,2017-07-15,4
12 4 S,false,2017-07-15,7
12 6 N,false,2017-07-15,7
12 2 S,false,2017-07-15,4
13 2 N,false,2017-07-15,5
13 4 N,false,2017-07-15,7
13 6 S,false,2017-07-15,7
13 4 S,false,2017-07-15,7
13 6 N,false,2017-07-15,6
13 2 S,false,2017-07-15,6
14 4 N,false,2017-07-15,7
14 2 N,false,2017-07-15,5
14 6 S,false,2017-07-15,7
14 4 S,false,2017-07-15,7
14 6 N,false,2017-07-15,8
14 2 S,false,2017-07-15,5
15 4 N,false,2017-07-15,7
15 6 S,false,2017-07-15,6
15 2 N,false,2017-07-15,5
15 4 S,false,2017-07-15,6
15 6 N,false,2017-07-15,7
15 2 S,false,2017-07-15,5
16 4 N,false,2017-07-15,7
16 2 N,false,2017-07-15,6
16 6 S,false,2017-07-15,7
16 4 S,false,2017-07-15,7
16 6 N,false,2017-07-15,6
16 2 S,false,2017-07-15,5
17 4 N,false,2017-07-15,6
17 6 S,false,2017-07-15,7
17 2 N,false,2017-07-15,4
17 4 S,false,2017-07-15,8
17 6 N,false,2017-07-15,9
17 2 S,false,2017-07-15,4
18 4 N,false,2017-07-15,9
18 2 N,false,2017-07-15,5
18 6 S,false,2017-07-15,7
18 4 S,false,2017-07-15,6
18 6 N,false,2017-07-15,6
18 2 S,false,2017-07-15,5
19 4 N,false,2017-07-15,7
19 6 S,false,2017-07-15,7
19 2 N,false,2017-07-15,5
19 4 S,false,2017-07-15,5
19 6 N,false,2017-07-15,8
19 2 S,false,2017-07-15,4
20 4 N,false,2017-07-15,5
20 6 S,false,2017-07-15,7
20 2 N,false,2017-07-15,5
20 4 S,false,2017-07-15,6
20 2 S,false,2017-07-15,6
20 6 N,false,2017-07-15,6
21 4 N,false,2017-07-15,6
21 6 S,false,2017-07-15,6
21 2 N,false,2017-07-15,6
21 4 S,false,2017-07-15,5
21 6 N,false,2017-07-15,7
21 2 S,false,2017-07-15,4
22 6 S,false,2017-07-15,6
22 4 N,false,2017-07-15,5
22 2 N,false,2017-07-15,4
22 4 S,false,2017-07-15,5
22 6 N,false,2017-07-15,6
22 2 S,false,2017-07-15,5
23 4 N,false,2017-07-15,4
23 6 S,false,2017-07-15,6
23 2 N,false,2017-07-15,4
23 4 S,false,2017-07-15,5
23 6 N,false,2017-07-15,6
23 2 S,false,2017-07-15,4
00 2 N,false,2017-07-16,4
00 2 S,false,2017-07-16,3
01 2 N,false,2017-07-16,3
00 4 S,false,2017-07-16,4
01 4 N,false,2017-07-16,4
00 4 N,false,2017-07-16,4
00 6 N,false,2017-07-16,7
00 6 S,false,2017-07-16,2
01 6 S,false,2017-07-16,2
01 2 S,false,2017-07-16,3
01 4 S,false,2017-07-16,3
01 6 N,false,2017-07-16,3
02 4 N,false,2017-07-16,2
02 6 S,false,2017-07-16,3
02 2 N,false,2017-07-16,2
02 6 N,false,2017-07-16,3
02 2 S,false,2017-07-16,3
02 4 S,false,2017-07-16,3
03 4 N,false,2017-07-16,3
03 2 N,false,2017-07-16,4
03 6 S,false,2017-07-16,3
03 6 N,false,2017-07-16,3
03 2 S,false,2017-07-16,3
04 4 N,false,2017-07-16,3
03 4 S,false,2017-07-16,2
04 6 S,false,2017-07-16,3
04 2 N,false,2017-07-16,3
04 6 N,false,2017-07-16,3
04 2 S,false,2017-07-16,3
04 4 S,false,2017-07-16,3
05 4 N,false,2017-07-16,3
05 6 S,false,2017-07-16,3
05 2 N,false,2017-07-16,3
05 6 N,false,2017-07-16,3
05 2 S,false,2017-07-16,3
05 4 S,false,2017-07-16,3
06 4 N,false,2017-07-16,3
06 6 S,false,2017-07-16,4
06 2 N,false,2017-07-16,4
06 6 N,false,2017-07-16,3
06 2 S,false,2017-07-16,5
06 4 S,false,2017-07-16,3
07 4 N,false,2017-07-16,5
07 6 S,false,2017-07-16,4
07 2 N,false,2017-07-16,3
07 4 S,false,2017-07-16,5
07 6 N,false,2017-07-16,4
07 2 S,false,2017-07-16,4
08 6 S,false,2017-07-16,6
08 4 N,false,2017-07-16,3
08 2 N,false,2017-07-16,4
08 6 N,false,2017-07-16,5
08 4 S,false,2017-07-16,5
08 2 S,false,2017-07-16,5
09 4 N,false,2017-07-16,6
09 6 S,false,2017-07-16,6
09 2 N,false,2017-07-16,5
09 4 S,false,2017-07-16,5
09 6 N,false,2017-07-16,6
09 2 S,false,2017-07-16,5
10 6 S,false,2017-07-16,7
10 2 N,false,2017-07-16,5
10 4 N,false,2017-07-16,5
10 4 S,false,2017-07-16,6
10 6 N,false,2017-07-16,7
10 2 S,false,2017-07-16,5
11 4 N,false,2017-07-16,7
11 6 S,false,2017-07-16,8
11 2 N,false,2017-07-16,4
11 4 S,false,2017-07-16,8
11 6 N,false,2017-07-16,7
11 2 S,false,2017-07-16,5
12 4 N,false,2017-07-16,7
12 6 S,false,2017-07-16,7
12 2 N,false,2017-07-16,5
12 4 S,false,2017-07-16,8
12 6 N,false,2017-07-16,8
12 2 S,false,2017-07-16,5
13 4 N,false,2017-07-16,6
13 6 S,false,2017-07-16,7
13 2 N,false,2017-07-16,5
13 4 S,false,2017-07-16,6
13 6 N,false,2017-07-16,8
14 4 N,false,2017-07-16,8
13 2 S,false,2017-07-16,5
14 6 S,false,2017-07-16,7
14 2 N,false,2017-07-16,5
14 4 S,false,2017-07-16,6
14 6 N,false,2017-07-16,6
14 2 S,false,2017-07-16,5
15 4 N,false,2017-07-16,7
15 6 S,false,2017-07-16,7
15 2 N,false,2017-07-16,5
15 4 S,false,2017-07-16,7
15 6 N,false,2017-07-16,6
16 4 N,false,2017-07-16,8
15 2 S,false,2017-07-16,5
16 6 S,false,2017-07-16,7
16 2 N,false,2017-07-16,5
16 6 N,false,2017-07-16,8
16 4 S,false,2017-07-16,3
16 2 S,false,2017-07-16,5
17 4 N,false,2017-07-16,5
17 6 S,false,2017-07-16,8
17 2 N,false,2017-07-16,4
17 4 S,false,2017-07-16,8
18 4 N,false,2017-07-16,8
17 2 S,false,2017-07-16,5
17 6 N,false,2017-07-16,5
18 2 N,false,2017-07-16,6
18 6 S,false,2017-07-16,7
18 4 S,false,2017-07-16,5
18 6 N,false,2017-07-16,9
18 2 S,false,2017-07-16,5
19 4 N,false,2017-07-16,7
19 6 S,false,2017-07-16,5
19 2 N,false,2017-07-16,6
19 4 S,false,2017-07-16,6
19 6 N,false,2017-07-16,8
19 2 S,false,2017-07-16,4
20 4 N,false,2017-07-16,4
20 6 S,false,2017-07-16,5
20 2 N,false,2017-07-16,5
20 2 S,false,2017-07-16,5
20 4 S,false,2017-07-16,6
20 6 N,false,2017-07-16,4
21 4 N,false,2017-07-16,6
21 6 S,false,2017-07-16,5
21 2 N,false,2017-07-16,4
21 4 S,false,2017-07-16,4
21 6 N,false,2017-07-16,5
21 2 S,false,2017-07-16,5
22 4 N,false,2017-07-16,5
22 6 S,false,2017-07-16,4
22 2 N,false,2017-07-16,5
22 4 S,false,2017-07-16,4
22 6 N,false,2017-07-16,4
22 2 S,false,2017-07-16,5
23 4 N,false,2017-07-16,4
23 2 N,false,2017-07-16,5
23 6 S,false,2017-07-16,4
23 4 S,false,2017-07-16,4
23 2 S,false,2017-07-16,4
23 6 N,false,2017-07-16,5
00 2 N,true,2017-07-17,5
00 2 S,true,2017-07-17,2
01 2 N,true,2017-07-17,3
23 2 S,true,2017-07-17,1
01 4 N,true,2017-07-17,3
00 4 S,true,2017-07-17,2
00 4 N,true,2017-07-17,4
23 4 S,true,2017-07-17,5
00 6 N,true,2017-07-17,4
00 6 S,true,2017-07-17,3
01 6 S,true,2017-07-17,2
01 4 S,true,2017-07-17,2
01 6 N,true,2017-07-17,2
01 2 S,true,2017-07-17,1
02 6 S,true,2017-07-17,3
02 4 N,true,2017-07-17,2
02 2 N,true,2017-07-17,3
02 4 S,true,2017-07-17,4
02 6 N,true,2017-07-17,3
03 4 N,true,2017-07-17,4
03 6 S,true,2017-07-17,3
03 2 N,true,2017-07-17,3
03 6 N,true,2017-07-17,3
03 4 S,true,2017-07-17,3
03 2 S,true,2017-07-17,1
04 2 S,true,2017-07-17,3
04 6 S,true,2017-07-17,3
04 4 N,true,2017-07-17,3
04 2 N,true,2017-07-17,3
04 4 S,true,2017-07-17,3
04 6 N,true,2017-07-17,3
05 4 S,true,2017-07-17,5
05 2 N,true,2017-07-17,1
05 4 N,true,2017-07-17,4
05 6 S,true,2017-07-17,5
05 6 N,true,2017-07-17,4
05 5 S,true,2017-07-17,2
06 6 S,true,2017-07-17,9
06 4 S,true,2017-07-17,8
06 4 N,true,2017-07-17,5
06 5 S,true,2017-07-17,6
06 5 N,true,2017-07-17,3
06 6 N,true,2017-07-17,6
07 4 N,true,2017-07-17,9
07 5 S,true,2017-07-17,9
07 6 S,true,2017-07-17,14
07 5 N,true,2017-07-17,5
07 4 S,true,2017-07-17,12
07 6 N,true,2017-07-17,12
08 5 S,true,2017-07-17,12
08 6 S,true,2017-07-17,22
08 5 N,true,2017-07-17,9
08 6 N,true,2017-07-17,17
08 4 S,true,2017-07-17,12
08 4 N,true,2017-07-17,8
09 5 S,true,2017-07-17,10
09 6 S,true,2017-07-17,15
09 4 S,true,2017-07-17,12
09 5 N,true,2017-07-17,11
09 4 N,true,2017-07-17,10
09 6 N,true,2017-07-17,19
10 5 N,true,2017-07-17,10
10 4 N,true,2017-07-17,12
10 5 S,true,2017-07-17,7
10 6 S,true,2017-07-17,11
10 4 S,true,2017-07-17,8
10 6 N,true,2017-07-17,15
11 6 S,true,2017-07-17,17
11 5 S,true,2017-07-17,7
11 4 S,true,2017-07-17,7
11 4 N,true,2017-07-17,8
11 5 N,true,2017-07-17,6
12 5 S,true,2017-07-17,7
11 6 N,true,2017-07-17,12
12 4 S,true,2017-07-17,7
12 6 S,true,2017-07-17,13
12 5 N,true,2017-07-17,8
12 4 N,true,2017-07-17,7
12 6 N,true,2017-07-17,16
13 5 S,true,2017-07-17,7
13 6 S,true,2017-07-17,15
13 4 N,true,2017-07-17,7
13 4 S,true,2017-07-17,5
13 5 N,true,2017-07-17,6
13 6 N,true,2017-07-17,13
14 5 S,true,2017-07-17,7
14 4 N,true,2017-07-17,8
14 4 S,true,2017-07-17,8
14 6 S,true,2017-07-17,14
14 5 N,true,2017-07-17,8
14 6 N,true,2017-07-17,15
15 5 S,true,2017-07-17,11
15 6 S,true,2017-07-17,15
16 4 N,true,2017-07-17,11
15 4 S,true,2017-07-17,8
15 4 N,true,2017-07-17,7
15 5 N,true,2017-07-17,6
15 6 N,true,2017-07-17,15
16 5 S,true,2017-07-17,9
16 5 N,true,2017-07-17,10
16 6 S,true,2017-07-17,17
16 4 S,true,2017-07-17,13
16 6 N,true,2017-07-17,15
17 6 S,true,2017-07-17,19
17 5 S,true,2017-07-17,7
17 5 N,true,2017-07-17,9
17 4 S,true,2017-07-17,10
17 4 N,true,2017-07-17,10
17 6 N,true,2017-07-17,20
18 5 N,true,2017-07-17,10
18 5 S,true,2017-07-17,7
18 4 S,true,2017-07-17,10
18 4 N,true,2017-07-17,9
18 6 S,true,2017-07-17,14
18 6 N,true,2017-07-17,15
19 5 S,true,2017-07-17,6
19 6 S,true,2017-07-17,12
19 4 N,true,2017-07-17,8
19 4 S,true,2017-07-17,10
19 5 N,true,2017-07-17,7
19 6 N,true,2017-07-17,13
20 6 S,true,2017-07-17,10
20 5 S,true,2017-07-17,5
20 4 S,true,2017-07-17,6
20 5 N,true,2017-07-17,6
20 4 N,true,2017-07-17,9
20 6 N,true,2017-07-17,11
19 0 N,true,2017-07-17,1
21 6 S,true,2017-07-17,10
21 5 S,true,2017-07-17,6
21 5 N,true,2017-07-17,6
21 4 N,true,2017-07-17,5
21 4 S,true,2017-07-17,6
21 6 N,true,2017-07-17,11
22 6 S,true,2017-07-17,8
22 5 S,true,2017-07-17,5
22 4 N,true,2017-07-17,7
22 4 S,true,2017-07-17,6
22 5 N,true,2017-07-17,6
22 6 N,true,2017-07-17,9
23 4 N,true,2017-07-17,9
23 6 S,true,2017-07-17,6
23 5 N,true,2017-07-17,3
23 6 N,true,2017-07-17,7
00 0 N,true,2017-07-18,3
00 4 S,true,2017-07-18,3
00 4 N,true,2017-07-18,1
01 4 S,true,2017-07-18,3
01 4 N,true,2017-07-18,2
01 6 S,true,2017-07-18,4
00 6 N,true,2017-07-18,3
02 4 N,true,2017-07-18,2
01 6 N,true,2017-07-18,2
02 4 S,true,2017-07-18,3
02 6 S,true,2017-07-18,2
03 4 N,true,2017-07-18,3
02 6 N,true,2017-07-18,3
03 4 S,true,2017-07-18,2
03 6 N,true,2017-07-18,2
03 6 S,true,2017-07-18,3
04 4 N,true,2017-07-18,4
04 4 S,true,2017-07-18,4
04 6 S,true,2017-07-18,3
04 6 N,true,2017-07-18,3
05 4 N,true,2017-07-18,5
05 4 S,true,2017-07-18,6
05 6 S,true,2017-07-18,4
05 6 N,true,2017-07-18,3
05 5 S,true,2017-07-18,2
06 6 S,true,2017-07-18,10
06 4 N,true,2017-07-18,5
06 5 S,true,2017-07-18,3
06 4 S,true,2017-07-18,7
06 5 N,true,2017-07-18,2
06 6 N,true,2017-07-18,7
07 5 S,true,2017-07-18,11
07 5 N,true,2017-07-18,5
07 4 N,true,2017-07-18,7
07 4 S,true,2017-07-18,12
07 6 S,true,2017-07-18,15
07 6 N,true,2017-07-18,13
08 5 S,true,2017-07-18,12
08 4 S,true,2017-07-18,12
08 6 S,true,2017-07-18,20
08 4 N,true,2017-07-18,12
08 5 N,true,2017-07-18,9
08 6 N,true,2017-07-18,17
09 5 S,true,2017-07-18,9
09 6 S,true,2017-07-18,17
09 5 N,true,2017-07-18,12
09 4 S,true,2017-07-18,10
09 6 N,true,2017-07-18,20
09 4 N,true,2017-07-18,10
10 5 S,true,2017-07-18,8
10 4 S,true,2017-07-18,9
10 5 N,true,2017-07-18,9
10 4 N,true,2017-07-18,10
10 6 N,true,2017-07-18,16
10 6 S,true,2017-07-18,14
11 5 S,true,2017-07-18,8
11 6 S,true,2017-07-18,16
11 4 S,true,2017-07-18,7
11 5 N,true,2017-07-18,6
11 4 N,true,2017-07-18,10
11 6 N,true,2017-07-18,14
11 2 N,true,2017-07-18,4
12 5 N,true,2017-07-18,9
12 4 S,true,2017-07-18,6
12 5 S,true,2017-07-18,6
12 6 S,true,2017-07-18,14
16 4 N,true,2017-07-18,9
12 4 N,true,2017-07-18,8
12 6 N,true,2017-07-18,15
13 5 S,true,2017-07-18,8
13 6 S,true,2017-07-18,16
13 4 S,true,2017-07-18,8
13 4 N,true,2017-07-18,6
13 5 N,true,2017-07-18,6
13 6 N,true,2017-07-18,15
14 4 N,true,2017-07-18,7
14 4 S,true,2017-07-18,8
14 5 S,true,2017-07-18,7
14 6 S,true,2017-07-18,15
13 0 N,true,2017-07-18,1
14 5 N,true,2017-07-18,7
14 6 N,true,2017-07-18,14
