route	trip	stop	time
4	090150_4	640S	1495569176
4	090150_4	418S	1495569329
4	090150_4	419S	1495569458
4	090150_4	420S	1495569582
4	090150_4	423S	1495569871
4	090150_4	234S	1495570025
4	090150_4	235S	1495570140
4	090150_4	239S	1495570377
4	090150_4	250S	1495570646
4	144400_4	257N	1495598640
4	144400_4	256N	1495598730
4	144400_4	255N	1495598790
4	144400_4	254N	1495598880
4	144400_4	253N	1495598940
4	144400_4	252N	1495599060
4	144400_4	251N	1495599150
4	144400_4	250N	1495599300
4	144400_4	249N	1495599420
4	144400_4	248N	1495599540
4	144400_4	239N	1495599630
4	144400_4	238N	1495599750
4	144400_4	237N	1495599840
4	144400_4	236N	1495599960
4	144400_4	235N	1495600050
4	144400_4	234N	1495600140
4	144400_4	423N	1495600230
4	144400_4	420N	1495600530
4	144400_4	419N	1495600590
4	144400_4	418N	1495600680
4	144400_4	640N	1495600770
4	144400_4	635N	1495601220
4	144400_4	631N	1495601580
4	144400_4	629N	1495601760
4	144400_4	626N	1495602060
4	144400_4	621N	1495602510
4	144400_4	416N	1495516712
4	144400_4	415N	1495516822
4	144400_4	414N	1495516979
4	144400_4	413N	1495517100
4	144400_4	412N	1495517187
4	144400_4	411N	1495517264
4	144400_4	410N	1495517339
4	144400_4	409N	1495518001
4	144400_4	408N	1495517527
4	144400_4	407N	1495517607
4	144400_4	406N	1495517703
4	144400_4	405N	1495517813
4	144400_4	402N	1495517915
4	144400_4	401N	1495518030
4	000550_4	401S	1495598730
4	000550_4	402S	1495598850
4	000550_4	405S	1495598970
4	000550_4	406S	1495599090
4	000550_4	407S	1495599150
4	000550_4	408S	1495599210
4	000550_4	409S	1495599300
4	000550_4	410S	1495599390
4	000550_4	411S	1495599480
4	000550_4	412S	1495599540
4	000550_4	413S	1495599630
4	000550_4	414S	1495599750
4	000550_4	415S	1495599930
4	000550_4	416S	1495600050
4	000550_4	621S	1495600200
4	000550_4	626S	1495514131
4	000550_4	629S	1495514314
4	000550_4	631S	1495514513
4	000550_4	635S	1495514747
4	000550_4	640S	1495515144
4	000550_4	418S	1495515260
4	000550_4	419S	1495515338
4	000550_4	420S	1495515442
4	000550_4	423S	1495516029
4	000550_4	234S	1495516187
4	000550_4	235S	1495516319
4	000550_4	236S	1495516450
4	000550_4	237S	1495516555
4	000550_4	238S	1495516670
4	000550_4	239S	1495516791
4	000550_4	248S	1495516957
4	000550_4	249S	1495517124
4	000550_4	250S	1495517841
4	000550_4	251S	1495517437
4	000550_4	252S	1495517517
4	000550_4	253S	1495517608
4	000550_4	254S	1495517700
4	000550_4	255S	1495517764
4	000550_4	256S	1495517844
4	000550_4	257S	1495517922
4	001500_4	401S	1495512900
4	001500_4	402S	1495513169
4	001500_4	405S	1495513312
4	001500_4	406S	1495513422
4	001500_4	407S	1495513504
4	001500_4	408S	1495513581
4	001500_4	409S	1495513680
4	001500_4	410S	1495513762
4	001500_4	411S	1495513836
4	001500_4	412S	1495513916
4	001500_4	413S	1495514004
4	001500_4	414S	1495514101
4	001500_4	415S	1495514246
4	001500_4	416S	1495514355
4	001500_4	621S	1495514486
4	001500_4	622S	1495514594
4	001500_4	623S	1495514667
4	001500_4	624S	1495514751
4	001500_4	625S	1495514838
4	001500_4	626S	1495514940
4	001500_4	627S	1495515029
4	001500_4	628S	1495515118
4	001500_4	629S	1495515230
4	001500_4	630S	1495515323
4	001500_4	631S	1495515446
4	001500_4	632S	1495515576
4	001500_4	633S	1495515650
4	001500_4	634S	1495515723
4	001500_4	635S	1495515833
