route	trip	stop	time
6	144100_6	640N	1497412860
6	144100_6	639N	1497412980
6	144100_6	638N	1497413070
6	144100_6	637N	1497413130
6	144100_6	636N	1497413220
6	144100_6	635N	1497413310
6	144100_6	634N	1497413430
6	144100_6	633N	1497413490
6	144100_6	632N	1497413550
6	144100_6	631N	1497413670
6	144100_6	630N	1497413760
6	144100_6	629N	1497413850
6	144100_6	628N	1497413970
6	144100_6	627N	1497414060
6	144100_6	626N	1497414150
6	144100_6	625N	1497414270
6	144100_6	624N	1497414360
6	144100_6	623N	1497414420
6	144100_6	622N	1497414510
6	144100_6	621N	1497414600
6	144100_6	415N	1497335756
6	145150_6	640N	1497327090
6	145150_6	639N	1497327462
6	145150_6	638N	1497327542
6	145150_6	637N	1497327611
6	145150_6	636N	1497327695
6	145150_6	635N	1497327779
6	145150_6	634N	1497327908
6	145150_6	633N	1497327981
6	145150_6	632N	1497328049
6	145150_6	631N	1497328232
6	145150_6	630N	1497328468
6	145150_6	629N	1497328643
6	145150_6	628N	1497328800
6	145150_6	627N	1497328894
6	145150_6	626N	1497329003
6	145150_6	625N	1497329117
6	145150_6	624N	1497329209
6	145150_6	623N	1497329294
6	145150_6	622N	1497329383
6	145150_6	621N	1497329661
6	145150_6	415N	1497330017
6	001900_6	415S	1497327835
6	001900_6	416S	1497327993
6	001900_6	621S	1497328130
6	001900_6	622S	1497328284
6	001900_6	623S	1497328397
6	001900_6	624S	1497328449
6	001900_6	625S	1497328543
6	001900_6	626S	1497328650
6	001900_6	627S	1497328832
6	001900_6	628S	1497328940
6	001900_6	629S	1497329045
6	001900_6	630S	1497329135
6	001900_6	631S	1497329377
6	001900_6	632S	1497329375
6	001900_6	633S	1497329435
6	001900_6	634S	1497329495
6	001900_6	635S	1497329821
6	001900_6	636S	1497329675
6	001900_6	637S	1497330011
6	001900_6	638S	1497329825
6	001900_6	639S	1497329915
6	001900_6	640S	1497330238
6	146100_6	640N	1497327660
6	146100_6	639N	1497327744
6	146100_6	638N	1497327817
6	146100_6	637N	1497327880
6	146100_6	636N	1497327962
6	146100_6	635N	1497328072
6	146100_6	634N	1497328189
6	146100_6	633N	1497328252
6	146100_6	632N	1497328315
6	146100_6	631N	1497328478
6	146100_6	630N	1497328728
6	146100_6	629N	1497328881
6	146100_6	628N	1497329034
6	146100_6	627N	1497329116
6	146100_6	626N	1497329208
6	146100_6	625N	1497329314
6	146100_6	624N	1497329402
6	146100_6	623N	1497329478
6	146100_6	622N	1497329557
6	146100_6	621N	1497329961
6	146100_6	415N	1497330446
6	147250_6	640N	1497328350
6	147250_6	639N	1497328433
6	147250_6	638N	1497328512
6	147250_6	637N	1497328577
6	147250_6	636N	1497328665
6	147250_6	635N	1497328777
6	147250_6	634N	1497328903
6	147250_6	633N	1497328971
6	147250_6	632N	1497329038
6	147250_6	631N	1497329209
6	147250_6	630N	1497329369
6	147250_6	629N	1497329535
6	147250_6	628N	1497329695
6	147250_6	627N	1497329778
6	147250_6	626N	1497329873
6	147250_6	625N	1497329962
6	147250_6	624N	1497330059
6	147250_6	623N	1497330138
6	147250_6	622N	1497330220
6	147250_6	621N	1497330586
6	147250_6	415N	1497330938
6	141500_6	625N	1497326385
6	141500_6	624N	1497326469
6	141500_6	623N	1497326548
6	141500_6	622N	1497326620
6	141500_6	621N	1497326746
6	141500_6	415N	1497327392
6	143100_6	635N	1497412659
6	143100_6	634N	1497412779
6	143100_6	633N	1497412839
6	143100_6	632N	1497412899
6	143100_6	631N	1497413019
6	143100_6	630N	1497413109
6	143100_6	629N	1497413199
6	143100_6	628N	1497413319
6	143100_6	627N	1497413409
6	143100_6	626N	1497413499
6	143100_6	625N	1497413619
6	143100_6	624N	1497413709
6	143100_6	623N	1497413769
6	143100_6	622N	1497413859
6	143100_6	621N	1497413949
6	143100_6	415N	1497328328
4	144400_4	257N	1497326640
4	144400_4	256N	1497326787
4	144400_4	255N	1497326863
4	144400_4	254N	1497326960
4	144400_4	253N	1497327001
4	144400_4	252N	1497327087
4	144400_4	251N	1497327193
4	144400_4	250N	1497327284
4	144400_4	249N	1497327384
4	144400_4	248N	1497327476
4	144400_4	239N	1497327589
4	144400_4	238N	1497327714
4	144400_4	237N	1497327827
4	144400_4	236N	1497327944
4	144400_4	235N	1497328017
4	144400_4	234N	1497328127
4	144400_4	423N	1497328285
4	144400_4	420N	1497328861
4	144400_4	419N	1497328966
4	144400_4	418N	1497329058
4	144400_4	640N	1497329183
4	144400_4	635N	1497329583
4	144400_4	631N	1497329996
4	144400_4	629N	1497330323
4	144400_4	626N	1497330591
4	144400_4	621N	1497330877
4	144400_4	416N	1497331212
4	144400_4	415N	1497331366
4	144400_4	414N	1497331556
4	144400_4	413N	1497331662
4	144400_4	412N	1497331752
4	144400_4	411N	1497331832
4	144400_4	410N	1497331906
4	144400_4	409N	1497332567
4	144400_4	408N	1497332094
4	144400_4	407N	1497332172
4	144400_4	406N	1497332265
4	144400_4	405N	1497332378
4	144400_4	402N	1497332487
4	144400_4	401N	1497332634
4	000550_4	401S	1497413130
4	000550_4	402S	1497413250
4	000550_4	405S	1497413370
4	000550_4	406S	1497413490
4	000550_4	407S	1497413550
4	000550_4	408S	1497413610
4	000550_4	409S	1497413700
4	000550_4	410S	1497413790
4	000550_4	411S	1497413880
4	000550_4	412S	1497413940
4	000550_4	413S	1497414030
4	000550_4	414S	1497414150
4	000550_4	415S	1497414330
4	000550_4	416S	1497414450
4	000550_4	621S	1497414600
4	000550_4	626S	1497414870
4	000550_4	629S	1497415080
4	000550_4	631S	1497415230
4	000550_4	635S	1497415440
4	000550_4	640S	1497415710
4	000550_4	418S	1497415800
4	000550_4	419S	1497415890
4	000550_4	420S	1497415950
4	000550_4	423S	1497416250
4	000550_4	234S	1497416340
4	000550_4	235S	1497416430
4	000550_4	236S	1497416490
4	000550_4	237S	1497416610
4	000550_4	238S	1497416730
4	000550_4	239S	1497416820
4	000550_4	248S	1497416910
4	000550_4	249S	1497417000
4	000550_4	250S	1497417720
4	000550_4	251S	1497417870
4	000550_4	252S	1497417960
4	000550_4	253S	1497418080
4	000550_4	254S	1497418140
4	000550_4	255S	1497418230
4	000550_4	256S	1497418290
4	000550_4	257S	1497418380
4	001500_4	401S	1497327300
4	001500_4	402S	1497327592
4	001500_4	405S	1497327752
4	001500_4	406S	1497327849
4	001500_4	407S	1497327930
4	001500_4	408S	1497328002
4	001500_4	409S	1497328091
4	001500_4	410S	1497328167
4	001500_4	411S	1497328234
4	001500_4	412S	1497328326
4	001500_4	413S	1497328402
4	001500_4	414S	1497328495
4	001500_4	415S	1497328636
4	001500_4	416S	1497328733
4	001500_4	621S	1497328851
4	001500_4	622S	1497328955
4	001500_4	623S	1497329028
4	001500_4	624S	1497329100
4	001500_4	625S	1497329182
4	001500_4	626S	1497329286
4	001500_4	627S	1497329373
4	001500_4	628S	1497329457
4	001500_4	629S	1497329542
4	001500_4	630S	1497329650
4	001500_4	631S	1497329765
4	001500_4	632S	1497329905
4	001500_4	633S	1497329966
4	001500_4	634S	1497330030
4	001500_4	635S	1497330113
4	001500_4	636S	1497330217
4	001500_4	637S	1497330292
4	001500_4	638S	1497330358
4	001500_4	639S	1497330423
4	001500_4	640S	1497330548
4	001500_4	418S	1497330663
4	001500_4	419S	1497330739
4	001500_4	420S	1497330809
4	001500_4	423S	1497331169
4	001500_4	234S	1497331296
4	001500_4	235S	1497331412
4	001500_4	236S	1497331493
4	001500_4	237S	1497331591
4	001500_4	238S	1497331682
4	001500_4	239S	1497331781
4	001500_4	248S	1497331908
4	001500_4	249S	1497331995
4	001500_4	250S	1497332656
4	001500_4	251S	1497332220
4	001500_4	252S	1497332293
4	001500_4	253S	1497332378
4	001500_4	254S	1497332462
4	001500_4	255S	1497332517
4	001500_4	256S	1497332595
4	001500_4	257S	1497332981
4	146100_4	257N	1497327660
4	146100_4	256N	1497327722
4	146100_4	255N	1497327788
4	146100_4	254N	1497327905
4	146100_4	253N	1497327950
4	146100_4	252N	1497328029
4	146100_4	251N	1497328126
4	146100_4	250N	1497328230
4	146100_4	249N	1497328402
4	146100_4	248N	1497328488
4	146100_4	239N	1497328600
4	146100_4	238N	1497328728
4	146100_4	237N	1497328839
4	146100_4	236N	1497328954
