route	trip	stop	time
4	144400_4	257N	1495685040
4	144400_4	256N	1495685130
4	144400_4	255N	1495685190
4	144400_4	254N	1495685280
4	144400_4	253N	1495685340
4	144400_4	252N	1495685460
4	144400_4	251N	1495685550
4	144400_4	250N	1495685700
4	144400_4	249N	1495685820
4	144400_4	248N	1495685940
4	144400_4	239N	1495686030
4	144400_4	238N	1495686150
4	144400_4	237N	1495686240
4	144400_4	236N	1495686360
4	144400_4	235N	1495686450
4	144400_4	234N	1495686540
4	144400_4	423N	1495686630
4	144400_4	420N	1495686930
4	144400_4	419N	1495686990
4	144400_4	418N	1495687080
4	144400_4	640N	1495687170
4	144400_4	639N	1495687290
4	144400_4	638N	1495687380
4	144400_4	637N	1495687440
4	144400_4	636N	1495687530
4	144400_4	635N	1495687620
4	144400_4	634N	1495687740
4	144400_4	633N	1495687800
4	144400_4	632N	1495687860
4	144400_4	631N	1495687980
4	144400_4	630N	1495688070
4	144400_4	629N	1495688160
4	144400_4	628N	1495688280
4	144400_4	627N	1495688370
4	144400_4	626N	1495688460
4	144400_4	625N	1495688580
4	144400_4	624N	1495688670
4	144400_4	623N	1495688730
4	144400_4	622N	1495688820
4	144400_4	621N	1495688910
4	000550_4	401S	1495685130
4	000550_4	402S	1495685250
4	000550_4	405S	1495685370
4	000550_4	406S	1495685490
4	000550_4	407S	1495685550
4	000550_4	408S	1495685610
4	000550_4	409S	1495685700
4	000550_4	410S	1495685790
4	000550_4	411S	1495685880
4	000550_4	412S	1495685940
4	000550_4	413S	1495686030
4	000550_4	414S	1495686150
4	000550_4	415S	1495686330
4	000550_4	416S	1495686450
4	000550_4	621S	1495686600
4	144800_4	621S	1495685280
4	144800_4	622S	1495685370
4	144800_4	623S	1495685460
4	144800_4	624S	1495685520
4	144800_4	625S	1495685610
4	144800_4	626S	1495685730
4	144800_4	627S	1495685820
4	144800_4	628S	1495685940
4	144800_4	629S	1495686030
4	144800_4	630S	1495686120
4	144800_4	631S	1495686240
4	144800_4	632S	1495686360
4	144800_4	633S	1495686420
4	144800_4	634S	1495686480
4	144800_4	635S	1495686570
4	144800_4	636S	1495686660
4	144800_4	637S	1495686750
4	144800_4	638S	1495686810
4	144800_4	639S	1495686900
