route	trip	stop	time
4	100550_4	640S	1495834296
4	100550_4	418S	1495834405
4	100550_4	419S	1495834496
4	100550_4	420S	1495834583
4	100550_4	423S	1495834823
4	100550_4	234S	1495834984
4	100550_4	235S	1495835108
4	100550_4	239S	1495835405
4	100550_4	250S	1495835677
4	144400_4	257N	1495771440
4	144400_4	256N	1495771518
4	144400_4	255N	1495771591
4	144400_4	254N	1495771683
4	144400_4	253N	1495771739
4	144400_4	252N	1495771822
4	144400_4	251N	1495771929
4	144400_4	250N	1495772041
4	144400_4	249N	1495772196
4	144400_4	248N	1495772288
4	144400_4	239N	1495772393
4	144400_4	238N	1495772524
4	144400_4	237N	1495772634
4	144400_4	236N	1495772752
4	144400_4	235N	1495772862
4	144400_4	234N	1495773246
4	144400_4	423N	1495773336
4	144400_4	420N	1495773636
4	144400_4	419N	1495773696
4	144400_4	418N	1495773786
4	144400_4	640N	1495773876
4	144400_4	639N	1495773996
4	144400_4	638N	1495774086
4	144400_4	637N	1495774146
4	144400_4	636N	1495774236
4	144400_4	635N	1495774326
4	144400_4	634N	1495774446
4	144400_4	633N	1495774506
4	144400_4	632N	1495774566
4	144400_4	631N	1495774686
4	144400_4	630N	1495774776
4	144400_4	629N	1495774866
4	144400_4	628N	1495774986
4	144400_4	627N	1495775076
4	144400_4	626N	1495775166
4	144400_4	625N	1495775286
4	144400_4	624N	1495775376
4	144400_4	623N	1495775436
4	144400_4	622N	1495775526
4	144400_4	621N	1495775616
4	000550_4	401S	1495857930
4	000550_4	402S	1495858050
4	000550_4	405S	1495858140
4	000550_4	406S	1495858260
4	000550_4	407S	1495858320
4	000550_4	408S	1495858380
4	000550_4	409S	1495858470
4	000550_4	410S	1495858560
4	000550_4	411S	1495858620
4	000550_4	412S	1495858710
4	000550_4	413S	1495858800
4	000550_4	414S	1495858920
4	000550_4	415S	1495859070
4	000550_4	416S	1495859160
4	000550_4	621S	1495859310
4	144800_4	621S	1495771680
4	144800_4	622S	1495771812
4	144800_4	623S	1495771924
4	144800_4	624S	1495772041
4	144800_4	625S	1495772137
4	144800_4	626S	1495772245
4	144800_4	627S	1495772347
4	144800_4	628S	1495772455
4	144800_4	629S	1495772566
4	144800_4	630S	1495772662
4	144800_4	631S	1495772796
4	144800_4	632S	1495772955
4	144800_4	633S	1495773024
4	144800_4	634S	1495773114
4	144800_4	635S	1495773220
4	144800_4	636S	1495773362
4	144800_4	637S	1495773449
4	144800_4	638S	1495773542
4	144800_4	639S	1495773616
4	144800_4	640S	1495773750
4	144800_4	418S	1495773871
4	144800_4	419S	1495773961
4	144800_4	420S	1495774066
4	144800_4	423S	1495774366
4	144800_4	234S	1495774456
4	144800_4	235S	1495774546
4	144800_4	236S	1495774606
4	144800_4	237S	1495774726
4	144800_4	238S	1495774846
4	144800_4	239S	1495774936
4	144800_4	248S	1495775026
4	144800_4	249S	1495775116
4	144800_4	250S	1495775836
4	144800_4	251S	1495775986
4	144800_4	252S	1495776076
4	144800_4	253S	1495776196
4	144800_4	254S	1495776256
4	144800_4	255S	1495776346
4	144800_4	256S	1495776406
4	144800_4	257S	1495776496
4	001800_4	401S	1495772280
4	001800_4	402S	1495772299
4	001800_4	405S	1495772425
4	001800_4	406S	1495772529
4	001800_4	407S	1495772612
4	001800_4	408S	1495772691
4	001800_4	409S	1495772802
4	001800_4	410S	1495772887
4	001800_4	411S	1495772964
4	001800_4	412S	1495773046
4	001800_4	413S	1495773134
4	001800_4	414S	1495773250
4	001800_4	415S	1495773423
4	001800_4	416S	1495773605
4	001800_4	621S	1495773750
4	001950_4	621S	1495772377
4	001950_4	622S	1495772491
4	001950_4	623S	1495772593
4	001950_4	624S	1495772700
4	001950_4	625S	1495772784
4	001950_4	626S	1495772885
4	001950_4	627S	1495772966
4	001950_4	628S	1495773054
4	001950_4	629S	1495773284
4	001950_4	630S	1495773377
4	001950_4	631S	1495773480
4	001950_4	632S	1495773593
4	001950_4	633S	1495773657
4	001950_4	634S	1495773745
4	001950_4	635S	1495773835
4	001950_4	636S	1495773960
4	001950_4	637S	1495774038
4	001950_4	638S	1495774108
4	001950_4	639S	1495774182
4	001950_4	640S	1495774295
4	001950_4	418S	1495774405
4	001950_4	419S	1495774485
4	001950_4	420S	1495774567
4	001950_4	423S	1495775725
4	001950_4	234S	1495775918
4	001950_4	235S	1495776035
4	001950_4	236S	1495776118
4	001950_4	237S	1495776212
4	001950_4	238S	1495776306
4	001950_4	239S	1495776404
4	001950_4	248S	1495776526
4	001950_4	249S	1495776613
4	001950_4	250S	1495777315
4	001950_4	251S	1495776926
4	001950_4	252S	1495776993
4	001950_4	253S	1495777078
4	001950_4	254S	1495777161
4	001950_4	255S	1495777216
4	001950_4	256S	1495777290
4	001950_4	257S	1495777343
4	146000_4	621N	1495772400
4	146000_4	415N	1495772770
4	146000_4	414N	1495772906
4	146000_4	413N	1495773030
4	146000_4	412N	1495773119
4	146000_4	411N	1495773199
4	146000_4	410N	1495773277
4	146000_4	409N	1495773380
4	146000_4	408N	1495773476
4	146000_4	407N	1495773558
4	146000_4	406N	1495773676
4	146000_4	405N	1495773789
4	146000_4	402N	1495773893
4	146000_4	401N	1495774051
4	146100_4	257N	1495772460
4	146100_4	256N	1495772526
4	146100_4	255N	1495772610
4	146100_4	254N	1495772712
4	146100_4	253N	1495772764
4	146100_4	252N	1495772858
4	146100_4	251N	1495772969
4	146100_4	250N	1495773076
4	146100_4	249N	1495773218
4	146100_4	248N	1495773319
4	146100_4	239N	1495773435
4	146100_4	238N	1495773559
4	146100_4	237N	1495773682
4	146100_4	236N	1495773810
4	146100_4	235N	1495773962
4	146100_4	234N	1495774426
4	146100_4	423N	1495774516
4	146100_4	420N	1495774816
4	146100_4	419N	1495774876
4	146100_4	418N	1495774966
4	146100_4	640N	1495775056
4	146100_4	639N	1495775176
4	146100_4	638N	1495775266
4	146100_4	637N	1495775326
4	146100_4	636N	1495775416
4	146100_4	635N	1495775506
4	146100_4	634N	1495775626
4	146100_4	633N	1495775686
4	146100_4	632N	1495775746
4	146100_4	631N	1495775866
4	146100_4	630N	1495775956
4	146100_4	629N	1495776046
4	146100_4	628N	1495776166
4	146100_4	627N	1495776256
4	146100_4	626N	1495776346
4	146100_4	625N	1495776466
4	146100_4	624N	1495776556
4	146100_4	623N	1495776616
4	146100_4	622N	1495776706
4	146100_4	621N	1495776796
4	134750_4	257S	1495856850
4	135450_4	253S	1495771227
4	135450_4	254S	1495771327
4	135450_4	255S	1495771397
4	135450_4	256S	1495771477
4	135450_4	257S	1495771594
4	137200_4	423S	1495856981
4	137200_4	234S	1495857137
4	137200_4	235S	1495857321
4	137200_4	236S	1495857421
4	137200_4	237S	1495857521
4	137200_4	238S	1495857663
4	137200_4	239S	1495857753
4	137200_4	248S	1495857843
4	137200_4	249S	1495857933
4	137200_4	250S	1495858293
4	137200_4	251S	1495858443
4	137200_4	252S	1495858533
4	137200_4	253S	1495858653
4	137200_4	254S	1495858713
4	137200_4	255S	1495858803
4	137200_4	256S	1495858863
4	137200_4	257S	1495858953
4	137450_4	250N	1495853670
4	137450_4	239N	1495853851
4	137450_4	235N	1495854138
4	137450_4	234N	1495854252
4	137450_4	423N	1495854414
4	137450_4	420N	1495854693
4	137450_4	419N	1495854779
4	137450_4	418N	1495854861
4	137450_4	640N	1495854987
4	137450_4	635N	1495855250
4	137450_4	631N	1495855505
4	137450_4	629N	1495855686
4	137450_4	626N	1495855884
4	137450_4	621N	1495856178
4	137450_4	416N	1495856402
4	137450_4	415N	1495856557
4	137450_4	414N	1495856707
4	137450_4	413N	1495856797
4	137450_4	412N	1495856889
4	137450_4	411N	1495856971
4	137450_4	410N	1495857052
4	137450_4	409N	1495857717
4	137450_4	408N	1495857244
4	137450_4	407N	1495857329
4	137450_4	406N	1495857427
4	137450_4	405N	1495857543
4	137450_4	402N	1495857663
4	137450_4	401N	1495857783
4	138400_4	411N	1495857260
4	138400_4	410N	1495857340
4	138400_4	409N	1495858005
4	138400_4	408N	1495857535
4	138400_4	407N	1495857618
4	138400_4	406N	1495857708
4	138400_4	405N	1495857828
4	138400_4	402N	1495857948
4	138400_4	401N	1495858068
4	138400_4	420S	1495857447
4	138400_4	423S	1495857769
4	138400_4	234S	1495857859
4	138400_4	235S	1495857949
4	138400_4	236S	1495858009
4	138400_4	237S	1495858129
4	138400_4	238S	1495858249
4	138400_4	239S	1495858339
4	138400_4	248S	1495858429
4	138400_4	249S	1495858519
4	138400_4	250S	1495859059
4	138400_4	251S	1495859209
4	138400_4	252S	1495859299
4	138400_4	253S	1495859419
4	138400_4	254S	1495859479
