route	trip	stop	timestamp	arrival	isValid
4	144000_4..N01X007	257N	1461211018	1461211200	false
4	144000_4..N01X007	256N	1461211018	1461211290	false
4	144000_4..N01X007	255N	1461211018	1461211350	false
4	144000_4..N01X007	254N	1461211018	1461211440	false
4	144000_4..N01X007	253N	1461211018	1461211500	false
4	144000_4..N01X007	252N	1461211018	1461211620	false
4	144000_4..N01X007	251N	1461211018	1461211710	false
4	144000_4..N01X007	250N	1461211018	1461211860	false
4	144000_4..N01X007	249N	1461211018	1461211980	false
4	144000_4..N01X007	248N	1461211018	1461212100	false
4	144000_4..N01X007	239N	1461211018	1461212190	false
4	144000_4..N01X007	238N	1461211018	1461212310	false
4	144000_4..N01X007	237N	1461211018	1461212400	false
4	144000_4..N01X007	236N	1461211018	1461212520	false
4	144000_4..N01X007	235N	1461211018	1461212610	false
4	144000_4..N01X007	234N	1461211018	1461212700	false
4	144000_4..N01X007	423N	1461211018	1461212850	false
4	144000_4..N01X007	420N	1461211018	1461213120	false
4	144000_4..N01X007	419N	1461211018	1461213180	false
4	144000_4..N01X007	418N	1461211018	1461213270	false
4	144000_4..N01X007	640N	1461211018	1461213360	false
4	144000_4..N01X007	635N	1461211018	1461213630	false
4	144000_4..N01X007	631N	1461211018	1461213840	false
4	144000_4..N01X007	629N	1461211018	1461213960	false
4	144000_4..N01X007	626N	1461211018	1461214170	false
4	144000_4..N01X007	621N	1461211018	1461214440	false
4	144000_4..N01X007	416N	1461211018	1461214590	false
4	144000_4..N01X007	415N	1461211018	1461214710	false
4	144000_4..N01X007	414N	1461211018	1461214860	false
4	144000_4..N01X007	413N	1461211018	1461214950	false
4	144000_4..N01X007	412N	1461211018	1461215040	false
4	144000_4..N01X007	411N	1461211018	1461215100	false
4	144000_4..N01X007	410N	1461211018	1461215160	false
4	144000_4..N01X007	409N	1461211018	1461215250	false
4	144000_4..N01X007	408N	1461211018	1461215940	false
4	144000_4..N01X007	407N	1461211018	1461216000	false
4	144000_4..N01X007	406N	1461211018	1461216090	false
4	144000_4..N01X007	405N	1461211018	1461216210	false
4	144000_4..N01X007	402N	1461211018	1461216330	false
4	144000_4..N01X007	401N	1461211018	1461216450	false
4	000850_4..S01X010	401S	1461211018	1461211710	false
4	000850_4..S01X010	402S	1461211018	1461211830	false
4	000850_4..S01X010	405S	1461211018	1461211950	false
4	000850_4..S01X010	406S	1461211018	1461212070	false
4	000850_4..S01X010	407S	1461211018	1461212130	false
4	000850_4..S01X010	408S	1461211018	1461212190	false
4	000850_4..S01X010	409S	1461211018	1461212280	false
4	000850_4..S01X010	410S	1461211018	1461212370	false
4	000850_4..S01X010	411S	1461211018	1461212460	false
4	000850_4..S01X010	412S	1461211018	1461212520	false
4	000850_4..S01X010	413S	1461211018	1461212610	false
4	000850_4..S01X010	414S	1461211018	1461212730	false
4	000850_4..S01X010	415S	1461211018	1461212910	false
4	000850_4..S01X010	416S	1461211018	1461213030	false
4	000850_4..S01X010	621S	1461211018	1461213180	false
4	000850_4..S01X010	626S	1461211018	1461213450	false
4	000850_4..S01X010	629S	1461211018	1461213660	false
4	000850_4..S01X010	631S	1461211018	1461213810	false
4	000850_4..S01X010	635S	1461211018	1461214020	false
4	000850_4..S01X010	640S	1461211018	1461214290	false
4	000850_4..S01X010	418S	1461211018	1461214380	false
4	000850_4..S01X010	419S	1461211018	1461214470	false
4	000850_4..S01X010	420S	1461211018	1461214560	false
4	000850_4..S01X010	423S	1461211018	1461214800	false
4	000850_4..S01X010	234S	1461211018	1461214950	false
4	000850_4..S01X010	235S	1461211018	1461215040	false
4	000850_4..S01X010	236S	1461211018	1461215100	false
4	000850_4..S01X010	237S	1461211018	1461215220	false
4	000850_4..S01X010	238S	1461211018	1461215340	false
4	000850_4..S01X010	239S	1461211018	1461215430	false
4	000850_4..S01X010	248S	1461211018	1461215520	false
4	000850_4..S01X010	249S	1461211018	1461215610	false
4	000850_4..S01X010	250S	1461211018	1461215730	false
4	000850_4..S01X010	251S	1461211018	1461216480	false
4	000850_4..S01X010	252S	1461211018	1461216570	false
4	000850_4..S01X010	253S	1461211018	1461216690	false
4	000850_4..S01X010	254S	1461211018	1461216750	false
4	000850_4..S01X010	255S	1461211018	1461216840	false
4	000850_4..S01X010	256S	1461211018	1461216900	false
4	000850_4..S01X010	257S	1461211018	1461216990	false
4	001800_4..S13X030	401S	1461211018	1461212280	false
4	001800_4..S13X030	402S	1461211018	1461212400	false
4	001800_4..S13X030	405S	1461211018	1461212520	false
4	001800_4..S13X030	406S	1461211018	1461212640	false
4	001800_4..S13X030	407S	1461211018	1461212700	false
4	001800_4..S13X030	408S	1461211018	1461212760	false
4	001800_4..S13X030	409S	1461211018	1461212850	false
4	001800_4..S13X030	410S	1461211018	1461212940	false
4	001800_4..S13X030	411S	1461211018	1461213030	false
4	001800_4..S13X030	412S	1461211018	1461213090	false
4	001800_4..S13X030	413S	1461211018	1461213180	false
4	001800_4..S13X030	414S	1461211018	1461213300	false
4	001800_4..S13X030	415S	1461211018	1461213480	false
4	001800_4..S13X030	416S	1461211018	1461213600	false
4	001800_4..S13X030	621S	1461211018	1461213750	false
4	001800_4..S13X030	622S	1461211018	1461213840	false
4	001800_4..S13X030	623S	1461211018	1461213930	false
4	001800_4..S13X030	624S	1461211018	1461213990	false
4	001800_4..S13X030	625S	1461211018	1461214080	false
4	001800_4..S13X030	626S	1461211018	1461214200	false
4	001800_4..S13X030	627S	1461211018	1461214320	false
4	001800_4..S13X030	628S	1461211018	1461214410	false
4	001800_4..S13X030	629S	1461211018	1461214530	false
4	001800_4..S13X030	630S	1461211018	1461214620	false
4	001800_4..S13X030	631S	1461211018	1461214740	false
4	001800_4..S13X030	635S	1461211018	1461214950	false
4	001800_4..S13X030	640S	1461211018	1461215220	false
4	001800_4..S13X030	418S	1461211018	1461215310	false
4	001800_4..S13X030	419S	1461211018	1461215400	false
4	001800_4..S13X030	420S	1461211018	1461215640	false
4	001800_4..S13X030	423S	1461211018	1461215880	false
4	001800_4..S13X030	234S	1461211018	1461216030	false
4	001800_4..S13X030	235S	1461211018	1461216120	false
4	001800_4..S13X030	236S	1461211018	1461216180	false
4	001800_4..S13X030	237S	1461211018	1461216300	false
4	001800_4..S13X030	238S	1461211018	1461216420	false
4	001800_4..S13X030	239S	1461211018	1461216510	false
4	001800_4..S13X030	248S	1461211018	1461216600	false
4	001800_4..S13X030	249S	1461211018	1461216690	false
4	001800_4..S13X030	250S	1461211018	1461216810	false
4	001800_4..S13X030	251S	1461211018	1461217560	false
4	001800_4..S13X030	252S	1461211018	1461217650	false
4	001800_4..S13X030	253S	1461211018	1461217770	false
4	001800_4..S13X030	254S	1461211018	1461217830	false
4	001800_4..S13X030	255S	1461211018	1461217920	false
4	001800_4..S13X030	256S	1461211018	1461217980	false
4	001800_4..S13X030	257S	1461211018	1461218070	false
4	146000_4..N01X007	257N	1461211018	1461212400	false
4	146000_4..N01X007	256N	1461211018	1461212490	false
4	146000_4..N01X007	255N	1461211018	1461212550	false
4	146000_4..N01X007	254N	1461211018	1461212640	false
4	146000_4..N01X007	253N	1461211018	1461212700	false
4	146000_4..N01X007	252N	1461211018	1461212820	false
4	146000_4..N01X007	251N	1461211018	1461212910	false
4	146000_4..N01X007	250N	1461211018	1461213060	false
4	146000_4..N01X007	249N	1461211018	1461213180	false
4	146000_4..N01X007	248N	1461211018	1461213300	false
4	146000_4..N01X007	239N	1461211018	1461213390	false
4	146000_4..N01X007	238N	1461211018	1461213510	false
4	146000_4..N01X007	237N	1461211018	1461213600	false
4	146000_4..N01X007	236N	1461211018	1461213720	false
4	146000_4..N01X007	235N	1461211018	1461213810	false
4	146000_4..N01X007	234N	1461211018	1461213900	false
4	146000_4..N01X007	423N	1461211018	1461214050	false
4	146000_4..N01X007	420N	1461211018	1461214320	false
4	146000_4..N01X007	419N	1461211018	1461214380	false
4	146000_4..N01X007	418N	1461211018	1461214470	false
4	146000_4..N01X007	640N	1461211018	1461214560	false
4	146000_4..N01X007	635N	1461211018	1461214830	false
4	146000_4..N01X007	631N	1461211018	1461215040	false
4	146000_4..N01X007	629N	1461211018	1461215160	false
4	146000_4..N01X007	626N	1461211018	1461215370	false
4	146000_4..N01X007	621N	1461211018	1461215640	false
4	146000_4..N01X007	416N	1461211018	1461215790	false
4	146000_4..N01X007	415N	1461211018	1461215910	false
4	146000_4..N01X007	414N	1461211018	1461216060	false
4	146000_4..N01X007	413N	1461211018	1461216150	false
4	146000_4..N01X007	412N	1461211018	1461216240	false
4	146000_4..N01X007	411N	1461211018	1461216300	false
4	146000_4..N01X007	410N	1461211018	1461216360	false
4	146000_4..N01X007	409N	1461211018	1461216450	false
4	146000_4..N01X007	408N	1461211018	1461217140	false
4	146000_4..N01X007	407N	1461211018	1461217200	false
4	146000_4..N01X007	406N	1461211018	1461217290	false
4	146000_4..N01X007	405N	1461211018	1461217410	false
4	146000_4..N01X007	402N	1461211018	1461217530	false
4	146000_4..N01X007	401N	1461211018	1461217650	false
4	134750_4..S01R	255S	1461211018	1461211382	false
4	134750_4..S01R	256S	1461211018	1461211442	false
4	134750_4..S01R	257S	1461211018	1461211532	false
4	135950_4..S01R	249S	1461210943	1461210930	true
4	135950_4..S01R	250S	1461211018	1461211001	false
4	135950_4..S01R	251S	1461211018	1461211271	false
4	135950_4..S01R	252S	1461211018	1461211361	false
4	135950_4..S01R	253S	1461211018	1461211481	false
4	135950_4..S01R	254S	1461211018	1461211541	false
4	135950_4..S01R	255S	1461211018	1461211631	false
4	135950_4..S01R	256S	1461211018	1461211691	false
4	135950_4..S01R	257S	1461211018	1461211781	false
4	137200_4..S01R	235S	1461211018	1461211100	false
4	137200_4..S01R	236S	1461211018	1461211160	false
4	137200_4..S01R	237S	1461211018	1461211280	false
4	137200_4..S01R	238S	1461211018	1461211400	false
4	137200_4..S01R	239S	1461211018	1461211490	false
4	137200_4..S01R	248S	1461211018	1461211580	false
4	137200_4..S01R	249S	1461211018	1461211670	false
4	137200_4..S01R	250S	1461211018	1461211790	false
4	137200_4..S01R	251S	1461211018	1461212090	false
4	137200_4..S01R	252S	1461211018	1461212180	false
4	137200_4..S01R	253S	1461211018	1461212300	false
4	137200_4..S01R	254S	1461211018	1461212360	false
4	137200_4..S01R	255S	1461211018	1461212450	false
4	137200_4..S01R	256S	1461211018	1461212510	false
4	137200_4..S01R	257S	1461211018	1461212600	false
4	137450_4..N06R	402N	1461211018	1461211128	false
4	137450_4..N06R	401N	1461211018	1461211248	false
4	138400_4..N06R	412N	1461211018	1461211003	false
4	138400_4..N06R	411N	1461211018	1461211063	false
4	138400_4..N06R	410N	1461211018	1461211123	false
4	138400_4..N06R	409N	1461211018	1461211213	false
4	138400_4..N06R	408N	1461211018	1461211903	false
4	138400_4..N06R	407N	1461211018	1461211963	false
4	138400_4..N06R	406N	1461211018	1461212053	false
4	138400_4..N06R	405N	1461211018	1461212173	false
4	138400_4..N06R	402N	1461211018	1461212293	false
4	138400_4..N06R	401N	1461211018	1461212413	false
4	138850_4..S01R	419S	1461211018	1461211115	false
4	138850_4..S01R	420S	1461211018	1461211175	false
4	138850_4..S01R	423S	1461211018	1461211475	false
4	138850_4..S01R	234S	1461211018	1461211565	false
4	138850_4..S01R	235S	1461211018	1461211655	false
4	138850_4..S01R	236S	1461211018	1461211715	false
4	138850_4..S01R	237S	1461211018	1461211835	false
4	138850_4..S01R	238S	1461211018	1461211955	false
4	138850_4..S01R	239S	1461211018	1461212045	false
4	138850_4..S01R	248S	1461211018	1461212135	false
4	138850_4..S01R	249S	1461211018	1461212225	false
4	138850_4..S01R	250S	1461211018	1461212345	false
4	138850_4..S01R	251S	1461211018	1461212915	false
4	138850_4..S01R	252S	1461211018	1461213005	false
4	138850_4..S01R	253S	1461211018	1461213125	false
4	138850_4..S01R	254S	1461211018	1461213185	false
4	138850_4..S01R	255S	1461211018	1461213275	false
4	138850_4..S01R	256S	1461211018	1461213335	false
4	138850_4..S01R	257S	1461211018	1461213425	false
4	140700_4..N02R	420N	1461211018	1461211127	false
4	140700_4..N02R	419N	1461211018	1461211187	false
4	140700_4..N02R	418N	1461211018	1461211277	false
4	140700_4..N02R	640N	1461211018	1461211367	false
4	140700_4..N02R	635N	1461211018	1461211637	false
4	140700_4..N02R	631N	1461211018	1461211847	false
4	140700_4..N02R	629N	1461211018	1461211967	false
4	140700_4..N02R	626N	1461211018	1461212177	false
4	140700_4..N02R	621N	1461211018	1461212447	false
4	140700_4..N02R	416N	1461211018	1461212597	false
4	140700_4..N02R	415N	1461211018	1461212717	false
4	140700_4..N02R	414N	1461211018	1461212867	false
4	140700_4..N02R	413N	1461211018	1461212957	false
4	140700_4..N02R	412N	1461211018	1461213047	false
4	140700_4..N02R	411N	1461211018	1461213107	false
4	140700_4..N02R	410N	1461211018	1461213167	false
4	140700_4..N02R	409N	1461211018	1461213257	false
4	140700_4..N02R	408N	1461211018	1461213947	false
4	140700_4..N02R	407N	1461211018	1461214007	false
4	140700_4..N02R	406N	1461211018	1461214097	false
4	140700_4..N02R	405N	1461211018	1461214217	false
4	140700_4..N02R	402N	1461211018	1461214337	false
4	140700_4..N02R	401N	1461211018	1461214457	false
4	140700_4..N06R	631N	1461211018	1461211004	false
4	140700_4..N06R	629N	1461211018	1461211244	false
4	140700_4..N06R	626N	1461211018	1461211454	false
4	140700_4..N06R	621N	1461211018	1461211724	false
4	140700_4..N06R	416N	1461211018	1461211874	false
4	140700_4..N06R	415N	1461211018	1461211994	false
4	140700_4..N06R	414N	1461211018	1461212144	false
4	140700_4..N06R	413N	1461211018	1461212234	false
4	140700_4..N06R	412N	1461211018	1461212324	false
4	140700_4..N06R	411N	1461211018	1461212384	false
4	140700_4..N06R	410N	1461211018	1461212444	false
4	140700_4..N06R	409N	1461211018	1461212534	false
4	140700_4..N06R	408N	1461211018	1461213224	false
4	140700_4..N06R	407N	1461211018	1461213284	false
