route	trip	stop	time
4	000400_4S	401S	1492315803 1492315440
4	000400_4S	405S	1492316043 1492316060
4	000400_4S	409S	1492316508 1492316486
4	000400_4S	415S	1492316943 1492317153
4	000400_4S	416S	1492317123 1492317131
4	000400_4S	621S	1492317363 1492316820
4	000400_4S	626S	1492317783 1492317793
4	000400_4S	631S	1492318203 1492318152
4	000400_4S	640S	1492319043 1492319028
4	001400_4S	401S	1492316043 1492316040
4	001400_4S	405S	1492316223 1492316242
4	001400_4S	409S	1492316643 1492316630
4	001400_4S	415S	1492317243 1492317222
4	001400_4S	416S	1492317303 1492317327
4	001400_4S	621S	1492317423 1492317429
4	001400_4S	626S	1492318203 1492318215
4	001400_4S	631S	1492318683 1492318634
4	001400_4S	640S	1492319703 1492319685
4	145650_4N	640N	1492316283 1492316281
4	145650_4N	639N	1492316403 1492316397
4	145650_4N	638N	1492316463 1492316478
4	145650_4N	637N	1492316508 1492316560
4	145650_4N	636N	1492316643 1492316639
4	145650_4N	635N	1492316763 1492316725
4	145650_4N	634N	1492316823 1492316848
4	145650_4N	633N	1492316883 1492316926
4	145650_4N	632N	1492316943 1492316999
4	145650_4N	631N	1492317123 1492317121
4	145650_4N	630N	1492317243 1492317254
4	145650_4N	629N	1492317363 1492317349
4	145650_4N	628N	1492317483 1492317469
4	145650_4N	627N	1492317543 1492317561
4	145650_4N	626N	1492317723 1492317685
4	145650_4N	625N	1492317963 1492317936
4	145650_4N	624N	1492318083 1492318098
4	145650_4N	623N	1492318203 1492318182
4	145650_4N	622N	1492318263 1492318265
4	145650_4N	621N	1492318383 1492318366
4	145650_4N	416N	1492318563 1492318544
4	145650_4N	415N	1492318623 1492318620
4	145650_4N	414N	1492318803 1492318784
4	145650_4N	413N	1492318863 1492318928
4	145650_4N	412N	1492318968 1492318989
4	145650_4N	411N	1492319043 1492319071
4	145650_4N	410N	1492319163 1492319148
4	145650_4N	409N	1492319223 1492319243
4	145650_4N	408N	1492319343 1492319338
4	145650_4N	407N	1492319403 1492319422
4	145650_4N	406N	1492319523 1492319519
4	145650_4N	405N	1492319643 1492319635
4	145650_4N	402N	1492319763 1492319745
4	145650_4N	401N	1492319883 1492319849
4	147050_4N	640N	1492316943 1492317030
4	147050_4N	639N	1492317123 1492317129
4	147050_4N	638N	1492317168 1492317243
4	147050_4N	637N	1492317303 1492317289
4	147050_4N	636N	1492317363 1492317384
4	147050_4N	635N	1492317483 1492317478
4	147050_4N	634N	1492317603 1492317598
4	147050_4N	633N	1492317663 1492317669
4	147050_4N	632N	1492317723 1492317740
4	147050_4N	631N	1492317903 1492317864
4	147050_4N	630N	1492317963 1492317999
4	147050_4N	629N	1492318083 1492318085
4	147050_4N	628N	1492318203 1492318186
4	147050_4N	627N	1492318263 1492318272
4	147050_4N	626N	1492318383 1492318376
4	147050_4N	625N	1492318623 1492318562
4	147050_4N	624N	1492318683 1492318706
4	147050_4N	623N	1492318803 1492318790
4	147050_4N	622N	1492318863 1492318870
4	147050_4N	621N	1492318968 1492318970
4	147050_4N	416N	1492319163 1492319145
4	147050_4N	415N	1492319283 1492319219
4	147050_4N	414N	1492319523 1492319392
4	147050_4N	413N	1492319643 1492319626
4	147050_4N	412N	1492319703 1492319713
4	147050_4N	411N	1492319763 1492319799
4	147050_4N	410N	1492319883 1492319870
4	147050_4N	409N	1492319943 1492319968
4	147050_4N	408N	1492320063 1492320062
4	147050_4N	407N	1492320123 1492320146
4	147050_4N	406N	1492320243 1492320240
4	147050_4N	405N	1492320363 1492320353
4	147050_4N	402N	1492320423 1492320460
4	147050_4N	401N	1492320843 1492320814
4	138350_4N	402N	1492315203 1492315252
4	138350_4N	401N	1492315383 1492315327
4	139300_4N	413N	1492315203 1492315298
4	139300_4N	412N	1492315323 1492315350
4	139300_4N	411N	1492315443 1492315430
4	139300_4N	410N	1492315503 1492315504
4	139300_4N	409N	1492315563 1492315600
4	139300_4N	408N	1492315683 1492315692
4	139300_4N	407N	1492315743 1492315774
4	139300_4N	406N	1492315863 1492315863
4	139300_4N	405N	1492315968 1492315992
4	139300_4N	402N	1492316103 1492316094
4	139300_4N	401N	1492316223 1492316195
4	139350_4S	631S	1492315203 1492315160
4	139350_4S	640S	1492316043 1492315990
4	140400_4S	626S	1492401350 1492401655
4	140400_4S	631S	1492401350 1492402165
4	140400_4S	640S	1492401350 1492403065
4	140750_4N	621N	1492315203 1492315266
4	140750_4N	416N	1492315443 1492315455
4	140750_4N	415N	1492315563 1492315528
4	140750_4N	414N	1492315743 1492315695
4	140750_4N	413N	1492315803 1492315872
4	140750_4N	412N	1492315908 1492315922
4	140750_4N	411N	1492316043 1492316004
4	140750_4N	410N	1492316103 1492316082
4	140750_4N	409N	1492316163 1492316177
4	140750_4N	408N	1492316283 1492316271
4	140750_4N	407N	1492316343 1492316351
4	140750_4N	406N	1492316463 1492316451
4	140750_4N	405N	1492316583 1492316562
4	140750_4N	402N	1492316643 1492316661
4	140750_4N	401N	1492316823 1492316760
4	141950_4N	626N	1492315203 1492315226
4	141950_4N	625N	1492315443 1492315391
4	141950_4N	624N	1492315563 1492315574
4	141950_4N	623N	1492315623 1492315658
4	141950_4N	622N	1492315683 1492315756
4	141950_4N	621N	1492315803 1492315809
4	141950_4N	416N	1492315968 1492315982
4	141950_4N	415N	1492316103 1492316061
4	141950_4N	414N	1492316463 1492316225
4	141950_4N	413N	1492316508 1492316583
4	141950_4N	412N	1492316643 1492316627
4	141950_4N	411N	1492316703 1492316702
4	141950_4N	410N	1492316763 1492316772
4	141950_4N	409N	1492316823 1492316876
4	141950_4N	408N	1492316943 1492316946
4	141950_4N	407N	1492316943 1492317006
4	141950_4N	406N	1492317063 1492317096
4	141950_4N	405N	1492317168 1492317241
4	141950_4N	402N	1492317303 1492317303
4	141950_4N	401N	1492317423 1492317401
4	143900_4N	639N	1492315203 1492315217
4	143900_4N	638N	1492315323 1492315301
4	143900_4N	637N	1492315383 1492315379
4	143900_4N	636N	1492315443 1492315471
4	143900_4N	635N	1492315563 1492315553
4	143900_4N	634N	1492315683 1492315675
4	143900_4N	633N	1492315743 1492315758
4	143900_4N	632N	1492315863 1492315837
4	143900_4N	631N	1492315968 1492315972
4	143900_4N	630N	1492316103 1492316095
4	143900_4N	629N	1492316223 1492316193
4	143900_4N	628N	1492316283 1492316298
4	143900_4N	627N	1492316403 1492316391
4	143900_4N	626N	1492316508 1492316496
4	143900_4N	625N	1492316703 1492316675
4	143900_4N	624N	1492316823 1492316813
4	143900_4N	623N	1492316883 1492316901
4	143900_4N	622N	1492316943 1492317027
4	143900_4N	621N	1492317123 1492317100
4	143900_4N	416N	1492317303 1492317288
4	143900_4N	415N	1492317423 1492317358
4	143900_4N	414N	1492317603 1492317604
4	143900_4N	413N	1492317723 1492317723
4	143900_4N	412N	1492317843 1492317816
4	143900_4N	411N	1492317903 1492317905
4	143900_4N	410N	1492317963 1492317985
4	143900_4N	409N	1492318083 1492318083
4	143900_4N	408N	1492318203 1492318183
4	143900_4N	407N	1492318263 1492318269
4	143900_4N	406N	1492318383 1492318371
4	143900_4N	405N	1492318503 1492318490
4	143900_4N	402N	1492318563 1492318606
4	143900_4N	401N	1492318743 1492318711
6	144100_6N	640N	1492315323 1492315260
6	144100_6N	639N	1492315323 1492315380
6	144100_6N	638N	1492315323 1492315470
6	144100_6N	637N	1492315323 1492315530
6	144100_6N	636N	1492315323 1492315620
6	144100_6N	635N	1492315323 1492315710
6	144100_6N	634N	1492315323 1492315830
6	144100_6N	633N	1492315323 1492315890
6	144100_6N	632N	1492315323 1492315950
6	144100_6N	631N	1492315323 1492316070
6	144100_6N	630N	1492315323 1492316160
6	144100_6N	629N	1492315323 1492316250
6	144100_6N	628N	1492315323 1492316370
6	144100_6N	627N	1492315323 1492316460
6	144100_6N	626N	1492315323 1492316550
6	144100_6N	625N	1492315323 1492316670
6	144100_6N	624N	1492315323 1492316760
6	144100_6N	623N	1492315323 1492316820
6	144100_6N	622N	1492315323 1492316910
6	144100_6N	621N	1492315323 1492317000
6	144100_6N	619N	1492315323 1492317180
6	144100_6N	618N	1492315323 1492317270
6	144100_6N	617N	1492315323 1492317330
6	144100_6N	616N	1492315323 1492317450
6	144100_6N	615N	1492315323 1492317540
6	144100_6N	614N	1492315323 1492317630
6	144100_6N	613N	1492315323 1492317750
6	144100_6N	612N	1492315323 1492317840
6	144100_6N	611N	1492315323 1492317930
6	144100_6N	610N	1492315323 1492317990
6	144100_6N	609N	1492315323 1492318080
6	144100_6N	608N	1492315323 1492318140
6	144100_6N	607N	1492315323 1492318230
6	144100_6N	606N	1492315323 1492318290
6	144100_6N	604N	1492315323 1492318350
6	144100_6N	603N	1492315323 1492318440
6	144100_6N	602N	1492315323 1492318530
6	144100_6N	601N	1492315323 1492318680
6	000700_6S	601S	1492401530 1492402020
6	000700_6S	602S	1492401530 1492402170
6	000700_6S	603S	1492401530 1492402260
6	000700_6S	604S	1492401530 1492402350
6	000700_6S	606S	1492401530 1492402410
6	000700_6S	607S	1492401530 1492402470
6	000700_6S	608S	1492401530 1492402590
6	000700_6S	609S	1492401530 1492402680
6	000700_6S	610S	1492401530 1492402770
6	000700_6S	611S	1492401530 1492402830
6	000700_6S	612S	1492401530 1492402920
6	000700_6S	613S	1492401530 1492403040
6	000700_6S	614S	1492401530 1492403130
6	000700_6S	615S	1492401530 1492403250
6	000700_6S	616S	1492401530 1492403310
6	000700_6S	617S	1492401530 1492403430
6	000700_6S	618S	1492401530 1492403490
6	000700_6S	619S	1492401530 1492403580
6	000700_6S	621S	1492401530 1492403760
6	000700_6S	622S	1492401530 1492403850
6	000700_6S	623S	1492401530 1492403940
6	000700_6S	624S	1492401530 1492404000
6	000700_6S	625S	1492401530 1492404090
6	000700_6S	626S	1492401530 1492404210
6	000700_6S	627S	1492401530 1492404300
6	000700_6S	628S	1492401530 1492404420
6	000700_6S	629S	1492401530 1492404510
6	000700_6S	630S	1492401530 1492404600
6	000700_6S	631S	1492401530 1492404720
6	000700_6S	632S	1492401530 1492404840
6	000700_6S	633S	1492401530 1492404900
6	000700_6S	634S	1492401530 1492404960
6	000700_6S	635S	1492401530 1492405050
6	000700_6S	636S	1492401530 1492405140
6	000700_6S	637S	1492401530 1492405230
6	000700_6S	638S	1492401530 1492405290
6	000700_6S	639S	1492401530 1492405380
6	000700_6S	640S	1492401530 1492405860
6	145100_6N	640N	1492315908 1492315860
6	145100_6N	639N	1492316043 1492316000
6	145100_6N	638N	1492316103 1492316098
6	145100_6N	637N	1492316163 1492316179
6	145100_6N	636N	1492316283 1492316278
6	145100_6N	635N	1492316403 1492316393
6	145100_6N	634N	1492316508 1492316533
6	145100_6N	633N	1492316583 1492316611
6	145100_6N	632N	1492316703 1492316683
6	145100_6N	631N	1492316823 1492316814
6	145100_6N	630N	1492316943 1492316965
6	145100_6N	629N	1492317063 1492317067
6	145100_6N	628N	1492317168 1492317170
6	145100_6N	627N	1492317243 1492317262
6	145100_6N	626N	1492317363 1492317367
6	145100_6N	625N	1492317603 1492317560
6	145100_6N	624N	1492317723 1492317746
6	145100_6N	623N	1492317843 1492317836
6	145100_6N	622N	1492317903 1492317926
6	145100_6N	621N	1492318083 1492318043
6	145100_6N	619N	1492318443 1492318437
6	145100_6N	618N	1492318563 1492318571
6	145100_6N	617N	1492318683 1492318658
6	145100_6N	616N	1492318803 1492318810
6	145100_6N	615N	1492318863 1492318923
6	145100_6N	614N	1492318968 1492319004
6	145100_6N	613N	1492319103 1492319113
6	145100_6N	612N	1492319223 1492319243
6	145100_6N	611N	1492319343 1492319347
6	145100_6N	610N	1492319403 1492319424
6	145100_6N	609N	1492319523 1492319509
6	145100_6N	608N	1492319583 1492319602
6	145100_6N	607N	1492319703 1492319706
6	145100_6N	606N	1492319763 1492319780
6	145100_6N	604N	1492319883 1492319866
6	145100_6N	603N	1492319943 1492319962
6	145100_6N	602N	1492320003 1492320037
6	145100_6N	601N	1492320183 1492320157
6	146100_6N	640N	1492316463 1492316460
6	146100_6N	639N	1492316508 1492316600
6	146100_6N	638N	1492316643 1492316641
6	146100_6N	637N	1492316703 1492316708
6	146100_6N	636N	1492316763 1492316801
6	146100_6N	635N	1492316883 1492316878
6	146100_6N	634N	1492316943 1492317033
6	146100_6N	633N	1492317063 1492317069
6	146100_6N	632N	1492317123 1492317133
6	146100_6N	631N	1492317243 1492317252
6	146100_6N	630N	1492317363 1492317386
6	146100_6N	629N	1492317483 1492317487
6	146100_6N	628N	1492317543 1492317625
6	146100_6N	627N	1492317663 1492317677
6	146100_6N	626N	1492317903 1492317877
6	146100_6N	625N	1492318143 1492318119
6	146100_6N	624N	1492318308 1492318297
6	146100_6N	623N	1492318383 1492318373
6	146100_6N	622N	1492318443 1492318448
6	146100_6N	621N	1492318503 1492318551
6	146100_6N	619N	1492318968 1492318961
6	146100_6N	618N	1492319043 1492319070
6	146100_6N	617N	1492319103 1492319139
6	146100_6N	616N	1492319223 1492319259
6	146100_6N	615N	1492319283 1492319353
6	146100_6N	614N	1492319403 1492319417
6	146100_6N	613N	1492319523 1492319516
6	146100_6N	612N	1492319643 1492319628
6	146100_6N	611N	1492319703 1492319723
6	146100_6N	610N	1492319763 1492319788
6	146100_6N	609N	1492319823 1492319881
6	146100_6N	608N	1492319943 1492319936
6	146100_6N	607N	1492320003 1492320029
6	146100_6N	606N	1492320063 1492320090
6	146100_6N	604N	1492320123 1492320160
6	146100_6N	603N	1492320243 1492320243
6	146100_6N	602N	1492320303 1492320311
6	146100_6N	601N	1492320888 1492320823
6	002200_6S	601S	1492401530 1492402920
6	002200_6S	602S	1492401530 1492403070
6	002200_6S	603S	1492401530 1492403160
6	002200_6S	604S	1492401530 1492403250
6	002200_6S	606S	1492401530 1492403310
6	002200_6S	607S	1492401530 1492403370
6	002200_6S	608S	1492401530 1492403490
6	002200_6S	609S	1492401530 1492403580
6	002200_6S	610S	1492401530 1492403670
6	002200_6S	611S	1492401530 1492403730
6	002200_6S	612S	1492401530 1492403820
6	002200_6S	613S	1492401530 1492403940
6	002200_6S	614S	1492401530 1492404030
6	002200_6S	615S	1492401530 1492404150
6	002200_6S	616S	1492401530 1492404210
6	002200_6S	617S	1492401530 1492404330
6	002200_6S	618S	1492401530 1492404390
6	002200_6S	619S	1492401530 1492404480
6	002200_6S	621S	1492401530 1492404660
6	002200_6S	622S	1492401530 1492404750
6	002200_6S	623S	1492401530 1492404840
6	002200_6S	624S	1492401530 1492404900
6	002200_6S	625S	1492401530 1492404990
6	002200_6S	626S	1492401530 1492405110
6	002200_6S	627S	1492401530 1492405200
6	002200_6S	628S	1492401530 1492405320
6	002200_6S	629S	1492401530 1492405410
6	002200_6S	630S	1492401530 1492405500
6	002200_6S	631S	1492401530 1492405620
6	002200_6S	632S	1492401530 1492405740
6	002200_6S	633S	1492401530 1492405800
6	002200_6S	634S	1492401530 1492405860
6	002200_6S	635S	1492401530 1492405950
6	002200_6S	636S	1492401530 1492406040
6	002200_6S	637S	1492401530 1492406130
6	002200_6S	638S	1492401530 1492406190
6	002200_6S	639S	1492401530 1492406280
6	002200_6S	640S	1492401530 1492406760
6	147300_6N	640N	1492317168 1492317180
6	147300_6N	639N	1492317243 1492317258
6	147300_6N	638N	1492317303 1492317336
6	147300_6N	637N	1492317423 1492317406
6	147300_6N	636N	1492317483 1492317498
6	147300_6N	635N	1492317603 1492317593
6	147300_6N	634N	1492317723 1492317715
6	147300_6N	633N	1492317783 1492317785
6	147300_6N	632N	1492317843 1492317850
6	147300_6N	631N	1492317963 1492317990
6	147300_6N	630N	1492318083 1492318107
6	147300_6N	629N	1492318203 1492318208
6	147300_6N	628N	1492318308 1492318304
6	147300_6N	627N	1492318383 1492318391
6	147300_6N	626N	1492318503 1492318504
