route	trip	stop	time
4	000400_4S	401S	1494734623 1494734640
4	000400_4S	402S	1494734743 1494734733
4	000400_4S	405S	1494734863 1494734848
4	000400_4S	406S	1494734923 1494734961
4	000400_4S	407S	1494735043 1494735047
4	000400_4S	408S	1494735163 1494735128
4	000400_4S	409S	1494735223 1494735241
4	000400_4S	410S	1494735343 1494735334
4	000400_4S	411S	1494735403 1494735416
4	000400_4S	412S	1494735523 1494735504
4	000400_4S	413S	1494735583 1494735594
4	000400_4S	414S	1494735703 1494735706
4	000400_4S	415S	1494735883 1494735900
4	000400_4S	416S	1494736003 1494736026
4	000400_4S	621S	1494736183 1494736171
4	000400_4S	626S	1494736423 1494736433
4	000400_4S	629S	1494736603 1494736628
4	000400_4S	631S	1494736843 1494736822
4	000400_4S	632S	1494736963 1494736978
4	000400_4S	633S	1494737023 1494737049
4	000400_4S	634S	1494737143 1494737125
4	000400_4S	635S	1494737263 1494737220
4	000400_4S	636S	1494737323 1494737341
4	000400_4S	637S	1494737443 1494737424
4	000400_4S	638S	1494737503 1494737504
4	000400_4S	639S	1494737563 1494737579
4	000400_4S	640S	1494737743 1494737721
4	001400_4S	401S	1494735223 1494735240
4	001400_4S	402S	1494735343 1494735333
4	001400_4S	405S	1494735403 1494735432
4	001400_4S	406S	1494735523 1494735544
4	001400_4S	407S	1494735583 1494735619
4	001400_4S	408S	1494735703 1494735699
4	001400_4S	409S	1494735763 1494735797
4	001400_4S	410S	1494735883 1494735871
4	001400_4S	411S	1494735943 1494735942
4	001400_4S	412S	1494736003 1494736019
4	001400_4S	413S	1494736063 1494736123
4	001400_4S	414S	1494736183 1494736195
4	001400_4S	415S	1494736363 1494736365
4	001400_4S	416S	1494736483 1494736480
4	001400_4S	621S	1494736603 1494736583
4	001400_4S	626S	1494736843 1494736898
4	001400_4S	629S	1494737083 1494737065
4	001400_4S	631S	1494737263 1494737245
4	001400_4S	632S	1494737383 1494737405
4	001400_4S	633S	1494737443 1494737466
4	001400_4S	634S	1494737503 1494737539
4	001400_4S	635S	1494737623 1494737641
4	001400_4S	636S	1494737743 1494737748
4	001400_4S	637S	1494737803 1494737824
4	001400_4S	638S	1494737863 1494737891
4	001400_4S	639S	1494737983 1494737964
4	001400_4S	640S	1494738163 1494738119
4	145650_4N	640N	1494735343 1494735390
4	145650_4N	639N	1494735463 1494735473
4	145650_4N	638N	1494735643 1494735627
4	145650_4N	637N	1494735763 1494735758
4	145650_4N	636N	1494735823 1494735851
4	145650_4N	635N	1494735943 1494735936
4	145650_4N	634N	1494736063 1494736054
4	145650_4N	633N	1494736123 1494736127
4	145650_4N	632N	1494736183 1494736199
4	145650_4N	631N	1494736363 1494736329
4	145650_4N	630N	1494736483 1494736475
4	145650_4N	629N	1494736603 1494736573
4	145650_4N	628N	1494736663 1494736673
4	145650_4N	627N	1494736783 1494736781
4	145650_4N	626N	1494736903 1494736886
4	145650_4N	625N	1494736963 1494736991
4	145650_4N	624N	1494737083 1494737091
4	145650_4N	623N	1494737143 1494737171
4	145650_4N	622N	1494737263 1494737252
4	145650_4N	621N	1494737383 1494737357
4	145650_4N	416N	1494737563 1494737552
4	145650_4N	415N	1494737743 1494737706
4	145650_4N	414N	1494737983 1494737968
4	145650_4N	413N	1494738103 1494738090
4	145650_4N	412N	1494738163 1494738183
4	145650_4N	411N	1494738283 1494738265
4	145650_4N	410N	1494738343 1494738351
4	145650_4N	409N	1494738463 1494738450
4	145650_4N	408N	1494738523 1494738547
4	145650_4N	407N	1494738643 1494738630
4	145650_4N	406N	1494738703 1494738738
4	145650_4N	405N	1494738823 1494738856
4	145650_4N	402N	1494738943 1494738960
4	145650_4N	401N	1494739101 1494739061
4	147050_4N	640N	1494736183 1494736230
4	147050_4N	639N	1494736303 1494736323
4	147050_4N	638N	1494736483 1494736449
4	147050_4N	637N	1494736543 1494736561
4	147050_4N	636N	1494736663 1494736650
4	147050_4N	635N	1494736723 1494736740
4	147050_4N	634N	1494736843 1494736863
4	147050_4N	633N	1494736903 1494736941
4	147050_4N	632N	1494737023 1494737001
4	147050_4N	631N	1494737143 1494737121
4	147050_4N	630N	1494737263 1494737249
4	147050_4N	629N	1494737323 1494737342
4	147050_4N	628N	1494737443 1494737437
4	147050_4N	627N	1494737503 1494737527
4	147050_4N	626N	1494737623 1494737633
4	147050_4N	625N	1494737743 1494737735
4	147050_4N	624N	1494737803 1494737829
4	147050_4N	623N	1494737923 1494737914
4	147050_4N	622N	1494737983 1494737991
4	147050_4N	621N	1494738103 1494738090
4	147050_4N	416N	1494738283 1494738264
4	147050_4N	415N	1494738463 1494738416
4	147050_4N	414N	1494738643 1494738669
4	147050_4N	413N	1494738763 1494738781
4	147050_4N	412N	1494738883 1494738866
4	147050_4N	411N	1494738943 1494738947
4	147050_4N	410N	1494739042 1494739029
4	147050_4N	409N	1494739101 1494739123
4	147050_4N	408N	1494739221 1494739218
4	147050_4N	407N	1494739281 1494739302
4	147050_4N	406N	1494739371 1494739403
4	147050_4N	405N	1494739491 1494739519
4	147050_4N	402N	1494739641 1494739626
4	147050_4N	401N	1494739941 1494739917
4	138350_4N	402N	1494734383 1494734419
4	138350_4N	401N	1494734563 1494734505
4	139300_4N	410N	1494734383 1494734388
4	139300_4N	409N	1494734443 1494734493
4	139300_4N	408N	1494734563 1494734564
4	139300_4N	407N	1494734623 1494734642
4	139300_4N	406N	1494734743 1494734734
4	139300_4N	405N	1494734863 1494734847
4	139300_4N	402N	1494734923 1494734943
4	139300_4N	401N	1494735043 1494735029
4	139350_4S	635S	1494734383 1494734349
4	139350_4S	636S	1494734443 1494734468
4	139350_4S	637S	1494734563 1494734547
4	139350_4S	638S	1494734623 1494734623
4	139350_4S	639S	1494734683 1494734692
4	139350_4S	640S	1494734803 1494734782
4	140400_4S	629S	1494820598 1494820620
4	140400_4S	631S	1494820718 1494820833
4	140400_4S	632S	1494820718 1494821073
4	140400_4S	633S	1494820718 1494821133
4	140400_4S	634S	1494820718 1494821193
4	140400_4S	635S	1494820718 1494821283
4	140400_4S	636S	1494820718 1494821373
4	140400_4S	637S	1494820718 1494821463
4	140400_4S	638S	1494820718 1494821523
4	140400_4S	639S	1494820718 1494821613
4	140400_4S	640S	1494820718 1494821733
4	140750_4N	621N	1494734443 1494734451
4	140750_4N	416N	1494734683 1494734652
4	140750_4N	415N	1494734923 1494734805
4	140750_4N	414N	1494735103 1494735104
4	140750_4N	413N	1494735223 1494735224
4	140750_4N	412N	1494735283 1494735319
4	140750_4N	411N	1494735403 1494735400
4	140750_4N	410N	1494735463 1494735481
