route	trip	stop	time
4	137200_4S	236S	1492660679 1492660787
4	137200_4S	237S	1492660679 1492660907
4	137200_4S	238S	1492660679 1492661027
4	137200_4S	239S	1492660679 1492661117
4	137200_4S	248S	1492660679 1492661207
4	137200_4S	249S	1492660679 1492661297
4	137200_4S	250S	1492660679 1492661417
4	137200_4S	251S	1492660679 1492661687
4	137200_4S	252S	1492660679 1492661777
4	137200_4S	253S	1492660679 1492661897
4	137200_4S	254S	1492660679 1492661957
4	137200_4S	255S	1492660679 1492662047
4	137200_4S	256S	1492660679 1492662107
4	137200_4S	257S	1492660679 1492662197
4	144400_4N	257N	1492660679 1492661040
4	144400_4N	256N	1492660679 1492661130
4	144400_4N	255N	1492660679 1492661190
4	144400_4N	254N	1492660679 1492661280
4	144400_4N	253N	1492660679 1492661340
4	144400_4N	252N	1492660679 1492661460
4	144400_4N	251N	1492660679 1492661550
4	144400_4N	250N	1492660679 1492661700
4	144400_4N	249N	1492660679 1492661820
4	144400_4N	248N	1492660679 1492661940
4	144400_4N	239N	1492660679 1492662030
4	144400_4N	238N	1492660679 1492662150
4	144400_4N	237N	1492660679 1492662240
4	144400_4N	236N	1492660679 1492662360
4	144400_4N	235N	1492660679 1492662450
4	144400_4N	234N	1492660679 1492662540
4	144400_4N	423N	1492660679 1492662630
4	144400_4N	420N	1492660679 1492662930
4	144400_4N	419N	1492660679 1492662990
4	144400_4N	418N	1492660679 1492663080
4	144400_4N	640N	1492660679 1492663170
4	144400_4N	639N	1492660679 1492663290
4	144400_4N	638N	1492660679 1492663380
4	144400_4N	637N	1492660679 1492663440
4	144400_4N	636N	1492660679 1492663530
4	144400_4N	635N	1492660679 1492663620
4	144400_4N	634N	1492660679 1492663740
4	144400_4N	633N	1492660679 1492663800
4	144400_4N	632N	1492660679 1492663860
4	144400_4N	631N	1492660679 1492663980
4	144400_4N	630N	1492660679 1492664070
4	144400_4N	629N	1492660679 1492664160
4	144400_4N	628N	1492660679 1492664280
4	144400_4N	627N	1492660679 1492664370
4	144400_4N	626N	1492660679 1492664460
4	144400_4N	625N	1492660679 1492664580
4	144400_4N	624N	1492660679 1492664670
4	144400_4N	623N	1492660679 1492664730
4	144400_4N	622N	1492660679 1492664820
4	144400_4N	621N	1492660679 1492664910
4	000550_4S	401S	1492660679 1492661130
4	000550_4S	402S	1492660679 1492661250
4	000550_4S	405S	1492660679 1492661370
4	000550_4S	406S	1492660679 1492661490
4	000550_4S	407S	1492660679 1492661550
4	000550_4S	408S	1492660679 1492661610
4	000550_4S	409S	1492660679 1492661700
4	000550_4S	410S	1492660679 1492661790
4	000550_4S	411S	1492660679 1492661880
4	000550_4S	412S	1492660679 1492661940
4	000550_4S	413S	1492660679 1492662030
4	000550_4S	414S	1492660679 1492662150
4	000550_4S	415S	1492660679 1492662330
4	000550_4S	416S	1492660679 1492662450
4	000550_4S	621S	1492660679 1492662600
4	144800_4S	621S	1492660679 1492661280
4	144800_4S	622S	1492660679 1492661370
4	144800_4S	623S	1492660679 1492661460
4	144800_4S	624S	1492660679 1492661520
4	144800_4S	625S	1492660679 1492661610
4	144800_4S	626S	1492660679 1492661730
4	144800_4S	627S	1492660679 1492661820
4	144800_4S	628S	1492660679 1492661940
4	144800_4S	629S	1492660679 1492662030
4	144800_4S	630S	1492660679 1492662120
4	144800_4S	631S	1492660679 1492662240
4	144800_4S	632S	1492660679 1492662360
4	144800_4S	633S	1492660679 1492662420
4	144800_4S	634S	1492660679 1492662480
4	144800_4S	635S	1492660679 1492662570
4	144800_4S	636S	1492660679 1492662660
4	144800_4S	637S	1492660679 1492662750
4	144800_4S	638S	1492660679 1492662810
4	144800_4S	639S	1492660679 1492662900
4	144800_4S	640S	1492660679 1492663020
4	144800_4S	418S	1492660679 1492663110
4	144800_4S	419S	1492660679 1492663200
4	144800_4S	420S	1492660679 1492663260
4	144800_4S	423S	1492660679 1492663560
4	144800_4S	234S	1492660679 1492663650
