route	trip	stop	timestamp	arrival	isValid
5	144250_5..N12X009	139N	1471839056	1471839033	true
5	144250_5..N12X009	138N	1471839125	1471839162	true
5	144250_5..N12X009	137N	1471839228	1471839203	true
5	144250_5..N12X009	136N	1471839298	1471839314	true
5	144250_5..N12X009	135N	1471839368	1471839389	true
5	144250_5..N12X009	134N	1471839475	1471839478	true
5	144250_5..N12X009	133N	1471839546	1471839590	true
5	144250_5..N12X009	132N	1471839687	1471839653	true
5	144250_5..N12X009	131N	1471839722	1471839736	true
5	144250_5..N12X009	130N	1471839828	1471839807	true
5	144250_5..N12X009	129N	1471839900	1471839879	true
5	144250_5..N12X009	128N	1471839971	1471839959	true
5	144250_5..N12X009	127N	1471840074	1471840050	true
5	144250_5..N12X009	123N	1471840455	1471840443	true
5	144250_5..N12X009	120N	1471840909	1471840872	true
5	144250_5..N12X009	227N	1471841155	1471841154	true
5	144250_5..N12X009	226N	1471841225	1471841237	true
5	144250_5..N12X009	225N	1471841365	1471841336	true
5	144250_5..N12X009	224N	1471841470	1471841418	true
5	144250_5..N12X009	222N	1471841644	1471841649	true
5	144250_5..N12X009	221N	1471841747	1471841766	true
5	144250_5..N12X009	220N	1471841887	1471841883	true
5	144250_5..N12X009	219N	1471841991	1471841977	true
5	144250_5..N12X009	218N	1471842061	1471842063	true
5	144250_5..N12X009	217N	1471842201	1471842144	true
5	144250_5..N12X009	216N	1471842236	1471842285	true
5	144250_5..N12X009	215N	1471842409	1471842391	true
5	144250_5..N12X009	214N	1471842480	1471842512	true
5	144250_5..N12X009	213N	1471842654	1471842631	true
5	145850_5..N12X010	139N	1471839828	1471839814	true
5	145850_5..N12X010	138N	1471839971	1471839976	true
5	145850_5..N12X010	137N	1471840074	1471840023	true
5	145850_5..N12X010	136N	1471840143	1471840138	true
5	145850_5..N12X010	135N	1471840212	1471840207	true
5	145850_5..N12X010	134N	1471840317	1471840293	true
5	145850_5..N12X010	133N	1471840386	1471840386	true
5	145850_5..N12X010	132N	1471840455	1471840477	true
5	145850_5..N12X010	131N	1471840559	1471840561	true
5	145850_5..N12X010	130N	1471840630	1471840635	true
5	145850_5..N12X010	129N	1471840665	1471840714	true
5	145850_5..N12X010	128N	1471840804	1471840780	true
5	145850_5..N12X010	127N	1471841049	1471841056	true
5	145850_5..N12X010	126N	1471841225	1471841210	true
5	145850_5..N12X010	125N	1471841470	1471841415	true
5	145850_5..N12X010	124N	1471841574	1471841564	true
5	145850_5..N12X010	123N	1471841644	1471841660	true
5	145850_5..N12X010	122N	1471841747	1471841762	true
