route	trip	stop	time
4	000400_4S	401S	1496030615 1496030640
4	000400_4S	402S	1496030756 1496030733
4	000400_4S	405S	1496030855 1496030855
4	000400_4S	406S	1496030975 1496030970
4	000400_4S	407S	1496031035 1496031057
4	000400_4S	408S	1496031095 1496031136
4	000400_4S	409S	1496031236 1496031233
4	000400_4S	410S	1496031335 1496031316
4	000400_4S	411S	1496031395 1496031393
4	000400_4S	412S	1496031455 1496031474
4	000400_4S	413S	1496031575 1496031563
4	000400_4S	414S	1496031695 1496031673
4	000400_4S	415S	1496031815 1496031840
4	000400_4S	416S	1496031935 1496031955
4	000400_4S	621S	1496032115 1496032092
4	000400_4S	626S	1496032355 1496032398
4	000400_4S	629S	1496032535 1496032558
4	000400_4S	631S	1496032775 1496032738
4	000400_4S	632S	1496032916 1496032916
4	000400_4S	633S	1496032976 1496032988
4	000400_4S	634S	1496033036 1496033060
4	000400_4S	635S	1496033195 1496033151
4	000400_4S	636S	1496033276 1496033277
4	000400_4S	637S	1496033336 1496033359
4	000400_4S	638S	1496033456 1496033437
4	000400_4S	639S	1496033495 1496033510
4	000400_4S	640S	1496033615 1496033672
4	145150_4N	640N	1496116715 1496117490
4	145150_4N	639N	1496116715 1496117610
4	145150_4N	638N	1496116715 1496117700
4	145150_4N	637N	1496116715 1496117760
4	145150_4N	636N	1496116715 1496117850
4	145150_4N	635N	1496116715 1496117940
4	145150_4N	634N	1496116715 1496118060
4	145150_4N	633N	1496116715 1496118120
4	145150_4N	632N	1496116715 1496118180
4	145150_4N	631N	1496116715 1496118300
4	145150_4N	630N	1496116715 1496118390
4	145150_4N	629N	1496116715 1496118480
4	145150_4N	628N	1496116715 1496118600
4	145150_4N	627N	1496116715 1496118690
4	145150_4N	626N	1496116715 1496118780
4	145150_4N	625N	1496116715 1496118900
4	145150_4N	624N	1496116715 1496118990
4	145150_4N	623N	1496116715 1496119050
4	145150_4N	622N	1496116715 1496119140
4	145150_4N	621N	1496116715 1496119230
4	145150_4N	416N	1496116715 1496119380
4	145150_4N	415N	1496116715 1496119470
4	145150_4N	414N	1496116715 1496119980
4	145150_4N	413N	1496116715 1496120100
4	145150_4N	412N	1496116715 1496120190
4	145150_4N	411N	1496116715 1496120280
4	145150_4N	410N	1496116715 1496120340
4	145150_4N	409N	1496116715 1496120430
4	145150_4N	408N	1496116715 1496120520
4	145150_4N	407N	1496116715 1496120580
4	145150_4N	406N	1496116715 1496120640
4	145150_4N	405N	1496116715 1496120760
4	145150_4N	402N	1496116715 1496120850
4	145150_4N	401N	1496116715 1496120970
4	001400_4S	401S	1496031275 1496031240
4	001400_4S	402S	1496031395 1496031381
4	001400_4S	405S	1496031455 1496031485
4	001400_4S	406S	1496031575 1496031592
4	001400_4S	407S	1496031656 1496031675
4	001400_4S	408S	1496031695 1496031748
4	001400_4S	409S	1496031815 1496031851
4	001400_4S	410S	1496031935 1496031929
4	001400_4S	411S	1496031995 1496032004
4	001400_4S	412S	1496032115 1496032084
4	001400_4S	413S	1496032175 1496032165
4	001400_4S	414S	1496032256 1496032264
4	001400_4S	415S	1496032415 1496032428
4	001400_4S	416S	1496032535 1496032545
4	001400_4S	621S	1496032715 1496032705
4	001400_4S	626S	1496033036 1496033025
4	001400_4S	629S	1496033195 1496033219
4	001400_4S	631S	1496033456 1496033413
4	001400_4S	632S	1496033555 1496033550
4	001400_4S	633S	1496033615 1496033613
4	001400_4S	634S	1496033675 1496033688
4	001400_4S	635S	1496033795 1496033803
4	001400_4S	636S	1496033915 1496033916
4	001400_4S	637S	1496033996 1496033993
4	001400_4S	638S	1496034035 1496034070
4	001400_4S	639S	1496034116 1496034137
4	001400_4S	640S	1496034275 1496034257
4	146800_4N	640N	1496116715 1496118480
4	146800_4N	639N	1496116715 1496118600
4	146800_4N	638N	1496116715 1496118690
4	146800_4N	637N	1496116715 1496118750
4	146800_4N	636N	1496116715 1496118840
4	146800_4N	635N	1496116715 1496118930
4	146800_4N	634N	1496116715 1496119050
4	146800_4N	633N	1496116715 1496119110
4	146800_4N	632N	1496116715 1496119170
4	146800_4N	631N	1496116715 1496119290
4	146800_4N	630N	1496116715 1496119380
4	146800_4N	629N	1496116715 1496119470
4	146800_4N	628N	1496116715 1496119590
4	146800_4N	627N	1496116715 1496119680
4	146800_4N	626N	1496116715 1496119770
4	146800_4N	625N	1496116715 1496119890
4	146800_4N	624N	1496116715 1496119980
4	146800_4N	623N	1496116715 1496120040
4	146800_4N	622N	1496116715 1496120130
4	146800_4N	621N	1496116715 1496120220
4	146800_4N	416N	1496116715 1496120370
4	146800_4N	415N	1496116715 1496120460
4	146800_4N	414N	1496116715 1496120970
4	146800_4N	413N	1496116715 1496121090
4	146800_4N	412N	1496116715 1496121180
4	146800_4N	411N	1496116715 1496121270
4	146800_4N	410N	1496116715 1496121330
4	146800_4N	409N	1496116715 1496121420
4	146800_4N	408N	1496116715 1496121510
4	146800_4N	407N	1496116715 1496121570
4	146800_4N	406N	1496116715 1496121630
4	146800_4N	405N	1496116715 1496121750
4	146800_4N	402N	1496116715 1496121840
4	146800_4N	401N	1496116715 1496121960
4	138600_4N	405N	1496116715 1496116885
4	138600_4N	402N	1496116715 1496116975
4	138600_4N	401N	1496116715 1496117095
4	139800_4N	414N	1496116715 1496116720
4	139800_4N	413N	1496116715 1496116840
4	139800_4N	412N	1496116715 1496116930
4	139800_4N	411N	1496116715 1496117020
4	139800_4N	410N	1496116715 1496117080
4	139800_4N	409N	1496116715 1496117170
4	139800_4N	408N	1496116715 1496117260
4	139800_4N	407N	1496116715 1496117320
4	139800_4N	406N	1496116715 1496117380
4	139800_4N	405N	1496116715 1496117500
4	139800_4N	402N	1496116715 1496117590
4	139800_4N	401N	1496116715 1496117710
4	140400_4S	631S	1496116715 1496116876
4	140400_4S	632S	1496116715 1496117116
4	140400_4S	633S	1496116715 1496117176
4	140400_4S	634S	1496116715 1496117236
4	140400_4S	635S	1496116715 1496117326
4	140400_4S	636S	1496116715 1496117416
4	140400_4S	637S	1496116715 1496117506
4	140400_4S	638S	1496116715 1496117566
4	140400_4S	639S	1496116715 1496117656
4	140400_4S	640S	1496116715 1496117776
4	141200_4N	623N	1496116715 1496116750
4	141200_4N	622N	1496116715 1496116840
4	141200_4N	621N	1496116715 1496116930
4	141200_4N	416N	1496116715 1496117080
4	141200_4N	415N	1496116715 1496117170
4	141200_4N	414N	1496116715 1496117680
4	141200_4N	413N	1496116715 1496117800
4	141200_4N	412N	1496116715 1496117890
4	141200_4N	411N	1496116715 1496117980
4	141200_4N	410N	1496116715 1496118040
4	141200_4N	409N	1496116715 1496118130
4	141200_4N	408N	1496116715 1496118220
4	141200_4N	407N	1496116715 1496118280
4	141200_4N	406N	1496116715 1496118340
4	141200_4N	405N	1496116715 1496118460
4	141200_4N	402N	1496116715 1496118550
4	141200_4N	401N	1496116715 1496118670
4	142200_4N	630N	1496116595 1496116622
4	142200_4N	629N	1496116715 1496116711
4	142200_4N	628N	1496116715 1496116831
4	142200_4N	627N	1496116715 1496116921
4	142200_4N	626N	1496116715 1496117011
4	142200_4N	625N	1496116715 1496117131
4	142200_4N	624N	1496116715 1496117221
4	142200_4N	623N	1496116715 1496117281
4	142200_4N	622N	1496116715 1496117371
4	142200_4N	621N	1496116715 1496117461
4	142200_4N	416N	1496116715 1496117611
4	142200_4N	415N	1496116715 1496117701
4	142200_4N	414N	1496116715 1496118211
4	142200_4N	413N	1496116715 1496118331
4	142200_4N	412N	1496116715 1496118421
4	142200_4N	411N	1496116715 1496118511
4	142200_4N	410N	1496116715 1496118571
4	142200_4N	409N	1496116715 1496118661
4	142200_4N	408N	1496116715 1496118751
4	142200_4N	407N	1496116715 1496118811
4	142200_4N	406N	1496116715 1496118871
4	142200_4N	405N	1496116715 1496118991
4	142200_4N	402N	1496116715 1496119081
4	142200_4N	401N	1496116715 1496119201
4	142400_4S	413S	1496116715 1496116750
4	142400_4S	414S	1496116715 1496116870
4	142400_4S	415S	1496116715 1496117020
4	142400_4S	416S	1496116715 1496117170
4	142400_4S	621S	1496116715 1496117320
4	142400_4S	626S	1496116715 1496117590
4	142400_4S	629S	1496116715 1496117830
4	142400_4S	631S	1496116715 1496118010
4	142400_4S	632S	1496116715 1496118250
4	142400_4S	633S	1496116715 1496118310
4	142400_4S	634S	1496116715 1496118370
4	142400_4S	635S	1496116715 1496118460
4	142400_4S	636S	1496116715 1496118550
4	142400_4S	637S	1496116715 1496118640
4	142400_4S	638S	1496116715 1496118700
4	142400_4S	639S	1496116715 1496118790
4	142400_4S	640S	1496116715 1496118910
4	143550_4N	637N	1496116715 1496116750
4	143550_4N	636N	1496116715 1496116840
4	143550_4N	635N	1496116715 1496116930
4	143550_4N	634N	1496116715 1496117050
4	143550_4N	633N	1496116715 1496117110
4	143550_4N	632N	1496116715 1496117170
4	143550_4N	631N	1496116715 1496117290
4	143550_4N	630N	1496116715 1496117380
4	143550_4N	629N	1496116715 1496117470
4	143550_4N	628N	1496116715 1496117590
4	143550_4N	627N	1496116715 1496117680
4	143550_4N	626N	1496116715 1496117770
4	143550_4N	625N	1496116715 1496117890
4	143550_4N	624N	1496116715 1496117980
4	143550_4N	623N	1496116715 1496118040
4	143550_4N	622N	1496116715 1496118130
4	143550_4N	621N	1496116715 1496118220
4	143550_4N	416N	1496116715 1496118370
4	143550_4N	415N	1496116715 1496118460
4	143550_4N	414N	1496116715 1496118970
4	143550_4N	413N	1496116715 1496119090
4	143550_4N	412N	1496116715 1496119180
4	143550_4N	411N	1496116715 1496119270
4	143550_4N	410N	1496116715 1496119330
4	143550_4N	409N	1496116715 1496119420
4	143550_4N	408N	1496116715 1496119510
4	143550_4N	407N	1496116715 1496119570
4	143550_4N	406N	1496116715 1496119630
4	143550_4N	405N	1496116715 1496119750
4	143550_4N	402N	1496116715 1496119840
4	143550_4N	401N	1496116715 1496119960
6	144000_6N	640N	1496116715 1496116800
6	144000_6N	639N	1496116715 1496116920
6	144000_6N	638N	1496116715 1496117010
6	144000_6N	637N	1496116715 1496117070
6	144000_6N	636N	1496116715 1496117160
6	144000_6N	635N	1496116715 1496117250
6	144000_6N	634N	1496116715 1496117370
6	144000_6N	633N	1496116715 1496117430
6	144000_6N	632N	1496116715 1496117490
6	144000_6N	631N	1496116715 1496117610
6	144000_6N	630N	1496116715 1496117700
6	144000_6N	629N	1496116715 1496117790
6	144000_6N	628N	1496116715 1496117910
6	144000_6N	627N	1496116715 1496118000
6	144000_6N	626N	1496116715 1496118090
6	144000_6N	625N	1496116715 1496118210
6	144000_6N	624N	1496116715 1496118300
6	144000_6N	623N	1496116715 1496118360
6	144000_6N	622N	1496116715 1496118450
6	144000_6N	621N	1496116715 1496118540
6	144000_6N	619N	1496116715 1496118720
6	144000_6N	618N	1496116715 1496118810
6	144000_6N	617N	1496116715 1496118870
6	144000_6N	616N	1496116715 1496118990
6	144000_6N	615N	1496116715 1496119080
6	144000_6N	614N	1496116715 1496119170
6	144000_6N	613N	1496116715 1496119290
6	144000_6N	612N	1496116715 1496119380
6	144000_6N	611N	1496116715 1496119470
6	144000_6N	610N	1496116715 1496119530
6	144000_6N	609N	1496116715 1496119620
6	144000_6N	608N	1496116715 1496119680
6	144000_6N	607N	1496116715 1496119770
6	144000_6N	606N	1496116715 1496119830
6	144000_6N	604N	1496116715 1496119890
6	144000_6N	603N	1496116715 1496119980
6	144000_6N	602N	1496116715 1496120070
6	144000_6N	601N	1496116715 1496120220
6	000600_6S	601S	1496030756 1496030760
6	000600_6S	602S	1496030855 1496030878
6	000600_6S	603S	1496030975 1496030965
6	000600_6S	604S	1496031035 1496031065
6	000600_6S	606S	1496031155 1496031150
6	000600_6S	607S	1496031236 1496031229
6	000600_6S	608S	1496031335 1496031336
6	000600_6S	609S	1496031395 1496031433
6	000600_6S	610S	1496031455 1496031537
6	000600_6S	611S	1496031575 1496031588
6	000600_6S	612S	1496031695 1496031698
6	000600_6S	613S	1496031815 1496031808
6	000600_6S	614S	1496031935 1496031922
6	000600_6S	615S	1496031995 1496032020
6	000600_6S	616S	1496032115 1496032109
6	000600_6S	617S	1496032175 1496032209
6	000600_6S	618S	1496032256 1496032282
6	000600_6S	619S	1496032355 1496032380
6	000600_6S	621S	1496032616 1496032555
6	000600_6S	626S	1496032916 1496032888
6	000600_6S	629S	1496033105 1496033088
6	000600_6S	631S	1496033336 1496033305
6	000600_6S	632S	1496033456 1496033446
6	000600_6S	633S	1496033495 1496033515
6	000600_6S	634S	1496033555 1496033593
6	000600_6S	635S	1496033675 1496033685
6	000600_6S	636S	1496033795 1496033803
6	000600_6S	637S	1496033855 1496033890
6	000600_6S	638S	1496033915 1496033966
6	000600_6S	639S	1496034035 1496034004
6	000600_6S	640S	1496034116 1496034118
6	145500_6N	640N	1496116715 1496117700
6	145500_6N	639N	1496116715 1496117820
6	145500_6N	638N	1496116715 1496117910
6	145500_6N	637N	1496116715 1496117970
6	145500_6N	636N	1496116715 1496118060
6	145500_6N	635N	1496116715 1496118150
6	145500_6N	634N	1496116715 1496118270
6	145500_6N	633N	1496116715 1496118330
6	145500_6N	632N	1496116715 1496118390
6	145500_6N	631N	1496116715 1496118510
6	145500_6N	630N	1496116715 1496118600
6	145500_6N	629N	1496116715 1496118690
6	145500_6N	628N	1496116715 1496118810
6	145500_6N	627N	1496116715 1496118900
6	145500_6N	626N	1496116715 1496118990
6	145500_6N	625N	1496116715 1496119110
6	145500_6N	624N	1496116715 1496119200
6	145500_6N	623N	1496116715 1496119260
6	145500_6N	622N	1496116715 1496119350
6	145500_6N	621N	1496116715 1496119440
6	145500_6N	619N	1496116715 1496119620
6	145500_6N	618N	1496116715 1496119710
6	145500_6N	617N	1496116715 1496119770
6	145500_6N	616N	1496116715 1496119890
6	145500_6N	615N	1496116715 1496119980
6	145500_6N	614N	1496116715 1496120070
6	145500_6N	613N	1496116715 1496120190
6	145500_6N	612N	1496116715 1496120280
6	145500_6N	611N	1496116715 1496120370
6	145500_6N	610N	1496116715 1496120430
6	145500_6N	609N	1496116715 1496120520
6	145500_6N	608N	1496116715 1496120580
6	145500_6N	607N	1496116715 1496120670
6	145500_6N	606N	1496116715 1496120730
6	145500_6N	604N	1496116715 1496120790
6	145500_6N	603N	1496116715 1496120880
6	145500_6N	602N	1496116715 1496120970
6	145500_6N	601N	1496116715 1496121120
6	002200_6S	601S	1496116715 1496118120
6	002200_6S	602S	1496116715 1496118270
6	002200_6S	603S	1496116715 1496118360
6	002200_6S	604S	1496116715 1496118450
6	002200_6S	606S	1496116715 1496118510
6	002200_6S	607S	1496116715 1496118570
6	002200_6S	608S	1496116715 1496118690
6	002200_6S	609S	1496116715 1496118780
6	002200_6S	610S	1496116715 1496118870
6	002200_6S	611S	1496116715 1496118930
6	002200_6S	612S	1496116715 1496119020
6	002200_6S	613S	1496116715 1496119140
6	002200_6S	614S	1496116715 1496119230
6	002200_6S	615S	1496116715 1496119350
6	002200_6S	616S	1496116715 1496119410
6	002200_6S	617S	1496116715 1496119530
6	002200_6S	618S	1496116715 1496119590
6	002200_6S	619S	1496116715 1496119680
6	002200_6S	621S	1496116715 1496119860
6	002200_6S	626S	1496116715 1496120310
6	002200_6S	629S	1496116715 1496120610
6	002200_6S	631S	1496116715 1496120820
6	002200_6S	632S	1496116715 1496120940
6	002200_6S	633S	1496116715 1496121000
6	002200_6S	634S	1496116715 1496121060
6	002200_6S	635S	1496116715 1496121150
6	002200_6S	636S	1496116715 1496121240
6	002200_6S	637S	1496116715 1496121330
6	002200_6S	638S	1496116715 1496121390
6	002200_6S	639S	1496116715 1496121480
6	002200_6S	640S	1496116715 1496121960
6	147000_6N	640N	1496032175 1496032200
6	147000_6N	639N	1496032325 1496032305
6	147000_6N	638N	1496032355 1496032391
6	147000_6N	637N	1496032475 1496032464
6	147000_6N	636N	1496032535 1496032562
6	147000_6N	635N	1496032655 1496032649
6	147000_6N	634N	1496032775 1496032773
6	147000_6N	633N	1496032835 1496032849
6	147000_6N	632N	1496032916 1496032920
6	147000_6N	631N	1496033105 1496033082
6	147000_6N	630N	1496033195 1496033210
6	147000_6N	629N	1496033336 1496033311
6	147000_6N	628N	1496033396 1496033409
6	147000_6N	627N	1496033495 1496033500
6	147000_6N	626N	1496033615 1496033608
6	147000_6N	625N	1496033735 1496033751
6	147000_6N	624N	1496033855 1496033844
6	147000_6N	623N	1496033915 1496033930
6	147000_6N	622N	1496034035 1496034016
6	147000_6N	621N	1496034116 1496034138
6	147000_6N	619N	1496034455 1496034465
6	147000_6N	618N	1496034575 1496034570
6	147000_6N	617N	1496034656 1496034646
6	147000_6N	616N	1496034776 1496034768
6	147000_6N	615N	1496034815 1496034853
6	147000_6N	614N	1496034935 1496034949
6	147000_6N	613N	1496035055 1496035057
6	147000_6N	612N	1496035175 1496035162
