route	trip	stop	time
4	000550_4S	401S	1493783935 1493784330
4	000550_4S	402S	1493783935 1493784450
4	000550_4S	405S	1493783935 1493784570
4	000550_4S	406S	1493783935 1493784690
4	000550_4S	407S	1493783935 1493784750
4	000550_4S	408S	1493783935 1493784810
4	000550_4S	409S	1493783935 1493784900
4	000550_4S	410S	1493783935 1493784990
4	000550_4S	411S	1493783935 1493785080
4	000550_4S	412S	1493783935 1493785140
4	000550_4S	413S	1493783935 1493785230
4	000550_4S	414S	1493783935 1493785350
4	000550_4S	415S	1493783935 1493785530
4	000550_4S	416S	1493783935 1493785650
4	000550_4S	621S	1493783935 1493785800
4	144800_4S	621S	1493783935 1493784480
4	144800_4S	622S	1493783935 1493784570
4	144800_4S	623S	1493783935 1493784660
4	144800_4S	624S	1493783935 1493784720
4	144800_4S	625S	1493783935 1493784810
4	144800_4S	626S	1493783935 1493784930
4	144800_4S	627S	1493783935 1493785020
4	144800_4S	628S	1493783935 1493785140
4	144800_4S	629S	1493783935 1493785230
4	144800_4S	630S	1493783935 1493785320
4	144800_4S	631S	1493783935 1493785440
4	144800_4S	632S	1493783935 1493785560
4	144800_4S	633S	1493783935 1493785620
4	144800_4S	634S	1493783935 1493785680
4	144800_4S	635S	1493783935 1493785770
4	144800_4S	636S	1493783935 1493785860
4	144800_4S	637S	1493783935 1493785950
4	144800_4S	638S	1493783935 1493786010
4	144800_4S	639S	1493783935 1493786100
4	144800_4S	640S	1493783935 1493786220
4	144800_4S	418S	1493783935 1493786550
4	144800_4S	419S	1493783935 1493786640
4	144800_4S	420S	1493783935 1493786700
4	144850_4N	420N	1493783935 1493784510
4	144850_4N	419N	1493783935 1493784570
4	144850_4N	418N	1493783935 1493784660
4	144850_4N	640N	1493783935 1493784750
4	144850_4N	639N	1493783935 1493784870
4	144850_4N	638N	1493783935 1493784960
4	144850_4N	637N	1493783935 1493785020
4	144850_4N	636N	1493783935 1493785110
4	144850_4N	635N	1493783935 1493785200
4	144850_4N	634N	1493783935 1493785320
4	144850_4N	633N	1493783935 1493785380
4	144850_4N	632N	1493783935 1493785440
4	144850_4N	631N	1493783935 1493785560
4	144850_4N	630N	1493783935 1493785650
4	144850_4N	629N	1493783935 1493785740
4	144850_4N	628N	1493783935 1493785860
4	144850_4N	627N	1493783935 1493785950
4	144850_4N	626N	1493783935 1493786040
4	144850_4N	625N	1493783935 1493786160
4	144850_4N	624N	1493783935 1493786250
4	144850_4N	623N	1493783935 1493786310
4	144850_4N	622N	1493783935 1493786400
4	144850_4N	621N	1493783935 1493786490
4	001800_4S	401S	1493783935 1493785080
4	001800_4S	402S	1493783935 1493785200
4	001800_4S	405S	1493783935 1493785320
4	001800_4S	406S	1493783935 1493785440
4	001800_4S	407S	1493783935 1493785500
4	001800_4S	408S	1493783935 1493785560
4	001800_4S	409S	1493783935 1493785650
4	001800_4S	410S	1493783935 1493785740
4	001800_4S	411S	1493783935 1493785830
4	001800_4S	412S	1493783935 1493785890
4	001800_4S	413S	1493783935 1493785980
4	001800_4S	414S	1493783935 1493786100
4	001800_4S	415S	1493783935 1493786280
4	001800_4S	416S	1493783935 1493786400
4	001800_4S	621S	1493783935 1493786550
4	001950_4S	621S	1493783935 1493785170
4	001950_4S	622S	1493783935 1493785260
4	001950_4S	623S	1493783935 1493785350
4	001950_4S	624S	1493783935 1493785410
4	001950_4S	625S	1493783935 1493785500
4	001950_4S	626S	1493783935 1493785620
4	001950_4S	627S	1493783935 1493785710
4	001950_4S	628S	1493783935 1493785830
4	001950_4S	629S	1493783935 1493785920
4	001950_4S	630S	1493783935 1493786010
4	001950_4S	631S	1493783935 1493786130
4	001950_4S	632S	1493783935 1493786250
4	001950_4S	633S	1493783935 1493786310
4	001950_4S	634S	1493783935 1493786370
