route	trip	stop	timestamp	arrival	isValid
1	000650_1..S02R	101S	1461470218	1461470790	false
1	000650_1..S02R	103S	1461470218	1461470880	false
1	000650_1..S02R	104S	1461470218	1461470970	false
1	000650_1..S02R	106S	1461470218	1461471060	false
1	000650_1..S02R	107S	1461470218	1461471150	false
1	000650_1..S02R	108S	1461470218	1461471210	false
1	000650_1..S02R	109S	1461470218	1461471300	false
1	000650_1..S02R	110S	1461470218	1461471390	false
1	000650_1..S02R	111S	1461470218	1461471480	false
1	000650_1..S02R	112S	1461470218	1461471600	false
1	000650_1..S02R	113S	1461470218	1461471690	false
1	000650_1..S02R	114S	1461470218	1461471810	false
1	000650_1..S02R	115S	1461470218	1461471900	false
1	000650_1..S02R	116S	1461470218	1461471990	false
1	000650_1..S02R	117S	1461470218	1461472140	false
1	000650_1..S02R	118S	1461470218	1461472200	false
1	000650_1..S02R	119S	1461470218	1461472260	false
1	000650_1..S02R	120S	1461470218	1461472380	false
1	000650_1..S02R	121S	1461470218	1461472500	false
1	000650_1..S02R	122S	1461470218	1461472560	false
1	000650_1..S02R	123S	1461470218	1461472650	false
1	000650_1..S02R	124S	1461470218	1461472740	false
1	000650_1..S02R	125S	1461470218	1461472830	false
1	000650_1..S02R	126S	1461470218	1461472950	false
1	000650_1..S02R	127S	1461470218	1461473040	false
1	000650_1..S02R	128S	1461470218	1461473130	false
1	000650_1..S02R	129S	1461470218	1461473190	false
1	000650_1..S02R	130S	1461470218	1461473250	false
1	000650_1..S02R	131S	1461470218	1461473310	false
1	000650_1..S02R	132S	1461470218	1461473370	false
1	000650_1..S02R	133S	1461470218	1461473460	false
1	000650_1..S02R	134S	1461470218	1461473550	false
1	000650_1..S02R	135S	1461470218	1461473670	false
1	000650_1..S02R	136S	1461470218	1461473730	false
1	000650_1..S02R	137S	1461470218	1461473790	false
1	000650_1..S02R	138S	1461470218	1461474000	false
1	000650_1..S02R	139S	1461470218	1461474090	false
1	000650_1..S02R	140S	1461470218	1461474300	false
1	144900_1..N02R	140N	1461470218	1461470940	false
1	144900_1..N02R	139N	1461470218	1461471090	false
1	144900_1..N02R	138N	1461470218	1461471150	false
1	144900_1..N02R	137N	1461470218	1461471210	false
1	144900_1..N02R	136N	1461470218	1461471360	false
1	144900_1..N02R	135N	1461470218	1461471420	false
1	144900_1..N02R	134N	1461470218	1461471510	false
1	144900_1..N02R	133N	1461470218	1461471600	false
1	144900_1..N02R	132N	1461470218	1461471690	false
1	144900_1..N02R	131N	1461470218	1461471750	false
1	144900_1..N02R	130N	1461470218	1461471810	false
1	144900_1..N02R	129N	1461470218	1461471870	false
1	144900_1..N02R	128N	1461470218	1461471960	false
1	144900_1..N02R	127N	1461470218	1461472050	false
1	144900_1..N02R	126N	1461470218	1461472170	false
1	144900_1..N02R	125N	1461470218	1461472290	false
1	144900_1..N02R	124N	1461470218	1461472380	false
1	144900_1..N02R	123N	1461470218	1461472440	false
1	144900_1..N02R	122N	1461470218	1461472560	false
1	144900_1..N02R	121N	1461470218	1461472620	false
1	144900_1..N02R	120N	1461470218	1461472740	false
1	144900_1..N02R	119N	1461470218	1461472830	false
1	144900_1..N02R	118N	1461470218	1461472920	false
1	144900_1..N02R	117N	1461470218	1461472980	false
1	144900_1..N02R	116N	1461470218	1461473130	false
1	144900_1..N02R	115N	1461470218	1461473250	false
1	144900_1..N02R	114N	1461470218	1461473340	false
1	144900_1..N02R	113N	1461470218	1461473460	false
1	144900_1..N02R	112N	1461470218	1461473550	false
1	144900_1..N02R	111N	1461470218	1461473670	false
1	144900_1..N02R	110N	1461470218	1461473760	false
1	144900_1..N02R	109N	1461470218	1461473820	false
1	144900_1..N02R	108N	1461470218	1461473910	false
1	144900_1..N02R	107N	1461470218	1461474000	false
1	144900_1..N02R	106N	1461470218	1461474090	false
1	144900_1..N02R	104N	1461470218	1461474180	false
1	144900_1..N02R	103N	1461470218	1461474270	false
1	144900_1..N02R	101N	1461470218	1461474360	false
1	145900_1..N02R	140N	1461385146	1461385140	true
1	145900_1..N02R	139N	1461385312	1461385292	true
1	145900_1..N02R	138N	1461385373	1461385375	true
1	145900_1..N02R	137N	1461385411	1461385428	true
1	145900_1..N02R	136N	1461385486	1461385559	true
1	145900_1..N02R	135N	1461385603	1461385585	true
1	145900_1..N02R	134N	1461385679	1461385668	true
1	145900_1..N02R	133N	1461385727	1461385746	true
1	145900_1..N02R	132N	1461385841	1461385826	true
1	145900_1..N02R	131N	1461385905	1461385896	true
1	145900_1..N02R	130N	1461385981	1461385958	true
1	145900_1..N02R	129N	1461386019	1461386023	true
1	145900_1..N02R	128N	1461386094	1461386090	true
1	145900_1..N02R	127N	1461386207	1461386180	true
1	145900_1..N02R	126N	1461386281	1461386332	true
1	145900_1..N02R	125N	1461386432	1461386418	true
1	145900_1..N02R	124N	1461386508	1461386497	true
1	145900_1..N02R	123N	1461386582	1461386581	true
1	145900_1..N02R	122N	1461386695	1461386673	true
1	145900_1..N02R	121N	1461386733	1461386726	true
1	145900_1..N02R	120N	1461386861	1461386845	true
1	145900_1..N02R	119N	1461386925	1461386962	true
1	145900_1..N02R	118N	1461387039	1461387030	true
1	145900_1..N02R	117N	1461387116	1461387102	true
1	145900_1..N02R	116N	1461387192	1461387200	true
1	145900_1..N02R	115N	1461387267	1461387332	true
1	145900_1..N02R	114N	1461387342	1461387412	true
1	145900_1..N02R	113N	1461387457	1461387525	true
1	145900_1..N02R	112N	1461387607	1461387600	true
1	145900_1..N02R	111N	1461387720	1461387711	true
1	145900_1..N02R	110N	1461387832	1461387849	true
1	145900_1..N02R	109N	1461388019	1461388000	true
1	145900_1..N02R	108N	1461388059	1461388106	true
1	145900_1..N02R	107N	1461388183	1461388197	false
1	145900_1..N02R	106N	1461388183	1461388287	false
1	145900_1..N02R	104N	1461388183	1461388377	false
1	145900_1..N02R	103N	1461388183	1461388467	false
1	145900_1..N02R	101N	1461388183	1461388767	false
1	002550_1..S02R	101S	1461470218	1461471930	false
1	002550_1..S02R	103S	1461470218	1461472020	false
1	002550_1..S02R	104S	1461470218	1461472110	false
1	002550_1..S02R	106S	1461470218	1461472200	false
1	002550_1..S02R	107S	1461470218	1461472290	false
1	002550_1..S02R	108S	1461470218	1461472350	false
1	002550_1..S02R	109S	1461470218	1461472440	false
1	002550_1..S02R	110S	1461470218	1461472530	false
1	002550_1..S02R	111S	1461470218	1461472620	false
1	002550_1..S02R	112S	1461470218	1461472740	false
1	002550_1..S02R	113S	1461470218	1461472830	false
1	002550_1..S02R	114S	1461470218	1461472950	false
1	002550_1..S02R	115S	1461470218	1461473040	false
1	002550_1..S02R	116S	1461470218	1461473130	false
1	002550_1..S02R	117S	1461470218	1461473280	false
1	002550_1..S02R	118S	1461470218	1461473340	false
1	002550_1..S02R	119S	1461470218	1461473400	false
1	002550_1..S02R	120S	1461470218	1461473520	false
1	002550_1..S02R	121S	1461470218	1461473640	false
1	002550_1..S02R	122S	1461470218	1461473700	false
1	002550_1..S02R	123S	1461470218	1461473790	false
1	002550_1..S02R	124S	1461470218	1461473880	false
1	002550_1..S02R	125S	1461470218	1461473970	false
1	002550_1..S02R	126S	1461470218	1461474090	false
1	002550_1..S02R	127S	1461470218	1461474180	false
1	002550_1..S02R	128S	1461470218	1461474270	false
1	002550_1..S02R	129S	1461470218	1461474330	false
1	002550_1..S02R	130S	1461470218	1461474390	false
1	002550_1..S02R	131S	1461470218	1461474450	false
1	002550_1..S02R	132S	1461470218	1461474510	false
1	002550_1..S02R	133S	1461470218	1461474600	false
1	002550_1..S02R	134S	1461470218	1461474690	false
1	002550_1..S02R	135S	1461470218	1461474810	false
1	002550_1..S02R	136S	1461470218	1461474870	false
1	002550_1..S02R	137S	1461470218	1461474930	false
1	002550_1..S02R	138S	1461470218	1461475140	false
1	002550_1..S02R	139S	1461470218	1461475230	false
1	002550_1..S02R	140S	1461470218	1461475440	false
1	138450_1..S02R	137S	1461383868	1461383850	true
1	138450_1..S02R	138S	1461383982	1461383974	true
1	138450_1..S02R	139S	1461384058	1461384002	true
1	138450_1..S02R	140S	1461384169	1461384157	true
1	138900_1..N02R	110N	1461383944	1461383907	true
1	138900_1..N02R	109N	1461383982	1461384031	true
1	138900_1..N02R	108N	1461384095	1461384107	true
1	138900_1..N02R	107N	1461384244	1461384219	true
1	138900_1..N02R	106N	1461384280	1461384326	true
1	138900_1..N02R	104N	1461384431	1461384411	true
1	138900_1..N02R	103N	1461384468	1461384519	true
1	138900_1..N02R	101N	1461384657	1461384587	true
1	139450_1..S02R	131S	1461383868	1461383903	true
1	139450_1..S02R	132S	1461383982	1461383971	true
1	139450_1..S02R	133S	1461384058	1461384054	true
1	139450_1..S02R	134S	1461384095	1461384156	true
1	139450_1..S02R	135S	1461384169	1461384265	true
1	139450_1..S02R	136S	1461384280	1461384279	true
1	139450_1..S02R	137S	1461384431	1461384325	true
1	139450_1..S02R	138S	1461384468	1461384484	true
1	139450_1..S02R	139S	1461384581	1461384516	true
1	139450_1..S02R	140S	1461384770	1461384715	true
1	139900_1..N02R	115N	1461383868	1461383841	true
1	139900_1..N02R	114N	1461383944	1461383933	true
1	139900_1..N02R	113N	1461384169	1461384066	true
1	139900_1..N02R	112N	1461384280	1461384287	true
1	139900_1..N02R	111N	1461384356	1461384423	true
1	139900_1..N02R	110N	1461384581	1461384559	true
1	139900_1..N02R	109N	1461384657	1461384660	true
1	139900_1..N02R	108N	1461384770	1461384766	true
1	139900_1..N02R	107N	1461384846	1461384864	true
1	139900_1..N02R	106N	1461384960	1461384967	true
1	139900_1..N02R	104N	1461385072	1461385051	true
1	139900_1..N02R	103N	1461385146	1461385109	true
1	139900_1..N02R	101N	1461385259	1461385216	true
1	140650_1..S02R	123S	1461383944	1461383931	true
1	140650_1..S02R	124S	1461383982	1461384044	true
1	140650_1..S02R	125S	1461384095	1461384100	true
1	140650_1..S02R	126S	1461384169	1461384188	true
1	140650_1..S02R	127S	1461384280	1461384302	true
1	140650_1..S02R	128S	1461384431	1461384415	true
1	140650_1..S02R	129S	1461384468	1461384497	true
1	140650_1..S02R	130S	1461384581	1461384567	true
1	140650_1..S02R	131S	1461384657	1461384635	true
1	140650_1..S02R	132S	1461384709	1461384705	true
1	140650_1..S02R	133S	1461384770	1461384789	true
1	140650_1..S02R	134S	1461384846	1461384870	true
1	140650_1..S02R	135S	1461384960	1461384945	true
1	140650_1..S02R	136S	1461384997	1461385008	true
1	140650_1..S02R	137S	1461385183	1461385065	true
1	140650_1..S02R	138S	1461385259	1461385289	true
1	140650_1..S02R	139S	1461385373	1461385321	true
1	140650_1..S02R	140S	1461385565	1461385498	true
1	140900_1..N02R	121N	1461383944	1461383911	true
1	140900_1..N02R	120N	1461383982	1461384047	true
1	140900_1..N02R	119N	1461384095	1461384132	true
1	140900_1..N02R	118N	1461384244	1461384220	true
1	140900_1..N02R	117N	1461384280	1461384309	true
1	140900_1..N02R	116N	1461384431	1461384422	true
1	140900_1..N02R	115N	1461384543	1461384537	true
1	140900_1..N02R	114N	1461384657	1461384625	true
1	140900_1..N02R	113N	1461384770	1461384744	true
1	140900_1..N02R	112N	1461384846	1461384848	true
1	140900_1..N02R	111N	1461384960	1461384960	true
1	140900_1..N02R	110N	1461385146	1461385119	true
1	140900_1..N02R	109N	1461385259	1461385260	true
1	140900_1..N02R	108N	1461385373	1461385365	true
1	140900_1..N02R	107N	1461385486	1461385465	true
1	140900_1..N02R	106N	1461385603	1461385571	true
1	140900_1..N02R	104N	1461385679	1461385663	true
1	140900_1..N02R	103N	1461385791	1461385731	true
1	140900_1..N02R	101N	1461385905	1461385855	true
1	141850_1..S02R	114S	1461383868	1461383851	true
1	141850_1..S02R	115S	1461383944	1461383938	true
1	141850_1..S02R	116S	1461384058	1461384039	true
1	141850_1..S02R	117S	1461384169	1461384149	true
1	141850_1..S02R	118S	1461384244	1461384222	true
1	141850_1..S02R	119S	1461384280	1461384302	true
1	141850_1..S02R	120S	1461384431	1461384419	true
1	141850_1..S02R	121S	1461384543	1461384526	true
1	141850_1..S02R	122S	1461384581	1461384603	true
1	141850_1..S02R	123S	1461384709	1461384713	true
1	141850_1..S02R	124S	1461384770	1461384794	true
1	141850_1..S02R	125S	1461384896	1461384883	true
1	141850_1..S02R	126S	1461384997	1461384983	true
1	141850_1..S02R	127S	1461385146	1461385093	true
1	141850_1..S02R	128S	1461385259	1461385238	true
1	141850_1..S02R	129S	1461385312	1461385320	true
1	141850_1..S02R	130S	1461385411	1461385389	true
1	141850_1..S02R	131S	1461385486	1461385460	true
1	141850_1..S02R	132S	1461385565	1461385538	true
1	141850_1..S02R	133S	1461385603	1461385627	true
1	141850_1..S02R	134S	1461385727	1461385705	true
1	141850_1..S02R	135S	1461385791	1461385794	true
1	141850_1..S02R	136S	1461385841	1461385870	true
1	141850_1..S02R	137S	1461385905	1461385937	true
1	141850_1..S02R	138S	1461386019	1461386030	true
1	141850_1..S02R	139S	1461386094	1461386055	true
1	141850_1..S02R	140S	1461386281	1461386229	true
1	141900_1..N02R	126N	1461383944	1461383918	true
1	141900_1..N02R	125N	1461383982	1461384003	true
1	141900_1..N02R	124N	1461384095	1461384112	true
1	141900_1..N02R	123N	1461384169	1461384186	true
1	141900_1..N02R	122N	1461384280	1461384289	true
1	141900_1..N02R	121N	1461384356	1461384376	true
1	141900_1..N02R	120N	1461384468	1461384470	true
1	141900_1..N02R	119N	1461384581	1461384589	true
1	141900_1..N02R	118N	1461384657	1461384674	true
1	141900_1..N02R	117N	1461384770	1461384759	true
1	141900_1..N02R	116N	1461384846	1461384865	true
1	141900_1..N02R	115N	1461384997	1461384967	true
1	141900_1..N02R	114N	1461385146	1461385122	true
1	141900_1..N02R	113N	1461385183	1461385258	true
1	141900_1..N02R	112N	1461385312	1461385327	true
1	141900_1..N02R	111N	1461385411	1461385460	true
1	141900_1..N02R	110N	1461385603	1461385593	true
1	141900_1..N02R	109N	1461385791	1461385769	true
1	141900_1..N02R	108N	1461385905	1461385919	true
1	141900_1..N02R	107N	1461386019	1461386014	true
1	141900_1..N02R	106N	1461386094	1461386113	true
1	141900_1..N02R	104N	1461386207	1461386206	true
1	141900_1..N02R	103N	1461386281	1461386264	true
1	141900_1..N02R	101N	1461386432	1461386355	true
1	142900_1..N02R	133N	1461383944	1461383919	true
1	142900_1..N02R	132N	1461383982	1461384001	true
1	142900_1..N02R	131N	1461384095	1461384072	true
1	142900_1..N02R	130N	1461384169	1461384140	false
1	142900_1..N02R	129N	1461384169	1461384200	false
1	142900_1..N02R	128N	1461384280	1461384286	true
1	142900_1..N02R	127N	1461384356	1461384381	true
1	142900_1..N02R	126N	1461384543	1461384530	true
1	142900_1..N02R	125N	1461384657	1461384634	true
1	142900_1..N02R	124N	1461384709	1461384726	true
1	142900_1..N02R	123N	1461384846	1461384815	true
1	142900_1..N02R	122N	1461384896	1461384915	true
1	142900_1..N02R	121N	1461384997	1461385008	true
1	142900_1..N02R	120N	1461385146	1461385102	true
1	142900_1..N02R	119N	1461385259	1461385237	true
1	142900_1..N02R	118N	1461385312	1461385321	true
1	142900_1..N02R	117N	1461385411	1461385402	true
1	142900_1..N02R	116N	1461385486	1461385510	true
1	142900_1..N02R	115N	1461385679	1461385633	true
1	142900_1..N02R	114N	1461385841	1461385825	true
1	142900_1..N02R	113N	1461385981	1461385967	true
1	142900_1..N02R	112N	1461386094	1461386074	true
1	142900_1..N02R	111N	1461386207	1461386194	true
1	142900_1..N02R	110N	1461386394	1461386357	true
1	142900_1..N02R	109N	1461386508	1461386501	true
1	142900_1..N02R	108N	1461386630	1461386603	true
1	142900_1..N02R	107N	1461386695	1461386698	true
1	142900_1..N02R	106N	1461386809	1461386796	true
1	142900_1..N02R	104N	1461386925	1461386888	true
1	142900_1..N02R	103N	1461387039	1461386964	true
1	142900_1..N02R	101N	1461387192	1461387104	true
1	143250_1..S02R	107S	1461470218	1461470300	false
1	143250_1..S02R	108S	1461470218	1461470360	false
1	143250_1..S02R	109S	1461470218	1461470450	false
1	143250_1..S02R	110S	1461470218	1461470540	false
1	143250_1..S02R	111S	1461470218	1461470630	false
1	143250_1..S02R	112S	1461470218	1461470750	false
1	143250_1..S02R	113S	1461470218	1461470840	false
1	143250_1..S02R	114S	1461470218	1461470960	false
1	143250_1..S02R	115S	1461470218	1461471050	false
1	143250_1..S02R	116S	1461470218	1461471140	false
1	143250_1..S02R	117S	1461470218	1461471290	false
1	143250_1..S02R	118S	1461470218	1461471350	false
1	143250_1..S02R	119S	1461470218	1461471410	false
1	143250_1..S02R	120S	1461470218	1461471530	false
1	143250_1..S02R	121S	1461470218	1461471650	false
1	143250_1..S02R	122S	1461470218	1461471710	false
1	143250_1..S02R	123S	1461470218	1461471800	false
1	143250_1..S02R	124S	1461470218	1461471890	false
1	143250_1..S02R	125S	1461470218	1461471980	false
1	143250_1..S02R	126S	1461470218	1461472100	false
1	143250_1..S02R	127S	1461470218	1461472190	false
1	143250_1..S02R	128S	1461470218	1461472280	false
1	143250_1..S02R	129S	1461470218	1461472340	false
1	143250_1..S02R	130S	1461470218	1461472400	false
1	143250_1..S02R	131S	1461470218	1461472460	false
1	143250_1..S02R	132S	1461470218	1461472520	false
1	143250_1..S02R	133S	1461470218	1461472610	false
1	143250_1..S02R	134S	1461470218	1461472700	false
1	143250_1..S02R	135S	1461470218	1461472820	false
1	143250_1..S02R	136S	1461470218	1461472880	false
1	143250_1..S02R	137S	1461470218	1461472940	false
1	143250_1..S02R	138S	1461470218	1461473150	false
1	143250_1..S02R	139S	1461470218	1461473240	false
1	143250_1..S02R	140S	1461470218	1461473450	false
1	143900_1..N02R	140N	1461383944	1461383940	true
1	143900_1..N02R	139N	1461384058	1461384043	true
1	143900_1..N02R	138N	1461384095	1461384115	true
1	143900_1..N02R	137N	1461384169	1461384173	true
1	143900_1..N02R	136N	1461384280	1461384260	false
1	143900_1..N02R	135N	1461384280	1461384320	false
1	143900_1..N02R	134N	1461384431	1461384405	true
1	143900_1..N02R	133N	1461384468	1461384494	true
1	143900_1..N02R	132N	1461384657	1461384573	true
1	143900_1..N02R	131N	1461384709	1461384744	true
1	143900_1..N02R	130N	1461384770	1461384810	true
1	143900_1..N02R	129N	1461384896	1461384874	true
1	143900_1..N02R	128N	1461384960	1461384945	true
1	143900_1..N02R	127N	1461385072	1461385031	true
1	143900_1..N02R	126N	1461385183	1461385173	true
1	143900_1..N02R	125N	1461385312	1461385282	true
1	143900_1..N02R	124N	1461385373	1461385374	true
1	143900_1..N02R	123N	1461385486	1461385465	true
1	143900_1..N02R	122N	1461385565	1461385559	true
1	143900_1..N02R	121N	1461385603	1461385612	true
1	143900_1..N02R	120N	1461385727	1461385738	true
1	143900_1..N02R	119N	1461385841	1461385842	true
1	143900_1..N02R	118N	1461385905	1461385919	true
1	143900_1..N02R	117N	1461385981	1461385993	true
1	143900_1..N02R	116N	1461386094	1461386092	true
1	143900_1..N02R	115N	1461386207	1461386204	true
1	143900_1..N02R	114N	1461386356	1461386345	true
1	143900_1..N02R	113N	1461386432	1461386483	true
1	143900_1..N02R	112N	1461386582	1461386565	true
1	143900_1..N02R	111N	1461386695	1461386679	true
1	143900_1..N02R	110N	1461386809	1461386823	true
1	143900_1..N02R	109N	1461386925	1461386944	true
1	143900_1..N02R	108N	1461387039	1461387047	true
1	143900_1..N02R	107N	1461387116	1461387127	true
1	143900_1..N02R	106N	1461387230	1461387226	true
1	143900_1..N02R	104N	1461387267	1461387335	true
1	143900_1..N02R	103N	1461387419	1461387369	true
1	143900_1..N02R	101N	1461387532	1461387456	true
2	144200_2..N01R	247N	1461384095	1461384120	true
2	144200_2..N01R	246N	1461384169	1461384245	true
2	144200_2..N01R	245N	1461384280	1461384290	true
2	144200_2..N01R	244N	1461384356	1461384376	true
2	144200_2..N01R	243N	1461384468	1461384464	true
2	144200_2..N01R	242N	1461384543	1461384550	true
