route	trip	stop	time
4	144400_4N	257N	1490415113 1490414640
4	144400_4N	256N	1490415233 1490415218
4	144400_4N	255N	1490415293 1490415299
4	144400_4N	254N	1490415353 1490415419
4	144400_4N	253N	1490415473 1490415451
4	144400_4N	252N	1490415533 1490415544
4	144400_4N	251N	1490415653 1490415663
4	144400_4N	250N	1490415773 1490415755
4	144400_4N	249N	1490415833 1490415900
4	144400_4N	248N	1490416013 1490415974
4	144400_4N	239N	1490416193 1490416185
4	144400_4N	238N	1490416313 1490416341
4	144400_4N	237N	1490416433 1490416458
4	144400_4N	236N	1490416613 1490416600
4	144400_4N	235N	1490416673 1490416686
4	144400_4N	234N	1490416793 1490416807
4	144400_4N	423N	1490416973 1490416978
4	144400_4N	420N	1490417273 1490417249
4	144400_4N	419N	1490417333 1490417326
4	144400_4N	418N	1490417453 1490417433
4	144400_4N	640N	1490417573 1490417565
4	144400_4N	635N	1490417933 1490417929
4	144400_4N	631N	1490418173 1490418129
4	144400_4N	630N	1490418353 1490418330
4	144400_4N	629N	1490418473 1490418428
4	144400_4N	628N	1490418533 1490418544
4	144400_4N	627N	1490418653 1490418634
4	144400_4N	626N	1490418773 1490418740
4	144400_4N	625N	1490418773 1490418860
4	144400_4N	624N	1490418953 1490418969
4	144400_4N	623N	1490419013 1490419059
4	144400_4N	622N	1490419193 1490419180
4	144400_4N	621N	1490419433 1490419396
4	144400_4N	416N	1490419613 1490419623
4	144400_4N	222N	1490419853 1490419796
4	144400_4N	221N	1490419973 1490419921
4	144400_4N	220N	1490420093 1490420100
4	144400_4N	219N	1490420153 1490420176
4	144400_4N	218N	1490420273 1490420254
4	144400_4N	217N	1490420333 1490420338
4	144400_4N	216N	1490420438 1490420446
4	144400_4N	215N	1490420573 1490420562
4	144400_4N	214N	1490420693 1490420681
4	144400_4N	213N	1490420813 1490420798
4	000900_4S	213S	1490500493 1490501340
4	000900_4S	214S	1490500733 1490501430
4	000900_4S	215S	1490500733 1490501550
4	000900_4S	216S	1490500733 1490501670
4	000900_4S	217S	1490500733 1490501760
4	000900_4S	218S	1490500733 1490501820
4	000900_4S	219S	1490500733 1490501880
4	000900_4S	220S	1490500733 1490501970
4	000900_4S	221S	1490500733 1490502090
4	000900_4S	222S	1490500733 1490502210
4	000900_4S	416S	1490500733 1490502360
4	000900_4S	621S	1490500733 1490502510
4	000900_4S	626S	1490500733 1490502780
4	000900_4S	629S	1490500733 1490502990
4	000900_4S	631S	1490500733 1490503140
4	000900_4S	635S	1490500733 1490503380
4	000900_4S	640S	1490500733 1490503650
4	000900_4S	418S	1490500733 1490503740
4	000900_4S	419S	1490500733 1490503830
4	000900_4S	420S	1490500733 1490503890
4	000900_4S	423S	1490500733 1490504190
4	000900_4S	234S	1490500733 1490504280
4	000900_4S	235S	1490500733 1490504370
4	000900_4S	236S	1490500733 1490504430
4	000900_4S	237S	1490500733 1490504520
4	000900_4S	238S	1490500733 1490504610
4	000900_4S	239S	1490500733 1490504700
4	000900_4S	248S	1490500733 1490504790
4	000900_4S	249S	1490500733 1490504880
4	000900_4S	250S	1490500733 1490505000
4	000900_4S	251S	1490500733 1490505660
4	000900_4S	252S	1490500733 1490505750
4	000900_4S	253S	1490500733 1490505840
4	000900_4S	254S	1490500733 1490505900
4	000900_4S	255S	1490500733 1490505990
4	000900_4S	256S	1490500733 1490506080
4	000900_4S	257S	1490500733 1490506140
4	001900_4S	213S	1490500733 1490501940
4	001900_4S	214S	1490500733 1490502030
4	001900_4S	215S	1490500733 1490502150
4	001900_4S	216S	1490500733 1490502270
4	001900_4S	217S	1490500733 1490502360
4	001900_4S	218S	1490500733 1490502420
4	001900_4S	219S	1490500733 1490502480
4	001900_4S	220S	1490500733 1490502570
4	001900_4S	221S	1490500733 1490502690
4	001900_4S	222S	1490500733 1490502810
4	001900_4S	416S	1490500733 1490502960
4	001900_4S	621S	1490500733 1490503110
4	001900_4S	622S	1490500733 1490503200
4	001900_4S	623S	1490500733 1490503290
4	001900_4S	624S	1490500733 1490503350
4	001900_4S	625S	1490500733 1490503440
4	001900_4S	626S	1490500733 1490503560
4	001900_4S	627S	1490500733 1490503650
4	001900_4S	628S	1490500733 1490503770
4	001900_4S	629S	1490500733 1490503860
4	001900_4S	630S	1490500733 1490503950
4	001900_4S	631S	1490500733 1490504070
4	001900_4S	632S	1490500733 1490504190
4	001900_4S	633S	1490500733 1490504250
4	001900_4S	634S	1490500733 1490504310
4	001900_4S	635S	1490500733 1490504400
4	001900_4S	636S	1490500733 1490504490
4	001900_4S	637S	1490500733 1490504580
4	001900_4S	638S	1490500733 1490504640
4	001900_4S	639S	1490500733 1490504730
4	001900_4S	640S	1490500733 1490504850
4	001900_4S	418S	1490500733 1490504940
4	001900_4S	419S	1490500733 1490505030
4	001900_4S	420S	1490500733 1490505090
4	001900_4S	423S	1490500733 1490505390
4	001900_4S	234S	1490500733 1490505480
4	001900_4S	235S	1490500733 1490505570
4	001900_4S	236S	1490500733 1490505630
4	001900_4S	237S	1490500733 1490505720
4	001900_4S	238S	1490500733 1490505810
4	001900_4S	239S	1490500733 1490505900
4	001900_4S	248S	1490500733 1490505990
4	001900_4S	249S	1490500733 1490506080
4	001900_4S	250S	1490500733 1490506200
4	001900_4S	251S	1490500733 1490506860
4	001900_4S	252S	1490500733 1490506950
4	001900_4S	253S	1490500733 1490507040
4	001900_4S	254S	1490500733 1490507100
4	001900_4S	255S	1490500733 1490507190
4	001900_4S	256S	1490500733 1490507280
4	001900_4S	257S	1490500733 1490507340
4	146100_4N	257N	1490415653 1490415660
4	146100_4N	256N	1490415713 1490415720
4	146100_4N	255N	1490415773 1490415797
4	146100_4N	254N	1490415833 1490415903
4	146100_4N	253N	1490415953 1490415947
4	146100_4N	252N	1490416013 1490416036
4	146100_4N	251N	1490416133 1490416160
4	146100_4N	250N	1490416313 1490416301
4	146100_4N	249N	1490416433 1490416434
4	146100_4N	248N	1490416553 1490416543
4	146100_4N	239N	1490416733 1490416691
4	146100_4N	238N	1490416853 1490416857
4	146100_4N	237N	1490416973 1490416994
4	146100_4N	236N	1490417153 1490417137
4	146100_4N	235N	1490417213 1490417221
4	146100_4N	234N	1490417393 1490417353
4	146100_4N	423N	1490417513 1490417536
4	146100_4N	420N	1490417873 1490417861
4	146100_4N	419N	1490417993 1490417967
4	146100_4N	418N	1490418113 1490418085
4	146100_4N	640N	1490418248 1490418246
4	146100_4N	635N	1490418593 1490418609
4	146100_4N	631N	1490418893 1490418892
4	146100_4N	630N	1490419013 1490419056
4	146100_4N	629N	1490419253 1490419179
4	146100_4N	628N	1490419313 1490419328
4	146100_4N	627N	1490419433 1490419417
4	146100_4N	626N	1490419553 1490419535
4	146100_4N	625N	1490419613 1490419634
4	146100_4N	624N	1490419853 1490419823
4	146100_4N	623N	1490420033 1490419987
4	146100_4N	622N	1490420153 1490420154
4	146100_4N	621N	1490420438 1490420385
4	146100_4N	416N	1490420753 1490420721
4	146100_4N	222N	1490420993 1490420946
4	146100_4N	221N	1490421053 1490421054
4	146100_4N	220N	1490421233 1490421238
4	146100_4N	219N	1490421293 1490421312
4	146100_4N	218N	1490421413 1490421390
4	146100_4N	217N	1490421473 1490421481
4	146100_4N	216N	1490421593 1490421599
4	146100_4N	215N	1490421713 1490421728
4	146100_4N	214N	1490421893 1490421861
4	146100_4N	213N	1490422073 1490422011
4	137450_4N	250N	1490416133 1490410470
4	137450_4N	239N	1490416133 1490410680
4	137450_4N	235N	1490416133 1490410920
4	137450_4N	234N	1490416133 1490411010
4	137450_4N	423N	1490416133 1490411100
4	137450_4N	420N	1490416133 1490411400
4	137450_4N	419N	1490416133 1490411460
4	137450_4N	418N	1490416133 1490411550
