route	trip	stop	time
4	000550_4S	401S	1493956739 1493957130
4	000550_4S	402S	1493956739 1493957250
4	000550_4S	405S	1493956739 1493957370
4	000550_4S	406S	1493956739 1493957490
4	000550_4S	407S	1493956739 1493957550
4	000550_4S	408S	1493956739 1493957610
4	000550_4S	409S	1493956739 1493957700
4	000550_4S	410S	1493956739 1493957790
4	000550_4S	411S	1493956739 1493957880
4	000550_4S	412S	1493956739 1493957940
4	000550_4S	413S	1493956739 1493958030
4	000550_4S	414S	1493956739 1493958150
4	000550_4S	415S	1493956739 1493958330
4	000550_4S	416S	1493956739 1493958450
4	000550_4S	621S	1493956739 1493958600
4	144800_4S	621S	1493956739 1493957280
4	144800_4S	622S	1493956739 1493957370
4	144800_4S	623S	1493956739 1493957460
4	144800_4S	624S	1493956739 1493957520
4	144800_4S	625S	1493956739 1493957610
4	144800_4S	626S	1493956739 1493957730
4	144800_4S	627S	1493956739 1493957820
4	144800_4S	628S	1493956739 1493957940
4	144800_4S	629S	1493956739 1493958030
4	144800_4S	630S	1493956739 1493958120
4	144800_4S	631S	1493956739 1493958240
4	144800_4S	632S	1493956739 1493958360
4	144800_4S	633S	1493956739 1493958420
4	144800_4S	634S	1493956739 1493958480
4	144800_4S	635S	1493956739 1493958570
4	144800_4S	636S	1493956739 1493958660
4	144800_4S	637S	1493956739 1493958750
4	144800_4S	638S	1493956739 1493958810
4	144800_4S	639S	1493956739 1493958900
4	144800_4S	640S	1493956739 1493959020
4	144800_4S	418S	1493956739 1493959350
4	144800_4S	419S	1493956739 1493959440
4	144800_4S	420S	1493956739 1493959500
4	144850_4N	420N	1493956739 1493957310
4	144850_4N	419N	1493956739 1493957370
4	144850_4N	418N	1493956739 1493957460
4	144850_4N	640N	1493956739 1493957550
4	144850_4N	639N	1493956739 1493957670
4	144850_4N	638N	1493956739 1493957760
4	144850_4N	637N	1493956739 1493957820
4	144850_4N	636N	1493956739 1493957910
4	144850_4N	635N	1493956739 1493958000
4	144850_4N	634N	1493956739 1493958120
4	144850_4N	633N	1493956739 1493958180
4	144850_4N	632N	1493956739 1493958240
4	144850_4N	631N	1493956739 1493958360
4	144850_4N	630N	1493956739 1493958450
4	144850_4N	629N	1493956739 1493958540
4	144850_4N	628N	1493956739 1493958660
4	144850_4N	627N	1493956739 1493958750
4	144850_4N	626N	1493956739 1493958840
4	144850_4N	625N	1493956739 1493958960
