route	trip	stop	time
4	129450_4	401S	1481510036 1481510070
4	129450_4	402S	1481510156 1481510188
4	129450_4	405S	1481510276 1481510289
4	129450_4	406S	1481510396 1481510400
4	129450_4	407S	1481510471 1481510483
4	129450_4	408S	1481510531 1481510566
4	129450_4	409S	1481510651 1481510653
4	129450_4	410S	1481510711 1481510731
4	129450_4	411S	1481510771 1481510807
4	129450_4	412S	1481510876 1481510880
4	129450_4	413S	1481510936 1481510963
4	129450_4	414S	1481511056 1481511060
4	129450_4	415S	1481511236 1481511215
4	129450_4	416S	1481511296 1481511325
4	129450_4	621S	1481511416 1481511495
4	129450_4	626S	1481511731 1481511733
4	129450_4	629S	1481511911 1481511906
4	129450_4	631S	1481512151 1481512111
4	129450_4	635S	1481512376 1481512352
4	129450_4	640S	1481512676 1481512682
4	129450_4	418S	1481512796 1481512796
4	129450_4	419S	1481512856 1481512931
4	129450_4	420S	1481512916 1481512970
4	129450_4	423S	1481513231 1481513216
4	129450_4	234S	1481513351 1481513354
4	129450_4	235S	1481513516 1481513495
4	129450_4	236S	1481513576 1481513579
4	129450_4	237S	1481513636 1481513670
4	129450_4	238S	1481513756 1481513759
4	129450_4	239S	1481513876 1481513856
4	129450_4	248S	1481513996 1481513982
4	129450_4	249S	1481514056 1481514070
4	129450_4	250S	1481514056 1481514190
4	131850_4	237S	1481515196 1481515183
4	131850_4	238S	1481515256 1481515269
4	131850_4	239S	1481515391 1481515371
4	131850_4	248S	1481515511 1481515490
4	131850_4	249S	1481515571 1481515579
4	131850_4	250S	1481515631 1481515718
4	133050_4	423S	1481515331 1481515302
4	133050_4	234S	1481515451 1481515445
4	133050_4	235S	1481515571 1481515556
4	133050_4	236S	1481515811 1481515512
4	133050_4	237S	1481515811 1481515602
4	133050_4	238S	1481515811 1481515692
4	133050_4	239S	1481515811 1481515782
4	133050_4	248S	1481516096 1481515817
4	133050_4	249S	1481516096 1481515907
4	133050_4	250S	1481516096 1481516027
4	133050_4	251S	1481516216 1481516246
4	133050_4	252S	1481516276 1481516311
4	133050_4	253S	1481516396 1481516400
4	133050_4	254S	1481516471 1481516486
4	133050_4	255S	1481516471 1481516576
4	133050_4	256S	1481516531 1481516613
4	133050_4	257S	1481516651 1481516633
4	133450_4	414N	1481429260 1481429230
4	133450_4	413N	1481429260 1481429350
4	133450_4	412N	1481429260 1481429440
4	133450_4	411N	1481429260 1481429530
4	133450_4	410N	1481429260 1481429590
4	133450_4	409N	1481429260 1481429680
4	133450_4	408N	1481429260 1481429770
4	133450_4	407N	1481429260 1481429830
4	133450_4	406N	1481429260 1481429890
4	133450_4	405N	1481429260 1481430010
4	133450_4	402N	1481429260 1481430100
4	133450_4	401N	1481429260 1481430220
4	134250_4	418S	1481429260 1481429266
4	134250_4	419S	1481429260 1481429356
4	134250_4	420S	1481429260 1481429416
4	134250_4	423S	1481429260 1481429716
4	134250_4	234S	1481429260 1481429806
4	134250_4	235S	1481429260 1481429896
4	134250_4	236S	1481429260 1481429956
4	134250_4	237S	1481429260 1481430046
4	134250_4	238S	1481429260 1481430136
4	134250_4	239S	1481429260 1481430226
4	134250_4	248S	1481429260 1481430316
4	134250_4	249S	1481429260 1481430406
4	134250_4	250S	1481429260 1481430526
4	134250_4	251S	1481429260 1481430796
4	134250_4	252S	1481429260 1481430886
4	134250_4	253S	1481429260 1481430976
4	134250_4	254S	1481429260 1481431036
4	134250_4	255S	1481429260 1481431126
4	134250_4	256S	1481429260 1481431216
4	134250_4	257S	1481429260 1481431276
4	135250_4	626N	1481429260 1481429370
4	135250_4	621N	1481429260 1481429670
4	135250_4	416N	1481429260 1481429820
4	135250_4	415N	1481429260 1481429910
4	135250_4	414N	1481429260 1481430420
4	135250_4	413N	1481429260 1481430540
4	135250_4	412N	1481429260 1481430630
4	135250_4	411N	1481429260 1481430720
4	135250_4	410N	1481429260 1481430780
4	135250_4	409N	1481429260 1481430870
4	135250_4	408N	1481429260 1481430960
4	135250_4	407N	1481429260 1481431020
4	135250_4	406N	1481429260 1481431080
4	135250_4	405N	1481429260 1481431200
4	135250_4	402N	1481429260 1481431290
4	135250_4	401N	1481429260 1481431410
