route	trip	stop	time
4	000250_4S	408S	1494388726 1494389430
4	000250_4S	409S	1494388726 1494389520
4	000250_4S	410S	1494388726 1494389610
4	000250_4S	411S	1494388726 1494389700
4	000250_4S	412S	1494388726 1494389760
4	000250_4S	413S	1494388726 1494389850
4	000250_4S	414S	1494388726 1494389970
4	000250_4S	415S	1494388726 1494390150
4	000250_4S	416S	1494388726 1494390270
4	000250_4S	621S	1494388726 1494390420
4	000250_4S	622S	1494388726 1494390510
4	000250_4S	623S	1494388726 1494390600
4	000250_4S	624S	1494388726 1494390660
4	000250_4S	625S	1494388726 1494390750
4	000250_4S	626S	1494388726 1494390870
4	000250_4S	627S	1494388726 1494390960
4	000250_4S	628S	1494388726 1494391080
4	000250_4S	629S	1494388726 1494391170
4	000250_4S	630S	1494388726 1494391260
4	000250_4S	631S	1494388726 1494391380
4	000250_4S	632S	1494388726 1494391500
4	000250_4S	633S	1494388726 1494391560
4	000250_4S	634S	1494388726 1494391620
4	000250_4S	635S	1494388726 1494391710
4	000250_4S	636S	1494388726 1494391800
4	000250_4S	637S	1494388726 1494391890
4	000250_4S	638S	1494388726 1494391950
4	000250_4S	639S	1494388726 1494392040
4	000250_4S	640S	1494388726 1494392160
4	000250_4S	418S	1494388726 1494392250
4	000250_4S	419S	1494388726 1494392340
4	000250_4S	420S	1494388726 1494392400
4	001200_4S	401S	1494388726 1494389520
4	001200_4S	402S	1494388726 1494389640
4	001200_4S	405S	1494388726 1494389760
4	001200_4S	406S	1494388726 1494389880
4	001200_4S	407S	1494388726 1494389940
4	001200_4S	408S	1494388726 1494390000
4	001200_4S	409S	1494388726 1494390090
4	001200_4S	410S	1494388726 1494390180
4	001200_4S	411S	1494388726 1494390270
4	001200_4S	412S	1494388726 1494390330
4	001200_4S	413S	1494388726 1494390420
4	001200_4S	414S	1494388726 1494390540
4	001200_4S	415S	1494388726 1494390720
4	001200_4S	416S	1494388726 1494390840
4	001200_4S	621S	1494388726 1494390990
4	001200_4S	622S	1494388726 1494391080
4	001200_4S	623S	1494388726 1494391170
4	001200_4S	624S	1494388726 1494391230
4	001200_4S	625S	1494388726 1494391320
4	001200_4S	626S	1494388726 1494391440
4	001200_4S	627S	1494388726 1494391530
4	001200_4S	628S	1494388726 1494391650
4	001200_4S	629S	1494388726 1494391740
4	001200_4S	630S	1494388726 1494391830
4	001200_4S	631S	1494388726 1494391950
4	001200_4S	632S	1494388726 1494392190
4	001200_4S	633S	1494388726 1494392250
4	001200_4S	634S	1494388726 1494392310
4	001200_4S	635S	1494388726 1494392400
4	001200_4S	636S	1494388726 1494392490
4	001200_4S	637S	1494388726 1494392580
4	001200_4S	638S	1494388726 1494392640
4	001200_4S	639S	1494388726 1494392730
4	001200_4S	640S	1494388726 1494392850
4	001200_4S	418S	1494388726 1494392940
4	001200_4S	419S	1494388726 1494393030
4	001200_4S	420S	1494388726 1494393090
4	145550_4N	420N	1494388726 1494389730
4	145550_4N	419N	1494388726 1494389790
4	145550_4N	418N	1494388726 1494389880
4	145550_4N	640N	1494388726 1494389970
4	145550_4N	639N	1494388726 1494390090
4	145550_4N	638N	1494388726 1494390180
4	145550_4N	637N	1494388726 1494390240
4	145550_4N	636N	1494388726 1494390330
4	145550_4N	635N	1494388726 1494390420
4	145550_4N	634N	1494388726 1494390540
4	145550_4N	633N	1494388726 1494390600
4	145550_4N	632N	1494388726 1494390660
4	145550_4N	631N	1494388726 1494390780
4	145550_4N	630N	1494388726 1494390870
4	145550_4N	629N	1494388726 1494390960
4	145550_4N	628N	1494388726 1494391080
4	145550_4N	627N	1494388726 1494391170
4	145550_4N	626N	1494388726 1494391260
4	145550_4N	625N	1494388726 1494391380
4	145550_4N	624N	1494388726 1494391470
