route	trip	stop	timestamp	arrival	isValid
4	144400_4..N01R	257N	1480395981	1480395840	true
4	144400_4..N01R	256N	1480396041	1480396046	true
4	144400_4..N01R	255N	1480396101	1480396147	true
4	144400_4..N01R	254N	1480396161	1480396223	true
4	144400_4..N01R	253N	1480396221	1480396249	true
4	144400_4..N01R	252N	1480396341	1480396332	true
4	144400_4..N01R	251N	1480396401	1480396447	true
4	144400_4..N01R	250N	1480396521	1480396540	true
4	144400_4..N01R	249N	1480396641	1480396639	true
4	144400_4..N01R	248N	1480396731	1480396731	true
4	144400_4..N01R	239N	1480396851	1480396840	false
4	144400_4..N01R	238N	1480396851	1480396960	false
4	144400_4..N01R	237N	1480397061	1480397071	true
4	144400_4..N01R	236N	1480397181	1480397184	true
4	144400_4..N01R	235N	1480397301	1480397256	true
4	144400_4..N01R	234N	1480397421	1480397394	true
4	144400_4..N01R	423N	1480397541	1480397565	true
4	144400_4..N01R	420N	1480398201	1480398153	true
4	144400_4..N01R	419N	1480398261	1480398252	true
4	144400_4..N01R	418N	1480398321	1480398339	true
4	144400_4..N01R	640N	1480398501	1480398478	true
4	144400_4..N01R	635N	1480398771	1480398736	true
4	144400_4..N01R	631N	1480398981	1480398979	true
4	144400_4..N01R	629N	1480399161	1480399158	true
4	144400_4..N01R	626N	1480399461	1480399436	true
4	144400_4..N01R	621N	1480399701	1480399696	true
4	144400_4..N01R	416N	1480400001	1480399986	true
4	144400_4..N01R	415N	1480400121	1480400135	true
4	144400_4..N01R	414N	1480400237	1480400323	false
4	144400_4..N01R	413N	1480400237	1480400413	false
4	144400_4..N01R	412N	1480400447	1480400474	true
4	144400_4..N01R	411N	1480400567	1480400552	true
4	144400_4..N01R	410N	1480400627	1480400629	true
4	144400_4..N01R	409N	1480400687	1480400738	true
4	144400_4..N01R	408N	1480400807	1480400814	true
4	144400_4..N01R	407N	1480400867	1480400896	true
4	144400_4..N01R	406N	1480400987	1480400986	true
4	144400_4..N01R	405N	1480401107	1480401097	true
4	144400_4..N01R	402N	1480401167	1480401202	true
4	144400_4..N01R	401N	1480401347	1480401283	true
4	000550_4..S01R	401S	1480395921	1480395930	true
4	000550_4..S01R	402S	1480396041	1480396022	true
4	000550_4..S01R	405S	1480396161	1480396160	true
4	000550_4..S01R	406S	1480396281	1480396263	true
4	000550_4..S01R	407S	1480396341	1480396345	true
4	000550_4..S01R	408S	1480396401	1480396420	true
4	000550_4..S01R	409S	1480396521	1480396520	true
4	000550_4..S01R	410S	1480396581	1480396603	true
4	000550_4..S01R	411S	1480396671	1480396675	true
4	000550_4..S01R	412S	1480396731	1480396764	true
4	000550_4..S01R	413S	1480396851	1480396853	false
4	000550_4..S01R	414S	1480396851	1480396973	false
4	000550_4..S01R	415S	1480397121	1480397119	true
4	000550_4..S01R	416S	1480397241	1480397243	true
4	000550_4..S01R	621S	1480397481	1480397503	true
4	000550_4..S01R	626S	1480397811	1480397802	true
4	000550_4..S01R	629S	1480398201	1480398217	true
4	000550_4..S01R	631S	1480398381	1480398389	true
4	000550_4..S01R	635S	1480398621	1480398604	true
4	000550_4..S01R	640S	1480398771	1480398917	true
4	000550_4..S01R	418S	1480399041	1480399036	true
4	000550_4..S01R	419S	1480399101	1480399115	true
4	000550_4..S01R	420S	1480399221	1480399226	true
4	000550_4..S01R	423S	1480399731	1480399745	true
4	000550_4..S01R	234S	1480399941	1480399910	true
4	000550_4..S01R	235S	1480400061	1480400054	true
4	000550_4..S01R	236S	1480400181	1480400156	true
4	000550_4..S01R	237S	1480400237	1480400264	false
4	000550_4..S01R	238S	1480400237	1480400384	false
4	000550_4..S01R	239S	1480400507	1480400473	true
4	000550_4..S01R	248S	1480400627	1480400621	true
4	000550_4..S01R	249S	1480400687	1480400720	true
4	000550_4..S01R	250S	1480400807	1480400790	true
4	000550_4..S01R	251S	1480400927	1480400995	true
4	000550_4..S01R	252S	1480401047	1480401059	true
