route	trip	stop	time
4	144100_4	257N	1459742474 1459742460
4	144100_4	256N	1459742534 1459742535
4	144100_4	255N	1459742534 1459742595
4	144100_4	254N	1459742729 1459742715
4	144100_4	253N	1459742767 1459742794
4	144100_4	252N	1459742961 1459742879
4	144100_4	251N	1459743074 1459743051
4	144100_4	250N	1459743190 1459743195
4	144100_4	249N	1459743305 1459743294
4	144100_4	248N	1459743380 1459743383
4	144100_4	239N	1459743494 1459743498
4	144100_4	235N	1459743758 1459743746
4	144100_4	234N	1459743797 1459743870
4	144100_4	423N	1459743976 1459743974
4	144100_4	420N	1459744220 1459744232
4	144100_4	419N	1459744334 1459744323
4	144100_4	418N	1459744446 1459744444
4	144100_4	640N	1459744573 1459744549
4	144100_4	635N	1459744751 1459744853
4	144100_4	631N	1459744989 1459744990
4	144100_4	629N	1459745171 1459745168
4	144100_4	626N	1459745360 1459745360
4	144100_4	621N	1459745705 1459745718
4	144100_4	416N	1459746010 1459745910
4	144100_4	415N	1459746125 1459746584
4	144100_4	414N	1459746238 1459746260
4	144100_4	413N	1459746388 1459746366
4	144100_4	412N	1459746427 1459746446
4	144100_4	411N	1459746503 1459746530
4	144100_4	410N	1459746618 1459746601
4	144100_4	409N	1459746656 1459746710
4	144100_4	408N	1459746808 1459746787
4	144100_4	407N	1459746831 1459746869
4	144100_4	406N	1459746906 1459746950
4	144100_4	405N	1459747092 1459747072
4	144100_4	402N	1459747150 1459747176
4	144100_4	401N	1459747343 1459747269
4	000550_4	401S	1459828646 1459829130
4	000550_4	402S	1459828646 1459829250
4	000550_4	405S	1459828646 1459829370
4	000550_4	406S	1459828646 1459829490
4	000550_4	407S	1459828646 1459829550
4	000550_4	408S	1459828646 1459829610
4	000550_4	409S	1459828646 1459829700
4	000550_4	410S	1459828646 1459829790
4	000550_4	411S	1459828646 1459829880
4	000550_4	412S	1459828646 1459829940
4	000550_4	413S	1459828646 1459830030
4	000550_4	414S	1459828646 1459830150
4	000550_4	415S	1459828646 1459830330
4	000550_4	416S	1459828646 1459830450
4	000550_4	621S	1459828646 1459830600
4	000550_4	626S	1459828646 1459830870
4	000550_4	629S	1459828646 1459831080
4	000550_4	631S	1459828646 1459831230
4	000550_4	635S	1459828646 1459831440
4	000550_4	640S	1459828646 1459831800
4	000550_4	418S	1459828646 1459831890
4	000550_4	419S	1459828646 1459831980
4	000550_4	420S	1459828646 1459832040
4	000550_4	423S	1459828646 1459832280
4	000550_4	234S	1459828646 1459832430
4	000550_4	235S	1459828646 1459832520
4	000550_4	236S	1459828646 1459832580
4	000550_4	237S	1459828646 1459832700
4	000550_4	238S	1459828646 1459832820
4	000550_4	239S	1459828646 1459832910
4	000550_4	248S	1459828646 1459833000
4	000550_4	249S	1459828646 1459833090
4	000550_4	250S	1459828646 1459833810
4	000550_4	251S	1459828646 1459833960
4	000550_4	252S	1459828646 1459834050
4	000550_4	253S	1459828646 1459834170
4	000550_4	254S	1459828646 1459834230
4	000550_4	255S	1459828646 1459834320
4	000550_4	256S	1459828646 1459834380
4	000550_4	257S	1459828646 1459834470
4	001500_4	401S	1459828646 1459829700
4	001500_4	402S	1459828646 1459829820
4	001500_4	405S	1459828646 1459829940
4	001500_4	406S	1459828646 1459830060
4	001500_4	407S	1459828646 1459830120
4	001500_4	408S	1459828646 1459830180
4	001500_4	409S	1459828646 1459830270
4	001500_4	410S	1459828646 1459830360
4	001500_4	411S	1459828646 1459830450
4	001500_4	412S	1459828646 1459830510
4	001500_4	413S	1459828646 1459830600
4	001500_4	414S	1459828646 1459830720
4	001500_4	415S	1459828646 1459830900
4	001500_4	416S	1459828646 1459831020
4	001500_4	621S	1459828646 1459831170
4	001500_4	622S	1459828646 1459831260
4	001500_4	623S	1459828646 1459831350
4	001500_4	624S	1459828646 1459831410
4	001500_4	625S	1459828646 1459831500
4	001500_4	626S	1459828646 1459831620
4	001500_4	627S	1459828646 1459831710
4	001500_4	628S	1459828646 1459831830
4	001500_4	629S	1459828646 1459831920
4	001500_4	630S	1459828646 1459832010
4	001500_4	631S	1459828646 1459832130
4	001500_4	632S	1459828646 1459832250
4	001500_4	633S	1459828646 1459832310
4	001500_4	634S	1459828646 1459832370
4	001500_4	635S	1459828646 1459832490
4	001500_4	636S	1459828646 1459832550
4	001500_4	637S	1459828646 1459832640
4	001500_4	638S	1459828646 1459832700
4	001500_4	639S	1459828646 1459832790
4	001500_4	640S	1459828646 1459832910
4	001500_4	418S	1459828646 1459833000
4	001500_4	419S	1459828646 1459833090
4	001500_4	420S	1459828646 1459833150
4	001500_4	423S	1459828646 1459833390
4	001500_4	234S	1459828646 1459833540
4	001500_4	235S	1459828646 1459833630
4	001500_4	236S	1459828646 1459833690
4	001500_4	237S	1459828646 1459833810
4	001500_4	238S	1459828646 1459833930
4	001500_4	239S	1459828646 1459834020
4	001500_4	248S	1459828646 1459834110
4	001500_4	249S	1459828646 1459834200
4	001500_4	250S	1459828646 1459834920
4	001500_4	251S	1459828646 1459835070
4	001500_4	252S	1459828646 1459835160
4	001500_4	253S	1459828646 1459835280
4	001500_4	254S	1459828646 1459835340
4	001500_4	255S	1459828646 1459835430
4	001500_4	256S	1459828646 1459835490
4	001500_4	257S	1459828646 1459835580
4	145900_4	257N	1459743494 1459743540
4	145900_4	256N	1459743608 1459743606
4	145900_4	255N	1459743683 1459743684
4	145900_4	254N	1459743797 1459743791
4	145900_4	253N	1459743875 1459743875
4	145900_4	252N	1459743976 1459743959
4	145900_4	251N	1459744013 1459744068
4	145900_4	250N	1459744220 1459744217
4	145900_4	249N	1459744334 1459744333
4	145900_4	248N	1459744446 1459744428
4	145900_4	239N	1459744573 1459744541
4	145900_4	238N	1459744638 1459744668
4	145900_4	237N	1459744751 1459744786
4	145900_4	236N	1459744865 1459744932
4	145900_4	235N	1459744989 1459744986
4	145900_4	234N	1459745133 1459745104
4	145900_4	423N	1459745284 1459745253
4	145900_4	420N	1459745477 1459745584
4	145900_4	419N	1459745589 1459745600
4	145900_4	418N	1459745705 1459745708
4	145900_4	640N	1459745819 1459745823
4	145900_4	635N	1459746200 1459746188
4	145900_4	631N	1459746427 1459746410
4	145900_4	629N	1459746580 1459746582
4	145900_4	626N	1459746732 1459746812
4	145900_4	621N	1459747150 1459747152
4	145900_4	416N	1459747343 1459747350
4	145900_4	415N	1459747496 1459747908
4	145900_4	414N	1459747571 1459747650
4	145900_4	413N	1459747684 1459747747
4	145900_4	412N	1459747761 1459747829
4	145900_4	411N	1459747915 1459747886
4	145900_4	410N	1459747990 1459747967
4	145900_4	409N	1459748065 1459748057
4	145900_4	408N	1459748184 1459748154
4	145900_4	407N	1459748221 1459748236
4	145900_4	406N	1459748360 1459748328
4	145900_4	405N	1459748416 1459748442
4	145900_4	402N	1459748530 1459748542
4	145900_4	401N	1459748717 1459748653
4	061150_4	250N	1459756804 1459692690
4	061150_4	239N	1459756804 1459692870
4	061150_4	235N	1459756804 1459693110
4	061150_4	234N	1459756804 1459693320
4	061150_4	423N	1459756804 1459693410
4	061150_4	420N	1459756804 1459693710
4	061150_4	419N	1459756804 1459693770
4	061150_4	418N	1459756804 1459693860
4	061150_4	640N	1459756804 1459693950
4	061150_4	635N	1459756804 1459694220
4	061150_4	631N	1459756804 1459694430
4	061150_4	629N	1459756804 1459694550
4	061150_4	626N	1459756804 1459694760
4	061150_4	621N	1459756804 1459695060
4	061150_4	416N	1459756804 1459695210
4	061150_4	415N	1459756804 1459695300
4	061150_4	414N	1459756804 1459695450
4	061150_4	413N	1459756804 1459695570
4	061150_4	412N	1459756804 1459695660
4	061150_4	411N	1459756804 1459695750
4	061150_4	410N	1459756804 1459695810
4	061150_4	409N	1459756804 1459695900
4	061150_4	408N	1459756804 1459695990
4	061150_4	407N	1459756804 1459696050
4	061150_4	406N	1459756804 1459696110
4	061150_4	405N	1459756804 1459696230
4	061150_4	402N	1459756804 1459696320
4	061150_4	401N	1459756804 1459696440
4	135700_4	251S	1459742307 1459742281
4	135700_4	252S	1459742420 1459742399
4	135700_4	253S	1459742474 1459742485
4	135700_4	254S	1459742534 1459742567
4	135700_4	255S	1459742654 1459742677
4	135700_4	256S	1459742767 1459742757
4	135700_4	257S	1459742883 1459742842
4	137200_4	236S	1459828382 1459828352
4	137200_4	237S	1459828458 1459828450
4	137200_4	238S	1459828571 1459828547
4	137200_4	239S	1459828646 1459828658
4	137200_4	248S	1459828646 1459828748
4	137200_4	249S	1459828646 1459828838
4	137200_4	250S	1459828646 1459829198
4	137200_4	251S	1459828646 1459829348
4	137200_4	252S	1459828646 1459829438
4	137200_4	253S	1459828646 1459829558
4	137200_4	254S	1459828646 1459829618
4	137200_4	255S	1459828646 1459829708
4	137200_4	256S	1459828646 1459829768
4	137200_4	257S	1459828646 1459829858
4	137650_4	405N	1459742344 1459742316
4	137650_4	402N	1459742420 1459742422
4	137650_4	401N	1459742534 1459742512
4	138700_4	423S	1459742534 1459742524
4	138700_4	234S	1459742654 1459742657
4	138700_4	235S	1459742844 1459742797
4	138700_4	236S	1459742883 1459742908
4	138700_4	237S	1459742999 1459742999
4	138700_4	238S	1459743074 1459743091
4	138700_4	239S	1459743190 1459743203
4	138700_4	248S	1459743305 1459743322
4	138700_4	249S	1459743380 1459743454
4	138700_4	250S	1459743494 1459744050
4	138700_4	251S	1459743683 1459743678
4	138700_4	252S	1459743797 1459743789
4	138700_4	253S	1459743875 1459743872
4	138700_4	254S	1459743976 1459743960
4	138700_4	255S	1459744013 1459744073
4	138700_4	256S	1459744143 1459744132
4	138700_4	257S	1459744220 1459744199
4	138850_4	621N	1459742420 1459742371
4	138850_4	416N	1459742534 1459742563
4	138850_4	415N	1459742729 1459743134
4	138850_4	414N	1459742844 1459742830
4	138850_4	413N	1459742961 1459742944
4	138850_4	412N	1459742999 1459743055
4	138850_4	411N	1459743074 1459743147
4	138850_4	410N	1459743190 1459743195
4	138850_4	409N	1459743305 1459743289
4	138850_4	408N	1459743380 1459743388
4	138850_4	407N	1459743494 1459743470
4	138850_4	406N	1459743494 1459743530
4	138850_4	405N	1459743683 1459743684
4	138850_4	402N	1459743797 1459743796
4	138850_4	401N	1459743976 1459743923
4	140200_4	635N	1459742474 1459742443
4	140200_4	631N	1459742654 1459742662
