route	trip	stop	time
4	144400_4N	257N	1496289515 1496289840
4	144400_4N	256N	1496289515 1496289930
4	144400_4N	255N	1496289515 1496289990
4	144400_4N	254N	1496289515 1496290080
4	144400_4N	253N	1496289515 1496290140
4	144400_4N	252N	1496289515 1496290260
4	144400_4N	251N	1496289515 1496290350
4	144400_4N	250N	1496289515 1496290500
4	144400_4N	249N	1496289515 1496290620
4	144400_4N	248N	1496289515 1496290740
4	144400_4N	239N	1496289515 1496290830
4	144400_4N	238N	1496289515 1496290950
4	144400_4N	237N	1496289515 1496291040
4	144400_4N	236N	1496289515 1496291160
4	144400_4N	235N	1496289515 1496291250
4	144400_4N	234N	1496289515 1496291340
4	144400_4N	423N	1496289515 1496291430
4	144400_4N	420N	1496289515 1496291730
4	144400_4N	419N	1496289515 1496291790
4	144400_4N	418N	1496289515 1496291880
4	144400_4N	640N	1496289515 1496291970
4	144400_4N	639N	1496206055 1496206080
4	144400_4N	638N	1496206175 1496206167
4	144400_4N	637N	1496206235 1496206250
4	144400_4N	636N	1496206355 1496206371
4	144400_4N	635N	1496289515 1496292240
4	144400_4N	634N	1496206595 1496206581
4	144400_4N	633N	1496206595 1496206641
4	144400_4N	632N	1496206745 1496206731
4	144400_4N	631N	1496289515 1496292450
4	144400_4N	630N	1496207015 1496206992
4	144400_4N	629N	1496289515 1496292570
4	144400_4N	628N	1496207345 1496207304
4	144400_4N	627N	1496207435 1496207415
4	144400_4N	626N	1496289515 1496292780
4	144400_4N	625N	1496207555 1496207656
4	144400_4N	624N	1496207735 1496207723
4	144400_4N	623N	1496207795 1496207811
4	144400_4N	622N	1496207915 1496207899
4	144400_4N	621N	1496289515 1496293050
4	000550_4S	401S	1496289515 1496289930
4	000550_4S	402S	1496289515 1496290050
4	000550_4S	405S	1496289515 1496290170
4	000550_4S	406S	1496289515 1496290290
4	000550_4S	407S	1496289515 1496290350
4	000550_4S	408S	1496289515 1496290410
4	000550_4S	409S	1496289515 1496290500
4	000550_4S	410S	1496289515 1496290590
4	000550_4S	411S	1496289515 1496290680
4	000550_4S	412S	1496289515 1496290740
4	000550_4S	413S	1496289515 1496290830
4	000550_4S	414S	1496289515 1496290950
4	000550_4S	415S	1496289515 1496291130
4	000550_4S	416S	1496289515 1496291250
4	000550_4S	621S	1496289515 1496291400
4	144800_4S	621S	1496203835 1496203680
