route	trip	stop	time
4	048350_4S	640S	1495283972 1495283943
4	048350_4S	418S	1495267172 1495200220
4	048350_4S	419S	1495267172 1495200310
4	048350_4S	420S	1495267172 1495200400
4	048350_4S	423S	1495267172 1495200730
4	048350_4S	234S	1495267172 1495200850
4	048350_4S	235S	1495267172 1495200940
4	048350_4S	239S	1495267172 1495201180
4	048350_4S	250S	1495267172 1495201390
4	050200_4S	640S	1495267172 1495201389
4	050200_4S	418S	1495267172 1495201509
4	050200_4S	419S	1495267172 1495201599
4	050200_4S	420S	1495267172 1495201689
4	050200_4S	423S	1495267172 1495202019
4	050200_4S	234S	1495267172 1495202139
4	050200_4S	235S	1495267172 1495202229
4	050200_4S	239S	1495267172 1495202469
4	050200_4S	250S	1495267172 1495202679
4	092400_4S	640S	1495267172 1495224834
4	092400_4S	418S	1495267172 1495224954
4	092400_4S	419S	1495267172 1495225014
4	092400_4S	420S	1495267172 1495225104
4	092400_4S	423S	1495267172 1495225404
4	092400_4S	234S	1495267172 1495225524
4	092400_4S	235S	1495267172 1495225614
4	092400_4S	239S	1495267172 1495225854
4	092400_4S	250S	1495267172 1495226064
4	093250_4S	640S	1495267172 1495225270
4	093250_4S	418S	1495267172 1495225390
4	093250_4S	419S	1495267172 1495225450
4	093250_4S	420S	1495267172 1495225540
4	093250_4S	423S	1495267172 1495225840
4	093250_4S	234S	1495267172 1495225960
4	093250_4S	235S	1495267172 1495226050
4	093250_4S	239S	1495267172 1495226290
4	093250_4S	250S	1495267172 1495226500
4	094550_4S	640S	1495312262 1495312235
4	094550_4S	418S	1495267172 1495225710
4	094550_4S	419S	1495267172 1495225770
4	094550_4S	420S	1495267172 1495225860
4	094550_4S	423S	1495267172 1495226160
4	094550_4S	234S	1495267172 1495226280
4	094550_4S	235S	1495267172 1495226370
4	094550_4S	239S	1495267172 1495226610
4	094550_4S	250S	1495267172 1495226820
4	097900_4S	640S	1495267172 1495229315
4	097900_4S	418S	1495267172 1495229435
4	097900_4S	419S	1495267172 1495229495
4	097900_4S	420S	1495267172 1495229585
4	097900_4S	423S	1495267172 1495229915
4	097900_4S	234S	1495267172 1495230035
4	097900_4S	235S	1495267172 1495230125
4	097900_4S	239S	1495267172 1495230365
4	097900_4S	250S	1495267172 1495230575
4	000200_4S	401S	1495339112 1495339320
4	000200_4S	402S	1495339112 1495339440
4	000200_4S	405S	1495339112 1495339530
4	000200_4S	406S	1495339112 1495339650
4	000200_4S	407S	1495339112 1495339710
4	000200_4S	408S	1495339112 1495339770
4	000200_4S	409S	1495339112 1495339860
4	000200_4S	410S	1495339112 1495339950
4	000200_4S	411S	1495339112 1495340010
4	000200_4S	412S	1495339112 1495340100
4	000200_4S	413S	1495339112 1495340190
4	000200_4S	414S	1495339112 1495340310
4	000200_4S	415S	1495339112 1495340460
4	000200_4S	416S	1495339112 1495340550
4	000200_4S	621S	1495339112 1495340700
4	145450_4N	640N	1495267172 1495253670
4	145450_4N	639N	1495267172 1495253790
4	145450_4N	638N	1495267172 1495253880
4	145450_4N	637N	1495267172 1495253940
4	145450_4N	636N	1495267172 1495254030
