route	trip	stop	time
4	000400_4S	401S	1491105834 1491105840
4	000400_4S	402S	1491105894 1491105982
4	000400_4S	405S	1491106014 1491106040
4	000400_4S	406S	1491106134 1491106138
4	000400_4S	407S	1491106194 1491106219
4	000400_4S	408S	1491106265 1491106303
4	000400_4S	409S	1491106374 1491106389
4	000400_4S	410S	1491106449 1491106468
4	000400_4S	411S	1491106505 1491106541
4	000400_4S	412S	1491106614 1491106614
4	000400_4S	413S	1491106674 1491106692
4	000400_4S	414S	1491106794 1491106789
4	000400_4S	415S	1491106974 1491106960
4	000400_4S	416S	1491107094 1491107080
4	000400_4S	621S	1491107165 1491107252
4	000400_4S	622S	1491107349 1491107329
4	000400_4S	623S	1491107349 1491107419
4	000400_4S	624S	1491107574 1491107540
4	000400_4S	625S	1491107634 1491107674
4	000400_4S	626S	1491107754 1491107773
4	000400_4S	627S	1491107814 1491107876
4	000400_4S	628S	1491107934 1491107941
4	000400_4S	629S	1491108054 1491108026
4	000400_4S	630S	1491108114 1491108124
4	000400_4S	631S	1491108234 1491108204
4	000400_4S	632S	1491108354 1491108370
4	000400_4S	633S	1491108414 1491108433
4	000400_4S	634S	1491108474 1491108501
4	000400_4S	635S	1491108834 1491108590
4	000400_4S	636S	1491108894 1491108915
4	000400_4S	637S	1491108954 1491109023
4	000400_4S	638S	1491109014 1491109068
4	000400_4S	639S	1491109134 1491109126
4	000400_4S	640S	1491109194 1491109264
4	001400_4S	401S	1491106449 1491106440
4	001400_4S	402S	1491106505 1491106589
4	001400_4S	405S	1491106674 1491106687
4	001400_4S	406S	1491106794 1491106790
4	001400_4S	407S	1491106854 1491106870
4	001400_4S	408S	1491106914 1491106948
4	001400_4S	409S	1491107034 1491107038
4	001400_4S	410S	1491107094 1491107120
4	001400_4S	411S	1491107165 1491107199
4	001400_4S	412S	1491107165 1491107289
4	001400_4S	413S	1491107349 1491107375
4	001400_4S	414S	1491107454 1491107464
4	001400_4S	415S	1491107634 1491107614
4	001400_4S	416S	1491107694 1491107730
4	001400_4S	621S	1491107874 1491107832
4	001400_4S	622S	1491107934 1491107968
4	001400_4S	623S	1491108114 1491108077
4	001400_4S	624S	1491108234 1491108229
4	001400_4S	625S	1491108354 1491108354
4	001400_4S	626S	1491108414 1491108490
4	001400_4S	627S	1491108474 1491108561
4	001400_4S	628S	1491108594 1491108630
4	001400_4S	629S	1491108725 1491108721
4	001400_4S	630S	1491108834 1491108815
4	001400_4S	631S	1491108954 1491108905
4	001400_4S	632S	1491109089 1491109075
4	001400_4S	633S	1491109134 1491109143
4	001400_4S	634S	1491109194 1491109230
4	001400_4S	635S	1491109374 1491109329
4	001400_4S	636S	1491109445 1491109503
4	001400_4S	637S	1491109614 1491109611
4	001400_4S	638S	1491109685 1491109689
4	001400_4S	639S	1491109685 1491109779
4	001400_4S	640S	1491109854 1491109851
4	145650_4N	640N	1491108114 1491106590
4	145650_4N	639N	1491108114 1491106710
4	145650_4N	638N	1491108114 1491106800
4	145650_4N	637N	1491108114 1491106860
4	145650_4N	636N	1491108114 1491106950
4	145650_4N	635N	1491108114 1491107060
4	145650_4N	634N	1491107165 1491107513
4	145650_4N	633N	1491107165 1491107573
4	145650_4N	632N	1491107165 1491107633
4	145650_4N	631N	1491108114 1491107270
4	145650_4N	630N	1491119994 1491108131
4	145650_4N	629N	1491119994 1491108221
4	145650_4N	628N	1491119994 1491108341
4	145650_4N	627N	1491119994 1491108431
4	145650_4N	626N	1491119994 1491108521
4	145650_4N	625N	1491119994 1491108641
4	145650_4N	624N	1491119994 1491108731
4	145650_4N	623N	1491119994 1491108791
4	145650_4N	622N	1491119994 1491108881
4	145650_4N	621N	1491119994 1491108971
4	145650_4N	416N	1491119994 1491109121
4	145650_4N	415N	1491119994 1491109211
4	145650_4N	414N	1491119994 1491109721
4	145650_4N	413N	1491119994 1491109841
4	145650_4N	412N	1491119994 1491109931
4	145650_4N	411N	1491119994 1491110021
4	145650_4N	410N	1491119994 1491110081
4	145650_4N	409N	1491119994 1491110171
4	145650_4N	408N	1491119994 1491110261
4	145650_4N	407N	1491119994 1491110321
4	145650_4N	406N	1491119994 1491110381
4	145650_4N	405N	1491119994 1491110501
4	145650_4N	402N	1491119994 1491110591
4	145650_4N	401N	1491119994 1491110711
4	147050_4N	640N	1491107574 1491107430
4	147050_4N	639N	1491107574 1491107550
4	147050_4N	638N	1491107574 1491107640
4	147050_4N	637N	1491107574 1491107700
4	147050_4N	636N	1491107574 1491107790
4	147050_4N	635N	1491107574 1491107880
4	147050_4N	634N	1491107574 1491108000
4	147050_4N	633N	1491107574 1491108060
4	147050_4N	632N	1491107574 1491108120
4	147050_4N	631N	1491107574 1491108240
4	147050_4N	630N	1491107574 1491108330
4	147050_4N	629N	1491107574 1491108420
4	147050_4N	628N	1491107574 1491108540
4	147050_4N	627N	1491107574 1491108630
4	147050_4N	626N	1491107574 1491108720
4	147050_4N	625N	1491107574 1491108840
4	147050_4N	624N	1491107574 1491108930
4	147050_4N	623N	1491107574 1491108990
4	147050_4N	622N	1491107574 1491109080
4	147050_4N	621N	1491107574 1491109170
4	147050_4N	416N	1491107574 1491109320
4	147050_4N	415N	1491107574 1491109410
4	147050_4N	414N	1491107574 1491109920
4	147050_4N	413N	1491107574 1491110040
4	147050_4N	412N	1491107574 1491110130
4	147050_4N	411N	1491107574 1491110220
4	147050_4N	410N	1491107574 1491110280
4	147050_4N	409N	1491107574 1491110370
4	147050_4N	408N	1491107574 1491110460
4	147050_4N	407N	1491107574 1491110520
4	147050_4N	406N	1491107574 1491110580
4	147050_4N	405N	1491107574 1491110700
4	147050_4N	402N	1491107574 1491110790
4	147050_4N	401N	1491107574 1491110910
4	139300_4N	640N	1491109685 1491102780
4	139300_4N	639N	1491109685 1491102900
4	139300_4N	638N	1491109685 1491102990
4	139300_4N	637N	1491109685 1491103050
4	139300_4N	636N	1491109685 1491103140
4	139300_4N	635N	1491109685 1491103230
4	139300_4N	634N	1491109685 1491103350
4	139300_4N	633N	1491109685 1491103410
4	139300_4N	632N	1491109685 1491103470
4	139300_4N	631N	1491109685 1491103590
4	139300_4N	630N	1491109685 1491103680
4	139300_4N	629N	1491109685 1491103770
4	139300_4N	628N	1491109685 1491103890
4	139300_4N	627N	1491109685 1491103980
4	139300_4N	626N	1491109685 1491104070
4	139300_4N	625N	1491109685 1491104190
4	139300_4N	624N	1491109685 1491104280
4	139300_4N	623N	1491109685 1491104340
4	139300_4N	622N	1491109685 1491104430
4	139300_4N	621N	1491109685 1491104520
4	139300_4N	416N	1491109685 1491104670
4	139300_4N	415N	1491109685 1491104760
4	139300_4N	414N	1491109685 1491105270
4	139300_4N	413N	1491109685 1491105390
4	139300_4N	412N	1491109685 1491105480
4	139300_4N	411N	1491109685 1491105570
4	139300_4N	410N	1491109685 1491105630
4	139300_4N	409N	1491109685 1491105720
4	139300_4N	408N	1491109685 1491105810
4	139300_4N	407N	1491109685 1491105870
4	139300_4N	406N	1491109685 1491105930
4	139300_4N	405N	1491109685 1491106050
4	139300_4N	402N	1491109685 1491106140
4	139300_4N	401N	1491109685 1491106260
4	139350_4S	631S	1491105774 1491105713
4	139350_4S	632S	1491105894 1491105917
4	139350_4S	633S	1491106014 1491105999
4	139350_4S	634S	1491106074 1491106067
4	139350_4S	635S	1491106194 1491106170
4	139350_4S	636S	1491106265 1491106340
4	139350_4S	637S	1491106374 1491106420
4	139350_4S	638S	1491106505 1491106494
4	139350_4S	639S	1491106505 1491106554
4	139350_4S	640S	1491106674 1491106659
4	141850_4S	416S	1491105654 1491105683
4	141850_4S	621S	1491105834 1491105814
4	141850_4S	622S	1491105954 1491105929
4	141850_4S	623S	1491106014 1491106010
4	141850_4S	624S	1491106194 1491106150
4	141850_4S	625S	1491106265 1491106297
4	141850_4S	626S	1491106449 1491106403
4	141850_4S	627S	1491106505 1491106526
4	141850_4S	628S	1491106614 1491106624
4	141850_4S	629S	1491106734 1491106716
4	141850_4S	630S	1491106854 1491106837
4	141850_4S	631S	1491106974 1491106928
4	141850_4S	632S	1491107094 1491107104
4	141850_4S	633S	1491107165 1491107183
4	141850_4S	634S	1491107165 1491107243
4	141850_4S	635S	1491107349 1491107404
4	141850_4S	636S	1491107514 1491107498
4	141850_4S	637S	1491107574 1491107581
4	141850_4S	638S	1491107634 1491107658
4	141850_4S	639S	1491107754 1491107732
4	141850_4S	640S	1491107874 1491107849
4	143900_4N	640N	1491105654 1491105637
4	143900_4N	639N	1491105714 1491105795
4	143900_4N	638N	1491105834 1491105833
4	143900_4N	637N	1491105894 1491105903
4	143900_4N	636N	1491106449 1491105900
4	143900_4N	635N	1491106674 1491106591
4	143900_4N	634N	1491106265 1491106232
4	143900_4N	633N	1491106265 1491106292
4	143900_4N	632N	1491106265 1491106352
4	143900_4N	631N	1491107094 1491107039
4	143900_4N	630N	1491107165 1491107227
4	143900_4N	629N	1491107349 1491107323
4	143900_4N	628N	1491107349 1491107443
4	143900_4N	627N	1491107514 1491107504
4	143900_4N	626N	1491107634 1491107604
4	143900_4N	625N	1491107694 1491107709
4	143900_4N	624N	1491107814 1491107802
4	143900_4N	623N	1491107874 1491107881
4	143900_4N	622N	1491107934 1491107960
4	143900_4N	621N	1491108054 1491108058
4	143900_4N	416N	1491108234 1491108238
4	143900_4N	415N	1491108354 1491108306
4	143900_4N	414N	1491108474 1491108481
4	143900_4N	413N	1491108594 1491108605
4	143900_4N	412N	1491108654 1491108717
4	143900_4N	411N	1491108774 1491108779
4	143900_4N	410N	1491108834 1491108857
4	143900_4N	409N	1491108954 1491108956
4	143900_4N	408N	1491109014 1491109067
4	143900_4N	407N	1491109134 1491109136
4	143900_4N	406N	1491109254 1491109229
4	143900_4N	405N	1491109314 1491109346
4	143900_4N	402N	1491109445 1491109451
4	143900_4N	401N	1491109914 1491109860
4	141950_4N	631N	1491105774 1491105698
4	141950_4N	630N	1491105894 1491105160
4	141950_4N	629N	1491106014 1491105969
4	141950_4N	628N	1491106074 1491106086
4	141950_4N	627N	1491106134 1491106171
4	141950_4N	626N	1491106265 1491106257
4	141950_4N	625N	1491106265 1491106377
4	141950_4N	624N	1491106374 1491106458
4	141950_4N	623N	1491106505 1491106507
4	141950_4N	622N	1491106505 1491106597
4	141950_4N	621N	1491106674 1491106696
4	141950_4N	416N	1491106854 1491106865
4	141950_4N	415N	1491106974 1491106931
4	141950_4N	414N	1491107094 1491107081
4	141950_4N	413N	1491107165 1491107182
4	141950_4N	412N	1491107165 1491107272
4	141950_4N	411N	1491107349 1491107333
4	141950_4N	410N	1491107349 1491107393
4	141950_4N	409N	1491107454 1491107491
4	141950_4N	408N	1491107574 1491107574
4	141950_4N	407N	1491107634 1491107649
4	141950_4N	406N	1491107694 1491107722
4	141950_4N	405N	1491107814 1491107834
4	141950_4N	402N	1491107934 1491107926
4	141950_4N	401N	1491108054 1491108019
4	142900_4N	636N	1491106674 1491105300
4	142900_4N	635N	1491106674 1491105410
4	142900_4N	631N	1491106674 1491105620
4	142900_4N	630N	1491119994 1491106664
4	142900_4N	629N	1491119994 1491106754
4	142900_4N	628N	1491119994 1491106874
4	142900_4N	627N	1491119994 1491106964
4	142900_4N	626N	1491119994 1491107054
4	142900_4N	625N	1491119994 1491107174
4	142900_4N	624N	1491119994 1491107264
4	142900_4N	623N	1491119994 1491107324
4	142900_4N	622N	1491119994 1491107414
4	142900_4N	621N	1491119994 1491107504
4	142900_4N	416N	1491119994 1491107654
4	142900_4N	415N	1491119994 1491107744
4	142900_4N	414N	1491119994 1491108254
4	142900_4N	413N	1491119994 1491108374
4	142900_4N	412N	1491119994 1491108464
4	142900_4N	411N	1491119994 1491108554
4	142900_4N	410N	1491119994 1491108614
4	142900_4N	409N	1491119994 1491108704
4	142900_4N	408N	1491119994 1491108794
4	142900_4N	407N	1491119994 1491108854
4	142900_4N	406N	1491119994 1491108914
4	142900_4N	405N	1491119994 1491109034
4	142900_4N	402N	1491119994 1491109124
4	142900_4N	401N	1491119994 1491109244
4	138350_4N	405N	1491105714 1491105715
4	138350_4N	402N	1491105774 1491105823
4	138350_4N	401N	1491105954 1491105900
4	139500_4N	411N	1491105654 1491105663
4	139500_4N	410N	1491105714 1491105742
4	139500_4N	409N	1491105834 1491105837
4	139500_4N	408N	1491105894 1491105931
4	139500_4N	407N	1491106014 1491106010
4	139500_4N	406N	1491106074 1491106108
4	139500_4N	405N	1491106194 1491106218
4	139500_4N	402N	1491106265 1491106334
4	139500_4N	401N	1491106674 1491106613
4	140750_4N	621N	1491105654 1491105669
4	140750_4N	416N	1491105834 1491105853
4	140750_4N	415N	1491105954 1491105932
4	140750_4N	414N	1491106074 1491106099
4	140750_4N	413N	1491106194 1491106219
4	140750_4N	412N	1491106265 1491106326
4	140750_4N	411N	1491106374 1491106388
4	140750_4N	410N	1491106449 1491106466
4	140750_4N	409N	1491106505 1491106586
4	140750_4N	408N	1491106674 1491106671
4	140750_4N	407N	1491106734 1491106754
4	140750_4N	406N	1491106854 1491106853
4	140750_4N	405N	1491106974 1491106969
4	140750_4N	402N	1491107165 1491107096
4	140750_4N	401N	1491107349 1491107267
4	141400_4N	626N	1491105654 1491105670
4	141400_4N	625N	1491105774 1491105768
4	141400_4N	624N	1491105834 1491105866
4	141400_4N	623N	1491105954 1491105946
4	141400_4N	622N	1491106014 1491106028
4	141400_4N	621N	1491106134 1491106134
4	141400_4N	416N	1491106265 1491106319
4	141400_4N	415N	1491106449 1491106412
4	141400_4N	414N	1491106614 1491106609
4	141400_4N	413N	1491106734 1491106727
4	141400_4N	412N	1491106794 1491106817
4	141400_4N	411N	1491106914 1491106905
4	141400_4N	410N	1491106974 1491106983
4	141400_4N	409N	1491107094 1491107078
4	141400_4N	408N	1491107165 1491107178
4	141400_4N	407N	1491107165 1491107238
4	141400_4N	406N	1491107349 1491107346
4	141400_4N	405N	1491107454 1491107479
4	141400_4N	402N	1491107574 1491107585
4	141400_4N	401N	1491107754 1491107691
5	000200_5S	501S	1491191934 1491192120
5	000200_5S	502S	1491191934 1491192240
5	000200_5S	503S	1491191934 1491192390
5	000200_5S	504S	1491191934 1491192540
5	000200_5S	505S	1491191934 1491192600
5	000200_5S	213S	1491191934 1491192780
5	144300_5N	213N	1491191934 1491192180
5	144300_5N	505N	1491191934 1491192390
5	144300_5N	504N	1491191934 1491192450
5	144300_5N	503N	1491191934 1491192630
5	144300_5N	502N	1491191934 1491192750
5	144300_5N	501N	1491191934 1491192900
5	002200_5S	501S	1491191934 1491193320
5	002200_5S	502S	1491191934 1491193440
5	002200_5S	503S	1491191934 1491193590
5	002200_5S	504S	1491191934 1491193740
5	002200_5S	505S	1491191934 1491193800
5	002200_5S	213S	1491191934 1491193980
5	002300_5N	213N	1491191934 1491193380
5	002300_5N	505N	1491191934 1491193590
5	002300_5N	504N	1491191934 1491193650
5	002300_5N	503N	1491191934 1491193830
5	002300_5N	502N	1491191934 1491193950
5	002300_5N	501N	1491191934 1491194100
6	000700_6S	601S	1491191934 1491192420
6	000700_6S	602S	1491191934 1491192570
6	000700_6S	603S	1491191934 1491192660
6	000700_6S	604S	1491191934 1491192750
6	000700_6S	606S	1491191934 1491192810
6	000700_6S	607S	1491191934 1491192870
6	000700_6S	608S	1491191934 1491192990
6	000700_6S	609S	1491191934 1491193080
6	000700_6S	610S	1491191934 1491193170
6	000700_6S	611S	1491191934 1491193230
6	000700_6S	612S	1491191934 1491193320
6	000700_6S	613S	1491191934 1491193440
6	000700_6S	614S	1491191934 1491193530
6	000700_6S	615S	1491191934 1491193650
6	000700_6S	616S	1491191934 1491193710
6	000700_6S	617S	1491191934 1491193830
6	000700_6S	618S	1491191934 1491193890
6	000700_6S	619S	1491191934 1491193980
