route	trip	stop	time
4	000550_4S	401S	1493870335 1493870730
4	000550_4S	402S	1493870335 1493870850
4	000550_4S	405S	1493870335 1493870970
4	000550_4S	406S	1493870335 1493871090
4	000550_4S	407S	1493870335 1493871150
4	000550_4S	408S	1493870335 1493871210
4	000550_4S	409S	1493870335 1493871300
4	000550_4S	410S	1493870335 1493871390
4	000550_4S	411S	1493870335 1493871480
4	000550_4S	412S	1493870335 1493871540
4	000550_4S	413S	1493870335 1493871630
4	000550_4S	414S	1493870335 1493871750
4	000550_4S	415S	1493870335 1493871930
4	000550_4S	416S	1493870335 1493872050
4	000550_4S	621S	1493870335 1493872200
4	144800_4S	621S	1493870335 1493870880
4	144800_4S	622S	1493870335 1493870970
4	144800_4S	623S	1493870335 1493871060
4	144800_4S	624S	1493870335 1493871120
4	144800_4S	625S	1493870335 1493871210
4	144800_4S	626S	1493870335 1493871330
4	144800_4S	627S	1493870335 1493871420
4	144800_4S	628S	1493870335 1493871540
4	144800_4S	629S	1493870335 1493871630
4	144800_4S	630S	1493870335 1493871720
4	144800_4S	631S	1493870335 1493871840
4	144800_4S	632S	1493870335 1493871960
4	144800_4S	633S	1493870335 1493872020
4	144800_4S	634S	1493870335 1493872080
4	144800_4S	635S	1493870335 1493872170
4	144800_4S	636S	1493870335 1493872260
4	144800_4S	637S	1493870335 1493872350
4	144800_4S	638S	1493870335 1493872410
4	144800_4S	639S	1493870335 1493872500
4	144800_4S	640S	1493870335 1493872620
4	144800_4S	418S	1493870335 1493872950
4	144800_4S	419S	1493870335 1493873040
4	144800_4S	420S	1493870335 1493873100
4	144850_4N	420N	1493870335 1493870910
4	144850_4N	419N	1493870335 1493870970
4	144850_4N	418N	1493870335 1493871060
4	144850_4N	640N	1493870335 1493871150
4	144850_4N	639N	1493870335 1493871270
4	144850_4N	638N	1493870335 1493871360
4	144850_4N	637N	1493870335 1493871420
4	144850_4N	636N	1493870335 1493871510
4	144850_4N	635N	1493870335 1493871600
4	144850_4N	634N	1493870335 1493871720
4	144850_4N	633N	1493870335 1493871780
4	144850_4N	632N	1493870335 1493871840
4	144850_4N	631N	1493870335 1493871960
4	144850_4N	630N	1493870335 1493872050
4	144850_4N	629N	1493870335 1493872140
4	144850_4N	628N	1493870335 1493872260
4	144850_4N	627N	1493870335 1493872350
4	144850_4N	626N	1493870335 1493872440
4	144850_4N	625N	1493870335 1493872560
4	144850_4N	624N	1493870335 1493872650
4	144850_4N	623N	1493870335 1493872710
4	144850_4N	622N	1493870335 1493872800
4	144850_4N	621N	1493870335 1493872890
4	001800_4S	401S	1493870335 1493871480
4	001800_4S	402S	1493870335 1493871600
4	001800_4S	405S	1493870335 1493871720
