route	trip	stop	time
4	134750_4S	257S	1492228683 1492228612
4	144400_4N	257N	1492142643 1492142640
4	144400_4N	256N	1492142703 1492142737
4	144400_4N	255N	1492142823 1492142810
4	144400_4N	254N	1492142883 1492142910
4	144400_4N	253N	1492142943 1492142962
4	144400_4N	252N	1492143063 1492143044
4	144400_4N	251N	1492143123 1492143152
4	144400_4N	250N	1492143303 1492143290
4	144400_4N	249N	1492143423 1492143416
4	144400_4N	248N	1492143543 1492143519
4	144400_4N	239N	1492143663 1492143657
4	144400_4N	238N	1492143828 1492143806
4	144400_4N	237N	1492143948 1492143941
4	144400_4N	236N	1492144083 1492144078
4	144400_4N	235N	1492144143 1492144161
4	144400_4N	234N	1492144383 1492144289
4	144400_4N	423N	1492144623 1492144587
4	144400_4N	420N	1492145283 1492145278
4	144400_4N	419N	1492145403 1492145421
4	144400_4N	418N	1492145523 1492145521
4	144400_4N	640N	1492145703 1492145673
4	144400_4N	639N	1492145808 1492145851
4	144400_4N	638N	1492145943 1492145927
4	144400_4N	637N	1492146003 1492145997
4	144400_4N	636N	1492146063 1492146086
4	144400_4N	635N	1492146183 1492146184
4	144400_4N	634N	1492146288 1492146359
4	144400_4N	633N	1492146423 1492146401
4	144400_4N	632N	1492146423 1492146461
4	144400_4N	631N	1492146663 1492146617
4	144400_4N	630N	1492146783 1492146773
4	144400_4N	629N	1492146903 1492146866
4	144400_4N	628N	1492147023 1492147009
4	144400_4N	627N	1492147068 1492147101
4	144400_4N	626N	1492147203 1492147206
4	144400_4N	625N	1492147263 1492147297
4	144400_4N	624N	1492147383 1492147397
4	144400_4N	623N	1492147443 1492147480
4	144400_4N	622N	1492147563 1492147562
4	144400_4N	621N	1492147803 1492147807
4	000550_4S	401S	1492228743 1492229130
4	000550_4S	402S	1492142763 1492142754
4	000550_4S	405S	1492228743 1492229340
4	000550_4S	406S	1492143003 1492142983
4	000550_4S	407S	1492143063 1492143071
4	000550_4S	408S	1492143123 1492143150
4	000550_4S	409S	1492228743 1492229670
4	000550_4S	410S	1492143363 1492143359
4	000550_4S	411S	1492143423 1492143440
4	000550_4S	412S	1492143543 1492143524
4	000550_4S	413S	1492143603 1492143621
4	000550_4S	414S	1492143723 1492143738
