route	trip	stop	timestamp	arrival	isValid
1	000650_1..S02R	101S	1459655825	1459656390	false
1	000650_1..S02R	103S	1459655825	1459656480	false
1	000650_1..S02R	104S	1459655825	1459656570	false
1	000650_1..S02R	106S	1459655825	1459656660	false
1	000650_1..S02R	107S	1459655825	1459656750	false
1	000650_1..S02R	108S	1459655825	1459656810	false
1	000650_1..S02R	109S	1459655825	1459656900	false
1	000650_1..S02R	110S	1459655825	1459656990	false
1	000650_1..S02R	111S	1459655825	1459657080	false
1	000650_1..S02R	112S	1459655825	1459657200	false
1	000650_1..S02R	113S	1459655825	1459657290	false
1	000650_1..S02R	114S	1459655825	1459657410	false
1	000650_1..S02R	115S	1459655825	1459657500	false
1	000650_1..S02R	116S	1459655825	1459657590	false
1	000650_1..S02R	117S	1459655825	1459657740	false
1	000650_1..S02R	118S	1459655825	1459657800	false
1	000650_1..S02R	119S	1459655825	1459657860	false
1	000650_1..S02R	120S	1459655825	1459657980	false
1	000650_1..S02R	121S	1459655825	1459658100	false
1	000650_1..S02R	122S	1459655825	1459658160	false
1	000650_1..S02R	123S	1459655825	1459658250	false
1	000650_1..S02R	124S	1459655825	1459658340	false
1	000650_1..S02R	125S	1459655825	1459658430	false
1	000650_1..S02R	126S	1459655825	1459658550	false
1	000650_1..S02R	127S	1459655825	1459658640	false
1	000650_1..S02R	128S	1459655825	1459658730	false
1	000650_1..S02R	129S	1459655825	1459658790	false
1	000650_1..S02R	130S	1459655825	1459658850	false
1	000650_1..S02R	131S	1459655825	1459658910	false
1	000650_1..S02R	132S	1459655825	1459658970	false
1	000650_1..S02R	133S	1459655825	1459659060	false
1	000650_1..S02R	134S	1459655825	1459659150	false
1	000650_1..S02R	135S	1459655825	1459659270	false
1	000650_1..S02R	136S	1459655825	1459659330	false
1	000650_1..S02R	137S	1459655825	1459659390	false
1	000650_1..S02R	138S	1459655825	1459659600	false
1	000650_1..S02R	139S	1459655825	1459659690	false
1	000650_1..S02R	140S	1459655825	1459659900	false
1	144900_1..N02R	140N	1459655825	1459656540	false
1	144900_1..N02R	139N	1459655825	1459656690	false
1	144900_1..N02R	138N	1459655825	1459656750	false
1	144900_1..N02R	137N	1459655825	1459656810	false
1	144900_1..N02R	136N	1459655825	1459656960	false
1	144900_1..N02R	135N	1459655825	1459657020	false
1	144900_1..N02R	134N	1459655825	1459657110	false
1	144900_1..N02R	133N	1459655825	1459657200	false
1	144900_1..N02R	132N	1459655825	1459657290	false
1	144900_1..N02R	131N	1459655825	1459657350	false
1	144900_1..N02R	130N	1459655825	1459657410	false
1	144900_1..N02R	129N	1459655825	1459657470	false
1	144900_1..N02R	128N	1459655825	1459657560	false
1	144900_1..N02R	127N	1459655825	1459657650	false
1	144900_1..N02R	126N	1459655825	1459657770	false
1	144900_1..N02R	125N	1459655825	1459657890	false
1	144900_1..N02R	124N	1459655825	1459657980	false
1	144900_1..N02R	123N	1459655825	1459658040	false
1	144900_1..N02R	122N	1459655825	1459658160	false
1	144900_1..N02R	121N	1459655825	1459658220	false
1	144900_1..N02R	120N	1459655825	1459658340	false
1	144900_1..N02R	119N	1459655825	1459658430	false
1	144900_1..N02R	118N	1459655825	1459658520	false
1	144900_1..N02R	117N	1459655825	1459658580	false
1	144900_1..N02R	116N	1459655825	1459658730	false
1	144900_1..N02R	115N	1459655825	1459658850	false
1	144900_1..N02R	114N	1459655825	1459658940	false
1	144900_1..N02R	113N	1459655825	1459659060	false
1	144900_1..N02R	112N	1459655825	1459659150	false
1	144900_1..N02R	111N	1459655825	1459659270	false
1	144900_1..N02R	110N	1459655825	1459659360	false
1	144900_1..N02R	109N	1459655825	1459659420	false
