route	trip	stop	timestamp	arrival	isValid
4	000400_4..S13X300	401S	1459051393	1459051440	true
4	000400_4..S13X300	402S	1459051587	1459051565	true
4	000400_4..S13X300	405S	1459051703	1459051709	true
4	000400_4..S13X300	406S	1459051817	1459051831	true
4	000400_4..S13X300	407S	1459051944	1459051923	true
4	000400_4..S13X300	408S	1459052010	1459052005	true
4	000400_4..S13X300	409S	1459052122	1459052114	true
4	000400_4..S13X300	410S	1459052198	1459052204	true
4	000400_4..S13X300	411S	1459052237	1459052281	true
4	000400_4..S13X300	412S	1459052351	1459052364	true
4	000400_4..S13X300	413S	1459052427	1459052474	true
4	000400_4..S13X300	414S	1459052540	1459052565	true
4	000400_4..S13X300	415S	1459052729	1459052744	true
4	000400_4..S13X300	416S	1459052843	1459052869	true
4	000400_4..S13X300	621S	1459053034	1459053001	true
4	000400_4..S13X300	622S	1459053071	1459053116	true
4	000400_4..S13X300	623S	1459053185	1459053188	true
4	000400_4..S13X300	624S	1459053262	1459053268	true
4	000400_4..S13X300	625S	1459053378	1459053359	true
4	000400_4..S13X300	626S	1459053456	1459053463	true
4	000400_4..S13X300	627S	1459053571	1459053553	true
4	000400_4..S13X300	628S	1459053594	1459053692	true
4	000400_4..S13X300	629S	1459053742	1459053740	true
4	000400_4..S13X300	630S	1459053794	1459053855	true
4	000400_4..S13X300	631S	1459053985	1459053980	true
4	000400_4..S13X300	632S	1459054098	1459054116	true
4	000400_4..S13X300	633S	1459054212	1459054187	true
4	000400_4..S13X300	634S	1459054272	1459054261	true
4	000400_4..S13X300	635S	1459054386	1459054379	true
4	000400_4..S13X300	636S	1459054516	1459054528	true
4	000400_4..S13X300	637S	1459054647	1459054614	true
4	000400_4..S13X300	638S	1459054706	1459054702	true
4	000400_4..S13X300	639S	1459054783	1459054778	true
4	000400_4..S13X300	640S	1459054898	1459054886	true
4	001400_4..S13X300	401S	1459052085	1459052040	true
4	001400_4..S13X300	402S	1459052198	1459052190	true
4	001400_4..S13X300	405S	1459052312	1459052307	true
4	001400_4..S13X300	406S	1459052427	1459052412	true
4	001400_4..S13X300	407S	1459052503	1459052497	true
4	001400_4..S13X300	408S	1459052540	1459052586	true
4	001400_4..S13X300	409S	1459052655	1459052694	true
4	001400_4..S13X300	410S	1459052729	1459052805	true
4	001400_4..S13X300	411S	1459052843	1459052848	true
4	001400_4..S13X300	412S	1459052958	1459052928	true
4	001400_4..S13X300	413S	1459053034	1459053020	true
4	001400_4..S13X300	414S	1459053147	1459053139	true
4	001400_4..S13X300	415S	1459053378	1459053326	true
4	001400_4..S13X300	416S	1459053494	1459053470	true
4	001400_4..S13X300	621S	1459053594	1459053579	true
4	001400_4..S13X300	622S	1459053742	1459053719	true
4	001400_4..S13X300	623S	1459053794	1459053801	true
4	001400_4..S13X300	624S	1459053908	1459053879	true
4	001400_4..S13X300	625S	1459053985	1459053966	true
4	001400_4..S13X300	626S	1459054098	1459054077	true
4	001400_4..S13X300	627S	1459054174	1459054168	true
4	001400_4..S13X300	628S	1459054272	1459054257	true
4	001400_4..S13X300	629S	1459054310	1459054364	true
4	001400_4..S13X300	630S	1459054386	1459054463	true
4	001400_4..S13X300	631S	1459054593	1459054567	true
4	001400_4..S13X300	632S	1459054706	1459054696	true
4	001400_4..S13X300	633S	1459054783	1459054762	true
4	001400_4..S13X300	634S	1459054821	1459054830	true
4	001400_4..S13X300	635S	1459054937	1459054922	true
4	001400_4..S13X300	636S	1459055013	1459055032	true
4	001400_4..S13X300	637S	1459055125	1459055140	true
4	001400_4..S13X300	638S	1459055241	1459055217	true
4	001400_4..S13X300	639S	1459055318	1459055289	true
4	001400_4..S13X300	640S	1459055353	1459055428	true
4	145650_4..N13X300	640N	1459051703	1459052190	false
4	145650_4..N13X300	639N	1459051703	1459052310	false
4	145650_4..N13X300	638N	1459051703	1459052400	false
4	145650_4..N13X300	637N	1459051703	1459052460	false
4	145650_4..N13X300	636N	1459051703	1459052550	false
4	145650_4..N13X300	635N	1459051703	1459052640	false
4	145650_4..N13X300	634N	1459051703	1459052760	false
4	145650_4..N13X300	633N	1459051703	1459052820	false
4	145650_4..N13X300	632N	1459051703	1459052880	false
4	145650_4..N13X300	631N	1459051703	1459053000	false
4	145650_4..N13X300	630N	1459051703	1459053090	false
4	145650_4..N13X300	629N	1459051703	1459053180	false
4	145650_4..N13X300	628N	1459051703	1459053300	false
4	145650_4..N13X300	627N	1459051703	1459053390	false
4	145650_4..N13X300	626N	1459051703	1459053480	false
4	145650_4..N13X300	625N	1459051703	1459053600	false
4	145650_4..N13X300	624N	1459051703	1459053690	false
4	145650_4..N13X300	623N	1459051703	1459053750	false
