route	trip	stop	time
4	144400_4N	257N	1490414333 1490414640
4	144400_4N	256N	1490414333 1490414730
4	144400_4N	255N	1490414333 1490414790
4	144400_4N	254N	1490414333 1490414880
4	144400_4N	253N	1490414333 1490414940
4	144400_4N	252N	1490414333 1490415060
4	144400_4N	251N	1490414333 1490415150
4	144400_4N	250N	1490414333 1490415300
4	144400_4N	249N	1490414333 1490415420
4	144400_4N	248N	1490414333 1490415540
4	144400_4N	239N	1490414333 1490415630
4	144400_4N	238N	1490414333 1490415750
4	144400_4N	237N	1490414333 1490415840
4	144400_4N	236N	1490414333 1490415960
4	144400_4N	235N	1490414333 1490416050
4	144400_4N	234N	1490414333 1490416140
4	144400_4N	423N	1490414333 1490416230
4	144400_4N	420N	1490414333 1490416530
4	144400_4N	419N	1490414333 1490416590
4	144400_4N	418N	1490414333 1490416680
4	144400_4N	640N	1490414333 1490416770
4	144400_4N	635N	1490414333 1490417040
4	144400_4N	631N	1490414333 1490417250
4	144400_4N	629N	1490414333 1490417580
4	144400_4N	626N	1490414333 1490417880
4	144400_4N	621N	1490414333 1490418330
4	144400_4N	416N	1490414333 1490418480
4	144400_4N	415N	1490332973 1490332955
4	144400_4N	414N	1490333093 1490333093
4	144400_4N	413N	1490333213 1490333200
4	144400_4N	412N	1490333273 1490333283
4	144400_4N	411N	1490333333 1490333361
4	144400_4N	410N	1490333438 1490333435
4	144400_4N	409N	1490333438 1490333525
4	144400_4N	408N	1490333633 1490333621
4	144400_4N	407N	1490333693 1490333707
4	144400_4N	406N	1490333813 1490333801
4	144400_4N	405N	1490333933 1490333913
4	144400_4N	402N	1490333993 1490334017
4	144400_4N	401N	1490334113 1490334105
4	000550_4S	401S	1490328293 1490328330
4	000550_4S	402S	1490328353 1490328464
4	000550_4S	405S	1490328593 1490328567
4	000550_4S	406S	1490328713 1490328688
4	000550_4S	407S	1490328773 1490328778
4	000550_4S	408S	1490328833 1490328856
4	000550_4S	409S	1490328953 1490328960
4	000550_4S	410S	1490328998 1490329083
4	000550_4S	411S	1490328998 1490329173
4	000550_4S	412S	1490328998 1490329233
4	000550_4S	413S	1490329313 1490329309
4	000550_4S	414S	1490329433 1490329413
4	000550_4S	415S	1490329613 1490329581
4	000550_4S	416S	1490329673 1490329701
4	000550_4S	621S	1490329913 1490329932
4	000550_4S	626S	1490330273 1490330270
4	000550_4S	629S	1490330393 1490330506
4	000550_4S	631S	1490330633 1490330618
4	000550_4S	635S	1490330813 1490330814
4	000550_4S	640S	1490331113 1490331162
4	000550_4S	418S	1490331353 1490331346
4	000550_4S	419S	1490331413 1490331425
4	000550_4S	420S	1490331593 1490331588
4	000550_4S	423S	1490331893 1490331905
4	000550_4S	234S	1490332073 1490332057
4	000550_4S	235S	1490332313 1490332281
4	000550_4S	236S	1490332373 1490332367
4	000550_4S	237S	1490332433 1490332467
4	000550_4S	238S	1490332433 1490332587
4	000550_4S	239S	1490332673 1490332685
4	000550_4S	248S	1490332793 1490332827
4	000550_4S	249S	1490332913 1490332919
4	000550_4S	250S	1490333033 1490332991
4	000550_4S	251S	1490333093 1490333212
4	000550_4S	252S	1490333273 1490333276
4	000550_4S	253S	1490333393 1490333372
4	000550_4S	254S	1490333438 1490333471
4	000550_4S	255S	1490333438 1490333561
4	000550_4S	256S	1490333633 1490333613
4	000550_4S	257S	1490333693 1490333690
4	001500_4S	401S	1490328893 1490328900
4	001500_4S	402S	1490328998 1490329003
4	001500_4S	405S	1490328998 1490329123
4	001500_4S	406S	1490328998 1490329243
4	001500_4S	407S	1490329253 1490329291
4	001500_4S	408S	1490329313 1490329356
4	001500_4S	409S	1490329433 1490329445
4	001500_4S	410S	1490329493 1490329520
4	001500_4S	411S	1490329553 1490329620
4	001500_4S	412S	1490329613 1490329658
4	001500_4S	413S	1490329673 1490329760
4	001500_4S	414S	1490329853 1490329835
4	001500_4S	415S	1490330093 1490329984
4	001500_4S	416S	1490330153 1490330170
4	001500_4S	621S	1490330333 1490330363
4	001500_4S	622S	1490330393 1490330479
4	001500_4S	623S	1490330513 1490330578
4	001500_4S	624S	1490330633 1490330660
4	001500_4S	625S	1490330753 1490330778
4	001500_4S	626S	1490330873 1490330884
4	001500_4S	627S	1490330933 1490330994
4	001500_4S	628S	1490331053 1490331064
4	001500_4S	629S	1490331113 1490331167
4	001500_4S	630S	1490331113 1490331257
4	001500_4S	631S	1490331353 1490331347
4	001500_4S	632S	1490331473 1490331462
4	001500_4S	633S	1490331533 1490331523
4	001500_4S	634S	1490331593 1490331593
4	001500_4S	635S	1490331713 1490331707
4	001500_4S	636S	1490331773 1490331824
4	001500_4S	637S	1490331893 1490331885
4	001500_4S	638S	1490332013 1490331978
4	001500_4S	639S	1490332073 1490332087
4	001500_4S	640S	1490332193 1490332213
4	001500_4S	418S	1490332313 1490332325
4	001500_4S	419S	1490332373 1490332388
4	001500_4S	420S	1490332433 1490332463
4	001500_4S	423S	1490332733 1490332849
4	001500_4S	234S	1490332913 1490332906
4	001500_4S	235S	1490333033 1490333028
4	001500_4S	236S	1490333093 1490333109
4	001500_4S	237S	1490333213 1490333202
4	001500_4S	238S	1490333273 1490333290
4	001500_4S	239S	1490333393 1490333389
4	001500_4S	248S	1490333438 1490333501
4	001500_4S	249S	1490333573 1490333596
4	001500_4S	250S	1490333693 1490333658
