route	trip	stop	time
4	000250_4S	401S	1494475127 1494475350
4	000250_4S	402S	1494475127 1494475470
4	000250_4S	405S	1494475127 1494475590
4	000250_4S	406S	1494475127 1494475710
4	000250_4S	407S	1494475127 1494475770
4	000250_4S	408S	1494475127 1494475830
4	000250_4S	409S	1494475127 1494475920
4	000250_4S	410S	1494475127 1494476010
4	000250_4S	411S	1494475127 1494476100
4	000250_4S	412S	1494475127 1494476160
4	000250_4S	413S	1494475127 1494476250
4	000250_4S	414S	1494475127 1494476370
4	000250_4S	415S	1494475127 1494476550
4	000250_4S	416S	1494475127 1494476670
4	000250_4S	621S	1494475127 1494476820
4	000250_4S	622S	1494475127 1494476910
4	000250_4S	623S	1494475127 1494477000
4	000250_4S	624S	1494475127 1494477060
4	000250_4S	625S	1494475127 1494477150
4	000250_4S	626S	1494475127 1494477270
4	000250_4S	627S	1494475127 1494477360
4	000250_4S	628S	1494475127 1494477480
4	000250_4S	629S	1494475127 1494477570
4	000250_4S	630S	1494475127 1494477660
4	000250_4S	631S	1494475127 1494477780
4	000250_4S	632S	1494475127 1494477900
4	000250_4S	633S	1494475127 1494477960
4	000250_4S	634S	1494475127 1494478020
4	000250_4S	635S	1494475127 1494478110
4	000250_4S	636S	1494475127 1494478200
4	000250_4S	637S	1494475127 1494478290
4	000250_4S	638S	1494475127 1494478350
4	000250_4S	639S	1494475127 1494478440
4	000250_4S	640S	1494475127 1494478560
4	000250_4S	418S	1494475127 1494478650
4	000250_4S	419S	1494475127 1494478740
4	000250_4S	420S	1494475127 1494478800
4	001200_4S	401S	1494475127 1494475920
4	001200_4S	402S	1494475127 1494476040
4	001200_4S	405S	1494475127 1494476160
4	001200_4S	406S	1494475127 1494476280
4	001200_4S	407S	1494475127 1494476340
4	001200_4S	408S	1494475127 1494476400
4	001200_4S	409S	1494475127 1494476490
4	001200_4S	410S	1494475127 1494476580
4	001200_4S	411S	1494475127 1494476670
4	001200_4S	412S	1494475127 1494476730
4	001200_4S	413S	1494475127 1494476820
4	001200_4S	414S	1494475127 1494476940
4	001200_4S	415S	1494475127 1494477120
4	001200_4S	416S	1494475127 1494477240
4	001200_4S	621S	1494475127 1494477390
4	001200_4S	622S	1494475127 1494477480
4	001200_4S	623S	1494475127 1494477570
4	001200_4S	624S	1494475127 1494477630
4	001200_4S	625S	1494475127 1494477720
4	001200_4S	626S	1494475127 1494477840
4	001200_4S	627S	1494475127 1494477930
4	001200_4S	628S	1494475127 1494478050
4	001200_4S	629S	1494475127 1494478140
4	001200_4S	630S	1494475127 1494478230
4	001200_4S	631S	1494475127 1494478350
4	001200_4S	632S	1494475127 1494478590
4	001200_4S	633S	1494475127 1494478650
4	001200_4S	634S	1494475127 1494478710
4	001200_4S	635S	1494475127 1494478800
4	001200_4S	636S	1494475127 1494478890
4	001200_4S	637S	1494475127 1494478980
4	001200_4S	638S	1494475127 1494479040
4	001200_4S	639S	1494475127 1494479130
4	001200_4S	640S	1494475127 1494479250
4	001200_4S	418S	1494475127 1494479340
4	001200_4S	419S	1494475127 1494479430
4	001200_4S	420S	1494475127 1494479490
4	145550_4N	420N	1494475127 1494476130
4	145550_4N	419N	1494475127 1494476190
4	145550_4N	418N	1494475127 1494476280
4	145550_4N	640N	1494475127 1494476370
4	145550_4N	639N	1494475127 1494476490
4	145550_4N	638N	1494475127 1494476580
4	145550_4N	637N	1494475127 1494476640
4	145550_4N	636N	1494475127 1494476730
4	145550_4N	635N	1494475127 1494476820
4	145550_4N	634N	1494475127 1494476940
4	145550_4N	633N	1494475127 1494477000
4	145550_4N	632N	1494475127 1494477060
4	145550_4N	631N	1494475127 1494477180
4	145550_4N	630N	1494475127 1494477270
4	145550_4N	629N	1494475127 1494477360
4	145550_4N	628N	1494475127 1494477480
4	145550_4N	627N	1494475127 1494477570
4	145550_4N	626N	1494475127 1494477660
4	145550_4N	625N	1494475127 1494477780
4	145550_4N	624N	1494475127 1494477870
4	145550_4N	623N	1494475127 1494477930
4	145550_4N	622N	1494475127 1494478020
4	145550_4N	621N	1494475127 1494478110
4	145550_4N	416N	1494475127 1494478260
4	145550_4N	415N	1494475127 1494478380
4	145550_4N	414N	1494475127 1494478530
4	145550_4N	413N	1494475127 1494478620
4	145550_4N	412N	1494475127 1494478710
4	145550_4N	411N	1494475127 1494478770
4	145550_4N	410N	1494475127 1494478830
4	145550_4N	409N	1494475127 1494478920
4	145550_4N	408N	1494475127 1494479310
4	145550_4N	407N	1494475127 1494479370
4	145550_4N	406N	1494475127 1494479460
4	145550_4N	405N	1494475127 1494479580
