route	trip	stop	time
4	090150_4S	640S	1495569215 1495569176
4	090150_4S	418S	1495569335 1495569329
4	090150_4S	419S	1495569455 1495569458
4	090150_4S	420S	1495569575 1495569582
4	090150_4S	423S	1495569875 1495569871
4	090150_4S	234S	1495570055 1495570025
4	090150_4S	235S	1495570175 1495570140
4	090150_4S	239S	1495570415 1495570377
4	090150_4S	250S	1495570655 1495570646
4	144400_4N	257N	1495598315 1495598640
4	144400_4N	256N	1495598315 1495598730
4	144400_4N	255N	1495598315 1495598790
4	144400_4N	254N	1495598315 1495598880
4	144400_4N	253N	1495598315 1495598940
4	144400_4N	252N	1495598315 1495599060
4	144400_4N	251N	1495598315 1495599150
4	144400_4N	250N	1495598315 1495599300
4	144400_4N	249N	1495598315 1495599420
4	144400_4N	248N	1495598315 1495599540
4	144400_4N	239N	1495598315 1495599630
4	144400_4N	238N	1495598315 1495599750
4	144400_4N	237N	1495598315 1495599840
4	144400_4N	236N	1495598315 1495599960
4	144400_4N	235N	1495598315 1495600050
4	144400_4N	234N	1495598315 1495600140
4	144400_4N	423N	1495598315 1495600230
4	144400_4N	420N	1495598315 1495600530
4	144400_4N	419N	1495598315 1495600590
4	144400_4N	418N	1495598315 1495600680
4	144400_4N	640N	1495598315 1495600770
4	144400_4N	635N	1495598315 1495601220
4	144400_4N	631N	1495598315 1495601580
4	144400_4N	629N	1495598315 1495601760
4	144400_4N	626N	1495598315 1495602060
4	144400_4N	621N	1495598315 1495602510
4	144400_4N	416N	1495516712 1495516712
4	144400_4N	415N	1495516832 1495516822
4	144400_4N	414N	1495516952 1495516979
4	144400_4N	413N	1495517072 1495517100
4	144400_4N	412N	1495517192 1495517187
4	144400_4N	411N	1495517252 1495517264
4	144400_4N	410N	1495517312 1495517339
4	144400_4N	409N	1495517432 1495517401
4	144400_4N	408N	1495517492 1495517529
4	144400_4N	407N	1495517612 1495517607
4	144400_4N	406N	1495517672 1495517704
4	144400_4N	405N	1495517822 1495517813
4	144400_4N	402N	1495517912 1495517915
4	144400_4N	401N	1495518092 1495518030
4	000550_4S	401S	1495598315 1495598730
4	000550_4S	402S	1495598315 1495598850
4	000550_4S	405S	1495598315 1495598970
4	000550_4S	406S	1495598315 1495599090
4	000550_4S	407S	1495598315 1495599150
4	000550_4S	408S	1495598315 1495599210
4	000550_4S	409S	1495598315 1495599300
4	000550_4S	410S	1495598315 1495599390
4	000550_4S	411S	1495598315 1495599480
4	000550_4S	412S	1495598315 1495599540
4	000550_4S	413S	1495598315 1495599630
4	000550_4S	414S	1495598315 1495599750
4	000550_4S	415S	1495598315 1495599930
4	000550_4S	416S	1495598315 1495600050
4	000550_4S	621S	1495598315 1495600200
4	000550_4S	626S	1495514132 1495514131
4	000550_4S	629S	1495514252 1495514366
4	000550_4S	631S	1495514552 1495514513
4	000550_4S	635S	1495514792 1495514747
4	000550_4S	640S	1495515152 1495515144
4	000550_4S	418S	1495515272 1495515260
4	000550_4S	419S	1495515332 1495515338
4	000550_4S	420S	1495515452 1495515442
4	000550_4S	423S	1495516052 1495516029
4	000550_4S	234S	1495516172 1495516187
4	000550_4S	235S	1495516352 1495516319
4	000550_4S	236S	1495516472 1495516450
4	000550_4S	237S	1495516562 1495516555
4	000550_4S	238S	1495516652 1495516670
4	000550_4S	239S	1495516772 1495516791
4	000550_4S	248S	1495516952 1495516957
4	000550_4S	249S	1495517132 1495517124
4	000550_4S	250S	1495517252 1495517241
4	000550_4S	251S	1495517372 1495517455
4	000550_4S	252S	1495517492 1495517517
4	000550_4S	253S	1495517612 1495517608
4	000550_4S	254S	1495517672 1495517700
4	000550_4S	255S	1495517732 1495517763
4	000550_4S	256S	1495517852 1495517844
4	000550_4S	257S	1495517972 1495517922
4	001500_4S	401S	1495513052 1495512900
4	001500_4S	402S	1495513172 1495513169
4	001500_4S	405S	1495513292 1495513312
4	001500_4S	406S	1495513412 1495513422
4	001500_4S	407S	1495513502 1495513504
4	001500_4S	408S	1495513562 1495513581
4	001500_4S	409S	1495513682 1495513680
4	001500_4S	410S	1495513772 1495513762
4	001500_4S	411S	1495513832 1495513836
4	001500_4S	412S	1495513892 1495513916
4	001500_4S	413S	1495514012 1495514004
4	001500_4S	414S	1495514072 1495514105
4	001500_4S	415S	1495514252 1495514246
4	001500_4S	416S	1495514342 1495514355
4	001500_4S	621S	1495514492 1495514486
4	001500_4S	622S	1495514612 1495514594
4	001500_4S	623S	1495514672 1495514667
4	001500_4S	624S	1495514732 1495514751
4	001500_4S	625S	1495514852 1495514838
4	001500_4S	626S	1495514912 1495514940
4	001500_4S	627S	1495515032 1495515029
4	001500_4S	628S	1495515092 1495515118
4	001500_4S	629S	1495515212 1495515230
4	001500_4S	630S	1495515332 1495515323
4	001500_4S	631S	1495515452 1495515446
4	001500_4S	632S	1495515572 1495515576
4	001500_4S	633S	1495515662 1495515650
4	001500_4S	634S	1495515722 1495515723
4	001500_4S	635S	1495515872 1495515833
4	001500_4S	636S	1495516052 1495516011
4	001500_4S	637S	1495516112 1495516137
4	001500_4S	638S	1495516172 1495516225
4	001500_4S	639S	1495516292 1495516293
4	001500_4S	640S	1495516412 1495516402
4	001500_4S	418S	1495516562 1495516521
4	001500_4S	419S	1495516622 1495516616
4	001500_4S	420S	1495516712 1495516708
4	001500_4S	423S	1495517132 1495517138
4	001500_4S	234S	1495517252 1495517260
4	001500_4S	235S	1495517372 1495517388
4	001500_4S	236S	1495517492 1495517481
4	001500_4S	237S	1495517552 1495517579
4	001500_4S	238S	1495517672 1495517678
4	001500_4S	239S	1495517732 1495517791
4	001500_4S	248S	1495517912 1495517932
4	001500_4S	249S	1495518092 1495518073
4	001500_4S	250S	1495518212 1495518180
4	001500_4S	251S	1495518272 1495518398
4	001500_4S	252S	1495518392 1495518441
