route	trip	stop	timestamp	arrival	isValid
2	000250_2..N08X002	247N	1466308888	1466308950	true
2	000250_2..N08X002	246N	1466308926	1466309014	true
2	000250_2..N08X002	245N	1466309045	1466309053	true
2	000250_2..N08X002	244N	1466309124	1466309137	true
2	000250_2..N08X002	243N	1466309223	1466309219	true
2	000250_2..N08X002	242N	1466309261	1466309322	false
2	000250_2..N08X002	241N	1466309261	1466309382	false
2	000250_2..N08X002	239N	1466309546	1466309528	true
2	000250_2..N08X002	238N	1466309660	1466309660	true
2	000250_2..N08X002	237N	1466309778	1466309770	true
2	000250_2..N08X002	236N	1466309891	1466309883	true
2	000250_2..N08X002	235N	1466309967	1466309952	true
2	000250_2..N08X002	234N	1466310178	1466310014	true
2	000250_2..N08X002	233N	1466310271	1466310247	true
2	000250_2..N08X002	232N	1466310309	1466310335	true
2	000250_2..N08X002	231N	1466310429	1466310450	true
2	000250_2..N08X002	230N	1466310617	1466310645	true
2	000250_2..N08X002	229N	1466310735	1466310708	true
2	000250_2..N08X002	228N	1466310849	1466310822	true
2	000250_2..N08X002	137N	1466310963	1466310920	true
2	000250_2..N08X002	136N	1466311076	1466311049	false
2	000250_2..N08X002	135N	1466311076	1466311109	false
2	000250_2..N08X002	134N	1466311230	1466311209	true
2	000250_2..N08X002	133N	1466311268	1466311320	true
2	000250_2..N08X002	132N	1466311384	1466311387	true
2	000250_2..N08X002	131N	1466311461	1466311466	true
2	000250_2..N08X002	130N	1466311536	1466311537	true
2	000250_2..N08X002	129N	1466311574	1466311615	true
2	000250_2..N08X002	128N	1466311689	1466311680	true
2	000250_2..N08X002	127N	1466311880	1466311807	true
2	000250_2..N08X002	126N	1466312071	1466312050	true
2	000250_2..N08X002	125N	1466312184	1466312162	true
2	000250_2..N08X002	124N	1466312221	1466312249	true
2	000250_2..N08X002	123N	1466312373	1466312339	true
2	000250_2..N08X002	122N	1466312411	1466312431	true
2	000250_2..N08X002	121N	1466312530	1466312518	true
2	000250_2..N08X002	120N	1466312642	1466312608	true
2	000250_2..N08X002	227N	1466312946	1466312925	true
2	000250_2..N08X002	226N	1466313021	1466313011	true
2	000250_2..N08X002	225N	1466313134	1466313111	true
2	000250_2..N08X002	224N	1466313235	1466313231	true
2	000250_2..N08X002	222N	1466313746	1466313598	true
2	000250_2..N08X002	221N	1466313861	1466313845	true
2	000250_2..N08X002	220N	1466313974	1466313983	true
2	000250_2..N08X002	219N	1466314086	1466314090	true
2	000250_2..N08X002	218N	1466314200	1466314173	true
2	000250_2..N08X002	217N	1466314275	1466314243	true
2	000250_2..N08X002	216N	1466314387	1466314355	true
2	000250_2..N08X002	215N	1466314463	1466314467	true
2	000250_2..N08X002	214N	1466314575	1466314580	true
2	000250_2..N08X002	213N	1466314766	1466314702	true
2	000250_2..N08X002	505N	1466314918	1466314933	true
2	000250_2..N08X002	504N	1466315069	1466315038	true
2	000250_2..N08X002	503N	1466315184	1466315167	true
2	000250_2..N08X002	502N	1466315299	1466315301	true
2	000250_2..N08X002	501N	1466315489	1466315441	true
2	000600_2..S08X002	501S	1466309124	1466309160	true
2	000600_2..S08X002	502S	1466309261	1466309232	false
2	000600_2..S08X002	503S	1466309261	1466309382	false
2	000600_2..S08X002	504S	1466309431	1466309535	true
2	000600_2..S08X002	505S	1466309584	1466309570	true
2	000600_2..S08X002	213S	1466309891	1466309859	true
2	000600_2..S08X002	214S	1466310024	1466309995	true
2	000600_2..S08X002	215S	1466310120	1466310103	true
2	000600_2..S08X002	216S	1466310178	1466310206	true
2	000600_2..S08X002	217S	1466310309	1466310333	true
2	000600_2..S08X002	218S	1466310390	1466310401	true
2	000600_2..S08X002	219S	1466310505	1466310477	false
2	000600_2..S08X002	220S	1466310505	1466310567	false
2	000600_2..S08X002	221S	1466310735	1466310714	true
2	000600_2..S08X002	222S	1466310849	1466310841	true
2	000600_2..S08X002	224S	1466311154	1466311147	true
2	000600_2..S08X002	225S	1466311268	1466311285	true
2	000600_2..S08X002	226S	1466311384	1466311381	true
2	000600_2..S08X002	227S	1466311461	1466311463	true
2	000600_2..S08X002	120S	1466311764	1466311780	true
2	000600_2..S08X002	121S	1466311880	1466311888	true
2	000600_2..S08X002	122S	1466311917	1466311963	true
2	000600_2..S08X002	123S	1466312071	1466312052	true
2	000600_2..S08X002	124S	1466312110	1466312137	true
2	000600_2..S08X002	125S	1466312221	1466312221	true
2	000600_2..S08X002	126S	1466312297	1466312316	true
2	000600_2..S08X002	127S	1466312490	1466312430	true
2	000600_2..S08X002	128S	1466312530	1466312583	true
2	000600_2..S08X002	129S	1466312642	1466312631	true
2	000600_2..S08X002	130S	1466312718	1466312699	true
2	000600_2..S08X002	131S	1466312756	1466312768	true
2	000600_2..S08X002	132S	1466312831	1466312843	true
2	000600_2..S08X002	133S	1466312946	1466312941	true
2	000600_2..S08X002	134S	1466313021	1466313018	true
2	000600_2..S08X002	135S	1466313096	1466313097	true
2	000600_2..S08X002	136S	1466313134	1466313171	true
2	000600_2..S08X002	137S	1466313309	1466313294	true
2	000600_2..S08X002	228S	1466313365	1466313395	true
