route	trip	stop	time
4	000550_4S	401S	1492833884 1492833930
4	000550_4S	405S	1492834379 1492834401
4	000550_4S	409S	1492834799 1492834796
4	000550_4S	415S	1492835504 1492835449
4	000550_4S	416S	1492835579 1492835598
4	000550_4S	621S	1492835759 1492835732
4	000550_4S	626S	1492836224 1492836262
4	000550_4S	631S	1492836764 1492836745
4	000550_4S	640S	1492837724 1492837616
4	001400_4S	401S	1492919939 1492920840
4	001400_4S	405S	1492919939 1492921050
4	001400_4S	409S	1492919939 1492921380
4	001400_4S	415S	1492919939 1492921980
4	001400_4S	416S	1492919939 1492922070
4	001400_4S	621S	1492919939 1492922220
4	001400_4S	626S	1492919939 1492922730
4	001400_4S	631S	1492919939 1492923240
4	001400_4S	640S	1492919939 1492924260
4	145450_4N	640N	1492834799 1492834783
4	145450_4N	639N	1492834904 1492834968
4	145450_4N	638N	1492835039 1492835018
4	145450_4N	637N	1492835099 1492835093
4	145450_4N	636N	1492835159 1492835190
4	145450_4N	635N	1492835324 1492835281
4	145450_4N	634N	1492835399 1492835418
4	145450_4N	633N	1492835504 1492835498
4	145450_4N	632N	1492835579 1492835573
4	145450_4N	631N	1492835759 1492835734
4	145450_4N	630N	1492835924 1492835948
4	145450_4N	629N	1492836059 1492836046
4	145450_4N	628N	1492836164 1492836157
4	145450_4N	627N	1492836224 1492836248
4	145450_4N	626N	1492836344 1492836354
4	145450_4N	625N	1492836464 1492836459
4	145450_4N	624N	1492836539 1492836556
4	145450_4N	623N	1492836659 1492836647
4	145450_4N	622N	1492836719 1492836734
4	145450_4N	621N	1492836839 1492836851
4	145450_4N	416N	1492837439 1492837426
4	145450_4N	415N	1492837604 1492837604
4	145450_4N	414N	1492837784 1492837752
4	145450_4N	413N	1492837844 1492837870
4	145450_4N	412N	1492837979 1492837961
4	145450_4N	411N	1492838039 1492838048
4	145450_4N	410N	1492838099 1492838135
4	145450_4N	409N	1492838264 1492838202
4	145450_4N	408N	1492838339 1492838339
4	145450_4N	407N	1492838399 1492838432
4	145450_4N	406N	1492838504 1492838538
4	145450_4N	405N	1492838684 1492838659
4	145450_4N	402N	1492838759 1492838768
4	145450_4N	401N	1492838939 1492838881
4	146900_4N	640N	1492835684 1492835702
4	146900_4N	639N	1492835804 1492835823
4	146900_4N	638N	1492835864 1492835926
4	146900_4N	637N	1492835984 1492835968
4	146900_4N	636N	1492836059 1492836056
4	146900_4N	635N	1492836164 1492836143
4	146900_4N	634N	1492836284 1492836266
