route	trip	stop	time
5	145500_5N	139N	1491797280 1491797850
5	145500_5N	138N	1491797280 1491797910
5	145500_5N	137N	1491797400 1491797405
5	145500_5N	136N	1491797445 1491797516
5	145500_5N	135N	1491797520 1491797560
5	145500_5N	134N	1491797640 1491797636
5	145500_5N	133N	1491797700 1491797721
5	145500_5N	132N	1491797760 1491797827
5	145500_5N	131N	1491797880 1491797873
5	145500_5N	130N	1491797940 1491797952
5	145500_5N	129N	1491798000 1491798022
5	145500_5N	128N	1491798060 1491798100
5	145500_5N	127N	1491798660 1491798190
5	145500_5N	126N	1491798840 1491798812
5	145500_5N	125N	1491798900 1491798919
5	145500_5N	124N	1491798960 1491799027
5	145500_5N	123N	1491799080 1491799093
5	145500_5N	122N	1491799200 1491799186
5	145500_5N	121N	1491799200 1491799276
5	145500_5N	120N	1491799440 1491799354
5	145500_5N	227N	1491799680 1491799675
5	145500_5N	226N	1491799740 1491799751
5	145500_5N	225N	1491799860 1491799840
5	145500_5N	224N	1491799920 1491799948
5	145500_5N	222N	1491800100 1491800153
5	145500_5N	221N	1491800160 1491800243
5	145500_5N	220N	1491800340 1491800366
5	145500_5N	219N	1491800400 1491800459
5	145500_5N	218N	1491800520 1491800532
5	145500_5N	217N	1491800580 1491800604
5	145500_5N	216N	1491800700 1491800709
5	145500_5N	215N	1491800820 1491800824
5	145500_5N	214N	1491800940 1491800942
5	145500_5N	213N	1491801120 1491801084
5	001900_5S	213S	1491797940 1491797940
5	001900_5S	214S	1491798060 1491798071
5	001900_5S	215S	1491798180 1491798185
5	001900_5S	216S	1491798240 1491798350
5	001900_5S	217S	1491798360 1491798413
5	001900_5S	218S	1491798480 1491798465
5	001900_5S	219S	1491798540 1491798540
5	001900_5S	220S	1491798660 1491798634
5	001900_5S	221S	1491798780 1491798799
5	001900_5S	222S	1491798900 1491798919
5	001900_5S	224S	1491799140 1491799136
5	001900_5S	225S	1491799200 1491799237
5	001900_5S	226S	1491799320 1491799320
5	001900_5S	227S	1491799380 1491799391
5	001900_5S	120S	1491799680 1491799675
5	001900_5S	121S	1491799740 1491799769
5	001900_5S	122S	1491799860 1491799857
5	001900_5S	123S	1491799920 1491799956
5	001900_5S	124S	1491800040 1491800040
5	001900_5S	125S	1491800160 1491800147
5	001900_5S	126S	1491800340 1491800299
5	001900_5S	127S	1491800400 1491800468
5	001900_5S	128S	1491800580 1491800585
5	001900_5S	129S	1491800640 1491800679
5	001900_5S	130S	1491800700 1491800753
5	001900_5S	131S	1491800820 1491800810
5	001900_5S	132S	1491800940 1491800895
5	001900_5S	133S	1491801060 1491801064
5	001900_5S	134S	1491801240 1491801225
5	001900_5S	135S	1491801300 1491801356
5	001900_5S	136S	1491801360 1491801413
5	001900_5S	137S	1491801480 1491801471
5	001900_5S	138S	1491801540 1491801573
5	001900_5S	139S	1491801645 1491801599
5	147100_5N	139N	1491798660 1491798810
5	147100_5N	138N	1491798780 1491798801
5	147100_5N	137N	1491798900 1491798874
5	147100_5N	136N	1491798960 1491798962
5	147100_5N	135N	1491799020 1491799031
5	147100_5N	134N	1491799080 1491799153
5	147100_5N	133N	1491799200 1491799202
5	147100_5N	132N	1491799200 1491799292
5	147100_5N	131N	1491799380 1491799356
5	147100_5N	130N	1491799440 1491799439
5	147100_5N	129N	1491799500 1491799509
5	147100_5N	128N	1491799560 1491799582
5	147100_5N	127N	1491799680 1491799670
5	147100_5N	126N	1491799800 1491799806
5	147100_5N	125N	1491799920 1491799905
5	147100_5N	124N	1491799980 1491799992
5	147100_5N	123N	1491800100 1491800074
5	147100_5N	122N	1491800160 1491800170
5	147100_5N	121N	1491800160 1491800260
5	147100_5N	120N	1491800340 1491800344
5	147100_5N	227N	1491800640 1491800627
5	147100_5N	226N	1491800700 1491800709
5	147100_5N	225N	1491800820 1491800801
5	147100_5N	224N	1491800880 1491800911
5	147100_5N	222N	1491801120 1491801119
5	147100_5N	221N	1491801240 1491801226
5	147100_5N	220N	1491801360 1491801363
5	147100_5N	219N	1491801420 1491801438
5	147100_5N	218N	1491801540 1491801521
5	147100_5N	217N	1491801600 1491801593
5	147100_5N	216N	1491801720 1491801699
5	147100_5N	215N	1491801780 1491801811
5	147100_5N	214N	1491801960 1491801932
5	147100_5N	213N	1491802140 1491802083
5	137400_5S	137S	1491796860 1491796807
5	137400_5S	138S	1491796860 1491797017
5	137400_5S	139S	1491797160 1491796832
5	139100_5S	131S	1491796800 1491796813
5	139100_5S	132S	1491796860 1491796888
5	139100_5S	133S	1491796980 1491796972
5	139100_5S	134S	1491797160 1491797123
5	139100_5S	135S	1491797280 1491797236
5	139100_5S	136S	1491797280 1491797296
5	139100_5S	137S	1491797400 1491797365
5	139100_5S	138S	1491797445 1491797516
5	139100_5S	139S	1491797820 1491797487
5	139550_5N	214N	1491796800 1491796787
5	139550_5N	213N	1491796980 1491796961
5	140700_5S	123S	1491796800 1491796835
5	140700_5S	124S	1491796860 1491796936
5	140700_5S	125S	1491796980 1491796994
5	140700_5S	126S	1491797100 1491797095
5	140700_5S	127S	1491797220 1491797205
5	140700_5S	128S	1491797340 1491797353
5	140700_5S	129S	1491797445 1491797452
5	140700_5S	130S	1491797520 1491797520
5	140700_5S	131S	1491797520 1491797580
5	140700_5S	132S	1491797640 1491797674
5	140700_5S	133S	1491797760 1491797757
5	140700_5S	134S	1491797880 1491797889
5	140700_5S	135S	1491798000 1491797992
5	140700_5S	136S	1491798060 1491798064
5	140700_5S	137S	1491798120 1491798115
5	140700_5S	138S	1491798180 1491798254
5	140700_5S	139S	1491798300 1491798269
5	140800_5N	224N	1491796860 1491796832
5	140800_5N	222N	1491797100 1491797085
5	140800_5N	221N	1491797160 1491797193
5	140800_5N	220N	1491797280 1491797329
5	140800_5N	219N	1491797400 1491797396
5	140800_5N	218N	1491797445 1491797472
5	140800_5N	217N	1491797520 1491797584
5	140800_5N	216N	1491797640 1491797671
5	140800_5N	215N	1491797760 1491797788
5	140800_5N	214N	1491797880 1491797902
5	140800_5N	213N	1491798120 1491798097
5	142000_5N	120N	1491797040 1491796880
5	142000_5N	227N	1491797340 1491797311
5	142000_5N	226N	1491797400 1491797388
5	142000_5N	225N	1491797445 1491797501
5	142000_5N	224N	1491797520 1491797591
5	142000_5N	222N	1491797880 1491797770
5	142000_5N	221N	1491797940 1491797962
5	142000_5N	220N	1491798060 1491798093
5	142000_5N	219N	1491798180 1491798181
5	142000_5N	218N	1491798240 1491798258
5	142000_5N	217N	1491798300 1491798337
5	142000_5N	216N	1491798420 1491798429
5	142000_5N	215N	1491798540 1491798539
5	142000_5N	214N	1491798660 1491798653
5	142000_5N	213N	1491798780 1491798773
5	142600_5S	221S	1491796800 1491796796
5	142600_5S	222S	1491796860 1491796906
5	142600_5S	224S	1491797160 1491797150
5	142600_5S	225S	1491797280 1491797246
5	142600_5S	226S	1491797340 1491797342
5	142600_5S	227S	1491797400 1491797410
5	142600_5S	120S	1491797700 1491797691
5	142600_5S	121S	1491797760 1491797789
5	142600_5S	122S	1491797880 1491797878
5	142600_5S	123S	1491797940 1491797977
5	142600_5S	124S	1491798060 1491798053
5	142600_5S	125S	1491798120 1491798148
5	142600_5S	126S	1491798240 1491798241
5	142600_5S	127S	1491798360 1491798347
5	142600_5S	128S	1491798600 1491798542
5	142600_5S	129S	1491798660 1491798677
5	142600_5S	130S	1491798660 1491798737
5	142600_5S	131S	1491798780 1491798817
5	142600_5S	132S	1491798900 1491798886
5	142600_5S	133S	1491798960 1491798970
5	142600_5S	134S	1491799140 1491799130
5	142600_5S	135S	1491799200 1491799268
5	142600_5S	136S	1491799320 1491799313
5	142600_5S	137S	1491799380 1491799355
5	142600_5S	138S	1491799440 1491799466
5	142600_5S	139S	1491799560 1491799516
5	143700_5S	213S	1491796800 1491796620
5	143700_5S	214S	1491796860 1491796911
5	143700_5S	215S	1491797040 1491797053
5	143700_5S	216S	1491797160 1491797152
5	143700_5S	217S	1491797280 1491797272
5	143700_5S	218S	1491797340 1491797360
5	143700_5S	219S	1491797445 1491797434
5	143700_5S	220S	1491797520 1491797524
5	143700_5S	221S	1491797640 1491797668
5	143700_5S	222S	1491797760 1491797779
5	143700_5S	224S	1491798000 1491797985
5	143700_5S	225S	1491798120 1491798119
5	143700_5S	226S	1491798180 1491798229
5	143700_5S	227S	1491798240 1491798286
5	143700_5S	120S	1491798600 1491798573
5	143700_5S	121S	1491798660 1491798684
5	143700_5S	122S	1491798660 1491798744
5	143700_5S	123S	1491798840 1491798848
5	143700_5S	124S	1491798900 1491798928
5	143700_5S	125S	1491799020 1491799011
5	143700_5S	126S	1491799080 1491799098
5	143700_5S	127S	1491799200 1491799215
5	143700_5S	128S	1491799440 1491799407
5	143700_5S	129S	1491799500 1491799527
5	143700_5S	130S	1491799560 1491799598
5	143700_5S	131S	1491799680 1491799662
5	143700_5S	132S	1491799740 1491799732
5	143700_5S	133S	1491799800 1491799823
5	143700_5S	134S	1491800040 1491799996
5	143700_5S	135S	1491800100 1491800114
5	143700_5S	136S	1491800160 1491800174
5	143700_5S	137S	1491800160 1491800264
5	143700_5S	138S	1491800280 1491800359
5	143700_5S	139S	1491800400 1491800380
5	143800_5N	137N	1491796800 1491796805
5	143800_5N	136N	1491796860 1491796924
5	143800_5N	135N	1491796980 1491796975
5	143800_5N	134N	1491797040 1491797061
5	143800_5N	133N	1491797160 1491797154
5	143800_5N	132N	1491797280 1491797248
5	143800_5N	131N	1491797340 1491797342
5	143800_5N	130N	1491797400 1491797417
5	143800_5N	129N	1491797445 1491797496
5	143800_5N	128N	1491797520 1491797570
5	143800_5N	127N	1491797760 1491797674
5	143800_5N	126N	1491797880 1491797877
5	143800_5N	125N	1491798000 1491797995
5	143800_5N	124N	1491798060 1491798085
5	143800_5N	123N	1491798180 1491798188
5	143800_5N	122N	1491798300 1491798295
5	143800_5N	121N	1491798360 1491798357
5	143800_5N	120N	1491798480 1491798486
5	143800_5N	227N	1491798840 1491798840
5	143800_5N	226N	1491798900 1491798925
5	143800_5N	225N	1491799020 1491799019
5	143800_5N	224N	1491799140 1491799137
5	143800_5N	222N	1491799380 1491799395
5	143800_5N	221N	1491799500 1491799510
5	143800_5N	220N	1491799680 1491799677
5	143800_5N	219N	1491799740 1491799753
5	143800_5N	218N	1491799800 1491799831
5	143800_5N	217N	1491799920 1491799916
5	143800_5N	216N	1491800040 1491800042
5	143800_5N	215N	1491800160 1491800162
5	143800_5N	214N	1491800280 1491800283
5	143800_5N	213N	1491800400 1491800414
4	000550_4S	401S	1491883140 1491883530
4	000550_4S	402S	1491883140 1491883650
