route	trip	stop	time
4	000550_4S	401S	1494216150 1494216330
4	000550_4S	402S	1494216420 1494216420
4	000550_4S	405S	1494216540 1494216541
4	000550_4S	406S	1494216660 1494216659
4	000550_4S	407S	1494216720 1494216747
4	000550_4S	408S	1494216780 1494216832
4	000550_4S	409S	1494216960 1494216936
4	000550_4S	410S	1494217020 1494217031
4	000550_4S	411S	1494217020 1494217121
4	000550_4S	412S	1494217020 1494217181
4	000550_4S	413S	1494217290 1494217295
4	000550_4S	414S	1494217440 1494217414
4	000550_4S	415S	1494217560 1494217594
4	000550_4S	416S	1494217680 1494217751
4	000550_4S	621S	1494218040 1494218010
4	000550_4S	622S	1494218220 1494218192
4	000550_4S	623S	1494218280 1494218283
4	000550_4S	624S	1494218340 1494218374
4	000550_4S	625S	1494218460 1494218466
4	000550_4S	626S	1494218520 1494218612
4	000550_4S	627S	1494218700 1494218671
4	000550_4S	628S	1494218760 1494218773
4	000550_4S	629S	1494218880 1494218870
4	000550_4S	630S	1494219000 1494218967
4	000550_4S	631S	1494219180 1494219126
4	000550_4S	632S	1494219300 1494219294
4	000550_4S	633S	1494219390 1494219367
4	000550_4S	634S	1494219390 1494219427
4	000550_4S	635S	1494219600 1494219550
4	000550_4S	636S	1494219660 1494219682
4	000550_4S	637S	1494219780 1494219770
4	000550_4S	638S	1494219870 1494219853
4	000550_4S	639S	1494219870 1494219943
4	000550_4S	640S	1494220020 1494220020
4	145150_4N	640N	1494216660 1494216690
4	145150_4N	639N	1494216720 1494216808
4	145150_4N	638N	1494216780 1494216862
4	145150_4N	637N	1494216900 1494216902
4	145150_4N	636N	1494216960 1494216985
4	145150_4N	635N	1494217020 1494217089
4	145150_4N	634N	1494217020 1494217209
4	145150_4N	633N	1494217290 1494217289
4	145150_4N	632N	1494217350 1494217353
4	145150_4N	631N	1494217500 1494217472
4	145150_4N	630N	1494217680 1494217656
4	145150_4N	629N	1494217680 1494217746
4	145150_4N	628N	1494217860 1494217948
4	145150_4N	627N	1494217980 1494217985
4	145150_4N	626N	1494218100 1494218086
4	145150_4N	625N	1494218220 1494218197
4	145150_4N	624N	1494218280 1494218293
4	145150_4N	623N	1494218340 1494218371
4	145150_4N	622N	1494218460 1494218455
4	145150_4N	621N	1494218520 1494218569
4	145150_4N	416N	1494218820 1494218848
4	145150_4N	415N	1494219000 1494218978
4	145150_4N	414N	1494219180 1494219148
4	145150_4N	413N	1494219240 1494219277
4	145150_4N	412N	1494219360 1494219352
4	145150_4N	411N	1494219390 1494219457
4	145150_4N	410N	1494219480 1494219497
4	145150_4N	409N	1494219600 1494219583
4	145150_4N	408N	1494219660 1494219676
4	145150_4N	407N	1494219720 1494219757
4	145150_4N	406N	1494219840 1494219843
4	145150_4N	405N	1494219870 1494219975
4	145150_4N	402N	1494220020 1494220069
4	145150_4N	401N	1494220170 1494220207
4	001500_4S	401S	1494216900 1494216900
4	001500_4S	402S	1494217020 1494217053
4	001500_4S	405S	1494217020 1494217173
4	001500_4S	406S	1494217260 1494217259
4	001500_4S	407S	1494217350 1494217339
4	001500_4S	408S	1494217350 1494217399
4	001500_4S	409S	1494217500 1494217507
4	001500_4S	410S	1494217560 1494217586
4	001500_4S	411S	1494217560 1494217676
4	001500_4S	412S	1494217680 1494217727
4	001500_4S	413S	1494217680 1494217817
4	001500_4S	414S	1494217920 1494217913
4	001500_4S	415S	1494218100 1494218059
4	001500_4S	416S	1494218160 1494218179
4	001500_4S	621S	1494218400 1494218402
4	001500_4S	622S	1494218520 1494218516
4	001500_4S	623S	1494218520 1494218606
4	001500_4S	624S	1494218640 1494218663
4	001500_4S	625S	1494218760 1494218747
4	001500_4S	626S	1494218820 1494218846
4	001500_4S	627S	1494218940 1494218935
4	001500_4S	628S	1494219000 1494219024
4	001500_4S	629S	1494219120 1494219114
4	001500_4S	630S	1494219180 1494219208
4	001500_4S	631S	1494219390 1494219331
4	001500_4S	632S	1494219480 1494219514
4	001500_4S	633S	1494219540 1494219586
4	001500_4S	634S	1494219660 1494219657
4	001500_4S	635S	1494219780 1494219794
4	001500_4S	636S	1494219870 1494219915
4	001500_4S	637S	1494219870 1494220005
4	001500_4S	638S	1494220020 1494220062
4	001500_4S	639S	1494220170 1494220139
4	001500_4S	640S	1494220320 1494220319
4	146800_4N	640N	1494217680 1494217680
4	146800_4N	639N	1494217680 1494217800
4	146800_4N	638N	1494217860 1494217846
4	146800_4N	637N	1494217920 1494217918
4	146800_4N	636N	1494218040 1494218013
4	146800_4N	635N	1494218160 1494218115
4	146800_4N	634N	1494218220 1494218244
4	146800_4N	633N	1494218280 1494218320
4	146800_4N	632N	1494218400 1494218382
4	146800_4N	631N	1494218520 1494218511
4	146800_4N	630N	1494218700 1494218704
4	146800_4N	629N	1494218940 1494218899
4	146800_4N	628N	1494219000 1494219012
4	146800_4N	627N	1494219120 1494219099
4	146800_4N	626N	1494219180 1494219201
4	146800_4N	625N	1494219300 1494219307
4	146800_4N	624N	1494219390 1494219418
4	146800_4N	623N	1494219480 1494219499
