route	trip	stop	time
4	144150_4N	621N	1495339352 1495339290
4	144150_4N	415N	1495339712 1495339666
4	144150_4N	414N	1495339862 1495339849
4	144150_4N	413N	1495339982 1495339980
4	144150_4N	412N	1495340072 1495340069
4	144150_4N	411N	1495340192 1495340176
4	144150_4N	410N	1495340192 1495340236
4	144150_4N	409N	1495340372 1495340349
4	144150_4N	408N	1495340432 1495340454
4	144150_4N	407N	1495340552 1495340536
4	144150_4N	406N	1495340634 1495340633
4	144150_4N	405N	1495340732 1495340747
4	144150_4N	402N	1495340874 1495340853
4	144150_4N	401N	1495341032 1495340971
4	000200_4S	401S	1495425542 1495425720
4	000200_4S	402S	1495425542 1495425840
4	000200_4S	405S	1495425542 1495425960
4	000200_4S	406S	1495425542 1495426080
4	000200_4S	407S	1495425542 1495426140
4	000200_4S	408S	1495425542 1495426200
4	000200_4S	409S	1495425542 1495426290
4	000200_4S	410S	1495425542 1495426380
4	000200_4S	411S	1495425542 1495426470
4	000200_4S	412S	1495425542 1495426530
4	000200_4S	413S	1495425542 1495426620
4	000200_4S	414S	1495425542 1495426740
4	000200_4S	415S	1495425542 1495426920
4	000200_4S	416S	1495425542 1495427040
4	000200_4S	621S	1495425542 1495427190
4	144900_4S	621S	1495340072 1495340007
4	144900_4S	622S	1495340132 1495340156
4	144900_4S	623S	1495340192 1495340268
4	144900_4S	624S	1495340334 1495340314
4	144900_4S	625S	1495340372 1495340425
4	144900_4S	626S	1495340492 1495340506
4	144900_4S	627S	1495340552 1495340620
4	144900_4S	628S	1495340672 1495340696
4	144900_4S	629S	1495340732 1495340808
4	144900_4S	630S	1495340874 1495340885
4	144900_4S	631S	1495341032 1495341029
4	144900_4S	632S	1495341182 1495341165
4	144900_4S	633S	1495341212 1495341247
4	144900_4S	634S	1495341392 1495341352
4	144900_4S	635S	1495341512 1495341492
4	144900_4S	636S	1495341632 1495341621
4	144900_4S	637S	1495341692 1495341704
4	144900_4S	638S	1495341752 1495341789
4	144900_4S	639S	1495341842 1495341856
4	144900_4S	640S	1495341954 1495341947
4	145650_4N	621N	1495340192 1495340190
4	145650_4N	415N	1495340634 1495340597
4	145650_4N	414N	1495340822 1495340830
4	145650_4N	413N	1495340934 1495340952
4	145650_4N	412N	1495341032 1495341044
4	145650_4N	411N	1495341092 1495341127
4	145650_4N	410N	1495341212 1495341208
4	145650_4N	409N	1495341294 1495341309
4	145650_4N	408N	1495341392 1495341409
4	145650_4N	407N	1495341512 1495341497
4	145650_4N	406N	1495341572 1495341595
4	145650_4N	405N	1495341692 1495341708
4	145650_4N	402N	1495341752 1495341824
4	145650_4N	401N	1495341992 1495341927
4	002200_4S	401S	1495425542 1495426920
4	002200_4S	402S	1495425542 1495427040
4	002200_4S	405S	1495425542 1495427160
4	002200_4S	406S	1495425542 1495427280
4	002200_4S	407S	1495425542 1495427340
4	002200_4S	408S	1495425542 1495427400
4	002200_4S	409S	1495425542 1495427490
4	002200_4S	410S	1495425542 1495427580
4	002200_4S	411S	1495425542 1495427670
4	002200_4S	412S	1495425542 1495427730
4	002200_4S	413S	1495425542 1495427820
4	002200_4S	414S	1495425542 1495427940
4	002200_4S	415S	1495425542 1495428120
4	002200_4S	416S	1495425542 1495428240
4	002200_4S	621S	1495425542 1495428390
4	002700_4S	621S	1495340822 1495340820
4	002700_4S	622S	1495340934 1495340959
4	002700_4S	623S	1495341032 1495341038
4	002700_4S	624S	1495341092 1495341115
4	002700_4S	625S	1495341212 1495341208
4	002700_4S	626S	1495341294 1495341313
4	002700_4S	627S	1495341392 1495341397
4	002700_4S	628S	1495341512 1495341499
4	002700_4S	629S	1495341572 1495341590
4	002700_4S	630S	1495341692 1495341692
4	002700_4S	631S	1495341842 1495341817
4	002700_4S	632S	1495341992 1495341977
4	002700_4S	633S	1495341992 1495342037
4	002700_4S	634S	1495342112 1495342144
4	002700_4S	635S	1495342292 1495342293
4	002700_4S	636S	1495342412 1495342440
4	002700_4S	637S	1495342532 1495342518
4	002700_4S	638S	1495342592 1495342593
4	002700_4S	639S	1495342652 1495342662
4	002700_4S	640S	1495342794 1495342755
4	146850_4N	640N	1495340874 1495340910
4	146850_4N	639N	1495341002 1495341005
4	146850_4N	638N	1495341092 1495341088
4	146850_4N	637N	1495341212 1495341173
4	146850_4N	636N	1495341294 1495341282
4	146850_4N	635N	1495341392 1495341364
4	146850_4N	634N	1495341572 1495341559
4	146850_4N	633N	1495341692 1495341686
4	146850_4N	632N	1495341752 1495341757
4	146850_4N	631N	1495341902 1495341873
4	146850_4N	630N	1495341992 1495342013
4	146850_4N	629N	1495342112 1495342107
4	146850_4N	628N	1495342232 1495342217
4	146850_4N	627N	1495342292 1495342309
4	146850_4N	626N	1495342412 1495342415
4	146850_4N	625N	1495342532 1495342511
4	146850_4N	624N	1495342592 1495342611
4	146850_4N	623N	1495342652 1495342690
4	146850_4N	622N	1495342794 1495342774
4	146850_4N	621N	1495342922 1495342891
4	003250_4N	621N	1495425542 1495427550
4	003250_4N	415N	1495425542 1495427880
4	003250_4N	414N	1495425542 1495428030
4	003250_4N	413N	1495425542 1495428120
4	003250_4N	412N	1495425542 1495428210
4	003250_4N	411N	1495425542 1495428270
4	003250_4N	410N	1495425542 1495428330
4	003250_4N	409N	1495425542 1495428420
4	003250_4N	408N	1495425542 1495428510
4	003250_4N	407N	1495425542 1495428570
4	003250_4N	406N	1495425542 1495428660
4	003250_4N	405N	1495425542 1495428780
4	003250_4N	402N	1495425542 1495428900
4	003250_4N	401N	1495425542 1495429020
4	140750_4N	621N	1495339254 1495339200
4	141250_4N	405N	1495339172 1495339179
