route	trip	stop	time
4	000900_4S	213S	1490587733 1490587740
4	000900_4S	214S	1490587853 1490587862
4	000900_4S	215S	1490587973 1490587981
4	000900_4S	216S	1490588093 1490588083
4	000900_4S	217S	1490588213 1490588210
4	000900_4S	218S	1490588213 1490588270
4	000900_4S	219S	1490588333 1490588358
4	000900_4S	220S	1490588453 1490588448
4	000900_4S	221S	1490588573 1490588581
4	000900_4S	222S	1490588693 1490588689
4	000900_4S	416S	1490588873 1490588880
4	000900_4S	621S	1490588993 1490589004
4	000900_4S	626S	1490589233 1490589293
4	000900_4S	629S	1490589473 1490589477
4	000900_4S	631S	1490589653 1490589676
4	000900_4S	635S	1490590073 1490590069
4	000900_4S	640S	1490590613 1490590594
4	000900_4S	418S	1490590733 1490590742
4	000900_4S	419S	1490590793 1490590816
4	000900_4S	420S	1490590913 1490590892
4	000900_4S	423S	1490591153 1490591137
4	000900_4S	234S	1490591273 1490591266
4	000900_4S	235S	1490591393 1490591393
4	000900_4S	236S	1490591453 1490591490
4	000900_4S	237S	1490591573 1490591586
4	000900_4S	238S	1490591693 1490591683
4	000900_4S	239S	1490591813 1490591786
4	000900_4S	248S	1490591873 1490591911
4	000900_4S	249S	1490591873 1490592001
4	000900_4S	250S	1490592113 1490592078
4	000900_4S	251S	1490592233 1490592255
4	000900_4S	252S	1490592353 1490592331
4	000900_4S	253S	1490592413 1490592425
4	000900_4S	254S	1490592473 1490592509
4	000900_4S	255S	1490592593 1490592582
4	000900_4S	256S	1490592653 1490592656
4	000900_4S	257S	1490592773 1490592729
4	001800_4S	213S	1490588213 1490588280
4	001800_4S	214S	1490588393 1490588404
4	001800_4S	215S	1490588513 1490588526
4	001800_4S	216S	1490588573 1490588665
4	001800_4S	217S	1490588753 1490588749
4	001800_4S	218S	1490588813 1490588819
4	001800_4S	219S	1490588873 1490588898
4	001800_4S	220S	1490588993 1490588989
4	001800_4S	221S	1490589113 1490589129
4	001800_4S	222S	1490589233 1490589249
4	001800_4S	416S	1490589413 1490589435
4	001800_4S	621S	1490589533 1490589525
4	001800_4S	622S	1490589653 1490589663
4	001800_4S	623S	1490589653 1490589753
4	001800_4S	624S	1490589653 1490589813
4	001800_4S	625S	1490589653 1490589903
4	001800_4S	626S	1490590028 1490590031
4	001800_4S	627S	1490590133 1490590118
4	001800_4S	628S	1490590193 1490590207
4	001800_4S	629S	1490590433 1490590415
4	001800_4S	630S	1490590493 1490590527
4	001800_4S	631S	1490590613 1490590632
4	001800_4S	632S	1490590733 1490590753
4	001800_4S	633S	1490590853 1490590822
4	001800_4S	634S	1490590973 1490590930
4	001800_4S	635S	1490591093 1490591103
4	001800_4S	636S	1490591153 1490591235
4	001800_4S	637S	1490591333 1490591322
4	001800_4S	638S	1490591453 1490591429
4	001800_4S	639S	1490591513 1490591545
4	001800_4S	640S	1490591693 1490591675
4	001800_4S	418S	1490591753 1490591783
4	001800_4S	419S	1490591813 1490591892
4	001800_4S	420S	1490591873 1490591929
4	001800_4S	423S	1490592173 1490592161
4	001800_4S	234S	1490592293 1490592283
4	001800_4S	235S	1490592413 1490592405
4	001800_4S	236S	1490592473 1490592490
4	001800_4S	237S	1490592593 1490592612
4	001800_4S	238S	1490592713 1490592707
4	001800_4S	239S	1490592833 1490592809
4	001800_4S	248S	1490592833 1490592899
4	001800_4S	249S	1490593013 1490593025
4	001800_4S	250S	1490593133 1490593093
4	001800_4S	251S	1490593193 1490593292
4	001800_4S	252S	1490593373 1490593351
4	001800_4S	253S	1490593433 1490593440
4	001800_4S	254S	1490593493 1490593529
4	001800_4S	255S	1490593553 1490593589
4	001800_4S	256S	1490593673 1490593667
4	001800_4S	257S	1490593793 1490593725
4	134650_4S	256S	1490587313 1490587225
4	134650_4S	257S	1490587493 1490587422
4	136050_4S	252S	1490587193 1490587246
4	136050_4S	253S	1490587373 1490587357
4	136050_4S	254S	1490587433 1490587445
4	136050_4S	255S	1490587493 1490587518
4	136050_4S	256S	1490587613 1490587599
4	136050_4S	257S	1490587733 1490587666
4	137650_4S	236S	1490587193 1490587236
4	137650_4S	237S	1490587313 1490587329
4	137650_4S	238S	1490587433 1490587424
4	137650_4S	239S	1490587613 1490587571
4	137650_4S	248S	1490587733 1490587723
4	137650_4S	249S	1490587793 1490587812
4	137650_4S	250S	1490587913 1490587885
4	137650_4S	251S	1490587973 1490588087
4	137650_4S	252S	1490588153 1490588180
4	137650_4S	253S	1490588213 1490588292
4	137650_4S	254S	1490588333 1490588360
4	137650_4S	255S	1490588513 1490588426
4	137650_4S	256S	1490588573 1490588631
4	137650_4S	257S	1490588753 1490588685
4	137650_4N	216N	1490587193 1490587213
4	137650_4N	215N	1490587313 1490587331
4	137650_4N	214N	1490587493 1490587464
4	137650_4N	213N	1490587613 1490587583
4	138950_4S	420S	1490587193 1490587242
4	138950_4S	423S	1490587493 1490587494
4	138950_4S	234S	1490587673 1490587631
4	138950_4S	235S	1490587793 1490587780
4	138950_4S	236S	1490587913 1490587891
4	138950_4S	237S	1490587973 1490588000
4	138950_4S	238S	1490588093 1490588103
4	138950_4S	239S	1490588213 1490588220
4	138950_4S	248S	1490588333 1490588354
4	138950_4S	249S	1490588453 1490588454
4	138950_4S	250S	1490588573 1490588533
4	138950_4S	251S	1490588693 1490588721
4	138950_4S	252S	1490588813 1490588800
4	138950_4S	253S	1490588873 1490588898
4	138950_4S	254S	1490588993 1490589004
4	138950_4S	255S	1490589053 1490589074
4	138950_4S	256S	1490589173 1490589167
4	138950_4S	257S	1490589233 1490589232
4	140150_4N	624N	1490587193 1490587209
4	140150_4N	623N	1490587313 1490587307
4	140150_4N	622N	1490587373 1490587383
4	140150_4N	621N	1490587553 1490587519
4	140150_4N	416N	1490587793 1490587798
4	140150_4N	222N	1490587973 1490587978
4	140150_4N	221N	1490588153 1490588154
4	140150_4N	220N	1490588213 1490588298
4	140150_4N	219N	1490588393 1490588382
4	140150_4N	218N	1490588453 1490588473
