route	trip	stop	timestamp	arrival	isValid
5	144300_5..N69X003	420N	1474257389	1474257780	false
5	144300_5..N69X003	419N	1474257389	1474257840	false
5	144300_5..N69X003	418N	1474257389	1474257930	false
5	144300_5..N69X003	640N	1474257389	1474258020	false
5	144300_5..N69X003	635N	1474257389	1474258290	false
5	144300_5..N69X003	631N	1474257389	1474258500	false
5	144300_5..N69X003	629N	1474257389	1474258620	false
5	144300_5..N69X003	626N	1474257389	1474258830	false
5	144300_5..N69X003	621N	1474257389	1474259130	false
5	144300_5..N69X003	416N	1474257389	1474259280	false
5	144300_5..N69X003	222N	1474257389	1474259430	false
5	144300_5..N69X003	221N	1474257389	1474259550	false
5	144300_5..N69X003	220N	1474257389	1474259670	false
5	144300_5..N69X003	219N	1474257389	1474259760	false
5	144300_5..N69X003	218N	1474257389	1474259820	false
5	144300_5..N69X003	217N	1474257389	1474259880	false
5	144300_5..N69X003	216N	1474257389	1474259970	false
5	144300_5..N69X003	215N	1474257389	1474260090	false
5	144300_5..N69X003	214N	1474257389	1474260180	false
5	144300_5..N69X003	213N	1474257389	1474260270	false
5	144300_5..N69X003	212N	1474257389	1474260390	false
5	144300_5..N69X003	211N	1474257389	1474260510	false
5	144300_5..N69X003	210N	1474257389	1474260630	false
5	144300_5..N69X003	209N	1474257389	1474260690	false
5	144300_5..N69X003	208N	1474257389	1474260780	false
5	144300_5..N69X003	207N	1474257389	1474260870	false
5	144300_5..N69X003	206N	1474257389	1474260960	false
5	144300_5..N69X003	205N	1474257389	1474261020	false
5	144300_5..N69X003	204N	1474257389	1474261110	false
5	144300_5..N69X003	201N	1474257389	1474261230	false
5	145450_5..N69X003	420N	1474172189	1474172214	true
5	145450_5..N69X003	419N	1474172309	1474172292	true
5	145450_5..N69X003	418N	1474172369	1474172368	true
5	145450_5..N69X003	640N	1474172489	1474172483	true
5	145450_5..N69X003	635N	1474172729	1474172729	true
5	145450_5..N69X003	631N	1474172969	1474172958	true
5	145450_5..N69X003	629N	1474173149	1474173105	true
5	145450_5..N69X003	626N	1474173329	1474173333	true
5	145450_5..N69X003	621N	1474173629	1474173621	true
5	145450_5..N69X003	416N	1474173809	1474173793	true
5	145450_5..N69X003	222N	1474173989	1474173953	true
5	145450_5..N69X003	221N	1474174109	1474174094	true
5	145450_5..N69X003	220N	1474174229	1474174234	true
5	145450_5..N69X003	219N	1474174289	1474174324	true
5	145450_5..N69X003	218N	1474174409	1474174406	true
5	145450_5..N69X003	217N	1474174469	1474174482	true
5	145450_5..N69X003	216N	1474174589	1474174585	true
5	145450_5..N69X003	215N	1474174709	1474174699	true
5	145450_5..N69X003	214N	1474174829	1474174818	true
5	145450_5..N69X003	213N	1474174949	1474174948	true
5	145450_5..N69X003	212N	1474175129	1474175110	true
5	145450_5..N69X003	211N	1474175189	1474175218	true
5	145450_5..N69X003	210N	1474175309	1474175336	true
5	145450_5..N69X003	209N	1474175429	1474175428	true
5	145450_5..N69X003	208N	1474175549	1474175535	true
5	145450_5..N69X003	207N	1474175609	1474175642	true
5	145450_5..N69X003	206N	1474175729	1474175730	true
5	145450_5..N69X003	205N	1474175789	1474175825	true
5	145450_5..N69X003	204N	1474175969	1474175934	true
5	145450_5..N69X003	201N	1474176089	1474176051	true
5	001850_5..S69X003	201S	1474172369	1474172310	true
5	001850_5..S69X003	204S	1474172429	1474172459	true
5	001850_5..S69X003	205S	1474172549	1474172550	true
5	001850_5..S69X003	206S	1474172609	1474172639	true
5	001850_5..S69X003	207S	1474172729	1474172713	true
5	001850_5..S69X003	208S	1474172789	1474172807	true
5	001850_5..S69X003	209S	1474172909	1474172904	true
5	001850_5..S69X003	210S	1474172969	1474172990	true
5	001850_5..S69X003	211S	1474173089	1474173093	true
5	001850_5..S69X003	212S	1474173209	1474173212	true
5	001850_5..S69X003	213S	1474173329	1474173357	true
5	001850_5..S69X003	214S	1474173449	1474173477	true
5	001850_5..S69X003	215S	1474173569	1474173589	true
5	001850_5..S69X003	216S	1474173689	1474173697	true
5	001850_5..S69X003	217S	1474173809	1474173824	true
5	001850_5..S69X003	218S	1474173869	1474173905	true
5	001850_5..S69X003	219S	1474173989	1474173979	true
5	001850_5..S69X003	220S	1474174049	1474174074	true
5	001850_5..S69X003	221S	1474174229	1474174210	true
5	001850_5..S69X003	222S	1474174349	1474174332	true
5	001850_5..S69X003	416S	1474174589	1474174526	true
5	001850_5..S69X003	621S	1474174709	1474174721	true
5	001850_5..S69X003	626S	1474175009	1474175005	true
5	001850_5..S69X003	629S	1474175189	1474175196	true
5	001850_5..S69X003	631S	1474175369	1474175360	true
5	001850_5..S69X003	635S	1474175609	1474175587	true
5	001850_5..S69X003	640S	1474175909	1474175917	true
5	001850_5..S69X003	418S	1474176029	1474176025	true
5	001850_5..S69X003	419S	1474176089	1474176105	true
5	001850_5..S69X003	420S	1474176149	1474176189	true
5	146600_5..N69X003	420N	1474172789	1474172760	true
5	146600_5..N69X003	419N	1474172849	1474172875	true
