route	trip	stop	time
4	000550_4S	401S	1491278274 1491278730
4	000550_4S	402S	1491278274 1491278850
4	000550_4S	405S	1491278274 1491278970
4	000550_4S	406S	1491278274 1491279090
4	000550_4S	407S	1491278274 1491279150
4	000550_4S	408S	1491278274 1491279210
4	000550_4S	409S	1491278274 1491279300
4	000550_4S	410S	1491278274 1491279390
4	000550_4S	411S	1491278274 1491279480
4	000550_4S	412S	1491278274 1491279540
4	000550_4S	413S	1491278274 1491279630
4	000550_4S	414S	1491278274 1491279750
4	000550_4S	415S	1491278274 1491279930
4	000550_4S	416S	1491278274 1491280050
4	000550_4S	621S	1491278274 1491280200
4	000550_4S	622S	1491194154 1491194145
4	000550_4S	623S	1491194214 1491194231
4	000550_4S	624S	1491194214 1491194291
4	000550_4S	625S	1491194394 1491194407
4	000550_4S	626S	1491278274 1491280470
4	000550_4S	627S	1491194634 1491194613
4	000550_4S	628S	1491194694 1491194708
4	000550_4S	629S	1491278274 1491280680
4	000550_4S	630S	1491194874 1491194932
4	000550_4S	631S	1491278274 1491280830
4	000550_4S	632S	1491195174 1491195163
4	000550_4S	633S	1491195174 1491195223
4	000550_4S	634S	1491195174 1491195283
4	000550_4S	635S	1491278274 1491281040
4	000550_4S	636S	1491195534 1491195537
4	000550_4S	637S	1491195594 1491195622
4	000550_4S	638S	1491195654 1491195708
4	000550_4S	639S	1491195654 1491195798
4	000550_4S	640S	1491278274 1491281310
4	145150_4N	640N	1491192669 1491192690
4	145150_4N	639N	1491192774 1491192761
4	145150_4N	638N	1491192834 1491192844
4	145150_4N	637N	1491192894 1491192912
4	145150_4N	636N	1491193025 1491193008
4	145150_4N	635N	1491193134 1491193089
4	145150_4N	634N	1491193194 1491193229
4	145150_4N	633N	1491193254 1491193300
4	145150_4N	632N	1491193385 1491193365
4	145150_4N	631N	1491193509 1491193479
4	145150_4N	630N	1491193614 1491193612
4	145150_4N	629N	1491193674 1491193710
4	145150_4N	628N	1491193809 1491193808
4	145150_4N	627N	1491193869 1491193897
4	145150_4N	626N	1491193974 1491193993
4	145150_4N	625N	1491194094 1491194093
4	145150_4N	624N	1491194154 1491194192
4	145150_4N	623N	1491194214 1491194271
4	145150_4N	622N	1491194214 1491194361
4	145150_4N	621N	1491194465 1491194446
4	145150_4N	416N	1491194694 1491194720
4	145150_4N	415N	1491194814 1491194789
4	145150_4N	414N	1491195174 1491194952
4	145150_4N	413N	1491195174 1491195072
4	145150_4N	412N	1491195174 1491195162
4	145150_4N	411N	1491195174 1491195252
4	145150_4N	410N	1491195474 1491195511
4	145150_4N	409N	1491195594 1491195596
4	145150_4N	408N	1491195654 1491195691
4	145150_4N	407N	1491195654 1491195751
4	145150_4N	406N	1491195654 1491195811
4	145150_4N	405N	1491195954 1491195969
4	145150_4N	402N	1491196074 1491196069
4	145150_4N	401N	1491196584 1491196551
4	001500_4S	401S	1491278274 1491279300
4	001500_4S	402S	1491278274 1491279420
4	001500_4S	405S	1491278274 1491279540
4	001500_4S	406S	1491278274 1491279660
4	001500_4S	407S	1491278274 1491279720
4	001500_4S	408S	1491278274 1491279780
4	001500_4S	409S	1491278274 1491279870
4	001500_4S	410S	1491278274 1491279960
4	001500_4S	411S	1491278274 1491280050
4	001500_4S	412S	1491278274 1491280110
4	001500_4S	413S	1491278274 1491280200
4	001500_4S	414S	1491278274 1491280320
4	001500_4S	415S	1491278274 1491280500
4	001500_4S	416S	1491278274 1491280620
4	001500_4S	621S	1491278274 1491280770
4	001500_4S	622S	1491194514 1491194508
4	001500_4S	623S	1491194514 1491194598
4	001500_4S	624S	1491194694 1491194687
4	001500_4S	625S	1491194754 1491194781
4	001500_4S	626S	1491278274 1491281040
4	001500_4S	627S	1491194874 1491194967
4	001500_4S	628S	1491195054 1491195055
4	001500_4S	629S	1491278274 1491281280
4	001500_4S	630S	1491195174 1491195250
4	001500_4S	631S	1491278274 1491281460
4	001500_4S	632S	1491278274 1491281580
4	001500_4S	633S	1491278274 1491281640
4	001500_4S	634S	1491278274 1491281700
4	001500_4S	635S	1491278274 1491281790
4	001500_4S	636S	1491278274 1491281880
4	001500_4S	637S	1491278274 1491281970
4	001500_4S	638S	1491278274 1491282030
4	001500_4S	639S	1491278274 1491282120
4	001500_4S	640S	1491278274 1491282240
4	146800_4N	640N	1491193674 1491193680
4	146800_4N	639N	1491193674 1491193800
4	146800_4N	638N	1491193809 1491193869
4	146800_4N	637N	1491193869 1491193920
4	146800_4N	636N	1491193974 1491193997
4	146800_4N	635N	1491194094 1491194082
4	146800_4N	634N	1491194214 1491194212
4	146800_4N	633N	1491194214 1491194272
4	146800_4N	632N	1491194214 1491194332
4	146800_4N	631N	1491194514 1491194495
4	146800_4N	630N	1491194634 1491194627
4	146800_4N	629N	1491194694 1491194718
4	146800_4N	628N	1491194814 1491194813
4	146800_4N	627N	1491194874 1491194897
4	146800_4N	626N	1491194994 1491194995
4	146800_4N	625N	1491195054 1491195086
4	146800_4N	624N	1491195174 1491195187
4	146800_4N	623N	1491195174 1491195247
4	146800_4N	622N	1491195174 1491195337
4	146800_4N	621N	1491195474 1491195442
4	146800_4N	416N	1491195954 1491195924
4	146800_4N	415N	1491196074 1491196007
4	146800_4N	414N	1491196194 1491196194
4	146800_4N	413N	1491196314 1491196306
4	146800_4N	412N	1491196374 1491196392
4	146800_4N	411N	1491196494 1491196479
4	146800_4N	410N	1491196494 1491196539
4	146800_4N	409N	1491196584 1491196672
4	146800_4N	408N	1491196734 1491196749
4	146800_4N	407N	1491196794 1491196828
4	146800_4N	406N	1491196914 1491196922
4	146800_4N	405N	1491197034 1491197034
4	146800_4N	402N	1491197105 1491197139
4	146800_4N	401N	1491197229 1491197224
4	137400_4N	640N	1491194514 1491188040
4	137400_4N	639N	1491194514 1491188160
4	137400_4N	638N	1491194514 1491188250
4	137400_4N	637N	1491194514 1491188310
4	137400_4N	636N	1491194514 1491188400
4	137400_4N	635N	1491194514 1491188490
4	137400_4N	634N	1491194514 1491188610
4	137400_4N	633N	1491194514 1491188670
4	137400_4N	632N	1491194514 1491188730
4	137400_4N	631N	1491194514 1491188850
4	137400_4N	630N	1491194514 1491188940
4	137400_4N	629N	1491194514 1491189030
4	137400_4N	628N	1491194514 1491189150
4	137400_4N	627N	1491194514 1491189240
4	137400_4N	626N	1491194514 1491189330
4	137400_4N	625N	1491194514 1491189450
4	137400_4N	624N	1491194514 1491189540
4	137400_4N	623N	1491194514 1491189600
4	137400_4N	622N	1491194514 1491189690
4	137400_4N	621N	1491194514 1491189780
4	137400_4N	416N	1491194514 1491189930
4	137400_4N	415N	1491194514 1491190020
4	137400_4N	414N	1491194514 1491190410
4	137400_4N	413N	1491194514 1491190530
4	137400_4N	412N	1491194514 1491190620
4	137400_4N	411N	1491194514 1491190710
4	137400_4N	410N	1491194514 1491190770
4	137400_4N	409N	1491194514 1491190860
4	137400_4N	408N	1491194514 1491190950
4	137400_4N	407N	1491194514 1491191010
4	137400_4N	406N	1491194514 1491191070
4	137400_4N	405N	1491194514 1491191190
4	137400_4N	402N	1491194514 1491191280
4	137400_4N	401N	1491194514 1491191400
4	138600_4N	406N	1491191994 1491192020
4	138600_4N	405N	1491192114 1491192135
4	138600_4N	402N	1491192234 1491192240
4	138600_4N	401N	1491192354 1491192332
4	138700_4S	640S	1491191994 1491192073
4	139800_4N	413N	1491191994 1491192091
4	139800_4N	412N	1491192114 1491192150
4	139800_4N	411N	1491192234 1491192227
4	139800_4N	410N	1491192294 1491192310
4	139800_4N	409N	1491192429 1491192405
4	139800_4N	408N	1491192474 1491192508
4	139800_4N	407N	1491192594 1491192589
4	139800_4N	406N	1491192669 1491192685
4	139800_4N	405N	1491192774 1491192794
4	139800_4N	402N	1491192894 1491192900
4	139800_4N	401N	1491193134 1491193085
4	140400_4S	627S	1491191994 1491191998
4	140400_4S	628S	1491191994 1491192118
4	140400_4S	629S	1491192174 1491192184
4	140400_4S	630S	1491192294 1491192279
4	140400_4S	631S	1491192474 1491192392
4	140400_4S	632S	1491192594 1491192585
4	140400_4S	633S	1491192669 1491192652
4	140400_4S	634S	1491192729 1491192724
4	140400_4S	635S	1491192834 1491192825
4	140400_4S	636S	1491192954 1491192961
4	140400_4S	637S	1491193025 1491193040
4	140400_4S	638S	1491193134 1491193118
4	140400_4S	639S	1491193194 1491193191
4	140400_4S	640S	1491193314 1491193287
4	141000_4N	416N	1491192174 1491192196
4	141000_4N	415N	1491192294 1491192263
4	141000_4N	414N	1491192669 1491192420
4	141000_4N	413N	1491192774 1491192776
4	141000_4N	412N	1491192834 1491192861
4	141000_4N	411N	1491192894 1491192966
4	141000_4N	410N	1491193025 1491193009
4	141000_4N	409N	1491193074 1491193098
4	141000_4N	408N	1491193194 1491193191
4	141000_4N	407N	1491193254 1491193269
4	141000_4N	406N	1491193314 1491193344
4	141000_4N	405N	1491193434 1491193467
4	141000_4N	402N	1491193554 1491193570
4	141000_4N	401N	1491193674 1491193659
4	141200_4N	640N	1491195905 1491190320
4	141200_4N	639N	1491195905 1491190440
4	141200_4N	638N	1491195905 1491190530
4	141200_4N	637N	1491195905 1491190590
4	141200_4N	636N	1491195905 1491190680
