route	trip	stop	timestamp	arrival	isValid
4	144400_4..N01X004	257N	1456981093	1456981440	false
4	144400_4..N01X004	256N	1456981093	1456981530	false
4	144400_4..N01X004	255N	1456981093	1456981590	false
4	144400_4..N01X004	254N	1456981093	1456981680	false
4	144400_4..N01X004	253N	1456981093	1456981740	false
4	144400_4..N01X004	252N	1456981093	1456981860	false
4	144400_4..N01X004	251N	1456981093	1456981950	false
4	144400_4..N01X004	250N	1456981093	1456982100	false
4	144400_4..N01X004	249N	1456981093	1456982220	false
4	144400_4..N01X004	248N	1456981093	1456982340	false
4	144400_4..N01X004	239N	1456981093	1456982430	false
4	144400_4..N01X004	238N	1456981093	1456982550	false
4	144400_4..N01X004	237N	1456981093	1456982640	false
4	144400_4..N01X004	236N	1456981093	1456982760	false
4	144400_4..N01X004	235N	1456981093	1456982850	false
4	144400_4..N01X004	234N	1456981093	1456982940	false
4	144400_4..N01X004	423N	1456981093	1456983030	false
4	144400_4..N01X004	420N	1456981093	1456983330	false
4	144400_4..N01X004	419N	1456981093	1456983390	false
4	144400_4..N01X004	418N	1456981093	1456983480	false
4	144400_4..N01X004	640N	1456981093	1456983570	false
4	144400_4..N01X004	635N	1456981093	1456983840	false
4	144400_4..N01X004	631N	1456981093	1456984050	false
4	144400_4..N01X004	630N	1456981093	1456984170	false
4	144400_4..N01X004	629N	1456981093	1456984260	false
4	144400_4..N01X004	628N	1456981093	1456984350	false
4	144400_4..N01X004	627N	1456981093	1456984470	false
4	144400_4..N01X004	626N	1456981093	1456984560	false
4	144400_4..N01X004	625N	1456981093	1456984680	false
4	144400_4..N01X004	624N	1456981093	1456984770	false
4	144400_4..N01X004	623N	1456981093	1456984830	false
4	144400_4..N01X004	622N	1456981093	1456984920	false
4	144400_4..N01X004	621N	1456981093	1456985010	false
4	144400_4..N01X004	416N	1456981093	1456985160	false
4	144400_4..N01X004	415N	1456981093	1456985280	false
4	144400_4..N01X004	414N	1456981093	1456985430	false
4	144400_4..N01X004	413N	1456981093	1456985520	false
4	144400_4..N01X004	412N	1456981093	1456985610	false
4	144400_4..N01X004	411N	1456981093	1456985670	false
4	144400_4..N01X004	410N	1456981093	1456985730	false
4	144400_4..N01X004	409N	1456981093	1456985820	false
4	144400_4..N01X004	408N	1456981093	1456986510	false
4	144400_4..N01X004	407N	1456981093	1456986570	false
4	144400_4..N01X004	406N	1456981093	1456986660	false
4	144400_4..N01X004	405N	1456981093	1456986780	false
4	144400_4..N01X004	402N	1456981093	1456986900	false
4	144400_4..N01X004	401N	1456981093	1456987020	false
4	000550_4..S01R	401S	1456981093	1456981530	false
4	000550_4..S01R	402S	1456981093	1456981650	false
4	000550_4..S01R	405S	1456981093	1456981770	false
4	000550_4..S01R	406S	1456981093	1456981890	false
4	000550_4..S01R	407S	1456981093	1456981950	false
4	000550_4..S01R	408S	1456981093	1456982010	false
4	000550_4..S01R	409S	1456981093	1456982100	false
4	000550_4..S01R	410S	1456981093	1456982190	false
4	000550_4..S01R	411S	1456981093	1456982280	false
4	000550_4..S01R	412S	1456981093	1456982340	false
4	000550_4..S01R	413S	1456981093	1456982430	false
4	000550_4..S01R	414S	1456981093	1456982550	false
4	000550_4..S01R	415S	1456981093	1456982730	false
4	000550_4..S01R	416S	1456981093	1456982850	false
4	000550_4..S01R	621S	1456981093	1456983000	false
4	000550_4..S01R	626S	1456981093	1456983270	false
4	000550_4..S01R	629S	1456981093	1456983480	false
4	000550_4..S01R	631S	1456981093	1456983630	false
4	000550_4..S01R	635S	1456981093	1456983840	false
4	000550_4..S01R	640S	1456981093	1456984110	false
4	000550_4..S01R	418S	1456981093	1456984200	false
4	000550_4..S01R	419S	1456981093	1456984290	false
4	000550_4..S01R	420S	1456981093	1456984350	false
4	000550_4..S01R	423S	1456981093	1456984650	false
4	000550_4..S01R	234S	1456981093	1456984740	false
4	000550_4..S01R	235S	1456981093	1456984830	false
4	000550_4..S01R	236S	1456981093	1456984890	false
4	000550_4..S01R	237S	1456981093	1456985010	false
4	000550_4..S01R	238S	1456981093	1456985130	false
4	000550_4..S01R	239S	1456981093	1456985220	false
4	000550_4..S01R	248S	1456981093	1456985310	false
4	000550_4..S01R	249S	1456981093	1456985400	false
4	000550_4..S01R	250S	1456981093	1456985520	false
4	000550_4..S01R	251S	1456981093	1456986270	false
4	000550_4..S01R	252S	1456981093	1456986360	false
4	000550_4..S01R	253S	1456981093	1456986480	false
4	000550_4..S01R	254S	1456981093	1456986540	false
4	000550_4..S01R	255S	1456981093	1456986630	false
4	000550_4..S01R	256S	1456981093	1456986690	false
4	000550_4..S01R	257S	1456981093	1456986780	false
4	001500_4..S13R	401S	1456981093	1456982100	false
4	001500_4..S13R	402S	1456981093	1456982220	false
4	001500_4..S13R	405S	1456981093	1456982340	false
4	001500_4..S13R	406S	1456981093	1456982460	false
4	001500_4..S13R	407S	1456981093	1456982520	false
4	001500_4..S13R	408S	1456981093	1456982580	false
4	001500_4..S13R	409S	1456981093	1456982670	false
4	001500_4..S13R	410S	1456981093	1456982760	false
4	001500_4..S13R	411S	1456981093	1456982850	false
4	001500_4..S13R	412S	1456981093	1456982910	false
4	001500_4..S13R	413S	1456981093	1456983000	false
4	001500_4..S13R	414S	1456981093	1456983120	false
4	001500_4..S13R	415S	1456981093	1456983300	false
4	001500_4..S13R	416S	1456981093	1456983420	false
4	001500_4..S13R	621S	1456981093	1456983570	false
4	001500_4..S13R	622S	1456981093	1456983660	false
4	001500_4..S13R	623S	1456981093	1456983750	false
4	001500_4..S13R	624S	1456981093	1456983810	false
4	001500_4..S13R	625S	1456981093	1456983900	false
4	001500_4..S13R	626S	1456981093	1456984020	false
4	001500_4..S13R	627S	1456981093	1456984110	false
4	001500_4..S13R	628S	1456981093	1456984230	false
4	001500_4..S13R	629S	1456981093	1456984320	false
4	001500_4..S13R	630S	1456981093	1456984410	false
4	001500_4..S13R	631S	1456981093	1456984530	false
4	001500_4..S13R	632S	1456981093	1456984650	false
4	001500_4..S13R	633S	1456981093	1456984710	false
4	001500_4..S13R	634S	1456981093	1456984770	false
4	001500_4..S13R	635S	1456981093	1456984890	false
4	001500_4..S13R	636S	1456981093	1456984950	false
4	001500_4..S13R	637S	1456981093	1456985040	false
4	001500_4..S13R	638S	1456981093	1456985100	false
4	001500_4..S13R	639S	1456981093	1456985190	false
4	001500_4..S13R	640S	1456981093	1456985310	false
4	001500_4..S13R	418S	1456981093	1456985400	false
4	001500_4..S13R	419S	1456981093	1456985490	false
4	001500_4..S13R	420S	1456981093	1456985550	false
4	001500_4..S13R	423S	1456981093	1456985850	false
4	001500_4..S13R	234S	1456981093	1456985940	false
4	001500_4..S13R	235S	1456981093	1456986030	false
4	001500_4..S13R	236S	1456981093	1456986090	false
4	001500_4..S13R	237S	1456981093	1456986210	false
4	001500_4..S13R	238S	1456981093	1456986330	false
4	001500_4..S13R	239S	1456981093	1456986420	false
4	001500_4..S13R	248S	1456981093	1456986510	false
4	001500_4..S13R	249S	1456981093	1456986600	false
