route	trip	stop	time
4	000400_4S	401S	1494129660 1494129840
4	000400_4S	402S	1494129780 1494129783
4	000400_4S	405S	1494129900 1494129888
4	000400_4S	406S	1494129930 1494130025
4	000400_4S	407S	1494130080 1494130071
4	000400_4S	408S	1494130140 1494130148
4	000400_4S	409S	1494130200 1494130251
4	000400_4S	410S	1494130320 1494130322
4	000400_4S	411S	1494130380 1494130398
4	000400_4S	412S	1494130440 1494130507
4	000400_4S	413S	1494130560 1494130563
4	000400_4S	414S	1494130770 1494130661
4	000400_4S	415S	1494131010 1494130982
4	000400_4S	416S	1494131100 1494131136
4	000400_4S	621S	1494131340 1494131314
4	000400_4S	622S	1494131400 1494131441
4	000400_4S	623S	1494131520 1494131512
4	000400_4S	624S	1494131580 1494131591
4	000400_4S	625S	1494131670 1494131680
4	000400_4S	626S	1494131730 1494131817
4	000400_4S	627S	1494131880 1494131872
4	000400_4S	628S	1494131940 1494131967
4	000400_4S	629S	1494132060 1494132054
4	000400_4S	630S	1494132120 1494132142
4	000400_4S	631S	1494132300 1494132239
4	000400_4S	632S	1494132420 1494132408
4	000400_4S	633S	1494132450 1494132473
4	000400_4S	634S	1494132540 1494132541
4	000400_4S	635S	1494132660 1494132633
4	000400_4S	636S	1494132780 1494132758
4	000400_4S	637S	1494132840 1494132841
4	000400_4S	638S	1494132900 1494132917
4	000400_4S	639S	1494132960 1494132987
4	000400_4S	640S	1494133110 1494133088
4	000550_4S	412S	1494215940 1494217140
4	000550_4S	413S	1494215940 1494217230
4	000550_4S	414S	1494215940 1494217350
4	000550_4S	415S	1494215940 1494217530
4	000550_4S	416S	1494215940 1494217650
4	000550_4S	621S	1494215940 1494217800
4	000550_4S	622S	1494215940 1494217890
4	000550_4S	623S	1494215940 1494217980
4	000550_4S	624S	1494215940 1494218040
4	000550_4S	625S	1494215940 1494218130
4	000550_4S	626S	1494215940 1494218250
4	000550_4S	627S	1494215940 1494218340
4	000550_4S	628S	1494215940 1494218460
4	000550_4S	629S	1494215940 1494218550
4	000550_4S	630S	1494215940 1494218640
4	000550_4S	631S	1494215940 1494218760
4	000550_4S	632S	1494215940 1494218880
4	000550_4S	633S	1494215940 1494218940
4	000550_4S	634S	1494215940 1494219000
4	000550_4S	635S	1494215940 1494219090
4	000550_4S	636S	1494215940 1494219180
4	000550_4S	637S	1494215940 1494219270
4	000550_4S	638S	1494215940 1494219330
4	000550_4S	639S	1494215940 1494219420
4	000550_4S	640S	1494215940 1494219540
4	001400_4S	401S	1494130440 1494130440
4	001400_4S	402S	1494130500 1494130515
4	001400_4S	405S	1494130620 1494130612
4	001400_4S	406S	1494130710 1494130709
4	001400_4S	407S	1494130770 1494130788
4	001400_4S	408S	1494130770 1494130848
4	001400_4S	409S	1494130920 1494130966
4	001400_4S	410S	1494131010 1494131032
4	001400_4S	411S	1494131100 1494131102
4	001400_4S	412S	1494131160 1494131177
4	001400_4S	413S	1494131220 1494131279
4	001400_4S	414S	1494131340 1494131356
4	001400_4S	415S	1494131520 1494131519
4	001400_4S	416S	1494131640 1494131630
4	001400_4S	621S	1494131940 1494131861
4	001400_4S	622S	1494132060 1494132083
4	001400_4S	623S	1494132120 1494132197
4	001400_4S	624S	1494132240 1494132235
4	001400_4S	625S	1494132300 1494132320
4	001400_4S	626S	1494132420 1494132412
4	001400_4S	627S	1494132450 1494132522
4	001400_4S	628S	1494132540 1494132630
4	001400_4S	629S	1494132660 1494132663
4	001400_4S	630S	1494132720 1494132757
4	001400_4S	631S	1494132840 1494132829
4	001400_4S	632S	1494132960 1494132974
4	001400_4S	633S	1494133020 1494133035
4	001400_4S	634S	1494133110 1494133100
4	001400_4S	635S	1494133230 1494133192
4	001400_4S	636S	1494133290 1494133310
4	001400_4S	637S	1494133500 1494133395
4	001400_4S	638S	1494133560 1494133556
4	001400_4S	639S	1494133620 1494133618
4	001400_4S	640S	1494133740 1494133749
4	145650_4N	640N	1494130560 1494130590
4	145650_4N	639N	1494130680 1494130681
4	145650_4N	638N	1494130770 1494130761
4	145650_4N	637N	1494130770 1494130821
4	145650_4N	636N	1494130920 1494130916
4	145650_4N	635N	1494131010 1494130996
4	145650_4N	634N	1494131100 1494131118
4	145650_4N	633N	1494131160 1494131187
4	145650_4N	632N	1494131220 1494131260
4	145650_4N	631N	1494131400 1494131375
4	145650_4N	630N	1494131460 1494131496
4	145650_4N	629N	1494131580 1494131583
4	145650_4N	628N	1494131670 1494131679
4	145650_4N	627N	1494131730 1494131787
4	145650_4N	626N	1494131880 1494131862
4	145650_4N	625N	1494131940 1494131958
4	145650_4N	624N	1494132000 1494132067
4	145650_4N	623N	1494132120 1494132122
4	145650_4N	622N	1494132180 1494132194
4	145650_4N	621N	1494132360 1494132329
4	145650_4N	416N	1494132450 1494132515
4	145650_4N	415N	1494132600 1494132587
4	145650_4N	414N	1494133020 1494132748
4	145650_4N	413N	1494133110 1494133196
4	145650_4N	412N	1494133230 1494133242
4	145650_4N	411N	1494133290 1494133326
4	145650_4N	410N	1494133350 1494133400
4	145650_4N	409N	1494133500 1494133489
4	145650_4N	408N	1494133560 1494133582
4	145650_4N	407N	1494133740 1494133665
4	145650_4N	406N	1494133860 1494133853
4	145650_4N	405N	1494133950 1494133968
4	145650_4N	402N	1494134040 1494134077
4	145650_4N	401N	1494134220 1494134190
4	147050_4N	640N	1494131400 1494131430
4	147050_4N	639N	1494131520 1494131518
4	147050_4N	638N	1494131580 1494131605
4	147050_4N	637N	1494131670 1494131679
4	147050_4N	636N	1494131730 1494131789
4	147050_4N	635N	1494131880 1494131876
4	147050_4N	634N	1494132000 1494131996
4	147050_4N	633N	1494132060 1494132068
4	147050_4N	632N	1494132120 1494132137
4	147050_4N	631N	1494132300 1494132260
