route	trip	stop	time
4	000200_4S	401S	1495425692 1495425720
4	000200_4S	402S	1495425812 1495425820
4	000200_4S	405S	1495425932 1495425941
4	000200_4S	406S	1495426052 1495426057
4	000200_4S	407S	1495426052 1495426117
4	000200_4S	408S	1495426232 1495426221
4	000200_4S	409S	1495426292 1495426330
4	000200_4S	410S	1495426382 1495426450
4	000200_4S	411S	1495426442 1495426528
4	000200_4S	412S	1495426592 1495426577
4	000200_4S	413S	1495426682 1495426670
4	000200_4S	414S	1495426832 1495426784
4	000200_4S	415S	1495427012 1495426992
4	000200_4S	416S	1495427132 1495427125
4	000200_4S	621S	1495427342 1495427319
4	144800_4S	622S	1495426172 1495426208
4	144800_4S	623S	1495426292 1495426282
4	144800_4S	624S	1495426292 1495426342
4	144800_4S	625S	1495426442 1495426451
4	144800_4S	626S	1495426562 1495426547
4	144800_4S	627S	1495426592 1495426653
4	144800_4S	628S	1495426712 1495426719
4	144800_4S	629S	1495426772 1495426810
4	144800_4S	630S	1495426892 1495426915
4	144800_4S	631S	1495427012 1495426998
4	144800_4S	632S	1495427132 1495427122
4	144800_4S	633S	1495427192 1495427189
4	144800_4S	634S	1495427282 1495427266
4	144800_4S	635S	1495427432 1495427414
4	144800_4S	636S	1495427582 1495427570
4	144800_4S	637S	1495427612 1495427679
4	144800_4S	638S	1495427732 1495427720
4	144800_4S	639S	1495427792 1495427797
4	144800_4S	640S	1495427852 1495427940
4	145050_4N	640N	1495426232 1495426230
4	145050_4N	639N	1495426292 1495426317
4	145050_4N	638N	1495426382 1495426399
4	145050_4N	637N	1495426442 1495426478
4	145050_4N	636N	1495426592 1495426568
4	145050_4N	635N	1495426712 1495426690
4	145050_4N	634N	1495426832 1495426834
4	145050_4N	633N	1495426892 1495426910
4	145050_4N	632N	1495426952 1495426973
4	145050_4N	631N	1495427132 1495427101
4	145050_4N	630N	1495427192 1495427224
4	145050_4N	629N	1495427342 1495427325
4	145050_4N	628N	1495427432 1495427420
4	145050_4N	627N	1495427522 1495427507
4	145050_4N	626N	1495427612 1495427609
4	145050_4N	625N	1495427732 1495427709
4	145050_4N	624N	1495427792 1495427823
4	145050_4N	623N	1495427912 1495427902
4	145050_4N	622N	1495428002 1495427993
4	145050_4N	621N	1495428152 1495428125
4	145250_4N	621N	1495426442 1495426350
4	145250_4N	415N	1495426712 1495426729
4	145250_4N	414N	1495426892 1495426921
4	145250_4N	413N	1495427012 1495427022
4	145250_4N	412N	1495427132 1495427115
4	145250_4N	411N	1495427192 1495427191
4	145250_4N	410N	1495427282 1495427264
4	145250_4N	409N	1495427342 1495427361
4	145250_4N	408N	1495427432 1495427455
4	145250_4N	407N	1495427522 1495427536
4	145250_4N	406N	1495427612 1495427628
4	145250_4N	405N	1495427732 1495427743
4	145250_4N	402N	1495427852 1495427847
4	145250_4N	401N	1495427912 1495427910
4	002200_4S	401S	1495426892 1495426920
