route	trip	stop	time
4	000400_4S	401S	1493525024 1493525040
4	000400_4S	402S	1493525099 1493525200
4	000400_4S	405S	1493525279 1493525280
4	000400_4S	406S	1493525399 1493525390
4	000400_4S	407S	1493525444 1493525476
4	000400_4S	408S	1493525519 1493525547
4	000400_4S	409S	1493525639 1493525649
4	000400_4S	410S	1493525744 1493525737
4	000400_4S	411S	1493525804 1493525816
4	000400_4S	412S	1493525864 1493525897
4	000400_4S	413S	1493525999 1493526001
4	000400_4S	414S	1493526119 1493526116
4	000400_4S	415S	1493526344 1493526336
4	000400_4S	416S	1493526479 1493526486
4	000400_4S	621S	1493526599 1493526622
4	000400_4S	622S	1493526704 1493526736
4	000400_4S	623S	1493526824 1493526823
4	000400_4S	624S	1493526884 1493526901
4	000400_4S	625S	1493526959 1493526991
4	000400_4S	626S	1493527064 1493527084
4	000400_4S	627S	1493527184 1493527184
4	000400_4S	628S	1493527184 1493527304
4	000400_4S	629S	1493527379 1493527361
4	000400_4S	630S	1493527484 1493527458
4	000400_4S	631S	1493527619 1493527558
4	000400_4S	632S	1493527679 1493527754
4	000400_4S	633S	1493527799 1493527807
4	000400_4S	634S	1493527844 1493527894
4	000400_4S	635S	1493528039 1493527994
4	000400_4S	636S	1493528159 1493528169
4	000400_4S	637S	1493528264 1493528266
4	000400_4S	638S	1493528324 1493528345
4	000400_4S	639S	1493528384 1493528456
4	000400_4S	640S	1493528384 1493528576
4	001400_4S	401S	1493525579 1493525640
4	001400_4S	402S	1493525744 1493525756
4	001400_4S	405S	1493525864 1493525871
4	001400_4S	406S	1493525999 1493525981
4	001400_4S	407S	1493526059 1493526066
4	001400_4S	408S	1493526119 1493526142
4	001400_4S	409S	1493526239 1493526251
4	001400_4S	410S	1493526344 1493526343
4	001400_4S	411S	1493526344 1493526403
4	001400_4S	412S	1493526479 1493526503
4	001400_4S	413S	1493526599 1493526601
4	001400_4S	414S	1493526704 1493526723
4	001400_4S	415S	1493526884 1493526911
4	001400_4S	416S	1493527019 1493527029
4	001400_4S	621S	1493527184 1493527142
4	001400_4S	622S	1493527184 1493527292
4	001400_4S	623S	1493527319 1493527346
4	001400_4S	624S	1493527439 1493527426
4	001400_4S	625S	1493527484 1493527521
4	001400_4S	626S	1493527619 1493527622
4	001400_4S	627S	1493527679 1493527729
4	001400_4S	628S	1493527799 1493527801
4	001400_4S	629S	1493527844 1493527908
4	001400_4S	630S	1493527979 1493527986
4	001400_4S	631S	1493528099 1493528075
4	001400_4S	632S	1493528384 1493528254
4	001400_4S	633S	1493528384 1493528314
4	001400_4S	634S	1493528384 1493528374
4	001400_4S	635S	1493528639 1493528637
4	001400_4S	636S	1493528759 1493528776
4	001400_4S	637S	1493528864 1493528857
4	001400_4S	638S	1493528924 1493528932
4	001400_4S	639S	1493528999 1493529006
4	001400_4S	640S	1493529119 1493529104
4	145650_4N	640N	1493525744 1493525790
4	145650_4N	639N	1493525864 1493525859
4	145650_4N	638N	1493525999 1493525993
4	145650_4N	637N	1493526119 1493526109
4	145650_4N	636N	1493526164 1493526223
4	145650_4N	635N	1493526299 1493526293
4	145650_4N	634N	1493526344 1493526458
4	145650_4N	633N	1493526479 1493526494
4	145650_4N	632N	1493526524 1493526571
4	145650_4N	631N	1493526704 1493526682
4	145650_4N	630N	1493526824 1493526814
4	145650_4N	629N	1493526884 1493526906
