route	trip	stop	time
5	144200_5N	139N	1491625980 1491624270
5	144200_5N	138N	1491625980 1491624330
5	144200_5N	137N	1491625980 1491624390
5	144200_5N	136N	1491625980 1491624480
5	144200_5N	135N	1491625980 1491624540
5	144200_5N	134N	1491625980 1491624630
5	144200_5N	133N	1491625980 1491624720
5	144200_5N	132N	1491625980 1491624810
5	144200_5N	131N	1491625980 1491624870
5	144200_5N	130N	1491625980 1491624930
5	144200_5N	129N	1491625980 1491624990
5	144200_5N	128N	1491625980 1491625050
5	144200_5N	127N	1491625980 1491625140
5	144200_5N	123N	1491625980 1491625380
5	144200_5N	120N	1491625980 1491625560
5	144200_5N	227N	1491625980 1491625830
5	144200_5N	226N	1491625980 1491625890
5	144200_5N	225N	1491625980 1491625980
5	144200_5N	224N	1491625980 1491626070
5	144200_5N	222N	1491625980 1491626280
5	144200_5N	221N	1491625980 1491626370
5	144200_5N	220N	1491625980 1491626490
5	144200_5N	219N	1491625980 1491626580
5	144200_5N	218N	1491625980 1491626670
5	144200_5N	217N	1491625980 1491626730
5	144200_5N	216N	1491625980 1491626820
5	144200_5N	215N	1491625980 1491626970
5	144200_5N	214N	1491625980 1491627090
5	144200_5N	213N	1491625980 1491627180
5	001700_5S	213S	1491625740 1491625020
5	001700_5S	214S	1491625740 1491625110
5	001700_5S	215S	1491625800 1491625779
5	001700_5S	216S	1491625860 1491625881
5	001700_5S	217S	1491625980 1491625995
5	001700_5S	218S	1491626040 1491626064
5	001700_5S	219S	1491626040 1491626154
5	001700_5S	220S	1491626160 1491626247
5	001700_5S	221S	1491626400 1491626369
5	001700_5S	222S	1491626520 1491626503
5	001700_5S	224S	1491626760 1491626754
5	001700_5S	225S	1491626880 1491626854
5	001700_5S	226S	1491626940 1491626956
5	001700_5S	227S	1491627000 1491627025
5	001700_5S	120S	1491627480 1491627430
5	001700_5S	121S	1491627480 1491627550
5	001700_5S	122S	1491627480 1491627610
5	001700_5S	123S	1491627720 1491627730
5	001700_5S	124S	1491627780 1491627812
5	001700_5S	125S	1491627900 1491627893
5	001700_5S	126S	1491627960 1491627979
5	001700_5S	127S	1491628185 1491628128
5	001700_5S	128S	1491628320 1491628289
5	001700_5S	129S	1491628380 1491628393
5	001700_5S	130S	1491628440 1491628463
5	001700_5S	131S	1491628560 1491628553
5	001700_5S	132S	1491628620 1491628639
5	001700_5S	133S	1491628740 1491628731
5	001700_5S	134S	1491628965 1491628971
5	001700_5S	135S	1491629100 1491629082
5	001700_5S	136S	1491629160 1491629167
5	001700_5S	137S	1491629220 1491629212
5	001700_5S	138S	1491629280 1491629350
5	001700_5S	139S	1491629400 1491629356
5	146100_5N	139N	1491625740 1491625664
5	146100_5N	138N	1491625800 1491625855
5	146100_5N	137N	1491625920 1491625926
5	146100_5N	136N	1491626040 1491626028
5	146100_5N	135N	1491626040 1491626088
5	146100_5N	134N	1491626160 1491626186
5	146100_5N	133N	1491626280 1491626273
5	146100_5N	132N	1491626340 1491626355
5	146100_5N	131N	1491626400 1491626434
5	146100_5N	130N	1491626520 1491626499
5	146100_5N	129N	1491626580 1491626571
5	146100_5N	128N	1491626700 1491626662
5	146100_5N	127N	1491626820 1491626784
5	146100_5N	123N	1491627300 1491627313
5	146100_5N	120N	1491627720 1491627588
5	146100_5N	227N	1491628080 1491628106
5	146100_5N	226N	1491628185 1491628187
5	146100_5N	225N	1491628185 1491628277
5	146100_5N	224N	1491628380 1491628394
5	146100_5N	222N	1491628620 1491628599
5	146100_5N	221N	1491628740 1491628720
5	146100_5N	220N	1491628800 1491628864
5	146100_5N	219N	1491628920 1491628923
5	146100_5N	218N	1491628965 1491629000
5	146100_5N	217N	1491629100 1491629076
5	146100_5N	216N	1491629160 1491629177
5	146100_5N	215N	1491629280 1491629294
5	146100_5N	214N	1491629400 1491629412
5	146100_5N	213N	1491629565 1491629530
5	137500_5S	127S	1491624180 1491623960
5	137500_5S	128S	1491624285 1491624264
5	137500_5S	132S	1491624600 1491624595
5	137500_5S	137S	1491625185 1491625096
5	137500_5S	138S	1491625185 1491625366
5	137500_5S	139S	1491625380 1491625325
5	138650_5S	125S	1491624180 1491624010
5	138650_5S	126S	1491624240 1491624257
5	138650_5S	127S	1491624285 1491624361
5	138650_5S	128S	1491624285 1491624511
5	138650_5S	129S	1491624600 1491624588
5	138650_5S	130S	1491624660 1491624656
5	138650_5S	131S	1491624720 1491624723
5	138650_5S	132S	1491624780 1491624802
5	138650_5S	133S	1491624900 1491624900
5	138650_5S	134S	1491625020 1491625034
5	138650_5S	135S	1491625140 1491625141
5	138650_5S	136S	1491625185 1491625206
5	138650_5S	137S	1491625620 1491625278
5	138650_5S	138S	1491625680 1491625697
5	138650_5S	139S	1491625740 1491625733
5	139950_5S	120S	1491624540 1491624406
5	139950_5S	121S	1491624660 1491624654
5	139950_5S	122S	1491624720 1491624744
5	139950_5S	123S	1491624840 1491624857
5	139950_5S	124S	1491624960 1491624944
5	139950_5S	125S	1491625560 1491625028
5	139950_5S	126S	1491625620 1491625637
5	139950_5S	127S	1491625800 1491625781
