route	trip	stop	time
4	045700_4S	640S	1492243203 1492173206
4	045700_4S	418S	1492243203 1492173326
4	045700_4S	419S	1492243203 1492173416
4	045700_4S	420S	1492243203 1492173506
4	045700_4S	423S	1492243203 1492173836
4	045700_4S	234S	1492243203 1492173956
4	045700_4S	235S	1492243203 1492174046
4	045700_4S	239S	1492243203 1492174286
4	045700_4S	250S	1492243203 1492174496
4	000550_4S	401S	1492229163 1492229130
4	000550_4S	405S	1492229523 1492229397
4	000550_4S	409S	1492229823 1492229852
4	000550_4S	415S	1492230603 1492230493
4	000550_4S	416S	1492230723 1492230702
4	000550_4S	621S	1492230843 1492230833
4	000550_4S	626S	1492231323 1492231326
4	000550_4S	631S	1492231863 1492231829
4	000550_4S	640S	1492232688 1492232700
4	001400_4S	401S	1492315143 1492316040
4	001400_4S	405S	1492315143 1492316250
4	001400_4S	409S	1492315143 1492316580
4	001400_4S	415S	1492315143 1492317180
4	001400_4S	416S	1492315143 1492317270
4	001400_4S	621S	1492315143 1492317420
4	001400_4S	626S	1492315143 1492317930
4	001400_4S	631S	1492315143 1492318440
4	001400_4S	640S	1492315143 1492319460
4	145450_4N	640N	1492230063 1492230042
4	145450_4N	639N	1492230183 1492230184
4	145450_4N	638N	1492230303 1492230280
4	145450_4N	637N	1492230363 1492230366
4	145450_4N	636N	1492230483 1492230464
4	145450_4N	635N	1492230603 1492230571
4	145450_4N	634N	1492230663 1492230740
4	145450_4N	633N	1492230783 1492230775
4	145450_4N	632N	1492230843 1492230844
4	145450_4N	631N	1492230963 1492230970
4	145450_4N	630N	1492231083 1492231106
4	145450_4N	629N	1492231203 1492231197
4	145450_4N	628N	1492231323 1492231307
4	145450_4N	627N	1492231383 1492231394
4	145450_4N	626N	1492231563 1492231575
4	145450_4N	625N	1492231743 1492231724
4	145450_4N	624N	1492231803 1492231823
4	145450_4N	623N	1492231923 1492231910
4	145450_4N	622N	1492231983 1492232005
4	145450_4N	621N	1492232223 1492232164
4	145450_4N	416N	1492232403 1492232387
4	145450_4N	415N	1492232643 1492232512
4	145450_4N	414N	1492232823 1492232798
4	145450_4N	413N	1492232928 1492232909
4	145450_4N	412N	1492233003 1492233015
4	145450_4N	411N	1492233123 1492233103
4	145450_4N	410N	1492233303 1492233181
4	145450_4N	409N	1492233423 1492233396
4	145450_4N	408N	1492233543 1492233539
4	145450_4N	407N	1492233603 1492233625
4	145450_4N	406N	1492233723 1492233734
4	145450_4N	405N	1492233843 1492233854
4	145450_4N	402N	1492233963 1492233961
4	145450_4N	401N	1492234143 1492234079
4	146900_4N	640N	1492230543 1492230540
4	146900_4N	639N	1492230603 1492230640
4	146900_4N	638N	1492230663 1492230734
4	146900_4N	637N	1492230783 1492230770
4	146900_4N	636N	1492230843 1492230853
4	146900_4N	635N	1492230963 1492230930
4	146900_4N	634N	1492231083 1492231075
4	146900_4N	633N	1492231143 1492231138
4	146900_4N	632N	1492231203 1492231202
4	146900_4N	631N	1492231323 1492231310
4	146900_4N	630N	1492231443 1492231457
4	146900_4N	629N	1492231563 1492231542
4	146900_4N	628N	1492231623 1492231641
4	146900_4N	627N	1492231683 1492231745
4	146900_4N	626N	1492231923 1492231894
4	146900_4N	625N	1492232043 1492232046
4	146900_4N	624N	1492232103 1492232153
4	146900_4N	623N	1492232223 1492232221
4	146900_4N	622N	1492232283 1492232297
4	146900_4N	621N	1492232403 1492232413
4	146900_4N	416N	1492232583 1492232604
4	146900_4N	415N	1492232763 1492232740
4	146900_4N	414N	1492232928 1492232931
4	146900_4N	413N	1492233003 1492233037
4	146900_4N	412N	1492233123 1492233141
4	146900_4N	411N	1492233243 1492233239
4	146900_4N	410N	1492233423 1492233434
4	146900_4N	409N	1492233543 1492233522
4	146900_4N	408N	1492233663 1492233663
4	146900_4N	407N	1492233723 1492233755
4	146900_4N	406N	1492233843 1492233873
4	146900_4N	405N	1492233963 1492233986
4	146900_4N	402N	1492234083 1492234090
4	146900_4N	401N	1492234248 1492234213
4	133700_4S	251S	1492243203 1492227772
4	133700_4S	252S	1492243203 1492227862
4	133700_4S	253S	1492243203 1492227982
4	133700_4S	254S	1492243203 1492228042
4	133700_4S	255S	1492243203 1492228132
4	133700_4S	256S	1492243203 1492228192
4	133700_4S	257S	1492243203 1492228282
4	135950_4S	254S	1492228863 1492228872
4	135950_4S	255S	1492229043 1492229055
4	135950_4S	256S	1492229823 1492229182
4	135950_4S	257S	1492229943 1492229885
4	137200_4S	248S	1492228863 1492228840
4	137200_4S	249S	1492228923 1492228939
4	137200_4S	250S	1492229043 1492229006
4	137200_4S	251S	1492229163 1492229184
4	137200_4S	252S	1492229268 1492229260
4	137200_4S	253S	1492229268 1492229380
4	137200_4S	254S	1492229403 1492229442
4	137200_4S	255S	1492229823 1492229510
4	137200_4S	256S	1492230063 1492229983
4	137200_4S	257S	1492230243 1492230151
4	137450_4N	405N	1492228788 1492228796
4	137450_4N	402N	1492228923 1492228905
4	137450_4N	401N	1492229103 1492229077
4	138400_4N	406N	1492228788 1492228813
4	138400_4N	405N	1492228923 1492228924
4	138400_4N	402N	1492229043 1492229068
4	138400_4N	401N	1492229268 1492229216
4	138400_4S	235S	1492228923 1492228862
4	138400_4S	236S	1492228983 1492228982
4	138400_4S	237S	1492229103 1492229082
4	138400_4S	238S	1492229163 1492229178
4	138400_4S	239S	1492229268 1492229283
4	138400_4S	248S	1492229403 1492229404
4	138400_4S	249S	1492229448 1492229519
4	138400_4S	250S	1492229583 1492229566
4	138400_4S	251S	1492229703 1492229738
4	138400_4S	252S	1492230123 1492229817
4	138400_4S	253S	1492230243 1492230236
4	138400_4S	254S	1492230303 1492230328
4	138400_4S	255S	1492230408 1492230392
4	138400_4S	256S	1492230603 1492230494
4	138400_4S	257S	1492230723 1492230670
4	139400_4N	415N	1492228788 1492228815
4	139400_4N	414N	1492228983 1492228959
4	139400_4N	413N	1492229043 1492229082
4	139400_4N	412N	1492229163 1492229161
4	139400_4N	411N	1492229268 1492229247
4	139400_4N	410N	1492229268 1492229307
4	139400_4N	409N	1492229403 1492229386
4	139400_4N	408N	1492229523 1492229508
4	139400_4N	407N	1492229583 1492229589
4	139400_4N	406N	1492229703 1492229687
4	139400_4N	405N	1492229823 1492229798
4	139400_4N	402N	1492229823 1492229918
4	139400_4N	401N	1492230063 1492229998
4	139600_4S	630S	1492228788 1492228783
4	139600_4S	631S	1492228923 1492228921
4	139600_4S	632S	1492229043 1492229071
4	139600_4S	633S	1492229103 1492229151
4	139600_4S	634S	1492229223 1492229216
4	139600_4S	635S	1492229268 1492229328
4	139600_4S	636S	1492229448 1492229441
4	139600_4S	637S	1492229523 1492229529
4	139600_4S	638S	1492229583 1492229613
4	139600_4S	639S	1492229703 1492229686
4	139600_4S	640S	1492229763 1492229828
4	140700_4N	420N	1492228863 1492228862
4	140700_4N	419N	1492228923 1492228946
4	140700_4N	418N	1492229043 1492229017
4	140700_4N	640N	1492229163 1492229132
4	140700_4N	639N	1492229268 1492229258
4	140700_4N	638N	1492229268 1492229348
4	140700_4N	637N	1492229403 1492229405
4	140700_4N	636N	1492229448 1492229516
4	140700_4N	635N	1492229643 1492229596
4	140700_4N	634N	1492229703 1492229723
