route	trip	stop	time
4	000550_4S	401S	1496203145 1496203530
4	000550_4S	402S	1496203145 1496203650
4	000550_4S	405S	1496203145 1496203770
4	000550_4S	406S	1496203145 1496203890
4	000550_4S	407S	1496203145 1496203950
4	000550_4S	408S	1496203145 1496204010
4	000550_4S	409S	1496203145 1496204100
4	000550_4S	410S	1496203145 1496204190
4	000550_4S	411S	1496203145 1496204280
4	000550_4S	412S	1496203145 1496204340
4	000550_4S	413S	1496203145 1496204430
4	000550_4S	414S	1496203145 1496204550
4	000550_4S	415S	1496203145 1496204730
4	000550_4S	416S	1496203145 1496204850
4	000550_4S	621S	1496203145 1496205000
4	000550_4S	626S	1496119295 1496119271
4	000550_4S	629S	1496119475 1496119464
4	000550_4S	631S	1496119715 1496119688
4	000550_4S	632S	1496119835 1496119862
4	000550_4S	633S	1496119895 1496119939
4	000550_4S	634S	1496120015 1496120005
4	000550_4S	635S	1496120135 1496120111
4	000550_4S	636S	1496120255 1496120235
4	000550_4S	637S	1496120315 1496120328
4	000550_4S	638S	1496120375 1496120410
4	000550_4S	639S	1496120495 1496120482
4	000550_4S	640S	1496120615 1496120584
4	145150_4N	640N	1496117615 1496117490
4	145150_4N	639N	1496117705 1496117693
4	145150_4N	638N	1496117795 1496117780
4	145150_4N	637N	1496117855 1496117850
4	145150_4N	636N	1496117915 1496117937
4	145150_4N	635N	1496118035 1496118023
4	145150_4N	634N	1496118155 1496118144
4	145150_4N	633N	1496118215 1496118216
4	145150_4N	632N	1496118275 1496118283
4	145150_4N	631N	1496118395 1496118405
4	145150_4N	630N	1496118575 1496118538
4	145150_4N	629N	1496118635 1496118632
4	145150_4N	628N	1496118755 1496118737
4	145150_4N	627N	1496118815 1496118824
4	145150_4N	626N	1496118935 1496118925
4	145150_4N	625N	1496118995 1496119023
4	145150_4N	624N	1496119115 1496119111
4	145150_4N	623N	1496119205 1496119191
4	145150_4N	622N	1496119265 1496119267
4	145150_4N	621N	1496119445 1496119417
4	145150_4N	416N	1496119595 1496119612
4	145150_4N	415N	1496119715 1496119684
4	145150_4N	414N	1496119895 1496119916
4	145150_4N	413N	1496120075 1496120068
4	145150_4N	412N	1496120135 1496120152
4	145150_4N	411N	1496120195 1496120260
4	145150_4N	410N	1496120315 1496120305
4	145150_4N	409N	1496120375 1496120396
4	145150_4N	408N	1496120495 1496120494
4	145150_4N	407N	1496120555 1496120575
4	145150_4N	406N	1496120675 1496120669
4	145150_4N	405N	1496120795 1496120784
4	145150_4N	402N	1496120915 1496120894
4	145150_4N	401N	1496120975 1496120972
4	001500_4S	401S	1496117735 1496117700
4	001500_4S	402S	1496117795 1496117827
4	001500_4S	405S	1496117915 1496117928
4	001500_4S	406S	1496118035 1496118032
4	001500_4S	407S	1496118095 1496118108
4	001500_4S	408S	1496118155 1496118180
4	001500_4S	409S	1496118275 1496118273
4	001500_4S	410S	1496118275 1496118363
4	001500_4S	411S	1496118395 1496118421
4	001500_4S	412S	1496118515 1496118498
4	001500_4S	413S	1496118575 1496118608
4	001500_4S	414S	1496118695 1496118688
4	001500_4S	415S	1496118875 1496118850
4	001500_4S	416S	1496118935 1496118962
4	001500_4S	621S	1496119205 1496119125
4	001500_4S	626S	1496119595 1496119615
4	001500_4S	629S	1496119835 1496119816
4	001500_4S	631S	1496120075 1496120062
4	001500_4S	632S	1496120195 1496120228
4	001500_4S	633S	1496120255 1496120297
4	001500_4S	634S	1496120315 1496120360
4	001500_4S	635S	1496120495 1496120467
4	001500_4S	636S	1496120555 1496120573
4	001500_4S	637S	1496120615 1496120652
4	001500_4S	638S	1496120675 1496120719
4	001500_4S	639S	1496120795 1496120792
4	001500_4S	640S	1496120975 1496120988
4	146800_4N	640N	1496118395 1496118480
4	146800_4N	639N	1496118575 1496118564
4	146800_4N	638N	1496118635 1496118646
4	146800_4N	637N	1496118695 1496118716
4	146800_4N	636N	1496118815 1496118801
4	146800_4N	635N	1496118875 1496118890
4	146800_4N	634N	1496118995 1496119000
4	146800_4N	633N	1496119055 1496119067
4	146800_4N	632N	1496119115 1496119136
4	146800_4N	631N	1496119295 1496119275
4	146800_4N	630N	1496119385 1496119399
4	146800_4N	629N	1496119535 1496119537
4	146800_4N	628N	1496119655 1496119659
