route	trip	stop	time
4	000550_4	401S	1472875533 1472875530
4	000550_4	402S	1472875603 1472875619
4	000550_4	405S	1472875707 1472875730
4	000550_4	406S	1472875847 1472875849
4	000550_4	407S	1472875916 1472875937
4	000550_4	408S	1472876021 1472876014
4	000550_4	409S	1472876092 1472876123
4	000550_4	410S	1472876197 1472876199
4	000550_4	411S	1472876269 1472876273
4	000550_4	412S	1472876376 1472876351
4	000550_4	413S	1472876445 1472876443
4	000550_4	414S	1472876550 1472876545
4	000550_4	415S	1472876689 1472876708
4	000550_4	416S	1472876792 1472876834
4	000550_4	621S	1472877001 1472876961
4	000550_4	626S	1472877280 1472877283
4	000550_4	629S	1472877454 1472877469
4	000550_4	631S	1472877665 1472877631
4	000550_4	635S	1472877906 1472877870
4	000550_4	640S	1472878298 1472878295
4	000550_4	418S	1472878442 1472878408
4	000550_4	419S	1472878477 1472878491
4	000550_4	420S	1472878547 1472878583
4	144850_4	420N	1472875707 1472875710
4	144850_4	419N	1472875776 1472875759
4	144850_4	418N	1472875847 1472875827
4	144850_4	640N	1472875916 1472875957
4	144850_4	635N	1472876197 1472876201
4	144850_4	631N	1472876376 1472876430
4	144850_4	629N	1472876550 1472876556
4	144850_4	626N	1472876757 1472876750
4	144850_4	621N	1472877036 1472877008
4	144850_4	416N	1472877211 1472877192
4	144850_4	415N	1472877280 1472877292
4	144850_4	414N	1472877454 1472877437
4	144850_4	413N	1472877524 1472877548
4	144850_4	412N	1472877665 1472877642
4	144850_4	411N	1472877700 1472877719
4	144850_4	410N	1472877769 1472877799
4	144850_4	409N	1472877906 1472878451
4	144850_4	408N	1472877941 1472877990
4	144850_4	407N	1472878012 1472878047
4	144850_4	406N	1472878084 1472878166
4	144850_4	405N	1472878190 1472878286
4	144850_4	402N	1472878370 1472878357
4	144850_4	401N	1472878477 1472878441
4	001400_4	401S	1472961396 1472962440
4	001400_4	402S	1472961396 1472962560
4	001400_4	405S	1472961396 1472962650
4	001400_4	406S	1472961396 1472962770
4	001400_4	407S	1472961396 1472962830
4	001400_4	408S	1472961396 1472962890
4	001400_4	409S	1472961396 1472962980
4	001400_4	410S	1472961396 1472963070
4	001400_4	411S	1472961396 1472963130
4	001400_4	412S	1472961396 1472963220
4	001400_4	413S	1472961396 1472963310
4	001400_4	414S	1472961396 1472963430
4	001400_4	415S	1472961396 1472963580
4	001400_4	416S	1472961396 1472963670
4	001400_4	621S	1472961396 1472963820
4	001400_4	622S	1472961396 1472963910
4	001400_4	623S	1472961396 1472964000
4	001400_4	624S	1472961396 1472964060
4	001400_4	625S	1472961396 1472964150
4	001400_4	626S	1472961396 1472964270
4	001400_4	627S	1472961396 1472964360
4	001400_4	628S	1472961396 1472964480
4	001400_4	629S	1472961396 1472964570
4	001400_4	630S	1472961396 1472964660
4	001400_4	631S	1472961396 1472964780
4	001400_4	632S	1472961396 1472964900
4	001400_4	633S	1472961396 1472964960
4	001400_4	634S	1472961396 1472965020
4	001400_4	635S	1472961396 1472965110
4	001400_4	636S	1472961396 1472965200
4	001400_4	637S	1472961396 1472965290
4	001400_4	638S	1472961396 1472965350
4	001400_4	639S	1472961396 1472965440
4	001400_4	640S	1472961396 1472965560
4	001400_4	418S	1472961396 1472965650
4	001400_4	419S	1472961396 1472965740
4	001400_4	420S	1472961396 1472965800
4	146650_4	420N	1472876792 1472876790
4	146650_4	419N	1472876792 1472876850
4	146650_4	418N	1472876932 1472876905
4	146650_4	640N	1472877036 1472877022
4	146650_4	635N	1472877280 1472877283
4	146650_4	631N	1472877524 1472877510
4	146650_4	629N	1472877700 1472877703
4	146650_4	626N	1472877906 1472877891
4	146650_4	621N	1472878190 1472878166
4	146650_4	416N	1472878370 1472878355
4	146650_4	415N	1472878477 1472878452
4	146650_4	414N	1472878617 1472878592
4	146650_4	413N	1472878722 1472878704
4	146650_4	412N	1472878791 1472878792
4	146650_4	411N	1472878861 1472878870
4	146650_4	410N	1472878967 1472878947
4	146650_4	409N	1472878967 1472879637
4	146650_4	408N	1472879145 1472879136
4	146650_4	407N	1472879215 1472879221
4	146650_4	406N	1472879320 1472879313
4	146650_4	405N	1472879390 1472879455
4	146650_4	402N	1472879530 1472879528
4	146650_4	401N	1472879705 1472879644
4	135950_4	257S	1472875126 1472875091
4	137200_4	239S	1472875184 1472875138
4	137200_4	248S	1472875255 1472875268
4	137200_4	249S	1472875363 1472875381
4	137200_4	250S	1472875498 1472875703
4	137200_4	251S	1472875673 1472875665
4	137200_4	252S	1472875776 1472875784
4	137200_4	253S	1472875847 1472875843
4	137200_4	254S	1472875916 1472875920
4	137200_4	255S	1472876021 1472876079
4	137200_4	256S	1472876445 1472876131
4	137200_4	257S	1472876550 1472876531
4	137450_4	405N	1472960690 1472960717
