route	trip	stop	timestamp	arrival	isValid
4	000400_4..S13X300	401S	1477800201	1477800240	true
4	000400_4..S13X300	402S	1477800342	1477800330	true
4	000400_4..S13X300	405S	1477800449	1477800440	true
4	000400_4..S13X300	406S	1477800551	1477800539	true
4	000400_4..S13X300	407S	1477800621	1477800623	true
4	000400_4..S13X300	408S	1477800690	1477800701	true
4	000400_4..S13X300	409S	1477800795	1477800808	true
4	000400_4..S13X300	410S	1477800865	1477800891	true
4	000400_4..S13X300	411S	1477800935	1477800969	true
4	000400_4..S13X300	412S	1477801040	1477801048	true
4	000400_4..S13X300	413S	1477801093	1477801158	true
4	000400_4..S13X300	414S	1477801233	1477801234	true
4	000400_4..S13X300	415S	1477801397	1477801405	true
4	000400_4..S13X300	416S	1477801535	1477801541	true
4	000400_4..S13X300	621S	1477801822	1477801794	true
4	000400_4..S13X300	622S	1477801963	1477801943	true
4	000400_4..S13X300	623S	1477802069	1477802050	true
4	000400_4..S13X300	624S	1477802176	1477802168	true
4	000400_4..S13X300	625S	1477802426	1477802406	true
4	000400_4..S13X300	626S	1477802569	1477802569	true
4	000400_4..S13X300	627S	1477802670	1477802659	true
4	000400_4..S13X300	628S	1477802777	1477802775	true
4	000400_4..S13X300	629S	1477803027	1477803006	true
4	000400_4..S13X300	630S	1477803206	1477803191	true
4	000400_4..S13X300	631S	1477803380	1477803315	true
4	000400_4..S13X300	632S	1477803451	1477803504	true
4	000400_4..S13X300	633S	1477803556	1477803549	true
4	000400_4..S13X300	634S	1477803626	1477803622	true
4	000400_4..S13X300	635S	1477803731	1477803734	true
4	000400_4..S13X300	636S	1477803871	1477803869	true
4	000400_4..S13X300	637S	1477803976	1477803955	true
4	000400_4..S13X300	638S	1477804046	1477804042	true
4	000400_4..S13X300	639S	1477804115	1477804117	true
4	000400_4..S13X300	640S	1477804222	1477804256	true
4	001400_4..S13X300	401S	1477800795	1477800840	true
4	001400_4..S13X300	402S	1477800935	1477800920	true
4	001400_4..S13X300	405S	1477801040	1477801034	true
4	001400_4..S13X300	406S	1477801093	1477801172	true
4	001400_4..S13X300	407S	1477801233	1477801223	true
4	001400_4..S13X300	408S	1477801289	1477801301	true
4	001400_4..S13X300	409S	1477801397	1477801400	true
4	001400_4..S13X300	410S	1477801464	1477801486	true
4	001400_4..S13X300	411S	1477801582	1477801563	true
4	001400_4..S13X300	412S	1477801643	1477801647	true
4	001400_4..S13X300	413S	1477801714	1477801756	true
4	001400_4..S13X300	414S	1477801822	1477801879	true
4	001400_4..S13X300	415S	1477802069	1477802037	true
4	001400_4..S13X300	416S	1477802176	1477802198	true
4	001400_4..S13X300	621S	1477802497	1477802440	true
4	001400_4..S13X300	622S	1477802600	1477802595	true
4	001400_4..S13X300	623S	1477802706	1477802685	true
4	001400_4..S13X300	624S	1477802777	1477802763	true
4	001400_4..S13X300	625S	1477802955	1477802975	true
4	001400_4..S13X300	626S	1477803135	1477803129	true
4	001400_4..S13X300	627S	1477803206	1477803223	true
4	001400_4..S13X300	628S	1477803276	1477803363	true
4	001400_4..S13X300	629S	1477803451	1477803442	true
4	001400_4..S13X300	630S	1477803626	1477803605	true
4	001400_4..S13X300	631S	1477803731	1477803698	true
4	001400_4..S13X300	632S	1477803871	1477803862	true
4	001400_4..S13X300	633S	1477803941	1477803932	true
4	001400_4..S13X300	634S	1477803976	1477804009	true
4	001400_4..S13X300	635S	1477804115	1477804102	true
4	001400_4..S13X300	636S	1477804222	1477804239	true
4	001400_4..S13X300	637S	1477804329	1477804330	true
4	001400_4..S13X300	638S	1477804399	1477804419	true
4	001400_4..S13X300	639S	1477804470	1477804538	true
4	001400_4..S13X300	640S	1477804577	1477804644	true
4	145650_4..N13X300	640N	1477801005	1477800990	true
4	145650_4..N13X300	639N	1477801093	1477801082	true
4	145650_4..N13X300	638N	1477801183	1477801169	true
4	145650_4..N13X300	637N	1477801289	1477801245	true
4	145650_4..N13X300	636N	1477801397	1477801353	true
4	145650_4..N13X300	635N	1477801535	1477801457	true
4	145650_4..N13X300	634N	1477801643	1477801632	true
4	145650_4..N13X300	633N	1477801714	1477801727	true
4	145650_4..N13X300	632N	1477801822	1477801818	true
4	145650_4..N13X300	631N	1477801998	1477801957	true
4	145650_4..N13X300	630N	1477802176	1477802134	true
4	145650_4..N13X300	629N	1477802354	1477802331	true
4	145650_4..N13X300	628N	1477802497	1477802518	true
4	145650_4..N13X300	627N	1477802600	1477802620	true
4	145650_4..N13X300	626N	1477802777	1477802740	true
4	145650_4..N13X300	625N	1477803099	1477802955	true
4	145650_4..N13X300	624N	1477803276	1477803244	true
4	145650_4..N13X300	623N	1477803380	1477803369	true
4	145650_4..N13X300	622N	1477803556	1477803547	true
4	145650_4..N13X300	621N	1477803731	1477803676	true
4	145650_4..N13X300	416N	1477804046	1477804061	true
4	145650_4..N13X300	415N	1477804222	1477804149	true
4	145650_4..N13X300	414N	1477804329	1477804346	true
4	145650_4..N13X300	413N	1477804470	1477804472	true
4	145650_4..N13X300	412N	1477804577	1477804571	true
4	145650_4..N13X300	411N	1477804644	1477804652	true
4	145650_4..N13X300	410N	1477804715	1477804730	true
4	145650_4..N13X300	409N	1477804820	1477804829	true
4	145650_4..N13X300	408N	1477804892	1477804943	true
4	145650_4..N13X300	407N	1477804999	1477805014	true
4	145650_4..N13X300	406N	1477805071	1477805099	true
4	145650_4..N13X300	405N	1477805244	1477805233	true
4	145650_4..N13X300	402N	1477805349	1477805337	true
4	145650_4..N13X300	401N	1477805490	1477805464	true
4	147050_4..N13X300	640N	1477801822	1477801830	true
4	147050_4..N13X300	639N	1477801893	1477801970	true
4	147050_4..N13X300	638N	1477801998	1477802015	true
4	147050_4..N13X300	637N	1477802069	1477802090	true
4	147050_4..N13X300	636N	1477802176	1477802195	true
4	147050_4..N13X300	635N	1477802354	1477802292	true
4	147050_4..N13X300	634N	1477802426	1477802440	true
4	147050_4..N13X300	633N	1477802497	1477802517	true
4	147050_4..N13X300	632N	1477802600	1477802590	true
4	147050_4..N13X300	631N	1477802777	1477802728	true
4	147050_4..N13X300	630N	1477802920	1477802875	true
4	147050_4..N13X300	629N	1477803099	1477803031	true
4	147050_4..N13X300	628N	1477803206	1477803185	true
4	147050_4..N13X300	627N	1477803276	1477803280	true
4	147050_4..N13X300	626N	1477803380	1477803393	true
4	147050_4..N13X300	625N	1477803556	1477803556	true
4	147050_4..N13X300	624N	1477803731	1477803706	true
4	147050_4..N13X300	623N	1477803801	1477803812	true
4	147050_4..N13X300	622N	1477803976	1477803934	true
4	147050_4..N13X300	621N	1477804046	1477804051	true
4	147050_4..N13X300	416N	1477804329	1477804326	true
4	147050_4..N13X300	415N	1477804399	1477804397	true
4	147050_4..N13X300	414N	1477804577	1477804563	true
4	147050_4..N13X300	413N	1477804644	1477804676	true
4	147050_4..N13X300	412N	1477804785	1477804758	true
4	147050_4..N13X300	411N	1477804820	1477804838	true
4	147050_4..N13X300	410N	1477804892	1477804919	true
4	147050_4..N13X300	409N	1477804999	1477805008	true
4	147050_4..N13X300	408N	1477805071	1477805119	true
4	147050_4..N13X300	407N	1477805173	1477805185	true
4	147050_4..N13X300	406N	1477805244	1477805263	true
4	147050_4..N13X300	405N	1477805349	1477805416	true
4	147050_4..N13X300	402N	1477805490	1477805489	true
4	147050_4..N13X300	401N	1477805596	1477805580	true
4	138350_4..N13X300	405N	1477799957	1477799973	true
4	138350_4..N13X300	402N	1477800096	1477800075	true
4	138350_4..N13X300	401N	1477800201	1477800181	true
4	139300_4..N13X300	408N	1477799957	1477799957	true
4	139300_4..N13X300	407N	1477800027	1477800039	true
4	139300_4..N13X300	406N	1477800131	1477800129	true
4	139300_4..N13X300	405N	1477800272	1477800248	true
4	139300_4..N13X300	402N	1477800342	1477800348	true
4	139300_4..N13X300	401N	1477800517	1477800446	true
4	139350_4..S13X300	632S	1477799957	1477799929	true
4	139350_4..S13X300	633S	1477800027	1477800005	true
4	139350_4..S13X300	634S	1477800096	1477800088	true
4	139350_4..S13X300	635S	1477800272	1477800200	true
4	139350_4..S13X300	636S	1477800378	1477800348	true
4	139350_4..S13X300	637S	1477800449	1477800436	true
4	139350_4..S13X300	638S	1477800517	1477800518	true
4	139350_4..S13X300	639S	1477800621	1477800594	true
4	139350_4..S13X300	640S	1477800690	1477800764	true
4	140400_4..S13X300	626S	1477886234	1477886234	true
4	140400_4..S13X300	627S	1477886302	1477886332	false
4	140400_4..S13X300	628S	1477886302	1477886452	false
4	140400_4..S13X300	629S	1477886302	1477886542	false
4	140400_4..S13X300	630S	1477886302	1477886632	false
4	140400_4..S13X300	631S	1477886302	1477886752	false
4	140400_4..S13X300	632S	1477886302	1477886992	false
4	140400_4..S13X300	633S	1477886302	1477887052	false
4	140400_4..S13X300	634S	1477886302	1477887112	false
4	140400_4..S13X300	635S	1477886302	1477887202	false
4	140400_4..S13X300	636S	1477886302	1477887292	false
4	140400_4..S13X300	637S	1477886302	1477887382	false
4	140400_4..S13X300	638S	1477886302	1477887442	false
4	140400_4..S13X300	639S	1477886302	1477887532	false
4	140400_4..S13X300	640S	1477886302	1477887652	false
4	140750_4..N13X300	621N	1477799957	1477799955	true
4	140750_4..N13X300	416N	1477800131	1477800140	true
4	140750_4..N13X300	415N	1477800272	1477800212	true
4	140750_4..N13X300	414N	1477800449	1477800408	true
4	140750_4..N13X300	413N	1477800551	1477800530	true
4	140750_4..N13X300	412N	1477800621	1477800619	true
4	140750_4..N13X300	411N	1477800690	1477800703	true
4	140750_4..N13X300	410N	1477800795	1477800782	true
4	140750_4..N13X300	409N	1477800865	1477800875	true
4	140750_4..N13X300	408N	1477801005	1477800975	true
4	140750_4..N13X300	407N	1477801093	1477801065	true
4	140750_4..N13X300	406N	1477801183	1477801163	true
4	140750_4..N13X300	405N	1477801289	1477801278	true
4	140750_4..N13X300	402N	1477801397	1477801381	true
4	140750_4..N13X300	401N	1477801535	1477801491	true
4	141950_4..N13X300	628N	1477799957	1477799984	true
4	141950_4..N13X300	627N	1477800096	1477800071	true
4	141950_4..N13X300	626N	1477800201	1477800196	true
4	141950_4..N13X300	625N	1477800378	1477800373	true
4	141950_4..N13X300	624N	1477800517	1477800516	true
4	141950_4..N13X300	623N	1477800621	1477800600	true
4	141950_4..N13X300	622N	1477800690	1477800674	true
4	141950_4..N13X300	621N	1477800795	1477800777	true
4	141950_4..N13X300	416N	1477801093	1477801093	true
4	141950_4..N13X300	415N	1477801183	1477801161	true
4	141950_4..N13X300	414N	1477801289	1477801373	true
4	141950_4..N13X300	413N	1477801397	1477801469	true
4	141950_4..N13X300	412N	1477801535	1477801517	true
4	141950_4..N13X300	411N	1477801582	1477801596	true
4	141950_4..N13X300	410N	1477801643	1477801675	true
4	141950_4..N13X300	409N	1477801785	1477801764	true
4	141950_4..N13X300	408N	1477801822	1477801869	true
4	141950_4..N13X300	407N	1477801893	1477801932	true
4	141950_4..N13X300	406N	1477801998	1477802027	true
4	141950_4..N13X300	405N	1477802069	1477802164	true
4	141950_4..N13X300	402N	1477802247	1477802237	true
4	141950_4..N13X300	401N	1477802354	1477802322	true
4	142400_4..S13X300	414S	1477886302	1477886493	false
4	142400_4..S13X300	415S	1477886302	1477886643	false
4	142400_4..S13X300	416S	1477886302	1477886793	false
4	142400_4..S13X300	621S	1477886302	1477886943	false
4	142400_4..S13X300	622S	1477886302	1477887033	false
4	142400_4..S13X300	623S	1477886302	1477887123	false
4	142400_4..S13X300	624S	1477886302	1477887183	false
4	142400_4..S13X300	625S	1477886302	1477887273	false
4	142400_4..S13X300	626S	1477886302	1477887393	false
4	142400_4..S13X300	627S	1477886302	1477887483	false
4	142400_4..S13X300	628S	1477886302	1477887603	false
4	142400_4..S13X300	629S	1477886302	1477887693	false
4	142400_4..S13X300	630S	1477886302	1477887783	false
4	142400_4..S13X300	631S	1477886302	1477887903	false
4	142400_4..S13X300	632S	1477886302	1477888143	false
4	142400_4..S13X300	633S	1477886302	1477888203	false
4	142400_4..S13X300	634S	1477886302	1477888263	false
4	142400_4..S13X300	635S	1477886302	1477888353	false
4	142400_4..S13X300	636S	1477886302	1477888443	false
4	142400_4..S13X300	637S	1477886302	1477888533	false
4	142400_4..S13X300	638S	1477886302	1477888593	false
4	142400_4..S13X300	639S	1477886302	1477888683	false
4	142400_4..S13X300	640S	1477886302	1477888803	false
4	142900_4..N13X300	633N	1477799957	1477799925	true
4	142900_4..N13X300	632N	1477800027	1477800004	true
4	142900_4..N13X300	631N	1477800131	1477800121	true
4	142900_4..N13X300	630N	1477800272	1477800261	true
4	142900_4..N13X300	629N	1477800378	1477800353	true
4	142900_4..N13X300	628N	1477800449	1477800449	true
4	142900_4..N13X300	627N	1477800551	1477800531	true
4	142900_4..N13X300	626N	1477800621	1477800633	true
4	142900_4..N13X300	625N	1477800795	1477800774	true
4	142900_4..N13X300	624N	1477800935	1477800948	true
4	142900_4..N13X300	623N	1477801040	1477801051	true
4	142900_4..N13X300	622N	1477801093	1477801156	true
4	142900_4..N13X300	621N	1477801233	1477801222	true
4	142900_4..N13X300	416N	1477801535	1477801527	true
4	142900_4..N13X300	415N	1477801643	1477801590	true
4	142900_4..N13X300	414N	1477801785	1477801756	true
4	142900_4..N13X300	413N	1477801822	1477801897	true
4	142900_4..N13X300	412N	1477801963	1477801951	true
4	142900_4..N13X300	411N	1477801998	1477802028	true
4	142900_4..N13X300	410N	1477802069	1477802100	true
4	142900_4..N13X300	409N	1477802176	1477802183	true
4	142900_4..N13X300	408N	1477802247	1477802275	true
4	142900_4..N13X300	407N	1477802354	1477802351	true
4	142900_4..N13X300	406N	1477802426	1477802440	true
4	142900_4..N13X300	405N	1477802569	1477802545	true
4	142900_4..N13X300	402N	1477802600	1477802651	true
4	142900_4..N13X300	401N	1477802777	1477802734	true
4	143900_4..N13X300	639N	1477800027	1477800011	true
4	143900_4..N13X300	638N	1477800096	1477800094	true
4	143900_4..N13X300	637N	1477800131	1477800174	true
4	143900_4..N13X300	636N	1477800272	1477800252	true
4	143900_4..N13X300	635N	1477800378	1477800336	true
4	143900_4..N13X300	634N	1477800449	1477800474	true
4	143900_4..N13X300	633N	1477800551	1477800536	true
4	143900_4..N13X300	632N	1477800621	1477800597	true
4	143900_4..N13X300	631N	1477800795	1477800727	true
4	143900_4..N13X300	630N	1477800865	1477800870	true
4	143900_4..N13X300	629N	1477801040	1477801021	true
4	143900_4..N13X300	628N	1477801183	1477801173	true
4	143900_4..N13X300	627N	1477801233	1477801263	true
4	143900_4..N13X300	626N	1477801360	1477801355	true
4	143900_4..N13X300	625N	1477801535	1477801507	true
4	143900_4..N13X300	624N	1477801643	1477801656	true
4	143900_4..N13X300	623N	1477801714	1477801741	true
4	143900_4..N13X300	622N	1477801893	1477801854	true
4	143900_4..N13X300	621N	1477801963	1477801961	true
4	143900_4..N13X300	416N	1477802247	1477802263	true
4	143900_4..N13X300	415N	1477802354	1477802335	true
4	143900_4..N13X300	414N	1477802497	1477802517	true
4	143900_4..N13X300	413N	1477802600	1477802662	true
