route	trip	stop	time
4	144400_4N	257N	1493265524 1493265840
4	144400_4N	256N	1493265524 1493265930
4	144400_4N	255N	1493265524 1493265990
4	144400_4N	254N	1493265524 1493266080
4	144400_4N	253N	1493265524 1493266140
4	144400_4N	252N	1493265524 1493266260
4	144400_4N	251N	1493265524 1493266350
4	144400_4N	250N	1493265524 1493266500
4	144400_4N	249N	1493265524 1493266620
4	144400_4N	248N	1493265524 1493266740
4	144400_4N	239N	1493265524 1493266830
4	144400_4N	238N	1493265524 1493266950
4	144400_4N	237N	1493265524 1493267040
4	144400_4N	236N	1493265524 1493267160
4	144400_4N	235N	1493265524 1493267250
4	144400_4N	234N	1493265524 1493267340
4	144400_4N	423N	1493265524 1493267550
4	144400_4N	420N	1493265524 1493267850
4	144400_4N	419N	1493265524 1493267910
4	144400_4N	418N	1493265524 1493268000
4	144400_4N	640N	1493265524 1493268090
4	144400_4N	639N	1493265524 1493268360
4	144400_4N	638N	1493265524 1493268450
4	144400_4N	637N	1493265524 1493268510
4	144400_4N	636N	1493265524 1493268600
4	144400_4N	635N	1493265524 1493268690
4	144400_4N	634N	1493265524 1493268810
4	144400_4N	633N	1493265524 1493268870
4	144400_4N	632N	1493265524 1493268930
4	144400_4N	631N	1493265524 1493269050
4	144400_4N	629N	1493265524 1493269200
4	144400_4N	626N	1493265524 1493269440
4	144400_4N	621N	1493265524 1493269710
4	000550_4S	401S	1493265524 1493265930
4	000550_4S	402S	1493265524 1493266050
4	000550_4S	405S	1493265524 1493266170
4	000550_4S	406S	1493265524 1493266290
4	000550_4S	407S	1493265524 1493266350
4	000550_4S	408S	1493265524 1493266410
4	000550_4S	409S	1493265524 1493266500
4	000550_4S	410S	1493265524 1493266590
4	000550_4S	411S	1493265524 1493266680
4	000550_4S	412S	1493265524 1493266740
4	000550_4S	413S	1493265524 1493266830
4	000550_4S	414S	1493265524 1493266950
4	000550_4S	415S	1493265524 1493267130
4	000550_4S	416S	1493265524 1493267250
4	000550_4S	621S	1493265524 1493267400
4	144800_4S	621S	1493265524 1493266080
4	144800_4S	622S	1493265524 1493266170
4	144800_4S	623S	1493265524 1493266260
4	144800_4S	624S	1493265524 1493266320
4	144800_4S	625S	1493265524 1493266410
4	144800_4S	626S	1493265524 1493266530
4	144800_4S	627S	1493265524 1493266620
4	144800_4S	628S	1493265524 1493266740
4	144800_4S	629S	1493265524 1493266830
4	144800_4S	630S	1493265524 1493266920
4	144800_4S	631S	1493265524 1493267040
4	144800_4S	632S	1493265524 1493267160
4	144800_4S	633S	1493265524 1493267220
4	144800_4S	634S	1493265524 1493267280
4	144800_4S	635S	1493265524 1493267370
4	144800_4S	636S	1493265524 1493267460
4	144800_4S	637S	1493265524 1493267550
4	144800_4S	638S	1493265524 1493267610
4	144800_4S	639S	1493265524 1493267700
4	144800_4S	640S	1493265524 1493267820
4	144800_4S	418S	1493265524 1493267910
4	144800_4S	419S	1493265524 1493268000
4	144800_4S	420S	1493265524 1493268060
4	144800_4S	423S	1493265524 1493268360
4	144800_4S	234S	1493265524 1493268450
4	144800_4S	235S	1493265524 1493268540
4	144800_4S	236S	1493265524 1493268600
4	144800_4S	237S	1493265524 1493268720
4	144800_4S	238S	1493265524 1493268840
4	144800_4S	239S	1493265524 1493268930
4	144800_4S	248S	1493265524 1493269020
4	144800_4S	249S	1493265524 1493269110
4	144800_4S	250S	1493265524 1493269230
4	144800_4S	251S	1493265524 1493269980
4	144800_4S	252S	1493265524 1493270070
4	144800_4S	253S	1493265524 1493270190
4	144800_4S	254S	1493265524 1493270250
4	144800_4S	255S	1493265524 1493270340
4	144800_4S	256S	1493265524 1493270400
4	144800_4S	257S	1493265524 1493270490
4	001800_4S	401S	1493265524 1493266680
4	001800_4S	402S	1493265524 1493266800
4	001800_4S	405S	1493265524 1493266920
