route	trip	stop	time
4	144400_4N	257N	1493351939 1493352240
4	144400_4N	256N	1493351939 1493352330
4	144400_4N	255N	1493351939 1493352390
4	144400_4N	254N	1493351939 1493352480
4	144400_4N	253N	1493351939 1493352540
4	144400_4N	252N	1493351939 1493352660
4	144400_4N	251N	1493351939 1493352750
4	144400_4N	250N	1493351939 1493352900
4	144400_4N	249N	1493351939 1493353020
4	144400_4N	248N	1493351939 1493353140
4	144400_4N	239N	1493351939 1493353230
4	144400_4N	238N	1493351939 1493353350
4	144400_4N	237N	1493351939 1493353440
4	144400_4N	236N	1493351939 1493353560
4	144400_4N	235N	1493351939 1493353650
4	144400_4N	234N	1493351939 1493353740
4	144400_4N	423N	1493351939 1493353950
4	144400_4N	420N	1493351939 1493354250
4	144400_4N	419N	1493351939 1493354310
4	144400_4N	418N	1493351939 1493354400
4	144400_4N	640N	1493351939 1493354490
4	144400_4N	639N	1493351939 1493354760
4	144400_4N	638N	1493351939 1493354850
4	144400_4N	637N	1493351939 1493354910
4	144400_4N	636N	1493351939 1493355000
4	144400_4N	635N	1493351939 1493355090
4	144400_4N	634N	1493351939 1493355210
4	144400_4N	633N	1493351939 1493355270
4	144400_4N	632N	1493351939 1493355330
4	144400_4N	631N	1493351939 1493355450
4	144400_4N	629N	1493351939 1493355600
4	144400_4N	626N	1493351939 1493355840
4	144400_4N	621N	1493351939 1493356110
4	000550_4S	401S	1493351819 1493352330
4	000550_4S	402S	1493351819 1493352450
4	000550_4S	405S	1493351819 1493352570
4	000550_4S	406S	1493351819 1493352690
4	000550_4S	407S	1493351819 1493352750
4	000550_4S	408S	1493351819 1493352810
4	000550_4S	409S	1493351819 1493352900
4	000550_4S	410S	1493351819 1493352990
4	000550_4S	411S	1493351819 1493353080
4	000550_4S	412S	1493351819 1493353140
4	000550_4S	413S	1493351819 1493353230
4	000550_4S	414S	1493351819 1493353350
4	000550_4S	415S	1493351819 1493353530
4	000550_4S	416S	1493351819 1493353650
4	000550_4S	621S	1493351819 1493353800
4	144800_4S	621S	1493351939 1493352480
4	144800_4S	622S	1493351939 1493352570
4	144800_4S	623S	1493351939 1493352660
4	144800_4S	624S	1493351939 1493352720
4	144800_4S	625S	1493351939 1493352810
4	144800_4S	626S	1493351939 1493352930
4	144800_4S	627S	1493351939 1493353020
4	144800_4S	628S	1493351939 1493353140
4	144800_4S	629S	1493351939 1493353230
4	144800_4S	630S	1493351939 1493353320
4	144800_4S	631S	1493351939 1493353440
4	144800_4S	632S	1493351939 1493353560
4	144800_4S	633S	1493351939 1493353620
4	144800_4S	634S	1493351939 1493353680
4	144800_4S	635S	1493351939 1493353770
4	144800_4S	636S	1493351939 1493353860
4	144800_4S	637S	1493351939 1493353950
