route	trip	stop	time
4	000550_4	401S	1466481504 1466481930
4	000550_4	402S	1466481504 1466482050
4	000550_4	405S	1466481504 1466482170
4	000550_4	406S	1466481504 1466482290
4	000550_4	407S	1466481504 1466482350
4	000550_4	408S	1466481504 1466482410
4	000550_4	409S	1466481504 1466482500
4	000550_4	410S	1466481504 1466482590
4	000550_4	411S	1466481504 1466482680
4	000550_4	412S	1466481504 1466482740
4	000550_4	413S	1466481504 1466482830
4	000550_4	414S	1466481504 1466482950
4	000550_4	415S	1466481504 1466483130
4	000550_4	416S	1466481504 1466483250
4	000550_4	621S	1466481504 1466483400
4	000550_4	622S	1466395765 1466397090
4	000550_4	623S	1466395765 1466397180
4	000550_4	624S	1466395765 1466397240
4	000550_4	625S	1466395765 1466397330
4	000550_4	626S	1466481504 1466483670
4	000550_4	627S	1466395765 1466397540
4	000550_4	628S	1466395765 1466397660
4	000550_4	629S	1466481504 1466483880
4	000550_4	630S	1466395765 1466397840
4	000550_4	631S	1466481504 1466484030
4	000550_4	632S	1466395765 1466398080
4	000550_4	633S	1466395765 1466398140
4	000550_4	634S	1466395765 1466398200
4	000550_4	635S	1466481504 1466484240
4	000550_4	636S	1466395765 1466398380
4	000550_4	637S	1466395765 1466398470
4	000550_4	638S	1466395765 1466398530
4	000550_4	639S	1466395765 1466398620
4	000550_4	640S	1466481504 1466484510
4	145150_4	640N	1466395884 1466395890
4	145150_4	639N	1466395997 1466395976
4	145150_4	638N	1466396036 1466396055
4	145150_4	637N	1466396112 1466396127
4	145150_4	636N	1466396228 1466396213
4	145150_4	635N	1466396343 1466396304
4	145150_4	634N	1466396424 1466396416
4	145150_4	633N	1466396424 1466396476
4	145150_4	632N	1466396539 1466396547
4	145150_4	631N	1466396653 1466396660
4	145150_4	630N	1466396766 1466396785
4	145150_4	629N	1466396883 1466396881
4	145150_4	628N	1466396997 1466396975
4	145150_4	627N	1466397059 1466397060
4	145150_4	626N	1466397185 1466397157
4	145150_4	625N	1466397360 1466397318
4	145150_4	624N	1466397563 1466397541
4	145150_4	623N	1466397602 1466397638
4	145150_4	622N	1466397716 1466397725
4	145150_4	621N	1466397852 1466397832
4	145150_4	416N	1466397966 1466398010
4	145150_4	415N	1466398153 1466398455
4	145150_4	414N	1466398382 1466398270
4	145150_4	413N	1466398473 1466398464
4	145150_4	412N	1466398511 1466398575
4	145150_4	411N	1466398625 1466398629
4	145150_4	410N	1466398686 1466398705
4	145150_4	409N	1466398817 1466398794
4	145150_4	408N	1466398874 1466398886
4	145150_4	407N	1466398930 1466398967
4	145150_4	406N	1466399046 1466399071
4	145150_4	405N	1466399196 1466399178
4	145150_4	402N	1466399290 1466399284
4	145150_4	401N	1466399463 1466399391
4	001500_4	401S	1466481504 1466482500
4	001500_4	402S	1466481504 1466482620
4	001500_4	405S	1466481504 1466482740
4	001500_4	406S	1466481504 1466482860
4	001500_4	407S	1466481504 1466482920
4	001500_4	408S	1466481504 1466482980
4	001500_4	409S	1466481504 1466483070
4	001500_4	410S	1466481504 1466483160
4	001500_4	411S	1466481504 1466483250
4	001500_4	412S	1466481504 1466483310
4	001500_4	413S	1466481504 1466483400
4	001500_4	414S	1466481504 1466483520
4	001500_4	415S	1466481504 1466483700
4	001500_4	416S	1466481504 1466483820
4	001500_4	621S	1466481504 1466483970
4	001500_4	622S	1466481504 1466484060
4	001500_4	623S	1466481504 1466484150
4	001500_4	624S	1466481504 1466484210
4	001500_4	625S	1466481504 1466484300
4	001500_4	626S	1466481504 1466484420
4	001500_4	627S	1466481504 1466484540
4	001500_4	628S	1466481504 1466484630
4	001500_4	629S	1466481504 1466484750
4	001500_4	630S	1466481504 1466484840
4	001500_4	631S	1466481504 1466484960
4	001500_4	632S	1466398874 1466398901
4	001500_4	633S	1466398930 1466398978
4	001500_4	634S	1466399046 1466399046
4	001500_4	635S	1466481504 1466485170
4	001500_4	636S	1466399290 1466399287
4	001500_4	637S	1466399348 1466399405
4	001500_4	638S	1466399463 1466399461
4	001500_4	639S	1466399539 1466399535
4	001500_4	640S	1466481504 1466485710
4	146800_4	640N	1466396997 1466396897
4	146800_4	639N	1466397059 1466397077
4	146800_4	638N	1466397148 1466397157
4	146800_4	637N	1466397185 1466397235
4	146800_4	636N	1466397261 1466397335
4	146800_4	635N	1466397435 1466397393
4	146800_4	634N	1466397488 1466397506
4	146800_4	633N	1466397602 1466397576
4	146800_4	632N	1466397678 1466397644
4	146800_4	631N	1466397852 1466397796
4	146800_4	630N	1466397966 1466397937
4	146800_4	629N	1466398096 1466398084
4	146800_4	628N	1466398268 1466398248
4	146800_4	627N	1466398361 1466398333
4	146800_4	626N	1466398382 1466398444
4	146800_4	625N	1466398625 1466398590
4	146800_4	624N	1466398686 1466398733
4	146800_4	623N	1466398817 1466398803
4	146800_4	622N	1466398874 1466398876
4	146800_4	621N	1466399008 1466398974
4	146800_4	416N	1466399121 1466399151
4	146800_4	415N	1466399290 1466399587
4	146800_4	414N	1466399424 1466399403
4	146800_4	413N	1466399539 1466399511
4	146800_4	412N	1466399614 1466399604
4	146800_4	411N	1466399652 1466399714
4	146800_4	410N	1466399767 1466399758
4	146800_4	409N	1466399843 1466399847
4	146800_4	408N	1466399955 1466399935
4	146800_4	407N	1466400007 1466400021
4	146800_4	406N	1466400147 1466400116
4	146800_4	405N	1466400262 1466400228
4	146800_4	402N	1466400301 1466400342
4	146800_4	401N	1466400491 1466400445
4	138600_4	406N	1466395151 1466395145
4	138600_4	405N	1466395265 1466395257
4	138600_4	402N	1466395342 1466395357
4	138600_4	401N	1466395461 1466395428
4	138700_4	637S	1466395151 1466395150
4	138700_4	638S	1466395227 1466395220
4	138700_4	639S	1466395265 1466395300
4	138700_4	640S	1466395461 1466395433
4	139800_4	414N	1466395151 1466395028
4	139800_4	413N	1466395265 1466395259
4	139800_4	412N	1466395342 1466395341
4	139800_4	411N	1466395397 1466395422
4	139800_4	410N	1466395461 1466395494
4	139800_4	409N	1466395575 1466395578
4	139800_4	408N	1466395689 1466395677
4	139800_4	407N	1466395765 1466395757
4	139800_4	406N	1466395803 1466395834
4	139800_4	405N	1466395923 1466395986
4	139800_4	402N	1466396036 1466396053
4	139800_4	401N	1466396343 1466396310
4	140400_4	625S	1466395265 1466395222
4	140400_4	626S	1466395342 1466395345
4	140400_4	627S	1466395397 1466395456
4	140400_4	628S	1466395461 1466395526
4	140400_4	629S	1466395652 1466395618
4	140400_4	630S	1466395689 1466395717
4	140400_4	631S	1466395884 1466395925
4	140400_4	632S	1466395997 1466395978
4	140400_4	633S	1466396036 1466396041
4	140400_4	634S	1466396112 1466396108
4	140400_4	635S	1466396228 1466396200
4	140400_4	636S	1466396343 1466396339
4	140400_4	637S	1466396424 1466396416
4	140400_4	638S	1466396424 1466396476
4	140400_4	639S	1466396539 1466396565
4	140400_4	640S	1466396653 1466396648
4	141200_4	622N	1466395151 1466395148
4	141200_4	621N	1466395265 1466395246
4	141200_4	416N	1466395397 1466395422
4	141200_4	415N	1466395461 1466395887
4	141200_4	414N	1466396036 1466395636
4	141200_4	413N	1466396112 1466396131
4	141200_4	412N	1466396228 1466396212
4	141200_4	411N	1466396305 1466396287
4	141200_4	410N	1466396343 1466396369
4	141200_4	409N	1466396424 1466396477
4	141200_4	408N	1466396539 1466396549
4	141200_4	407N	1466396653 1466396633
4	141200_4	406N	1466396728 1466396724
4	141200_4	405N	1466396844 1466396831
4	141200_4	402N	1466396959 1466396930
4	141200_4	401N	1466397059 1466397015
4	142200_4	632N	1466395151 1466395159
4	142200_4	631N	1466395397 1466395304
4	142200_4	630N	1466395461 1466395489
4	142200_4	629N	1466395652 1466395585
4	142200_4	628N	1466395689 1466395685
4	142200_4	627N	1466395803 1466395772
4	142200_4	626N	1466395884 1466395875
4	142200_4	625N	1466396189 1466396071
4	142200_4	624N	1466396343 1466396316
4	142200_4	623N	1466396424 1466396397
4	142200_4	622N	1466396424 1466396487
4	142200_4	621N	1466396615 1466396586
4	142200_4	416N	1466396766 1466396778
4	142200_4	415N	1466396883 1466397219
4	142200_4	414N	1466397059 1466397047
4	142200_4	413N	1466397185 1466397162
4	142200_4	412N	1466397261 1466397250
4	142200_4	411N	1466397360 1466397334
4	142200_4	410N	1466397435 1466397411
4	142200_4	409N	1466397488 1466397506
4	142200_4	408N	1466397602 1466397607
4	142200_4	407N	1466397716 1466397693
4	142200_4	406N	1466397792 1466397800
4	142200_4	405N	1466397890 1466397943
4	142200_4	402N	1466397966 1466398042
4	142200_4	401N	1466398191 1466398175
4	142400_4	413S	1466395151 1466395132
4	142400_4	414S	1466395265 1466395246
4	142400_4	415S	1466395397 1466395428
4	142400_4	416S	1466395461 1466395510
4	142400_4	621S	1466395652 1466395619
4	142400_4	622S	1466395689 1466395729
4	142400_4	623S	1466395803 1466395801
4	142400_4	624S	1466395884 1466395875
4	142400_4	625S	1466396036 1466395997
4	142400_4	626S	1466396112 1466396159
4	142400_4	627S	1466396228 1466396235
4	142400_4	628S	1466396305 1466396320
4	142400_4	629S	1466396424 1466396403
4	142400_4	630S	1466396539 1466396544
4	142400_4	631S	1466396653 1466396737
4	142400_4	632S	1466396766 1466396790
4	142400_4	633S	1466396844 1466396848
4	142400_4	634S	1466396883 1466396919
4	142400_4	635S	1466396997 1466396998
4	142400_4	636S	1466397059 1466397091
4	142400_4	637S	1466397185 1466397179
4	142400_4	638S	1466397261 1466397246
4	142400_4	639S	1466397261 1466397336
4	142400_4	640S	1466397360 1466397440
4	143550_4	639N	1466395151 1466395127
4	143550_4	638N	1466395227 1466395213
4	143550_4	637N	1466395265 1466395292
4	143550_4	636N	1466395397 1466395377
4	143550_4	635N	1466395461 1466395463
4	143550_4	634N	1466395575 1466395583
4	143550_4	633N	1466395652 1466395659
4	143550_4	632N	1466395689 1466395732
4	143550_4	631N	1466395923 1466395850
4	143550_4	630N	1466396036 1466396025
4	143550_4	629N	1466396112 1466396119
4	143550_4	628N	1466396228 1466396219
4	143550_4	627N	1466396305 1466396308
4	143550_4	626N	1466396424 1466396410
4	143550_4	625N	1466396615 1466396571
4	143550_4	624N	1466396766 1466396746
4	143550_4	623N	1466396844 1466396831
4	143550_4	622N	1466396883 1466396945
4	143550_4	621N	1466397059 1466397016
4	143550_4	416N	1466397185 1466397222
4	143550_4	415N	1466397360 1466397663
4	143550_4	414N	1466397488 1466397477
4	143550_4	413N	1466397602 1466397598
4	143550_4	412N	1466397716 1466397687
4	143550_4	411N	1466397792 1466397768
4	143550_4	410N	1466397852 1466397845
4	143550_4	409N	1466397966 1466397939
4	143550_4	408N	1466397966 1466398029
4	143550_4	407N	1466398096 1466398119
4	143550_4	406N	1466398191 1466398216
4	143550_4	405N	1466398361 1466398329
4	143550_4	402N	1466398382 1466398446
4	143550_4	401N	1466398587 1466398541
5	000200_5	501S	1466481504 1466481720
5	000200_5	502S	1466481504 1466481840
5	000200_5	503S	1466481504 1466481990
5	000200_5	504S	1466481504 1466482140
5	000200_5	505S	1466481504 1466482200
5	000200_5	213S	1466481504 1466482380
5	144300_5	213N	1466481504 1466481780
5	144300_5	505N	1466481504 1466481990
5	144300_5	504N	1466481504 1466482050
5	144300_5	503N	1466481504 1466482230
5	144300_5	502N	1466481504 1466482350
5	144300_5	501N	1466481504 1466482500
5	002200_5	501S	1466481504 1466482920
5	002200_5	502S	1466481504 1466483040
5	002200_5	503S	1466481504 1466483190
5	002200_5	504S	1466481504 1466483340
5	002200_5	505S	1466481504 1466483400
5	002200_5	213S	1466481504 1466483580
5	002300_5	213N	1466481504 1466482980
5	002300_5	505N	1466481504 1466483190
5	002300_5	504N	1466481504 1466483250
5	002300_5	503N	1466481504 1466483430
5	002300_5	502N	1466481504 1466483550
5	002300_5	501N	1466481504 1466483700
5	142500_5	501N	1466395151 1466395129
6	144000_6	640N	1466395461 1466395472
6	144000_6	639N	1466395652 1466395607
6	144000_6	638N	1466395689 1466395696
6	144000_6	637N	1466395765 1466395768
6	144000_6	636N	1466395884 1466395859
6	144000_6	635N	1466395997 1466395940
6	144000_6	634N	1466396036 1466396109
6	144000_6	633N	1466396112 1466396153
6	144000_6	632N	1466396228 1466396220
6	144000_6	631N	1466396343 1466396359
6	144000_6	630N	1466396424 1466396498
6	144000_6	629N	1466396615 1466396591
6	144000_6	628N	1466396653 1466396739
6	144000_6	627N	1466396766 1466396783
6	144000_6	626N	1466396883 1466396892
6	144000_6	625N	1466397059 1466397036
6	144000_6	624N	1466397185 1466397199
6	144000_6	623N	1466397261 1466397283
6	144000_6	622N	1466397360 1466397385
6	144000_6	621N	1466397488 1466397497
6	144000_6	619N	1466397716 1466397705
6	144000_6	618N	1466397792 1466397842
6	144000_6	617N	1466397890 1466397902
6	144000_6	616N	1466397966 1466398041
6	144000_6	615N	1466398096 1466398111
