route	trip	stop	time
4	283350_4S	631S	1485666058 1485665978
4	283350_4S	635S	1485666358 1485666322
4	283350_4S	636S	1485666418 1485666466
4	283350_4S	637S	1485666538 1485666533
4	283350_4S	638S	1485666598 1485666610
4	283350_4S	639S	1485666658 1485666693
4	283350_4S	640S	1485666778 1485666833
4	000400_4S	401S	1485666238 1485666240
4	000400_4S	402S	1485666358 1485666342
4	000400_4S	405S	1485666418 1485666456
4	000400_4S	406S	1485666538 1485666565
4	000400_4S	407S	1485666658 1485666654
4	000400_4S	408S	1485666718 1485666740
4	000400_4S	409S	1485666838 1485666835
4	000400_4S	410S	1485666898 1485666932
4	000400_4S	411S	1485667018 1485667011
4	000400_4S	412S	1485667078 1485667097
4	000400_4S	413S	1485667198 1485667192
4	000400_4S	414S	1485667318 1485667299
4	000400_4S	415S	1485667498 1485667471
4	000400_4S	416S	1485667558 1485667589
4	000400_4S	621S	1485667798 1485667781
4	000400_4S	622S	1485667798 1485667871
4	000400_4S	623S	1485667798 1485667961
4	000400_4S	624S	1485668098 1485668085
4	000400_4S	625S	1485668158 1485668178
4	000400_4S	626S	1485668278 1485668290
4	000400_4S	627S	1485668398 1485668380
4	000400_4S	628S	1485668458 1485668472
4	000400_4S	629S	1485668638 1485668599
4	000400_4S	630S	1485668758 1485668762
4	000400_4S	631S	1485668998 1485668912
4	000400_4S	632S	1485669118 1485669115
4	000400_4S	633S	1485669178 1485669186
4	000400_4S	634S	1485669178 1485669246
4	000400_4S	635S	1485669418 1485669369
4	000400_4S	636S	1485669538 1485669510
4	000400_4S	637S	1485669598 1485669608
4	000400_4S	638S	1485669658 1485669683
4	000400_4S	639S	1485669778 1485669757
4	000400_4S	640S	1485669898 1485669887
4	001400_4S	401S	1485666838 1485666840
4	001400_4S	402S	1485666958 1485666988
4	001400_4S	405S	1485667138 1485667121
4	001400_4S	406S	1485667258 1485667244
4	001400_4S	407S	1485667318 1485667339
4	001400_4S	408S	1485667438 1485667426
4	001400_4S	409S	1485667618 1485667544
4	001400_4S	410S	1485667738 1485667732
4	001400_4S	411S	1485667798 1485667823
4	001400_4S	412S	1485667798 1485667913
4	001400_4S	413S	1485668038 1485668013
4	001400_4S	414S	1485668158 1485668125
4	001400_4S	415S	1485668338 1485668316
4	001400_4S	416S	1485668458 1485668466
4	001400_4S	621S	1485668638 1485668597
4	001400_4S	622S	1485668758 1485668760
4	001400_4S	623S	1485668818 1485668843
4	001400_4S	624S	1485668938 1485668930
4	001400_4S	625S	1485669058 1485669060
4	001400_4S	626S	1485669178 1485669181
4	001400_4S	627S	1485669178 1485669271
4	001400_4S	628S	1485669358 1485669373
4	001400_4S	629S	1485669478 1485669473
4	001400_4S	630S	1485669598 1485669590
4	001400_4S	631S	1485669778 1485669719
4	001400_4S	632S	1485669898 1485669925
4	001400_4S	633S	1485670018 1485670000
4	001400_4S	634S	1485670078 1485670083
4	001400_4S	635S	1485670318 1485670193
4	001400_4S	636S	1485670438 1485670442
4	001400_4S	637S	1485670558 1485670532
4	001400_4S	638S	1485670618 1485670619
4	001400_4S	639S	1485670678 1485670696
4	001400_4S	640S	1485670798 1485670794
4	145650_4N	640N	1485667078 1485667020
4	145650_4N	639N	1485667198 1485667162
4	145650_4N	638N	1485667258 1485667258
4	145650_4N	637N	1485667318 1485667337
4	145650_4N	636N	1485667438 1485667425
4	145650_4N	635N	1485667558 1485667513
4	145650_4N	634N	1485667618 1485667652
4	145650_4N	633N	1485667738 1485667720
4	145650_4N	632N	1485667798 1485667790
4	145650_4N	631N	1485667798 1485667910
4	145650_4N	630N	1485668098 1485668083
4	145650_4N	629N	1485668158 1485668179
4	145650_4N	628N	1485668278 1485668281
4	145650_4N	627N	1485668338 1485668373
4	145650_4N	626N	1485668458 1485668471
4	145650_4N	625N	1485668578 1485668571
4	145650_4N	624N	1485668638 1485668664
4	145650_4N	623N	1485668758 1485668749
4	145650_4N	622N	1485668818 1485668826
4	145650_4N	621N	1485668938 1485668930
4	145650_4N	416N	1485669118 1485669102
4	145650_4N	415N	1485669178 1485669180
4	145650_4N	409N	1485669838 1485669609
4	145650_4N	408N	1485669958 1485669965
4	145650_4N	407N	1485670018 1485670052
4	145650_4N	406N	1485670138 1485670149
4	145650_4N	405N	1485670258 1485670271
4	145650_4N	402N	1485670378 1485670379
4	145650_4N	401N	1485670618 1485670602
4	282350_4N	405N	1485665938 1485665940
4	282350_4N	402N	1485666058 1485666045
4	282350_4N	401N	1485666178 1485666144
4	283300_4N	409N	1485666058 1485665667
4	283300_4N	408N	1485666178 1485666161
4	283300_4N	407N	1485666238 1485666240
4	283300_4N	406N	1485666298 1485666317
4	283300_4N	405N	1485666418 1485666441
4	283300_4N	402N	1485666538 1485666539
4	283300_4N	401N	1485666658 1485666643
4	284400_4S	626S	1485752158 1485752150
4	284400_4S	627S	1485752218 1485752238
4	284400_4S	628S	1485752218 1485752358
4	284400_4S	629S	1485752218 1485752448
4	284400_4S	630S	1485752218 1485752538
4	284400_4S	631S	1485752218 1485752658
4	284400_4S	632S	1485752218 1485752898
4	284400_4S	633S	1485752218 1485752958
4	284400_4S	634S	1485752218 1485753018
4	284400_4S	635S	1485752218 1485753108
4	284400_4S	636S	1485752218 1485753198
4	284400_4S	637S	1485752218 1485753288
4	284400_4S	638S	1485752218 1485753348
4	284400_4S	639S	1485752218 1485753438
4	284400_4S	640S	1485752218 1485753558
4	284750_4N	622N	1485665878 1485665912
4	284750_4N	621N	1485665998 1485666004
4	284750_4N	416N	1485666178 1485666181
4	284750_4N	415N	1485666298 1485666247
4	284750_4N	409N	1485666898 1485666660
4	284750_4N	408N	1485667018 1485667015
4	284750_4N	407N	1485667078 1485667101
4	284750_4N	406N	1485667198 1485667190
4	284750_4N	405N	1485667258 1485667327
4	284750_4N	402N	1485667378 1485667394
4	284750_4N	401N	1485667498 1485667480
4	285950_4N	631N	1485665998 1485665908
4	285950_4N	630N	1485666118 1485666105
4	285950_4N	629N	1485666238 1485666201
4	285950_4N	628N	1485666298 1485666308
4	285950_4N	627N	1485666418 1485666399
4	285950_4N	626N	1485666538 1485666502
4	285950_4N	625N	1485666598 1485666610
4	285950_4N	624N	1485666718 1485666710
4	285950_4N	623N	1485666778 1485666792
4	285950_4N	622N	1485666898 1485666878
4	285950_4N	621N	1485666958 1485666975
4	285950_4N	416N	1485667138 1485667148
4	285950_4N	415N	1485667258 1485667214
4	285950_4N	409N	1485667618 1485667625
4	285950_4N	408N	1485667738 1485667741
4	285950_4N	407N	1485667798 1485667824
4	285950_4N	406N	1485667798 1485667884
4	285950_4N	405N	1485668038 1485668034
4	285950_4N	402N	1485668158 1485668137
4	285950_4N	401N	1485668278 1485668239
4	286400_4S	412S	1485752218 1485752400
4	286400_4S	413S	1485752218 1485752490
4	286400_4S	414S	1485752218 1485752610
4	286400_4S	415S	1485752218 1485752760
4	286400_4S	416S	1485752218 1485752910
4	286400_4S	621S	1485752218 1485753060
4	286400_4S	622S	1485752218 1485753150
4	286400_4S	623S	1485752218 1485753240
4	286400_4S	624S	1485752218 1485753300
4	286400_4S	625S	1485752218 1485753390
4	286400_4S	626S	1485752218 1485753510
4	286400_4S	627S	1485752218 1485753600
4	286400_4S	628S	1485752218 1485753720
4	286400_4S	629S	1485752218 1485753810
4	286400_4S	630S	1485752218 1485753900
4	286400_4S	631S	1485752218 1485754020
4	286400_4S	632S	1485752218 1485754260
4	286400_4S	633S	1485752218 1485754320
4	286400_4S	634S	1485752218 1485754380
4	286400_4S	635S	1485752218 1485754470
4	286400_4S	636S	1485752218 1485754560
4	286400_4S	637S	1485752218 1485754650
