route	trip	stop	time
5	144300_5	420N	1476072246 1476072180
5	144300_5	419N	1476072246 1476072240
5	144300_5	418N	1476072246 1476072330
5	144300_5	640N	1476072246 1476072420
5	144300_5	635N	1476072246 1476072690
5	144300_5	631N	1476072246 1476072900
5	144300_5	629N	1476072246 1476073020
5	144300_5	626N	1476072246 1476073230
5	144300_5	621N	1476072246 1476073530
5	144300_5	416N	1476072246 1476073680
5	144300_5	222N	1476072246 1476073830
5	144300_5	221N	1476072246 1476073950
5	144300_5	220N	1476072246 1476074070
5	144300_5	219N	1476072246 1476074160
5	144300_5	218N	1476072246 1476074220
5	144300_5	217N	1476072246 1476074280
5	144300_5	216N	1476072246 1476074370
5	144300_5	215N	1476072246 1476074490
5	144300_5	214N	1476072246 1476074580
5	144300_5	213N	1476158158 1476158580
5	144300_5	212N	1476072246 1476074790
5	144300_5	211N	1476072246 1476074910
5	144300_5	210N	1476072246 1476075030
5	144300_5	209N	1476072246 1476075090
5	144300_5	208N	1476072246 1476075180
5	144300_5	207N	1476072246 1476075270
5	144300_5	206N	1476072246 1476075360
5	144300_5	205N	1476072246 1476075420
5	144300_5	204N	1476072246 1476075510
5	144300_5	201N	1476072246 1476075630
5	145300_5	420N	1476073314 1476073336
5	145300_5	419N	1476073386 1476073429
5	145300_5	418N	1476073386 1476073519
5	145300_5	640N	1476073386 1476073609
5	145300_5	635N	1476073386 1476073879
5	145300_5	631N	1476073386 1476074089
5	145300_5	629N	1476073386 1476074209
5	145300_5	626N	1476073386 1476074419
5	145300_5	621N	1476073386 1476074719
5	145300_5	416N	1476073386 1476074869
5	145300_5	222N	1476073386 1476075019
5	145300_5	221N	1476073386 1476075139
5	145300_5	220N	1476073386 1476075259
5	145300_5	219N	1476073386 1476075349
5	145300_5	218N	1476073386 1476075409
5	145300_5	217N	1476073386 1476075469
5	145300_5	216N	1476073386 1476075559
5	145300_5	215N	1476073386 1476075679
5	145300_5	214N	1476073386 1476075769
5	145300_5	213N	1476073386 1476075859
5	145300_5	212N	1476073386 1476075979
5	145300_5	211N	1476073386 1476076099
5	145300_5	210N	1476073386 1476076219
5	145300_5	209N	1476073386 1476076279
5	145300_5	208N	1476073386 1476076369
5	145300_5	207N	1476073386 1476076459
5	145300_5	206N	1476073386 1476076549
5	145300_5	205N	1476073386 1476076609
5	145300_5	204N	1476073386 1476076699
5	145300_5	201N	1476073386 1476076819
5	001750_5	201S	1476073028 1476073050
5	001750_5	204S	1476073098 1476073108
5	001750_5	205S	1476073206 1476073192
5	001750_5	206S	1476073261 1476073277
5	001750_5	207S	1476073314 1476073380
5	001750_5	208S	1476073435 1476073441
5	001750_5	209S	1476073493 1476073545
5	001750_5	210S	1476073564 1476073595
5	001750_5	211S	1476073670 1476073696
5	001750_5	212S	1476073813 1476073812
5	001750_5	213S	1476073921 1476073952
5	001750_5	214S	1476074027 1476074061
5	001750_5	215S	1476074170 1476074174
5	001750_5	216S	1476074277 1476074270
5	001750_5	217S	1476074407 1476074384
5	001750_5	218S	1476074456 1476074455
5	001750_5	219S	1476074511 1476074532
5	001750_5	220S	1476074599 1476074623
5	001750_5	221S	1476074704 1476074755
5	001750_5	222S	1476074882 1476074845
5	001750_5	416S	1476075056 1476075042
5	001750_5	621S	1476075126 1476075209
5	001750_5	626S	1476075473 1476075453
5	001750_5	629S	1476075613 1476075625
5	001750_5	631S	1476075788 1476075779
5	001750_5	635S	1476076067 1476076017
5	001750_5	640S	1476076381 1476076399
5	001750_5	418S	1476076522 1476076523
5	001750_5	419S	1476076557 1476076635
5	001750_5	420S	1476076627 1476076669
5	146750_5	420N	1476073813 1476073650
5	146750_5	419N	1476073850 1476073877
5	146750_5	418N	1476073921 1476073941
5	146750_5	640N	1476074027 1476074048
5	146750_5	635N	1476074407 1476074361
5	146750_5	631N	1476074599 1476074626
5	146750_5	629N	1476074812 1476074793
5	146750_5	626N	1476074951 1476075043
5	146750_5	621N	1476075230 1476075237
5	146750_5	416N	1476075369 1476075430
5	146750_5	222N	1476075543 1476075544
5	146750_5	221N	1476075718 1476075729
5	146750_5	220N	1476075893 1476075913
5	146750_5	219N	1476075962 1476076021
5	146750_5	218N	1476076067 1476076075
5	146750_5	217N	1476076137 1476076140
5	146750_5	216N	1476076206 1476076234
5	146750_5	215N	1476076312 1476076337
5	146750_5	214N	1476076451 1476076447
5	146750_5	213N	1476076557 1476076570
5	146750_5	212N	1476076698 1476076691
5	146750_5	211N	1476076698 1476076811
5	146750_5	210N	1476076698 1476076931
5	146750_5	209N	1476076698 1476076991
5	146750_5	208N	1476076698 1476077081
5	146750_5	207N	1476076698 1476077171
5	146750_5	206N	1476076698 1476077261
5	146750_5	205N	1476076698 1476077321
5	146750_5	204N	1476076698 1476077411
5	146750_5	201N	1476076698 1476077531
5	137050_5	418S	1476071828 1476071839
5	137050_5	419S	1476071933 1476071925
5	137050_5	420S	1476072003 1476072003
5	138500_5	210N	1476071898 1476071886
5	138500_5	209N	1476071933 1476071961
5	138500_5	208N	1476072073 1476072052
5	138500_5	207N	1476072143 1476072143
5	138500_5	206N	1476072246 1476072221
5	138500_5	205N	1476072316 1476072308
5	138500_5	204N	1476072421 1476072401
5	138500_5	201N	1476072525 1476072500
5	138750_5	629S	1476071898 1476071886
5	138750_5	631S	1476072073 1476072071
5	138750_5	635S	1476072421 1476072362
5	138750_5	640S	1476072777 1476072773
5	138750_5	418S	1476072848 1476072885
5	138750_5	419S	1476072955 1476072971
5	138750_5	420S	1476073028 1476073062
5	140000_5	222N	1476071828 1476071794
5	140000_5	221N	1476071898 1476071905
5	140000_5	220N	1476072003 1476072012
5	140000_5	219N	1476072073 1476072093
5	140000_5	218N	1476072177 1476072161
5	140000_5	217N	1476072246 1476072225
5	140000_5	216N	1476072316 1476072325
5	140000_5	215N	1476072421 1476072420
5	140000_5	214N	1476072525 1476072516
5	140000_5	213N	1476072669 1476072638
5	140000_5	212N	1476072777 1476072780
5	140000_5	211N	1476072848 1476072915
5	140000_5	210N	1476073028 1476073008
