route	trip	stop	time
4	133500_4	257S	1462938983 1462939068
4	134750_4	248S	1462938983 1462939162
4	134750_4	249S	1462938983 1462939252
4	134750_4	250S	1462938983 1462939492
4	134750_4	251S	1462938983 1462939642
4	134750_4	252S	1462938983 1462939732
4	134750_4	253S	1462938983 1462939852
4	134750_4	254S	1462938983 1462939912
4	134750_4	255S	1462938983 1462940002
4	134750_4	256S	1462938983 1462940062
4	134750_4	257S	1462938983 1462940152
4	144400_4	257N	1462938983 1462939440
4	144400_4	256N	1462938983 1462939530
4	144400_4	255N	1462938983 1462939590
4	144400_4	254N	1462938983 1462939680
4	144400_4	253N	1462938983 1462939740
4	144400_4	252N	1462938983 1462939860
4	144400_4	251N	1462938983 1462939950
4	144400_4	250N	1462938983 1462940100
4	144400_4	249N	1462938983 1462940220
4	144400_4	248N	1462938983 1462940340
4	144400_4	239N	1462938983 1462940430
4	144400_4	238N	1462938983 1462940550
4	144400_4	237N	1462938983 1462940640
4	144400_4	236N	1462938983 1462940760
4	144400_4	235N	1462938983 1462940850
4	144400_4	234N	1462938983 1462940940
4	144400_4	423N	1462938983 1462941030
4	144400_4	420N	1462938983 1462941330
4	144400_4	419N	1462938983 1462941390
4	144400_4	418N	1462938983 1462941480
4	144400_4	640N	1462938983 1462941570
4	144400_4	639N	1462938983 1462941690
4	144400_4	638N	1462938983 1462941780
4	144400_4	637N	1462938983 1462941840
4	144400_4	636N	1462938983 1462941930
4	144400_4	635N	1462938983 1462942020
4	144400_4	634N	1462938983 1462942140
4	144400_4	633N	1462938983 1462942200
4	144400_4	632N	1462938983 1462942260
4	144400_4	631N	1462938983 1462942380
4	144400_4	629N	1462938983 1462942530
4	144400_4	626N	1462938983 1462942770
4	144400_4	621N	1462938983 1462943040
4	144400_4	416N	1462938983 1462943190
4	144400_4	415N	1462938983 1462943310
4	144400_4	414N	1462938983 1462943460
4	144400_4	413N	1462938983 1462943550
4	144400_4	412N	1462938983 1462943640
4	144400_4	411N	1462938983 1462943700
4	144400_4	410N	1462938983 1462943760
4	144400_4	409N	1462938983 1462944450
4	144400_4	408N	1462938983 1462944540
4	144400_4	407N	1462938983 1462944600
4	144400_4	406N	1462938983 1462944690
4	144400_4	405N	1462938983 1462944810
4	144400_4	402N	1462938983 1462944930
4	144400_4	401N	1462938983 1462945050
4	000550_4	401S	1462938983 1462939530
4	000550_4	402S	1462938983 1462939650
4	000550_4	405S	1462938983 1462939770
4	000550_4	406S	1462938983 1462939890
4	000550_4	407S	1462938983 1462939950
4	000550_4	408S	1462938983 1462940010
4	000550_4	409S	1462938983 1462940100
4	000550_4	410S	1462938983 1462940190
4	000550_4	411S	1462938983 1462940280
4	000550_4	412S	1462938983 1462940340
4	000550_4	413S	1462938983 1462940430
4	000550_4	414S	1462938983 1462940550
4	000550_4	415S	1462938983 1462940730
4	000550_4	416S	1462938983 1462940850
4	000550_4	621S	1462938983 1462941000
4	000550_4	622S	1462938983 1462941090
4	000550_4	623S	1462938983 1462941180
4	000550_4	624S	1462938983 1462941240
4	000550_4	625S	1462938983 1462941330
4	000550_4	626S	1462938983 1462941450
4	000550_4	627S	1462938983 1462941540
4	000550_4	628S	1462938983 1462941660
4	000550_4	629S	1462938983 1462941750
4	000550_4	630S	1462938983 1462941840
4	000550_4	631S	1462938983 1462941960
4	000550_4	632S	1462938983 1462942080
4	000550_4	633S	1462938983 1462942140
4	000550_4	634S	1462938983 1462942200
4	000550_4	635S	1462938983 1462942320
4	000550_4	636S	1462938983 1462942380
4	000550_4	637S	1462938983 1462942470
4	000550_4	638S	1462938983 1462942530
4	000550_4	639S	1462938983 1462942620
4	000550_4	640S	1462938983 1462942740
4	000550_4	418S	1462938983 1462942830
4	000550_4	419S	1462938983 1462942920
4	000550_4	420S	1462938983 1462942980
4	000550_4	423S	1462938983 1462943280
4	000550_4	234S	1462938983 1462943370
4	000550_4	235S	1462938983 1462943460
4	000550_4	236S	1462938983 1462943520
4	000550_4	237S	1462938983 1462943640
4	000550_4	238S	1462938983 1462943760
4	000550_4	239S	1462938983 1462943850
4	000550_4	248S	1462938983 1462943940
4	000550_4	249S	1462938983 1462944030
4	000550_4	250S	1462938983 1462944750
4	000550_4	251S	1462938983 1462944900
4	000550_4	252S	1462938983 1462944990
4	000550_4	253S	1462938983 1462945110
4	000550_4	254S	1462938983 1462945170
4	000550_4	255S	1462938983 1462945260
4	000550_4	256S	1462938983 1462945320
4	000550_4	257S	1462938983 1462945410
4	001500_4	401S	1462938983 1462940100
4	001500_4	402S	1462938983 1462940220
