route	trip	stop	time
4	144400_4N	257N	1492574339 1492574640
4	144400_4N	256N	1492574339 1492574730
4	144400_4N	255N	1492574339 1492574790
4	144400_4N	254N	1492574339 1492574880
4	144400_4N	253N	1492574339 1492574940
4	144400_4N	252N	1492574339 1492575060
4	144400_4N	251N	1492574339 1492575150
4	144400_4N	250N	1492574339 1492575300
4	144400_4N	249N	1492574339 1492575420
4	144400_4N	248N	1492574339 1492575540
4	144400_4N	239N	1492574339 1492575630
4	144400_4N	238N	1492574339 1492575750
4	144400_4N	237N	1492574339 1492575840
4	144400_4N	236N	1492574339 1492575960
4	144400_4N	235N	1492574339 1492576050
4	144400_4N	234N	1492574339 1492576140
4	144400_4N	423N	1492574339 1492576230
4	144400_4N	420N	1492574339 1492576530
4	144400_4N	419N	1492574339 1492576590
4	144400_4N	418N	1492574339 1492576680
4	144400_4N	640N	1492574339 1492576770
4	144400_4N	639N	1492574339 1492576890
4	144400_4N	638N	1492574339 1492576980
4	144400_4N	637N	1492574339 1492577040
4	144400_4N	636N	1492574339 1492577130
4	144400_4N	635N	1492574339 1492577220
4	144400_4N	634N	1492574339 1492577340
4	144400_4N	633N	1492574339 1492577400
4	144400_4N	632N	1492574339 1492577460
4	144400_4N	631N	1492574339 1492577580
4	144400_4N	630N	1492574339 1492577670
4	144400_4N	629N	1492574339 1492577760
4	144400_4N	628N	1492574339 1492577880
4	144400_4N	627N	1492574339 1492577970
4	144400_4N	626N	1492574339 1492578060
4	144400_4N	625N	1492574339 1492578180
4	144400_4N	624N	1492574339 1492578270
4	144400_4N	623N	1492574339 1492578330
4	144400_4N	622N	1492574339 1492578420
4	144400_4N	621N	1492574339 1492578510
4	000550_4S	401S	1492574339 1492574730
4	000550_4S	402S	1492574339 1492574850
4	000550_4S	405S	1492574339 1492574970
4	000550_4S	406S	1492574339 1492575090
4	000550_4S	407S	1492574339 1492575150
4	000550_4S	408S	1492574339 1492575210
4	000550_4S	409S	1492574339 1492575300
4	000550_4S	410S	1492574339 1492575390
4	000550_4S	411S	1492574339 1492575480
4	000550_4S	412S	1492574339 1492575540
4	000550_4S	413S	1492574339 1492575630
4	000550_4S	414S	1492574339 1492575750
4	000550_4S	415S	1492574339 1492575930
4	000550_4S	416S	1492574339 1492576050
4	000550_4S	621S	1492574339 1492576200
4	144800_4S	621S	1492574339 1492574880
4	144800_4S	622S	1492574339 1492574970
4	144800_4S	623S	1492574339 1492575060
4	144800_4S	624S	1492574339 1492575120
4	144800_4S	625S	1492574339 1492575210
4	144800_4S	626S	1492574339 1492575330
4	144800_4S	627S	1492574339 1492575420
4	144800_4S	628S	1492574339 1492575540
4	144800_4S	629S	1492574339 1492575630
4	144800_4S	630S	1492574339 1492575720
4	144800_4S	631S	1492574339 1492575840
4	144800_4S	632S	1492574339 1492575960
4	144800_4S	633S	1492574339 1492576020
4	144800_4S	634S	1492574339 1492576080
4	144800_4S	635S	1492574339 1492576170
4	144800_4S	636S	1492574339 1492576260
4	144800_4S	637S	1492574339 1492576350
4	144800_4S	638S	1492574339 1492576410
4	144800_4S	639S	1492574339 1492576500
4	144800_4S	640S	1492574339 1492576620
4	144800_4S	418S	1492574339 1492576710
4	144800_4S	419S	1492574339 1492576800
4	144800_4S	420S	1492574339 1492576860
4	144800_4S	423S	1492574339 1492577160
4	144800_4S	234S	1492574339 1492577250
4	144800_4S	235S	1492574339 1492577340
4	144800_4S	236S	1492574339 1492577400
4	144800_4S	237S	1492574339 1492577520
4	144800_4S	238S	1492574339 1492577640
4	144800_4S	239S	1492574339 1492577730
4	144800_4S	248S	1492574339 1492577820
4	144800_4S	249S	1492574339 1492577910
4	144800_4S	250S	1492574339 1492578030
4	144800_4S	251S	1492574339 1492578780
4	144800_4S	252S	1492574339 1492578870
4	144800_4S	253S	1492574339 1492578990
4	144800_4S	254S	1492574339 1492579050
4	144800_4S	255S	1492574339 1492579140
4	144800_4S	256S	1492574339 1492579200
4	144800_4S	257S	1492574339 1492579290
4	001800_4S	401S	1492574339 1492575480
4	001800_4S	402S	1492574339 1492575600
4	001800_4S	405S	1492574339 1492575720
4	001800_4S	406S	1492574339 1492575840
4	001800_4S	407S	1492574339 1492575900
4	001800_4S	408S	1492574339 1492575960
4	001800_4S	409S	1492574339 1492576050
4	001800_4S	410S	1492574339 1492576140
4	001800_4S	411S	1492574339 1492576230
4	001800_4S	412S	1492574339 1492576290
4	001800_4S	413S	1492574339 1492576380
4	001800_4S	414S	1492574339 1492576500
4	001800_4S	415S	1492574339 1492576680
4	001800_4S	416S	1492574339 1492576800
4	001800_4S	621S	1492574339 1492576950
4	001950_4S	621S	1492574339 1492575570
4	001950_4S	622S	1492574339 1492575660
4	001950_4S	623S	1492574339 1492575750
4	001950_4S	624S	1492574339 1492575810
4	001950_4S	625S	1492574339 1492575900
4	001950_4S	626S	1492574339 1492576020
4	001950_4S	627S	1492574339 1492576110
4	001950_4S	628S	1492574339 1492576230
4	001950_4S	629S	1492574339 1492576320
4	001950_4S	630S	1492574339 1492576410
4	001950_4S	631S	1492574339 1492576530
4	001950_4S	632S	1492574339 1492576650
4	001950_4S	633S	1492574339 1492576710
4	001950_4S	634S	1492574339 1492576770
4	001950_4S	635S	1492574339 1492576860
4	001950_4S	636S	1492574339 1492576950
4	001950_4S	637S	1492574339 1492577040
4	001950_4S	638S	1492574339 1492577100
4	001950_4S	639S	1492574339 1492577190
4	001950_4S	640S	1492574339 1492577310
4	001950_4S	418S	1492574339 1492577400
4	001950_4S	419S	1492574339 1492577490
4	001950_4S	420S	1492574339 1492577550
4	001950_4S	423S	1492574339 1492577850
4	001950_4S	234S	1492574339 1492577940
4	001950_4S	235S	1492574339 1492578030
4	001950_4S	236S	1492574339 1492578090
4	001950_4S	237S	1492574339 1492578210
4	001950_4S	238S	1492574339 1492578330
4	001950_4S	239S	1492574339 1492578420
4	001950_4S	248S	1492574339 1492578510
4	001950_4S	249S	1492574339 1492578600
4	001950_4S	250S	1492574339 1492578720
4	001950_4S	251S	1492574339 1492579470
4	001950_4S	252S	1492574339 1492579560
4	001950_4S	253S	1492574339 1492579680
4	001950_4S	254S	1492574339 1492579740
4	001950_4S	255S	1492574339 1492579830
4	001950_4S	256S	1492574339 1492579890
4	001950_4S	257S	1492574339 1492579980
4	146000_4N	621N	1492574339 1492575600
4	146000_4N	415N	1492574339 1492575930
4	146000_4N	414N	1492574339 1492576080
4	146000_4N	413N	1492574339 1492576170
4	146000_4N	412N	1492574339 1492576260
4	146000_4N	411N	1492574339 1492576320
4	146000_4N	410N	1492574339 1492576380
4	146000_4N	409N	1492574339 1492576470
4	146000_4N	408N	1492574339 1492576560
4	146000_4N	407N	1492574339 1492576620
4	146000_4N	406N	1492574339 1492576710
4	146000_4N	405N	1492574339 1492576830
4	146000_4N	402N	1492574339 1492576950
4	146000_4N	401N	1492574339 1492577070
4	146100_4N	257N	1492574339 1492575660
4	146100_4N	256N	1492574339 1492575750
4	146100_4N	255N	1492574339 1492575810
