route	trip	stop	time
4	000550_4S	401S	1495857815 1495857930
4	000550_4S	402S	1495857935 1495857920
4	000550_4S	405S	1495857995 1495858030
4	000550_4S	406S	1495858115 1495858149
4	000550_4S	407S	1495858235 1495858235
4	000550_4S	408S	1495858295 1495858313
4	000550_4S	409S	1495858415 1495858412
4	000550_4S	410S	1495858475 1495858500
4	000550_4S	411S	1495858535 1495858575
4	000550_4S	412S	1495858655 1495858654
4	000550_4S	413S	1495858715 1495858748
4	000550_4S	414S	1495858865 1495858865
4	000550_4S	415S	1495859075 1495859066
4	000550_4S	416S	1495859195 1495859206
4	000550_4S	621S	1495859375 1495859350
4	000550_4S	626S	1495859675 1495859689
4	000550_4S	629S	1495859975 1495859955
4	000550_4S	631S	1495860335 1495860271
4	000550_4S	632S	1495860455 1495860475
4	000550_4S	633S	1495860515 1495860543
4	000550_4S	634S	1495860575 1495860616
4	000550_4S	635S	1495860755 1495860709
4	000550_4S	636S	1495860815 1495860880
4	000550_4S	637S	1495860935 1495860970
4	000550_4S	638S	1495861055 1495861045
4	000550_4S	639S	1495861115 1495861127
4	000550_4S	640S	1495861235 1495861221
4	001400_4S	401S	1495943915 1495944840
4	001400_4S	402S	1495943915 1495944960
4	001400_4S	405S	1495943915 1495945050
4	001400_4S	406S	1495943915 1495945170
4	001400_4S	407S	1495943915 1495945230
4	001400_4S	408S	1495943915 1495945290
4	001400_4S	409S	1495943915 1495945380
4	001400_4S	410S	1495943915 1495945470
4	001400_4S	411S	1495943915 1495945530
4	001400_4S	412S	1495943915 1495945620
4	001400_4S	413S	1495943915 1495945710
4	001400_4S	414S	1495943915 1495945830
4	001400_4S	415S	1495943915 1495945980
4	001400_4S	416S	1495943915 1495946070
4	001400_4S	621S	1495943915 1495946220
4	001400_4S	626S	1495943915 1495946550
4	001400_4S	629S	1495943915 1495946790
4	001400_4S	631S	1495943915 1495946970
4	001400_4S	632S	1495943915 1495947330
4	001400_4S	633S	1495943915 1495947390
4	001400_4S	634S	1495943915 1495947450
4	001400_4S	635S	1495943915 1495947540
4	001400_4S	636S	1495943915 1495947630
4	001400_4S	637S	1495943915 1495947720
4	001400_4S	638S	1495943915 1495947780
4	001400_4S	639S	1495943915 1495947870
4	001400_4S	640S	1495943915 1495947990
4	145450_4N	640N	1495858715 1495858620
