route	trip	stop	timestamp	arrival	isValid
4	000550_4..S13X300	401S	1484197040	1484197530	false
4	000550_4..S13X300	402S	1484197040	1484197650	false
4	000550_4..S13X300	405S	1484197040	1484197770	false
4	000550_4..S13X300	406S	1484197040	1484197890	false
4	000550_4..S13X300	407S	1484197040	1484197950	false
4	000550_4..S13X300	408S	1484197040	1484198010	false
4	000550_4..S13X300	409S	1484197040	1484198100	false
4	000550_4..S13X300	410S	1484197040	1484198190	false
4	000550_4..S13X300	411S	1484197040	1484198280	false
4	000550_4..S13X300	412S	1484197040	1484198340	false
4	000550_4..S13X300	413S	1484197040	1484198430	false
4	000550_4..S13X300	414S	1484197040	1484198550	false
4	000550_4..S13X300	415S	1484197040	1484198730	false
4	000550_4..S13X300	416S	1484197040	1484198850	false
4	000550_4..S13X300	621S	1484197040	1484199000	false
4	000550_4..S13X300	622S	1484197040	1484199090	false
4	000550_4..S13X300	623S	1484197040	1484199180	false
4	000550_4..S13X300	624S	1484197040	1484199240	false
4	000550_4..S13X300	625S	1484197040	1484199330	false
4	000550_4..S13X300	626S	1484197040	1484199450	false
4	000550_4..S13X300	627S	1484197040	1484199540	false
4	000550_4..S13X300	628S	1484197040	1484199660	false
4	000550_4..S13X300	629S	1484197040	1484199750	false
4	000550_4..S13X300	630S	1484197040	1484199840	false
4	000550_4..S13X300	631S	1484197040	1484199960	false
4	000550_4..S13X300	632S	1484197040	1484200080	false
4	000550_4..S13X300	633S	1484197040	1484200140	false
4	000550_4..S13X300	634S	1484197040	1484200200	false
4	000550_4..S13X300	635S	1484197040	1484200290	false
4	000550_4..S13X300	636S	1484197040	1484200380	false
4	000550_4..S13X300	637S	1484197040	1484200470	false
4	000550_4..S13X300	638S	1484197040	1484200530	false
4	000550_4..S13X300	639S	1484197040	1484200620	false
4	000550_4..S13X300	640S	1484197040	1484200740	false
4	145450_4..N13X300	640N	1484197040	1484198070	false
4	145450_4..N13X300	639N	1484197040	1484198190	false
4	145450_4..N13X300	638N	1484197040	1484198280	false
4	145450_4..N13X300	637N	1484197040	1484198340	false
4	145450_4..N13X300	636N	1484197040	1484198430	false
4	145450_4..N13X300	635N	1484197040	1484198520	false
4	145450_4..N13X300	634N	1484197040	1484198640	false
4	145450_4..N13X300	633N	1484197040	1484198700	false
4	145450_4..N13X300	632N	1484197040	1484198760	false
4	145450_4..N13X300	631N	1484197040	1484198880	false
4	145450_4..N13X300	630N	1484197040	1484198970	false
4	145450_4..N13X300	629N	1484197040	1484199060	false
4	145450_4..N13X300	628N	1484197040	1484199180	false
4	145450_4..N13X300	627N	1484197040	1484199270	false
4	145450_4..N13X300	626N	1484197040	1484199360	false
4	145450_4..N13X300	625N	1484197040	1484199480	false
4	145450_4..N13X300	624N	1484197040	1484199570	false
4	145450_4..N13X300	623N	1484197040	1484199630	false
4	145450_4..N13X300	622N	1484197040	1484199720	false
4	145450_4..N13X300	621N	1484197040	1484199810	false
4	145450_4..N13X300	416N	1484197040	1484199960	false
4	145450_4..N13X300	415N	1484197040	1484200080	false
4	145450_4..N13X300	414N	1484197040	1484200230	false
4	145450_4..N13X300	413N	1484197040	1484200320	false
4	145450_4..N13X300	412N	1484197040	1484200410	false
4	145450_4..N13X300	411N	1484197040	1484200470	false
4	145450_4..N13X300	410N	1484197040	1484200530	false
4	145450_4..N13X300	409N	1484197040	1484200620	false
4	145450_4..N13X300	408N	1484197040	1484201070	false
4	145450_4..N13X300	407N	1484197040	1484201130	false
4	145450_4..N13X300	406N	1484197040	1484201220	false
4	145450_4..N13X300	405N	1484197040	1484201340	false
4	145450_4..N13X300	402N	1484197040	1484201460	false
4	145450_4..N13X300	401N	1484197040	1484201580	false
4	001500_4..S13X300	401S	1484197040	1484198100	false
4	001500_4..S13X300	402S	1484197040	1484198220	false
4	001500_4..S13X300	405S	1484197040	1484198340	false
4	001500_4..S13X300	406S	1484197040	1484198460	false
4	001500_4..S13X300	407S	1484197040	1484198520	false
4	001500_4..S13X300	408S	1484197040	1484198580	false
4	001500_4..S13X300	409S	1484197040	1484198670	false
4	001500_4..S13X300	410S	1484197040	1484198760	false
4	001500_4..S13X300	411S	1484197040	1484198850	false
4	001500_4..S13X300	412S	1484197040	1484198910	false
4	001500_4..S13X300	413S	1484197040	1484199000	false
4	001500_4..S13X300	414S	1484197040	1484199120	false
4	001500_4..S13X300	415S	1484197040	1484199300	false
4	001500_4..S13X300	416S	1484197040	1484199420	false
4	001500_4..S13X300	621S	1484197040	1484199570	false
4	001500_4..S13X300	622S	1484197040	1484199660	false
4	001500_4..S13X300	623S	1484197040	1484199750	false
4	001500_4..S13X300	624S	1484197040	1484199810	false
4	001500_4..S13X300	625S	1484197040	1484199900	false
4	001500_4..S13X300	626S	1484197040	1484200020	false
4	001500_4..S13X300	627S	1484197040	1484200110	false
4	001500_4..S13X300	628S	1484197040	1484200230	false
4	001500_4..S13X300	629S	1484197040	1484200320	false
4	001500_4..S13X300	630S	1484197040	1484200410	false
4	001500_4..S13X300	631S	1484197040	1484200530	false
4	001500_4..S13X300	632S	1484197040	1484200950	false
4	001500_4..S13X300	633S	1484197040	1484201010	false
4	001500_4..S13X300	634S	1484197040	1484201070	false
4	001500_4..S13X300	635S	1484197040	1484201160	false
4	001500_4..S13X300	636S	1484197040	1484201250	false
4	001500_4..S13X300	637S	1484197040	1484201340	false
4	001500_4..S13X300	638S	1484197040	1484201400	false
4	001500_4..S13X300	639S	1484197040	1484201490	false
4	001500_4..S13X300	640S	1484197040	1484201610	false
4	135950_4..S01R	249S	1484196440	1484196444	true
4	135950_4..S01R	250S	1484196560	1484196511	true
4	135950_4..S01R	251S	1484196680	1484196693	true
4	135950_4..S01R	252S	1484196740	1484196767	true
4	135950_4..S01R	253S	1484196860	1484196864	true
4	135950_4..S01R	254S	1484196920	1484196943	true
4	135950_4..S01R	255S	1484197040	1484197024	false
4	135950_4..S01R	256S	1484197040	1484197084	false
4	135950_4..S01R	257S	1484197040	1484197174	false
4	137200_4..S01R	239S	1484197040	1484197042	false
4	137200_4..S01R	248S	1484197040	1484197132	false
4	137200_4..S01R	249S	1484197040	1484197222	false
4	137200_4..S01R	250S	1484197040	1484197342	false
4	137200_4..S01R	251S	1484197040	1484197732	false
4	137200_4..S01R	252S	1484197040	1484197822	false
4	137200_4..S01R	253S	1484197040	1484197942	false
4	137200_4..S01R	254S	1484197040	1484198002	false
4	137200_4..S01R	255S	1484197040	1484198092	false
4	137200_4..S01R	256S	1484197040	1484198152	false
4	137200_4..S01R	257S	1484197040	1484198242	false
4	137450_4..N06R	401N	1484197040	1484197277	false
4	282400_4..S01R	420S	1484196680	1484196714	true
4	282400_4..S01R	423S	1484196980	1484196972	true
4	282400_4..S01R	234S	1484197040	1484197079	false
4	282400_4..S01R	235S	1484197040	1484197169	false
4	282400_4..S01R	236S	1484197040	1484197229	false
4	282400_4..S01R	237S	1484197040	1484197349	false
4	282400_4..S01R	238S	1484197040	1484197469	false
4	282400_4..S01R	239S	1484197040	1484197559	false
4	282400_4..S01R	248S	1484197040	1484197649	false
4	282400_4..S01R	249S	1484197040	1484197739	false
4	282400_4..S01R	250S	1484197040	1484197859	false
4	282400_4..S01R	251S	1484197040	1484198429	false
4	282400_4..S01R	252S	1484197040	1484198519	false
4	282400_4..S01R	253S	1484197040	1484198639	false
4	282400_4..S01R	254S	1484197040	1484198699	false
4	282400_4..S01R	255S	1484197040	1484198789	false
4	282400_4..S01R	256S	1484197040	1484198849	false
4	282400_4..S01R	257S	1484197040	1484198939	false
4	283400_4..N06R	416N	1484196860	1484196852	true
4	283400_4..N06R	415N	1484196980	1484196948	true
4	283400_4..N06R	414N	1484197040	1484197129	false
4	283400_4..N06R	413N	1484197040	1484197219	false
4	283400_4..N06R	412N	1484197040	1484197309	false
4	283400_4..N06R	411N	1484197040	1484197369	false
4	283400_4..N06R	410N	1484197040	1484197429	false
4	283400_4..N06R	409N	1484197040	1484197519	false
4	283400_4..N06R	408N	1484197040	1484198209	false
4	283400_4..N06R	407N	1484197040	1484198269	false
4	283400_4..N06R	406N	1484197040	1484198359	false
4	283400_4..N06R	405N	1484197040	1484198479	false
4	283400_4..N06R	402N	1484197040	1484198599	false
4	283400_4..N06R	401N	1484197040	1484198719	false
4	283600_4..S13X300	631S	1484197040	1484197107	false
4	283600_4..S13X300	632S	1484197040	1484197227	false
4	283600_4..S13X300	633S	1484197040	1484197287	false
4	283600_4..S13X300	634S	1484197040	1484197347	false
4	283600_4..S13X300	635S	1484197040	1484197437	false
4	283600_4..S13X300	636S	1484197040	1484197527	false
4	283600_4..S13X300	637S	1484197040	1484197617	false
4	283600_4..S13X300	638S	1484197040	1484197677	false
4	283600_4..S13X300	639S	1484197040	1484197767	false
4	283600_4..S13X300	640S	1484197040	1484197887	false
4	284700_4..N02X005	235N	1484196440	1484196414	true
4	284700_4..N02X005	234N	1484196500	1484196553	true
4	284700_4..N02X005	423N	1484196680	1484196671	true
4	284700_4..N02X005	420N	1484196920	1484196909	true
4	284700_4..N02X005	419N	1484196980	1484196985	true
4	284700_4..N02X005	418N	1484197040	1484197052	false
4	284700_4..N02X005	640N	1484197040	1484197142	false
4	284700_4..N02X005	639N	1484197040	1484197262	false
4	284700_4..N02X005	638N	1484197040	1484197352	false
4	284700_4..N02X005	637N	1484197040	1484197412	false
4	284700_4..N02X005	636N	1484197040	1484197502	false
4	284700_4..N02X005	635N	1484197040	1484197592	false
4	284700_4..N02X005	634N	1484197040	1484197712	false
4	284700_4..N02X005	633N	1484197040	1484197772	false
4	284700_4..N02X005	632N	1484197040	1484197832	false
4	284700_4..N02X005	631N	1484197040	1484197952	false
4	284700_4..N02X005	630N	1484197040	1484198042	false
4	284700_4..N02X005	629N	1484197040	1484198132	false
4	284700_4..N02X005	628N	1484197040	1484198252	false
4	284700_4..N02X005	627N	1484197040	1484198342	false
4	284700_4..N02X005	626N	1484197040	1484198432	false
4	284700_4..N02X005	625N	1484197040	1484198552	false
4	284700_4..N02X005	624N	1484197040	1484198642	false
4	284700_4..N02X005	623N	1484197040	1484198702	false
4	284700_4..N02X005	622N	1484197040	1484198792	false
4	284700_4..N02X005	621N	1484197040	1484198882	false
4	284700_4..N02X005	416N	1484197040	1484199032	false
4	284700_4..N02X005	415N	1484197040	1484199152	false
4	284700_4..N02X005	414N	1484197040	1484199302	false
4	284700_4..N02X005	413N	1484197040	1484199392	false
4	284700_4..N02X005	412N	1484197040	1484199482	false
4	284700_4..N02X005	411N	1484197040	1484199542	false
4	284700_4..N02X005	410N	1484197040	1484199602	false
4	284700_4..N02X005	409N	1484197040	1484199692	false
4	284700_4..N02X005	408N	1484197040	1484200142	false
4	284700_4..N02X005	407N	1484197040	1484200202	false
4	284700_4..N02X005	406N	1484197040	1484200292	false
